instance cp2016 incmc2 incmc2o1 incmc2o2
mcs30_r01_s40_AB02 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB03 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB04 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB05 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB06 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB07 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB08 1000000 1000000 1000000 1000000
mcs30_r01_s40_AB09 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB00 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB01 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB02 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB03 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB04 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB05 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB06 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB07 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB08 1000000 1000000 1000000 1000000
mcs30_r01_s50_AB09 1000000 1000000 1000000 1000000
mcs30_r02_s10_AB00 1 0 0 4
mcs30_r02_s10_AB01 1 0 0 4
mcs30_r02_s10_AB02 1 0 0 4
mcs30_r02_s10_AB03 1 0 0 3
mcs30_r02_s10_AB04 1 0 0 4
mcs30_r02_s10_AB05 1 0 0 4
mcs30_r02_s10_AB06 1 0 0 5
mcs30_r02_s10_AB07 1 0 0 4
mcs30_r02_s10_AB08 1 0 0 4
mcs30_r02_s10_AB09 1 0 0 3
mcs30_r02_s15_AB00 7 7 7 59
mcs30_r02_s15_AB01 7 9 9 50
mcs30_r02_s15_AB02 6 6 6 35
mcs30_r02_s15_AB03 7 11 11 51
mcs30_r02_s15_AB04 8 11 11 52
mcs30_r02_s15_AB05 8 10 10 54
mcs30_r02_s15_AB06 7 8 8 44
mcs30_r02_s15_AB07 7 6 8 32
mcs30_r02_s15_AB08 7 9 8 28
mcs30_r02_s15_AB09 5 8 8 42
mcs30_r02_s20_AB00 101 197 167 385
mcs30_r02_s20_AB01 99 177 178 421
mcs30_r02_s20_AB02 61 107 109 256
mcs30_r02_s20_AB03 122 255 256 449
mcs30_r02_s20_AB04 54 72 72 404
mcs30_r02_s20_AB05 115 188 196 501
mcs30_r02_s20_AB06 62 89 89 353
mcs30_r02_s20_AB07 88 281 311 530
mcs30_r02_s20_AB08 76 103 132 367
mcs30_r02_s20_AB09 99 284 300 623
mcs30_r02_s25_AB00 1057 2550 2551 7661
mcs30_r02_s25_AB01 1598 3753 3725 7316
mcs30_r02_s25_AB02 1694 4175 4177 6717
mcs30_r02_s25_AB03 1187 2908 2939 5040
mcs30_r02_s25_AB04 1497 3648 3664 7145
mcs30_r02_s25_AB05 1419 3233 3231 5447
mcs30_r02_s25_AB06 1717 3495 3485 6112
mcs30_r02_s25_AB07 1289 3486 3484 7816
mcs30_r02_s25_AB08 1470 3477 3477 6997
mcs30_r02_s25_AB09 1679 3827 3831 5460
mcs30_r02_s30_AB00 20412 39759 39751 71324
mcs30_r02_s30_AB01 25156 42068 42077 64805
mcs30_r02_s30_AB02 12437 30129 30111 56714
mcs30_r02_s30_AB03 24763 55728 55967 95469
mcs30_r02_s30_AB04 17380 34088 33875 76521
mcs30_r02_s30_AB05 33268 72384 72419 115299
mcs30_r02_s30_AB06 14084 34802 34814 46806
mcs30_r02_s30_AB07 17854 44501 44471 84885
mcs30_r02_s30_AB08 25821 55681 55683 93409
mcs30_r02_s30_AB09 24117 62258 62297 94389
mcs30_r02_s35_AB00 162393 218476 218338 852270
mcs30_r02_s35_AB01 339807 593248 593514 819894
mcs30_r02_s35_AB02 187351 278347 277965 889947
mcs30_r02_s35_AB03 334876 475868 475099 1000000
mcs30_r02_s35_AB04 175276 202340 201989 893883
mcs30_r02_s35_AB05 262269 291489 291286 895464
mcs30_r02_s35_AB06 317985 568164 567941 772143
mcs30_r02_s35_AB07 204934 266611 266628 502046
mcs30_r02_s35_AB08 340672 518767 519200 1000000
mcs30_r02_s35_AB09 249591 280278 280412 833696
mcs30_r02_s40_AB00 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB01 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB02 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB03 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB04 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB05 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB06 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB07 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB08 1000000 1000000 1000000 1000000
mcs30_r02_s40_AB09 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB00 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB01 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB02 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB03 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB04 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB05 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB06 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB07 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB08 1000000 1000000 1000000 1000000
mcs30_r02_s50_AB09 1000000 1000000 1000000 1000000
mcs50_b03_s10_AB00 1 0 0 6
mcs50_b03_s10_AB01 1 0 0 6
mcs50_b03_s10_AB02 1 0 0 6
mcs50_b03_s10_AB03 1 0 0 5
mcs50_b03_s10_AB04 1 0 0 4
mcs50_b03_s10_AB05 1 0 0 6
mcs50_b03_s10_AB06 1 0 0 4
mcs50_b03_s10_AB07 1 0 0 5
mcs50_b03_s10_AB08 1 0 0 4
mcs50_b03_s10_AB09 1 0 0 5
mcs50_b03_s15_AB00 6 48 48 74
mcs50_b03_s15_AB01 8 59 41 68
mcs50_b03_s15_AB02 7 40 50 40
mcs50_b03_s15_AB03 7 55 39 39
mcs50_b03_s15_AB04 7 41 42 45
mcs50_b03_s15_AB05 6 36 37 71
mcs50_b03_s15_AB06 7 55 55 53
mcs50_b03_s15_AB07 7 33 33 47
mcs50_b03_s15_AB08 6 32 45 57
mcs50_b03_s15_AB09 8 44 31 58
mcs50_b03_s20_AB00 237 1442 1298 1443
mcs50_b03_s20_AB01 132 1702 383 1679
mcs50_b03_s20_AB02 791 1417 1517 1361
mcs50_b03_s20_AB03 78 514 24578 576
mcs50_b03_s20_AB04 205 3360 3454 3334
mcs50_b03_s20_AB05 118 863 845 828
mcs50_b03_s20_AB06 230 959 946 947
mcs50_b03_s20_AB07 142 3140 2087 3158
mcs50_b03_s20_AB08 164 240 2943 241
mcs50_b03_s20_AB09 49 379 1450 445
mcs50_b03_s25_AB00 13544 160272 70144 159884
mcs50_b03_s25_AB01 11282 38187 1000000 38244
mcs50_b03_s25_AB02 9380 120981 1000000 121172
mcs50_b03_s25_AB03 14081 174159 720923 173952
mcs50_b03_s25_AB04 2377 39598 513919 39586
mcs50_b03_s25_AB05 2387 62521 1000000 62596
mcs50_b03_s25_AB06 2233 587208 1000000 588823
mcs50_b03_s25_AB07 14550 525033 282439 524047
mcs50_b03_s25_AB08 4373 154977 890131 154895
mcs50_b03_s25_AB09 5471 165155 695491 166419
mcs50_b03_s30_AB00 274641 1000000 1000000 1000000
mcs50_b03_s30_AB01 23269 1000000 1000000 1000000
mcs50_b03_s30_AB02 56626 1000000 1000000 1000000
mcs50_b03_s30_AB03 158404 1000000 1000000 1000000
mcs50_b03_s30_AB04 11291 1000000 1000000 1000000
mcs50_b03_s30_AB05 185201 1000000 1000000 1000000
mcs50_b03_s30_AB06 218243 1000000 1000000 1000000
mcs50_b03_s30_AB07 265369 1000000 1000000 1000000
mcs50_b03_s30_AB08 311776 1000000 1000000 1000000
mcs50_b03_s30_AB09 247694 1000000 1000000 1000000
mcs50_b03_s35_AB00 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB01 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB02 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB03 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB04 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB05 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB06 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB07 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB08 1000000 1000000 1000000 1000000
mcs50_b03_s35_AB09 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB00 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB01 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB02 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB03 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB04 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB05 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB06 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB07 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB08 1000000 1000000 1000000 1000000
mcs50_b03_s40_AB09 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB00 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB01 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB02 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB03 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB04 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB05 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB06 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB07 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB08 1000000 1000000 1000000 1000000
mcs50_b03_s50_AB09 1000000 1000000 1000000 1000000
mcs50_b03m_s10_AB00 1 0 0 4
mcs50_b03m_s10_AB01 1 0 0 4
mcs50_b03m_s10_AB02 1 0 0 3
mcs50_b03m_s10_AB03 1 0 0 6
mcs50_b03m_s10_AB04 1 0 0 3
mcs50_b03m_s10_AB05 1 0 0 5
mcs50_b03m_s10_AB06 1 0 0 5
mcs50_b03m_s10_AB07 1 0 0 3
mcs50_b03m_s10_AB08 1 0 0 4
mcs50_b03m_s10_AB09 1 0 0 4
mcs50_b03m_s15_AB00 8 49 49 50
mcs50_b03m_s15_AB01 6 48 34 62
mcs50_b03m_s15_AB02 8 34 34 63
mcs50_b03m_s15_AB03 7 48 33 26
mcs50_b03m_s15_AB04 9 46 65 49
mcs50_b03m_s15_AB05 6 99 111 44
mcs50_b03m_s15_AB06 6 48 33 43
mcs50_b03m_s15_AB07 7 73 52 76
mcs50_b03m_s15_AB08 15 58 42 68
mcs50_b03m_s15_AB09 8 38 27 62
mcs50_b03m_s20_AB00 26 8500 46012 8500
mcs50_b03m_s20_AB01 151 1874 1722 1854
mcs50_b03m_s20_AB02 122 660 22313 672
mcs50_b03m_s20_AB03 118 1264 2005 1276
mcs50_b03m_s20_AB04 295 1233 952 1204
mcs50_b03m_s20_AB05 55 519 828 507
mcs50_b03m_s20_AB06 147 1637 2058 1611
mcs50_b03m_s20_AB07 85 563 942 574
mcs50_b03m_s20_AB08 72 1308 4066 1315
mcs50_b03m_s20_AB09 75 576 723 556
mcs50_b03m_s25_AB00 1591 637628 1000000 635268
mcs50_b03m_s25_AB01 4422 248479 687441 248330
mcs50_b03m_s25_AB02 3581 342347 105884 342076
mcs50_b03m_s25_AB03 7709 126593 1000000 126601
mcs50_b03m_s25_AB04 25817 138771 590964 137858
mcs50_b03m_s25_AB05 701 240228 1000000 238195
mcs50_b03m_s25_AB06 3425 148631 1000000 148519
mcs50_b03m_s25_AB07 1286 28196 1000000 28234
mcs50_b03m_s25_AB08 7415 34402 207852 34295
mcs50_b03m_s25_AB09 6555 105058 168018 104840
mcs50_b03m_s30_AB00 281007 1000000 1000000 1000000
mcs50_b03m_s30_AB01 955891 1000000 1000000 1000000
mcs50_b03m_s30_AB02 247336 1000000 1000000 1000000
mcs50_b03m_s30_AB03 269963 1000000 1000000 1000000
mcs50_b03m_s30_AB04 119428 1000000 1000000 1000000
mcs50_b03m_s30_AB05 1000000 1000000 1000000 1000000
mcs50_b03m_s30_AB06 23042 1000000 1000000 1000000
mcs50_b03m_s30_AB07 253735 1000000 1000000 1000000
mcs50_b03m_s30_AB08 500011 780922 1000000 791655
mcs50_b03m_s30_AB09 483704 1000000 1000000 1000000
mcs50_b03m_s35_AB00 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB01 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB02 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB03 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB04 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB05 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB06 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB07 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB08 1000000 1000000 1000000 1000000
mcs50_b03m_s35_AB09 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB00 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB01 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB02 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB03 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB04 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB05 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB06 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB07 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB08 1000000 1000000 1000000 1000000
mcs50_b03m_s40_AB09 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB00 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB01 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB02 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB03 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB04 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB05 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB06 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB07 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB08 1000000 1000000 1000000 1000000
mcs50_b03m_s50_AB09 1000000 1000000 1000000 1000000
mcs50_b06_s15_AB00 9 4 4 138
mcs50_b06_s15_AB01 8 3 2 84
mcs50_b06_s15_AB02 8 6 6 77
mcs50_b06_s15_AB03 10 4 4 86
mcs50_b06_s15_AB04 9 3 3 66
mcs50_b06_s15_AB05 10 9 9 77
mcs50_b06_s15_AB06 7 2 2 117
mcs50_b06_s15_AB07 6 3 3 68
mcs50_b06_s15_AB08 7 3 3 61
mcs50_b06_s15_AB09 7 4 3 48
mcs50_b06_s20_AB00 59 253 252 473
mcs50_b06_s20_AB01 80 295 295 549
mcs50_b06_s20_AB02 72 312 278 505
mcs50_b06_s20_AB03 68 248 217 471
mcs50_b06_s20_AB04 99 272 293 414
mcs50_b06_s20_AB05 35 222 220 357
mcs50_b06_s20_AB06 42 206 206 378
mcs50_b06_s20_AB07 71 234 235 418
mcs50_b06_s20_AB08 55 220 221 411
mcs50_b06_s20_AB09 70 331 332 493
mcs50_b06_s25_AB00 2032 3794 3783 3122
mcs50_b06_s25_AB01 1861 3407 3412 16574
mcs50_b06_s25_AB02 2616 4245 4243 5294
mcs50_b06_s25_AB03 1103 2553 2558 4936
mcs50_b06_s25_AB04 2011 3405 3388 5127
mcs50_b06_s25_AB05 2999 5920 5911 12570
mcs50_b06_s25_AB06 2130 3510 3502 8402
mcs50_b06_s25_AB07 1309 4178 4170 12356
mcs50_b06_s25_AB08 2077 6705 6724 21923
mcs50_b06_s25_AB09 1442 3554 3548 9776
mcs50_b06_s30_AB00 56137 483412 115798 483350
mcs50_b06_s30_AB01 48759 228674 76063 228827
mcs50_b06_s30_AB02 60164 129399 126775 456559
mcs50_b06_s30_AB03 55190 978661 101647 978703
mcs50_b06_s30_AB04 45802 697944 69147 696326
mcs50_b06_s30_AB05 53919 181389 111019 181270
mcs50_b06_s30_AB06 37777 315044 75866 314405
mcs50_b06_s30_AB07 96533 264756 122911 264853
mcs50_b06_s30_AB08 18479 305657 58787 306958
mcs50_b06_s30_AB09 28137 106194 127201 106637
mcs50_b06_s35_AB00 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB01 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB02 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB03 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB04 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB05 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB06 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB07 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB08 1000000 1000000 1000000 1000000
mcs50_b06_s35_AB09 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB00 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB01 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB02 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB03 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB04 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB05 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB06 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB07 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB08 1000000 1000000 1000000 1000000
mcs50_b06_s40_AB09 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB00 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB01 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB02 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB03 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB04 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB05 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB06 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB07 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB08 1000000 1000000 1000000 1000000
mcs50_b06_s50_AB09 1000000 1000000 1000000 1000000
mcs50_b06m_s15_AB00 7 8 8 52
mcs50_b06m_s15_AB01 7 6 6 51
mcs50_b06m_s15_AB02 7 5 5 96
mcs50_b06m_s15_AB03 7 6 6 46
mcs50_b06m_s15_AB04 7 8 8 49
mcs50_b06m_s15_AB05 7 10 10 44
mcs50_b06m_s15_AB06 7 7 7 45
mcs50_b06m_s15_AB07 7 7 7 45
mcs50_b06m_s15_AB08 7 7 7 43
mcs50_b06m_s15_AB09 7 7 6 52
mcs50_b06m_s20_AB00 98 409 323 516
mcs50_b06m_s20_AB01 88 260 260 432
mcs50_b06m_s20_AB02 76 218 218 545
mcs50_b06m_s20_AB03 108 353 353 658
mcs50_b06m_s20_AB04 131 341 333 549
mcs50_b06m_s20_AB05 114 298 297 499
mcs50_b06m_s20_AB06 88 254 237 428
mcs50_b06m_s20_AB07 67 230 265 668
mcs50_b06m_s20_AB08 69 271 238 467
mcs50_b06m_s20_AB09 61 235 234 784
mcs50_b06m_s25_AB00 4003 5871 5871 12073
mcs50_b06m_s25_AB01 3255 7705 7723 29616
mcs50_b06m_s25_AB02 3782 3333 3331 12364
mcs50_b06m_s25_AB03 1342 5133 5146 24569
mcs50_b06m_s25_AB04 6799 8517 8508 22916
mcs50_b06m_s25_AB05 4446 4331 4334 22986
mcs50_b06m_s25_AB06 3070 6525 6521 34779
mcs50_b06m_s25_AB07 3776 6055 6061 24361
mcs50_b06m_s25_AB08 8198 10885 10915 27529
mcs50_b06m_s25_AB09 2685 5987 5977 19326
mcs50_b06m_s30_AB00 169044 1000000 258240 1000000
mcs50_b06m_s30_AB01 130227 1000000 491703 1000000
mcs50_b06m_s30_AB02 217583 1000000 201679 1000000
mcs50_b06m_s30_AB03 373291 1000000 291231 1000000
mcs50_b06m_s30_AB04 119740 690762 180063 689869
mcs50_b06m_s30_AB05 32926 863874 513969 863053
mcs50_b06m_s30_AB06 69670 1000000 90677 1000000
mcs50_b06m_s30_AB07 92404 1000000 179060 1000000
mcs50_b06m_s30_AB08 57489 1000000 1000000 1000000
mcs50_b06m_s30_AB09 105068 993398 116700 989903
mcs50_b06m_s35_AB00 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB01 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB02 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB03 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB04 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB05 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB06 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB07 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB08 1000000 1000000 1000000 1000000
mcs50_b06m_s35_AB09 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB00 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB01 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB02 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB03 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB04 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB05 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB06 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB07 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB08 1000000 1000000 1000000 1000000
mcs50_b06m_s40_AB09 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB00 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB01 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB02 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB03 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB04 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB05 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB06 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB07 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB08 1000000 1000000 1000000 1000000
mcs50_b06m_s50_AB09 1000000 1000000 1000000 1000000
mcs50_b09_s20_AB00 419 128 111 490
mcs50_b09_s20_AB01 390 142 142 602
mcs50_b09_s20_AB02 361 75 57 535
mcs50_b09_s20_AB03 510 122 122 612
mcs50_b09_s20_AB04 474 35 25 514
mcs50_b09_s20_AB05 553 423 424 381
mcs50_b09_s20_AB06 288 104 96 473
mcs50_b09_s20_AB07 407 899 899 812
mcs50_b09_s20_AB08 451 394 377 650
mcs50_b09_s20_AB09 695 67 95 529
mcs50_b09_s25_AB00 601 1259 1277 3214
mcs50_b09_s25_AB01 1165 1971 1972 3696
mcs50_b09_s25_AB02 1307 1747 1745 3963
mcs50_b09_s25_AB03 1268 2083 2106 3967
mcs50_b09_s25_AB04 1154 1923 1915 3789
mcs50_b09_s25_AB05 1197 1983 1987 3332
mcs50_b09_s25_AB06 583 1305 1271 2117
mcs50_b09_s25_AB07 1206 1894 1899 3789
mcs50_b09_s25_AB08 1517 1694 1694 3854
mcs50_b09_s25_AB09 735 1370 1369 2465
mcs50_b09_s30_AB00 19251 33836 33817 160697
mcs50_b09_s30_AB01 11883 34773 34690 38290
mcs50_b09_s30_AB02 22853 43770 43838 55244
mcs50_b09_s30_AB03 11016 22976 22960 83285
mcs50_b09_s30_AB04 15725 32887 32883 47913
mcs50_b09_s30_AB05 11925 44929 44976 60319
mcs50_b09_s30_AB06 18903 46561 46571 82474
mcs50_b09_s30_AB07 15740 19874 19864 190639
mcs50_b09_s30_AB08 13780 20828 20848 81633
mcs50_b09_s30_AB09 19287 40439 40320 92184
mcs50_b09_s35_AB00 512199 1000000 1000000 1000000
mcs50_b09_s35_AB01 426985 1000000 1000000 1000000
mcs50_b09_s35_AB02 1000000 1000000 1000000 1000000
mcs50_b09_s35_AB03 719398 642072 641597 1000000
mcs50_b09_s35_AB04 524523 582376 582511 1000000
mcs50_b09_s35_AB05 819224 840945 844027 1000000
mcs50_b09_s35_AB06 917857 895794 895526 1000000
mcs50_b09_s35_AB07 540662 995066 994048 1000000
mcs50_b09_s35_AB08 774321 1000000 1000000 1000000
mcs50_b09_s35_AB09 402660 944702 943888 1000000
mcs50_b09_s40_AB00 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB01 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB02 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB03 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB04 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB05 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB06 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB07 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB08 1000000 1000000 1000000 1000000
mcs50_b09_s40_AB09 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB00 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB01 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB02 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB03 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB04 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB05 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB06 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB07 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB08 1000000 1000000 1000000 1000000
mcs50_b09_s50_AB09 1000000 1000000 1000000 1000000
mcs50_b09m_s20_AB00 70 81 67 269
mcs50_b09m_s20_AB01 64 84 61 314
mcs50_b09m_s20_AB02 68 53 53 274
mcs50_b09m_s20_AB03 87 89 66 340
mcs50_b09m_s20_AB04 84 58 58 197
mcs50_b09m_s20_AB05 67 37 37 216
mcs50_b09m_s20_AB06 93 74 74 313
mcs50_b09m_s20_AB07 75 86 87 259
mcs50_b09m_s20_AB08 80 94 68 240
mcs50_b09m_s20_AB09 106 69 84 233
mcs50_b09m_s25_AB00 1105 2384 2386 3387
mcs50_b09m_s25_AB01 1068 2412 2405 3492
mcs50_b09m_s25_AB02 815 1588 1590 4071
mcs50_b09m_s25_AB03 1032 2235 2236 5144
mcs50_b09m_s25_AB04 1189 2270 2270 3639
mcs50_b09m_s25_AB05 2250 3685 3676 6143
mcs50_b09m_s25_AB06 629 2171 2251 3172
mcs50_b09m_s25_AB07 984 2095 2086 4654
mcs50_b09m_s25_AB08 1191 2516 2520 4062
mcs50_b09m_s25_AB09 1175 2777 2774 4374
mcs50_b09m_s30_AB00 43944 47096 47079 183232
mcs50_b09m_s30_AB01 37435 47900 47835 108275
mcs50_b09m_s30_AB02 29513 31725 31701 87405
mcs50_b09m_s30_AB03 59804 52410 52402 202151
mcs50_b09m_s30_AB04 33289 50998 51271 247719
mcs50_b09m_s30_AB05 45522 34234 34263 166786
mcs50_b09m_s30_AB06 35345 35717 35737 169878
mcs50_b09m_s30_AB07 51951 42356 42298 188029
mcs50_b09m_s30_AB08 63008 69836 69652 142688
mcs50_b09m_s30_AB09 36602 51880 51772 311566
mcs50_b09m_s35_AB00 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB01 589176 628520 628642 1000000
mcs50_b09m_s35_AB02 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB03 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB04 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB05 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB06 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB07 873677 1000000 1000000 1000000
mcs50_b09m_s35_AB08 1000000 1000000 1000000 1000000
mcs50_b09m_s35_AB09 1000000 1000000 1000000 1000000
mcs50_b09m_s40_AB00 1000000 1000000 1000000 1000000
