instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-238 24 0.137681 24 0.434783 381560 131134 131134 305756 170336 616580 184500 184500 355464 218704 218704
r-528 24 0.721014 24 0.539855 2709914 953828 953828 2376205 1076385 4970771 1494379 1494379 2054138 1833285 1833285
r-970 24 0.202899 24 0.358696 2356996 868191 868191 2082771 1082616 3885019 1287931 1287931 1795015 1214100 1214100
r-643 24 0.0253623 24 0.974638 1455 830 1455 1635 668 6917 6061 6917 2233 1084 2233
r-630 24 0.992754 24 0.927536 -1 57885 57885 -1 57076 -1 8190 8190 -1 -1 -1
r-781 24 0.40942 24 0.865942 86820 107033 86820 127606 86257 123044 165793 123044 140921 211094 140921
r-432 24 0.380435 24 0.282609 964849 1935286 964849 1442481 1412130 1546112 3339146 1546112 1474944 1918070 1474944
r-924 24 0.144928 24 0.373188 1893148 431478 431478 1642744 548214 3232251 637549 637549 1639866 840584 840584
r-99 24 0.981884 24 0.376812 984346 14999 14999 820046 13993 1241529 15800 15800 966732 16015 16015
r-550 24 0.101449 24 0.525362 546295 101334 101334 571495 72752 716523 145539 145539 368056 106834 106834
r-665 24 0.463768 24 0.992754 48164 979327 48164 700118 117298 67993 1421487 67993 489224 1164747 489224
r-710 24 0.34058 24 0.0543478 80592 11123560 80592 5328346 744546 107297 13779683 107297 1643585 11237142 1643585
r-11 24 0.898551 24 0.90942 245888 511021 245888 372318 363152 263178 494772 263178 630091 4890994 630091
r-500 24 0.427536 24 0.583333 1793308 1794984 1793308 2209101 1466097 2892420 2963885 2892420 2694912 2695258 2694912
r-761 24 0.235507 24 0.431159 2436158 828329 828329 2073714 1019426 4373257 1303460 1303460 2014214 1379590 1379590
r-64 24 0.373188 24 0.514493 1672043 1661202 1661202 1998744 1336966 2624412 2800442 2800442 2489518 2408674 2408674
r-885 24 0.811594 24 0.5 412453 243702 243702 433524 172146 616698 347803 347803 713169 312308 312308
r-926 24 0.869565 24 0.913043 114786 968830 114786 416842 520660 67852 909920 67852 553037 3216391 553037
r-573 24 0.0108696 24 0.514493 2834908 40375 40375 2392443 39094 3688477 43782 43782 2926783 124071 124071
r-485 24 0.0869565 24 0.282609 2692503 186488 186488 1929316 212503 3587577 257364 257364 2598771 680044 680044
r-186 24 0.0615942 24 0.467391 1348193 58446 58446 1159815 57426 1835164 68770 68770 1441487 230505 230505
r-415 24 0.0108696 24 0.637681 720580 11413 11413 642297 10578 900704 11152 11152 676721 63076 63076
r-379 24 0.144928 24 0.695652 46831 39676 39676 48902 20569 65643 54613 54613 41007 30126 30126
r-164 24 0.514493 24 0.32971 1016897 849092 1016897 1351954 758747 1648302 1291825 1648302 1177291 1782648 1177291
r-697 24 0.942029 24 0.347826 228629 13427 13427 168304 11254 313169 19668 19668 223642 84258 84258
r-703 24 0.905797 24 0.855072 217622 53435 53435 214751 57844 263875 61260 61260 1671322 275494 275494
r-7 24 0.369565 24 0.304348 1704764 2651599 1704764 2314537 2062846 2823735 4580670 2823735 1940423 2155227 1940423
r-248 24 0.105072 24 0.442029 391832 95500 95500 330004 102287 630819 112317 112317 465331 160345 160345
r-166 24 0.188406 24 0.0108696 146600265 -1 146600265 -1 -1 151652922 -1 151652922 -1 -1 -1
r-74 24 0.692029 24 0.786232 731967 1682943 731967 1365244 1222022 1088503 2710510 1088503 2181943 1932878 2181943
r-935 24 0.304348 24 0.0869565 49836 678464 49836 400170 249622 48252 875962 48252 204145 1045271 204145
r-262 24 0.275362 24 0.105072 92874 1518629 92874 592210 882418 126104 2072953 126104 399612 2464039 399612
r-742 24 0.0326087 24 0.634058 201274 19355 19355 171352 16925 328475 27485 27485 76823 13163 13163
r-393 24 0.775362 24 0.289855 124431 73418 73418 121676 50426 190477 99340 99340 172737 121748 121748
r-549 24 0.815217 24 0.456522 464780 209870 209870 516411 126452 647763 309219 309219 356169 267203 267203
r-225 24 0.652174 24 0.26087 251715 334207 251715 335450 241516 389570 494356 389570 472051 466569 472051
r-593 24 0.539855 24 0.673913 2012705 4146269 2012705 3147077 3114566 3190936 7369336 3190936 2425885 3446372 2425885
r-522 24 0.789855 24 0.166667 47828 54289 47828 53655 35354 63049 84914 63049 54895 71413 54895
r-982 24 0.710145 24 0.423913 572376 435289 435289 652797 301128 861832 659718 659718 1108456 722127 722127
r-613 24 0.568841 24 0.474638 2388119 2647549 2647549 2706992 2304033 3950367 4546463 4546463 2649227 2671336 2671336
r-400 24 0.108696 24 0.202899 272219 21830 21830 173428 32473 350105 24594 24594 1276055 373119 373119
r-32 24 0.967391 24 0.92029 -1 24186 24186 -1 23750 -1 25986 25986 -1 355626663 -1
r-154 24 0.438406 24 0.402174 4291896 4834360 4291896 5111242 4292242 7740520 8970389 7740520 4242527 4308130 4242527
r-147 24 0.434783 24 0.163043 330452 2166311 330452 1132878 1434115 479971 3571994 479971 937695 1957086 937695
r-440 24 0.778986 24 0.188406 60876 96330 60876 98404 57723 87977 144729 87977 120562 170994 120562
r-438 24 0.583333 24 0.210145 242737 343760 242737 412229 282323 372376 523203 372376 354969 501402 354969
r-966 24 0.815217 24 0.0797101 12335 13810 12335 9182 5826 18866 24986 18866 12860 19368 12860
r-960 24 0.32971 24 0.869565 57534 80540 57534 85692 47955 88216 122066 88216 87538 86156 87538
r-250 24 0.514493 24 0.141304 146901 269825 146901 223413 180393 226689 392720 226689 184303 430894 184303
r-339 24 0.619565 24 0.778986 711562 2011207 711562 1413534 1565299 1109240 3531154 1109240 1325863 1275379 1325863
r-111 24 0.800725 24 0.605072 849227 183137 183137 764958 224472 1395330 264207 264207 633772 432184 432184
r-547 24 0.0181159 24 0.90942 7197 876 876 6388 726 18277 5827 5827 8074 2218 2218
r-122 24 0.507246 24 0.173913 110712 292984 110712 255063 177687 159652 404943 159652 253888 447086 253888
r-216 24 0.217391 24 0.916667 11394 28537 11394 21200 17940 17585 47479 17585 17933 31129 17933
r-110 24 0.297101 24 0.253623 1250823 1938616 1250823 1746066 1556937 1947004 3064024 1947004 1462112 2358193 1462112
r-674 24 0.0181159 24 0.619565 226771 17767 17767 197938 16206 380548 26776 26776 283703 39131 39131
r-391 24 0.539855 24 0.836957 297973 999753 297973 654200 805849 467398 1767902 467398 689536 689025 689536
r-217 24 0.543478 24 0.0253623 25927 675094 25927 398531 103723 40215 1034178 40215 71323 705424 71323
r-615 24 0.438406 24 0.586957 1278713 1891326 1278713 1646134 1683372 2006587 3094065 2006587 1960591 2752161 1960591
r-234 24 0.322464 24 0.5 2486703 1002152 1002152 2075726 1064825 4869233 1663757 1663757 2262439 1438697 1438697
r-244 24 0.67029 24 0.438406 1108203 1179623 1179623 1436639 870908 1694280 1819611 1819611 1676376 1675045 1675045
r-798 24 0.728261 24 0.481884 901473 812885 812885 1312599 565754 1320099 1229319 1229319 1323713 1129387 1129387
r-227 24 0.884058 24 0.637681 1597633 184461 184461 1215454 218714 2318690 259266 259266 1567751 409554 409554
r-818 24 0.460145 24 0.728261 564175 702176 564175 766438 561673 891088 1024969 891088 772210 1296426 772210
r-621 24 0.344203 24 0.626812 588763 585251 585251 700027 442382 881223 894483 894483 1207347 1312325 1312325
r-730 24 0.355072 24 0.981884 18187 103469 18187 83210 29972 24550 195605 24550 26296 127544 26296
r-89 24 0.380435 24 0.438406 4818403 3668367 3668367 5105169 3545955 8922618 6311421 6311421 4441331 4187961 4187961
r-557 24 0.496377 24 0.873188 118277 265853 118277 300481 138909 163509 340342 163509 160288 280100 160288
r-426 24 0.51087 24 0.615942 2567577 4403131 2567577 3608419 3457799 4393186 8478352 4393186 3115924 3553459 3115924
r-193 24 0.894928 24 0.568841 884396 105687 105687 772566 137341 1318132 126207 126207 833274 295447 295447
r-741 24 0.626812 24 0.362319 652268 880367 652268 967737 705853 974987 1404644 974987 1178488 1348268 1178488
r-158 24 0.985507 24 0.217391 55703 3818 3818 42379 3164 86724 8427 8427 51007 21726 21726
r-123 24 0.101449 24 0.380435 357609 47053 47053 270763 49035 479508 28586 28586 506905 173786 173786
r-287 24 0.391304 24 0.0615942 50315 5128249 50315 2276905 544364 74260 6624086 74260 77188 6070810 77188
r-650 24 0.615942 24 0.811594 294710 1059022 294710 704290 810794 441950 1740097 441950 745830 886381 745830
r-209 24 0.217391 24 0.525362 367127 345538 345538 454714 224504 520795 531282 531282 654636 554429 554429
r-405 24 0.26087 24 0.126812 283869 1131715 283869 805636 771919 326958 1490659 326958 758843 1545703 758843
r-59 24 0.963768 24 0.155797 11691 2316 2316 9740 1405 24354 6973 6973 18140 4648 4648
r-642 24 0.865942 24 0.467391 332480 149301 149301 372534 70967 438765 222935 222935 241948 144186 144186
r-882 24 0.369565 24 0.692029 693228 480501 693228 730338 410221 1057636 351123 1057636 645354 589886 645354
r-77 24 0.0434783 24 0.782609 30574 9723 9723 27798 5723 26348 15066 15066 27073 7649 7649
r-683 24 0.300725 24 0.373188 2612451 1736796 1736796 2728436 1711645 4513488 2784279 2784279 2423685 2282988 2282988
r-92 24 0.789855 24 0.333333 205683 146728 146728 240565 105731 293974 203467 203467 293660 304425 304425
r-968 24 0.217391 24 0.405797 899121 172682 172682 742765 247154 1596730 259838 259838 715366 464626 464626
r-902 24 0.626812 24 0.427536 2366388 1775359 1775359 2475059 1571793 3826045 2842181 2842181 2828484 2567896 2567896
r-839 24 0.0942029 24 0.938406 6531 11235 6531 11196 8292 13305 14747 13305 9342 10471 9342
r-54 24 0.40942 24 0.673913 715465 592014 715465 925722 542137 1134112 872890 1134112 1269964 1392221 1269964
r-325 24 0.938406 24 0.242754 75499 8613 8613 53365 5544 72241 14025 14025 32595 28450 28450
r-444 24 0.322464 24 0.326087 1055878 1611471 1611471 1217001 1284757 1764340 2632878 2632878 1353766 2013094 2013094
r-314 24 0.996377 24 0.565217 84769235 3047495 3047495 79970187 3045149 112543374 3126564 3126564 81614589 1915624 1915624
r-462 24 0.481884 24 0.782609 302540 470632 302540 542865 346738 462611 677857 462611 468349 864721 468349
r-135 24 0.0471014 24 0.518116 609725 22875 22875 480632 17878 840450 31619 31619 535684 58130 58130
r-709 24 0.681159 24 0.971014 136539 27739970 136539 17041081 1037625 171433 32666092 171433 4373188 45214375 4373188
r-789 24 0.528986 24 0.442029 2698943 2710524 2698943 3100148 2348391 4495936 4576393 4495936 3675925 3715039 3675925
r-835 24 0.98913 24 0.764493 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-155 24 0.916667 24 0.427536 97303 20155 20155 73615 10434 145949 26239 26239 98611 79528 79528
r-449 24 0.0144928 24 0.507246 11173609 142061 142061 10142449 141279 13164141 150187 150187 9543976 188663 188663
r-834 24 0.155797 24 0.217391 1805546 714599 714599 1791166 730475 2594867 992643 992643 4991401 1335768 1335768
r-131 24 0.59058 24 0.623188 2380197 3498690 2380197 2866699 2966479 4211967 6475141 4211967 2998810 2463584 2998810
r-848 24 0.702899 24 0.268116 140201 112119 140201 163494 86649 213483 161632 213483 185637 264832 185637
r-468 24 0.0326087 24 0.927536 7018 4082 4082 6511 2107 13110 7613 7613 3898 3250 3250
r-1 24 0.242754 24 0.561594 344605 266392 266392 419638 192168 500734 399304 399304 550000 397500 397500
r-305 24 0.858696 24 0.811594 556696 535348 535348 499652 600170 750098 677156 677156 1313412 633278 633278
r-574 24 0.163043 24 0.677536 55057 60987 60987 78766 29944 83694 84248 84248 100133 96656 96656
r-472 24 0.318841 24 0.213768 776097 1078843 776097 996826 822710 533230 1583136 533230 583717 732161 583717
r-695 24 0.413043 24 0.724638 1017579 878116 1017579 1236524 852021 1587715 1361501 1587715 1628814 1708326 1628814
r-702 24 0.166667 24 0.398551 666380 78072 78072 530555 102584 1027384 97613 97613 739922 372641 372641
r-380 24 0.0724638 24 0.271739 2579348 63383 63383 1859599 74751 3197709 84447 84447 4501823 452448 452448
r-841 24 0.173913 24 0.996377 2564 18299 2564 13620 8760 7537 40927 7537 4561 19118 4561
r-559 24 0.865942 24 0.460145 178987 67490 67490 195736 41392 225288 71351 71351 143723 93813 93813
r-425 24 0.467391 24 0.289855 890317 2490641 890317 1736855 1828571 1407190 4614126 1407190 1421414 1651543 1421414
r-831 24 0.884058 24 0.963768 98605 -1 98605 393740661 346655150 115252 -1 115252 106089999 -1 106089999
r-720 24 0.217391 24 0.376812 1311210 366486 366486 1196119 397765 2303590 558985 558985 1228259 772664 772664
r-542 24 0.985507 24 0.873188 -1 326522 326522 -1 311587 -1 17706 17706 -1 113508073 113508073
r-178 24 0.246377 24 0.0615942 166651 22000793 166651 13008028 2565649 137714 24238943 137714 3047929 13096314 3047929
r-109 24 0.59058 24 0.782609 668478 2149453 668478 1557671 1505510 1034665 3670659 1034665 1179994 1936610 1179994
r-47 24 0.152174 24 0.695652 53631 63262 63262 79317 31865 75760 93058 93058 90470 65836 65836
r-544 24 0.26087 24 0.235507 2430926 3649020 2430926 3300035 3004276 3520162 5433955 3520162 4590431 3913504 4590431
r-161 24 0.452899 24 0.17029 333656 1069541 333656 742324 823597 513668 1889099 513668 572547 834872 572547
r-446 24 0.0253623 24 0.0543478 -1 388511310 388511310 -1 386819577 -1 380953005 380953005 -1 -1 -1
r-200 24 0.525362 24 0.858696 112506 557716 112506 349980 355443 124263 844776 124263 270400 460435 270400
r-202 24 0.98913 24 0.891304 -1 11445884 11445884 -1 11245476 -1 10961839 10961839 -1 -1 -1
r-53 24 0.471014 24 0.724638 663802 764480 663802 1007798 673358 1055339 1145977 1055339 1077557 1391304 1077557
r-261 24 0.612319 24 0.724638 1258579 2854859 1258579 2033491 2327355 2071600 5031381 2071600 1734701 1970625 1734701
r-940 24 0.0869565 24 0.307971 1766592 73510 73510 1617664 90039 2244896 88868 88868 2254549 862022 862022
r-617 24 0.326087 24 0.721014 211419 211361 211419 280156 158020 315530 323118 315530 521595 434772 521595
r-739 24 0.347826 24 0.0289855 81072 19190635 81072 14290439 625257 113736 21353406 113736 82972 20165126 82972
r-499 24 0.952899 24 0.467391 874230 21527 21527 668791 18831 1132581 29597 29597 1069403 56162 56162
r-294 24 0.449275 24 0.246377 464495 893017 464495 695379 701568 670009 1565139 670009 495813 780199 495813
r-708 24 0.416667 24 0.48913 4319550 3405936 3405936 4104589 3032348 8005244 5958698 5958698 4103467 3829472 3829472
r-310 24 0.557971 24 0.807971 209788 1028218 209788 597467 740397 299911 1753637 299911 550506 1199628 550506
r-417 24 0 24 0.0905797 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-398 24 0.152174 24 0.48913 456394 133439 133439 350698 164881 792974 193072 193072 303589 383647 383647
r-272 24 0.521739 24 0.32971 1119926 673427 1119926 1243558 648260 1831657 988104 1831657 1564187 1577288 1564187
r-245 24 0.873188 24 0.876812 112748 143559 112748 126198 139458 78497 129906 78497 91012 859345 91012
r-442 24 0.278986 24 0.0688406 42147 1687051 42147 680047 380473 53607 2095680 53607 214042 2347243 214042
r-502 24 0.960145 24 0.166667 17120 3233 3233 13730 2071 29270 7670 7670 18288 7387 7387
r-86 24 0.836957 24 0.746377 1248492 316652 316652 1069369 459493 1846439 430148 430148 1930398 517322 517322
r-843 24 0.213768 24 0.246377 783180 387870 387870 830657 431324 1026533 472197 472197 576770 479972 479972
r-230 24 0.452899 24 0.880435 54760 128731 54760 89087 63551 67159 190239 67159 75070 216390 75070
r-592 24 0.195652 24 0.0543478 117137 194463718 117137 73272236 25364437 140166 206362450 140166 22268931 308709908 22268931
r-914 24 0.724638 24 0.822464 1471302 1134389 1471302 1618645 924545 1314733 1662137 1314733 653319 1959890 653319
r-524 24 0.318841 24 0.326087 3068143 1719403 1719403 3075006 1689728 5123605 2815792 2815792 1474981 1620270 1620270
r-253 24 0.978261 24 0.836957 -1 10217063 10217063 -1 10134739 -1 5562327 5562327 -1 8752656 8752656
r-986 24 0.731884 24 0.818841 435071 1343628 435071 892261 961016 584188 2003110 584188 1138769 2485976 1138769
r-443 24 0.478261 24 0.916667 20397 355549 20397 195926 88723 29854 514025 29854 51916 208696 51916
r-836 24 0.880435 24 0.73913 3301907 407102 407102 2561008 516148 4446118 557076 557076 5017590 2465723 2465723
r-495 24 0.355072 24 0.634058 559359 781987 781987 778673 550001 839722 1237434 1237434 1122959 1226304 1226304
r-336 24 0.695652 24 0.311594 239717 265581 265581 376321 175958 365111 404926 404926 435798 487027 487027
r-293 24 0.855072 24 0.463768 216490 75319 75319 214034 50026 306330 112135 112135 236173 247651 247651
r-163 24 0.0797101 24 0.0398551 10626 196905899 10626 16789216 55518501 11123 196330315 11123 65236543 -1 65236543
r-811 24 0.228261 24 0.684783 167006 173034 173034 209891 110002 246237 260104 260104 236956 252419 252419
r-893 24 0.547101 24 0.17029 86454 137019 86454 134548 83763 117252 202732 117252 258889 196617 258889
r-224 24 0.355072 24 0.59058 1383595 1321683 1321683 1663630 1082548 2190937 2112817 2112817 2099681 1860247 1860247
r-705 24 0.532609 24 0.137681 99055 322266 99055 284966 178585 144712 475899 144712 202320 341100 202320
