instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-85 45 0.49899 45 0.49899 98026007 97377663 67215654
r-173 30 0.508046 30 0.508046 1293564 1232073 659977
r-505 49 0.5 49 0.5 1502187567 1367498989 733220705
r-778 35 0.463866 35 0.463866 807722 686648 547385
r-280 23 0.513834 23 0.513834 416570 346908 160436
r-980 23 0.513834 23 0.513834 478258 446270 319286
r-357 38 0.308677 38 0.308677 415534293 496942290 458632021
r-825 44 0.359408 44 0.359408 -1 -1 -1
r-175 17 0.514706 17 0.514706 14188 12462 11289
r-289 18 0.503268 18 0.503268 2629 3174 1815
r-559 21 0.514286 21 0.514286 52139 53836 45474
r-909 29 0.37931 29 0.37931 13290092 12860104 8809833
r-275 34 0.427807 34 0.427807 64748995 67618878 54149803
r-96 43 0.33887 43 0.33887 -1 -1 -1
r-348 22 0.367965 22 0.367965 243006 265878 200571
r-732 16 0.458333 16 0.458333 75 75 75
r-611 31 0.36129 31 0.36129 27288189 29939834 19691284
r-429 23 0.474308 23 0.474308 20053 19025 14493
r-236 23 0.498024 23 0.498024 553553 471576 314555
r-686 19 0.491228 19 0.491228 4445 4203 4344
r-990 26 0.147692 26 0.147692 355 355 355
r-915 43 0.21041 43 0.21041 1615749202 1871836595 1104659201
r-650 17 0.117647 17 0.117647 171 171 171
r-462 10 0.2 10 0.2 66 66 66
r-276 27 0.512821 27 0.512821 98564 98912 122208
r-228 20 0.521053 20 0.521053 20380 24174 24489
r-237 45 0.268687 45 0.268687 -1 -1 -1
r-557 37 0.24024 37 0.24024 1769 1811 1723
r-907 38 0.193457 38 0.193457 533 533 533
r-112 43 0.27907 43 0.27907 2041 2234 2318
r-953 46 0.162319 46 0.162319 817 817 817
r-255 44 0.40592 44 0.40592 561135 434480 391310
r-564 46 0.124638 46 0.124638 2040634690 1488204860 375041774
r-313 35 0.463866 35 0.463866 65001702 61794285 47482602
r-106 41 0.139024 41 0.139024 1276733281 1091535430 393397261
