instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-11 15 0.514286 15 0.514286 2 2 2
r-905 22 0.415584 22 0.415584 127 112 101
r-87 33 0.503788 33 0.503788 50846 41588 40775
r-726 37 0.24024 37 0.24024 354843 326982 277064
r-334 29 0.37931 29 0.37931 10189 8976 11778
r-17 23 0.513834 23 0.513834 201 216 235
r-410 38 0.14936 38 0.14936 19597 60872 70083
r-444 32 0.314516 32 0.314516 30738 29715 26290
r-227 29 0.192118 29 0.192118 1000004 1000000 1000006
r-711 23 0.166008 23 0.166008 1000008 1000001 720698
r-151 16 0.325 16 0.325 1 1 1
r-508 28 0.515873 28 0.515873 2358 2309 1891
r-79 36 0.157143 36 0.157143 53573 127585 166748
r-255 19 0.350877 19 0.350877 5 60 28
r-400 23 0.442688 23 0.442688 82 81 69
r-237 29 0.246305 29 0.246305 1000005 1000003 13772
r-806 38 0.512091 38 0.512091 97441 88247 86322
r-228 38 0.443812 38 0.443812 587819 561840 510992
r-100 15 0.533333 15 0.533333 3 3 3
r-193 38 0.14936 38 0.14936 1000005 1000003 1000009
r-463 31 0.232258 31 0.232258 7335 8464 6766
r-986 28 0.349206 28 0.349206 5125 5035 4283
r-145 17 0.529412 17 0.529412 12 10 9
r-564 30 0.434483 30 0.434483 851 840 602
r-486 28 0.253968 28 0.253968 1000005 1000003 1000007
r-409 40 0.45 40 0.45 1000005 1000002 992718
r-678 13 0.282051 13 0.282051 0 0 0
r-870 16 0.4 16 0.4 3 3 3
r-349 15 0.342857 15 0.342857 3 13 7
r-446 12 0.166667 12 0.166667 577 555 107
r-531 12 0.409091 12 0.409091 0 0 0
r-392 23 0.166008 23 0.166008 1000003 1000009 1164
r-310 24 0.48913 24 0.48913 253 248 203
r-561 37 0.45045 37 0.45045 452665 352827 310727
r-944 20 0.478947 20 0.478947 25 20 18
r-461 19 0.45614 19 0.45614 17 14 14
r-690 35 0.463866 35 0.463866 15802 13749 9952
r-170 30 0.370115 30 0.370115 18664 17129 14261
r-431 13 0.512821 13 0.512821 1 1 0
r-62 11 0.436364 11 0.436364 0 0 0
r-133 35 0.510924 35 0.510924 53445 45536 44457
r-450 22 0.367965 22 0.367965 260 269 239
r-810 21 0.428571 21 0.428571 22 16 12
r-76 32 0.465726 32 0.465726 7286 6744 5207
r-65 24 0.391304 24 0.391304 38 58 38
r-728 27 0.512821 27 0.512821 1773 1367 1234
r-809 33 0.378788 33 0.378788 64292 66859 65839
r-496 12 0.166667 12 0.166667 476 432 5
r-752 38 0.341394 38 0.341394 1000003 1000002 5245
r-391 38 0.490754 38 0.490754 74845 75475 61374
r-634 20 0.505263 20 0.505263 53 48 51
r-530 40 0.430769 40 0.430769 1000007 1000003 1000005
r-316 31 0.490323 31 0.490323 24797 23934 23797
r-500 36 0.157143 36 0.157143 85301 141661 88002
r-643 29 0.339901 29 0.339901 290 78323 19120
r-758 24 0.48913 24 0.48913 797 776 802
r-592 27 0.512821 27 0.512821 2234 2226 2081
r-554 10 0.466667 10 0.466667 0 0 0
r-733 22 0.17316 22 0.17316 13 10 8
r-34 25 0.28 25 0.28 1085 1027 819
r-825 28 0.452381 28 0.452381 546 482 336
r-808 36 0.514286 36 0.514286 102608 89173 104632
r-47 23 0.442688 23 0.442688 29 27 27
r-332 13 0.538462 13 0.538462 1 0 0
r-158 34 0.486631 34 0.486631 17030 15987 13444
r-55 11 0.181818 11 0.181818 53 52 0
r-765 39 0.099865 39 0.099865 1000001 1000000 1000007
r-633 29 0.37931 29 0.37931 8802 4035 504
r-439 19 0.350877 19 0.350877 19 16 16
r-964 11 0.181818 11 0.181818 0 3 10
r-42 27 0.518519 27 0.518519 1900 1591 1684
r-762 23 0.166008 23 0.166008 56 62 34
r-429 16 0.4 16 0.4 1 1 1
r-268 14 0.494505 14 0.494505 1 1 1
r-920 27 0.31339 27 0.31339 4610 4611 4033
r-398 20 0.268421 20 0.268421 312 35077 4605
r-479 15 0.533333 15 0.533333 3 3 3
r-661 28 0.137566 28 0.137566 1000006 1000006 1000003
r-111 27 0.39886 27 0.39886 3189 3144 2393
r-955 22 0.415584 22 0.415584 50 88 44
r-892 34 0.499109 34 0.499109 23962 24960 18342
r-673 10 0.2 10 0.2 0 3 1
r-549 10 0.466667 10 0.466667 0 0 0
r-23 36 0.157143 36 0.157143 1000004 1000002 1000001
r-951 36 0.285714 36 0.285714 140775 139972 118260
r-605 33 0.170455 33 0.170455 37835 33307 13633
r-308 14 0.263736 14 0.263736 397 434 6
r-623 11 0.436364 11 0.436364 0 0 0
r-246 30 0.496552 30 0.496552 10355 8953 7282
r-968 20 0.478947 20 0.478947 36 31 24
r-372 27 0.433048 27 0.433048 323 316 274
r-335 13 0.512821 13 0.512821 1 1 1
r-560 17 0.514706 17 0.514706 10 8 6
r-566 14 0.362637 14 0.362637 1 1 1
r-69 33 0.458333 33 0.458333 63571 59540 55939
r-807 38 0.490754 38 0.490754 104390 93812 66367
r-25 26 0.369231 26 0.369231 1444 1202 996
r-533 27 0.518519 27 0.518519 1447 1347 1452
r-43 21 0.32381 21 0.32381 31368 21624 339
r-631 12 0.30303 12 0.30303 0 4 5
r-713 18 0.503268 18 0.503268 11 12 9
r-724 20 0.478947 20 0.478947 26 27 25
r-50 21 0.180952 21 0.180952 78 51 31
r-938 40 0.480769 40 0.480769 1000000 1000001 910964
r-239 14 0.527473 14 0.527473 1 1 1
r-26 14 0.43956 14 0.43956 2 1 1
r-738 24 0.48913 24 0.48913 970 898 606
r-681 35 0.161345 35 0.161345 58041 40188 19709
r-775 34 0.258467 34 0.258467 55181 70652 54244
r-190 16 0.533333 16 0.533333 7 7 6
r-266 37 0.24024 37 0.24024 336946 289365 204972
r-144 17 0.382353 17 0.382353 5 5 5
r-730 39 0.302294 39 0.302294 360125 471725 436828
r-317 19 0.491228 19 0.491228 15 13 10
r-712 15 0.533333 15 0.533333 2 2 2
r-453 28 0.253968 28 0.253968 1000010 1000005 534075
r-377 10 0.466667 10 0.466667 0 0 0
r-518 39 0.22942 39 0.22942 1000002 1000008 1000005
r-297 34 0.427807 34 0.427807 121107 115943 101862
r-786 33 0.492424 33 0.492424 40380 37378 37723
r-770 27 0.39886 27 0.39886 713 247 117
r-128 38 0.102418 38 0.102418 13882 35002 35165
r-576 26 0.270769 26 0.270769 1000002 1000000 1000001
r-80 22 0.17316 22 0.17316 1000009 1000000 1000009
r-259 26 0.470769 26 0.470769 495 451 370
r-152 40 0.45 40 0.45 1000009 1000006 1000005
r-327 16 0.125 16 0.125 87755 1000004 243047
r-14 19 0.45614 19 0.45614 18 14 12
r-804 21 0.52381 21 0.52381 39 34 34
r-542 19 0.51462 19 0.51462 16 14 14
r-475 10 0.555556 10 0.555556 0 0 0
r-697 13 0.384615 13 0.384615 0 1 0
r-894 36 0.507937 36 0.507937 75613 63783 66257
r-541 31 0.27957 31 0.27957 24399 22666 16564
r-481 23 0.355731 23 0.355731 643 340 24
r-715 14 0.527473 14 0.527473 1 1 1
r-813 36 0.474603 36 0.474603 17964 19922 17698
r-567 27 0.48433 27 0.48433 733 635 543
r-73 38 0.14936 38 0.14936 592590 711015 403629
r-269 23 0.474308 23 0.474308 255 227 238
r-223 27 0.512821 27 0.512821 1093 1082 1021
r-234 21 0.495238 21 0.495238 86 71 69
r-441 23 0.474308 23 0.474308 121 101 96
r-845 20 0.478947 20 0.478947 31 32 21
r-312 36 0.474603 36 0.474603 185599 171021 147521
