instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-845 20 0.478947 20 0.478947 108584 122201 71767
r-312 36 0.474603 36 0.474603 432577639 435899994 336606235
r-617 25 0.08 25 0.08 -1 -1 -1
r-907 22 0.311688 22 0.311688 26640802 13726001 20483
r-174 37 0.504505 37 0.504505 199495623 182707172 183795169
r-874 14 0.362637 14 0.362637 2903 88089 20654
r-826 10 0.533333 10 0.533333 363 399 388
r-20 36 0.412698 36 0.412698 35275521 18062224 11173463
r-517 36 0.355556 36 0.355556 816597909 266669424 6909372
r-200 33 0.511364 33 0.511364 175223559 164417351 145580803
r-467 11 0.545455 11 0.545455 3379 3579 3006
r-794 11 0.545455 11 0.545455 185 185 283
r-603 10 0.2 10 0.2 395 21194 25103
r-680 19 0.280702 19 0.280702 26357 27133 19354
r-645 35 0.443697 35 0.443697 451837589 417301223 349310013
r-52 40 0.296154 40 0.296154 119037180 -1 -1
r-321 30 0.434483 30 0.434483 4091036 2892896 2080338
r-635 40 0.480769 40 0.480769 1738429929 1753358612 1390435791
r-352 15 0.419048 15 0.419048 5544 4753 3169
r-659 39 0.504723 39 0.504723 404578412 477474299 402164395
r-319 29 0.0689655 29 0.0689655 -1 -1 -1
r-686 15 0.514286 15 0.514286 13678 11637 12209
r-191 25 0.5 25 0.5 1810091 1692267 1269612
r-74 28 0.452381 28 0.452381 1982312 1907222 1660174
r-379 21 0.0952381 21 0.0952381 -1 -1 1037434
r-489 23 0.237154 23 0.237154 -1 -1 84258852
r-337 36 0.203175 36 0.203175 375808095 558387208 366014363
r-818 10 0.355556 10 0.355556 382 2160 538
r-150 37 0.429429 37 0.429429 61475204 40660884 30361632
r-181 21 0.495238 21 0.495238 200970 181031 122730
r-331 28 0.0714286 28 0.0714286 -1 -1 -1
r-101 14 0.263736 14 0.263736 265685 2268805 826021
r-7 14 0.527473 14 0.527473 5918 5688 4706
r-945 15 0.47619 15 0.47619 11126 11177 7116
r-286 21 0.180952 21 0.180952 -1 -1 53090801
r-418 30 0.434483 30 0.434483 34839839 35695456 31497033
r-221 22 0.311688 22 0.311688 310973 370360 385881
r-300 38 0.512091 38 0.512091 787856096 730330628 597681858
r-6 20 0.336842 20 0.336842 80878 82683 73529
r-90 28 0.253968 28 0.253968 -1 -1 187984349
r-140 22 0.454545 22 0.454545 433445 430971 276775
r-314 24 0.289855 24 0.289855 1215878323 889343931 685400
r-960 33 0.170455 33 0.170455 21857248 35298068 20381768
r-451 21 0.466667 21 0.466667 105759 102744 60224
r-748 33 0.409091 33 0.409091 12769693 26079266 14772214
r-784 14 0.43956 14 0.43956 3023 3462 1957
r-301 27 0.501425 27 0.501425 3838025 4226951 3162025
r-323 28 0.137566 28 0.137566 -1 -1 -1
r-203 29 0.37931 29 0.37931 27828983 12352681 736646
r-75 11 0.509091 11 0.509091 413 418 544
r-368 24 0.0833333 24 0.0833333 -1 -1 -1
r-601 25 0.513333 25 0.513333 3272541 3327902 3141242
r-814 29 0.44335 29 0.44335 27773888 29558540 23755387
r-734 30 0.404598 30 0.404598 3219855 1803728 1038080
r-382 10 0.2 10 0.2 55246 49238 1154
r-194 23 0.521739 23 0.521739 1143343 932188 810324
r-584 32 0.120968 32 0.120968 -1 -1 -1
r-498 40 0.507692 40 0.507692 1822854157 1686089651 1423997939
r-672 26 0.443077 26 0.443077 1159470 971096 662507
r-629 38 0.273115 38 0.273115 184230843 -1 -1
r-78 34 0.40107 34 0.40107 7683192 15486846 8246245
r-735 15 0.419048 15 0.419048 17451 10581 6852
r-168 37 0.510511 37 0.510511 412464791 390053331 328009416
r-114 38 0.398293 38 0.398293 1857446853 2096688843 1847439609
r-222 34 0.299465 34 0.299465 -1 -1 1847456
r-857 21 0.257143 21 0.257143 127354 94697 61443
r-932 25 0.5 25 0.5 3487557 3314693 2450269
r-832 32 0.175403 32 0.175403 -1 -1 -1
r-232 15 0.342857 15 0.342857 4699 224446 112387
r-131 29 0.44335 29 0.44335 4499146 5533590 3930011
r-602 36 0.507937 36 0.507937 508643608 474639333 417165761
r-887 18 0.294118 18 0.294118 10824 1449705 572052
r-934 11 0.545455 11 0.545455 338 355 289
r-466 38 0.14936 38 0.14936 -1 -1 -1
r-13 30 0.331034 30 0.331034 1244589436 332108535 867045
r-137 26 0.507692 26 0.507692 4410534 4023057 3635108
r-471 20 0.336842 20 0.336842 44996 32914 26667
r-557 34 0.427807 34 0.427807 307490745 348764296 314435069
r-49 26 0.0769231 26 0.0769231 -1 -1 -1
r-529 34 0.213904 34 0.213904 308788172 223444494 114291803
r-241 34 0.299465 34 0.299465 -1 -1 1469083
r-412 31 0.0645161 31 0.0645161 -1 -1 -1
r-294 35 0.208403 35 0.208403 -1 -1 -1
r-546 24 0.344203 24 0.344203 92104 428419 288039
r-277 37 0.45045 37 0.45045 96975919 77289203 54947707
r-67 14 0.538462 14 0.538462 3615 3684 3063
r-879 30 0.404598 30 0.404598 37495369 36223141 26683434
r-129 36 0.385714 36 0.385714 905657805 876372598 657573641
r-480 39 0.510121 39 0.510121 1381734173 1255260172 1085274263
r-282 11 0.436364 11 0.436364 1059 915 924
r-606 22 0.17316 22 0.17316 132808 176334 121527
r-154 35 0.292437 35 0.292437 441880933 431342300 271259521
r-550 33 0.378788 33 0.378788 89456928 104629997 110813557
r-655 29 0.37931 29 0.37931 10834576 12838386 11847250
r-650 17 0.220588 17 0.220588 691940 1078519091 126994152
r-209 22 0.17316 22 0.17316 130535 205866 165492
r-644 30 0.48046 30 0.48046 8669454 9598863 7455612
r-235 29 0.487685 29 0.487685 7341930 6480036 4299082
r-12 30 0.370115 30 0.370115 42847728 23004544 1502964
r-910 40 0.492308 40 0.492308 452519738 398801460 253317903
r-535 39 0.437247 39 0.437247 295614105 206670102 129723821
r-238 11 0.327273 11 0.327273 1041 30460 8752
r-718 28 0.253968 28 0.253968 2651951 3381700 3647213
r-797 37 0.513514 37 0.513514 199040146 235094206 210527091
r-685 20 0.189474 20 0.189474 -1 -1 -1
r-35 19 0.526316 19 0.526316 96853 98724 47311
r-615 13 0.384615 13 0.384615 33663 33998 1505
r-900 34 0.45098 34 0.45098 27153835 37943475 27024402
r-342 18 0.20915 18 0.20915 3296304468 2973985045 192323
r-619 15 0.247619 15 0.247619 22913 964381 586844
r-737 21 0.0952381 21 0.0952381 -1 -1 649109
r-792 17 0.382353 17 0.382353 36874 20587 6708
r-822 22 0.454545 22 0.454545 308708 263793 183115
r-247 33 0.492424 33 0.492424 114019688 115288791 82441042
r-253 34 0.299465 34 0.299465 130766408 175713388 142127715
r-31 13 0.512821 13 0.512821 4712 4528 2557
r-618 12 0.409091 12 0.409091 3507 2487 1201
r-48 15 0.533333 15 0.533333 11391 11553 8282
r-72 25 0.513333 25 0.513333 1506754 1868019 1166129
r-868 23 0.0869565 23 0.0869565 -1 -1 450184304
r-437 23 0.521739 23 0.521739 1002804 1058804 913500
r-92 19 0.45614 19 0.45614 59152 55769 43807
r-883 33 0.511364 33 0.511364 112261774 117929696 103438612
r-523 28 0.47619 28 0.47619 13699163 13896725 10527238
r-776 12 0.30303 12 0.30303 5388 34661 15171
r-607 29 0.295567 29 0.295567 14133455 -1 -1
r-919 31 0.503226 31 0.503226 27223037 28512945 27928301
r-399 34 0.370766 34 0.370766 203135644 233251426 149726225
r-495 24 0.344203 24 0.344203 1011122 1185821 1126323
r-777 21 0.0952381 21 0.0952381 -1 -1 -1
r-376 18 0.366013 18 0.366013 59145 58743 49240
r-979 39 0.099865 39 0.099865 62089373 108385655 25562190
r-340 13 0.282051 13 0.282051 5602 453972 146023
r-160 24 0.507246 24 0.507246 1835665 1757826 1521607
r-539 25 0.48 25 0.48 2745654 3059576 2853593
r-293 35 0.292437 35 0.292437 911860167 -1 -1
r-421 11 0.545455 11 0.545455 833 792 859
r-997 25 0.28 25 0.28 3327738 4213925 3608568
r-636 26 0.52 26 0.52 2709556 2892611 2426301
r-298 29 0.44335 29 0.44335 2279840 3202944 2498073
r-732 37 0.279279 37 0.279279 939657721 750965738 439623816
r-544 38 0.500711 38 0.500711 1257424555 1294353864 1058470526
r-515 25 0.52 25 0.52 2082316 1978877 1685503
r-611 29 0.44335 29 0.44335 4451961 3140480 1898918
r-182 27 0.518519 27 0.518519 3963249 4053997 3573072
r-407 31 0.36129 31 0.36129 521509060 250192887 1679731
r-251 31 0.180645 31 0.180645 -1 -1 -1
r-116 16 0.4 16 0.4 8338 7272 6507
r-939 19 0.350877 19 0.350877 462396 245935 15316
r-354 26 0.492308 26 0.492308 1371013 1498420 1165223
r-571 12 0.409091 12 0.409091 853 1768 1251
r-156 39 0.510121 39 0.510121 979262640 939456271 838976066
r-288 32 0.314516 32 0.314516 88359236 108092162 67502939
r-438 16 0.325 16 0.325 9226 10330 7356
r-878 20 0.268421 20 0.268421 163060 136037908 37109354
r-757 31 0.36129 31 0.36129 129207161 116001957 80407068
r-166 22 0.484848 22 0.484848 174210 239891 169171
r-509 13 0.538462 13 0.538462 3936 4065 4690
r-147 24 0.507246 24 0.507246 1114394 1068983 912522
r-789 38 0.341394 38 0.341394 986233750 1328425745 1118779961
r-143 23 0.355731 23 0.355731 777007 868984 565547
r-30 31 0.516129 31 0.516129 22231324 24608256 19458540
r-562 12 0.530303 12 0.530303 1584 1522 1067
r-177 19 0.409357 19 0.409357 58402 101129 70846
r-978 27 0.205128 27 0.205128 -1 -1 462309266
r-258 38 0.513514 38 0.513514 381782924 357947155 464680188
r-329 40 0.296154 40 0.296154 2047715492 2313647000 1421883161
r-873 29 0.37931 29 0.37931 21666649 24128444 20878030
r-980 37 0.315315 37 0.315315 857953601 1124884994 1387651202
r-772 38 0.512091 38 0.512091 616607768 625389726 490259944
r-435 10 0.2 10 0.2 510 62634 34212
r-963 13 0.461538 13 0.461538 2233 2380 1311
r-843 31 0.36129 31 0.36129 72983698 63435563 40578103
r-386 26 0.516923 26 0.516923 2673462 2994225 2225129
r-355 11 0.545455 11 0.545455 123 126 91
r-729 11 0.545455 11 0.545455 450 449 306
r-987 25 0.153333 25 0.153333 112507 193399 178690
r-616 35 0.393277 35 0.393277 369459482 329924665 251014463
r-60 21 0.514286 21 0.514286 350282 314444 265072
r-187 18 0.529412 18 0.529412 75482 65431 52945
r-4 19 0.350877 19 0.350877 27735 456590 188160
r-925 37 0.315315 37 0.315315 -1 -1 32871485
r-420 13 0.538462 13 0.538462 628 731 877
r-727 31 0.473118 31 0.473118 68243864 62942882 52059766
r-844 20 0.336842 20 0.336842 47917 711193 541389
r-630 13 0.538462 13 0.538462 1367 1595 2065
r-333 38 0.422475 38 0.422475 1097734580 1242085072 1071118185
r-966 14 0.263736 14 0.263736 5863 474311 283865
r-875 27 0.501425 27 0.501425 5888967 5842909 5303716
r-44 19 0.280702 19 0.280702 36498 40051 38865
r-94 21 0.514286 21 0.514286 337751 313498 267074
r-483 29 0.37931 29 0.37931 19146961 6658018 735642
r-536 38 0.193457 38 0.193457 601064829 791923458 452088262
r-344 39 0.267206 39 0.267206 -1 -1 -1
r-664 13 0.153846 13 0.153846 16265001 14185484 1250
r-322 21 0.514286 21 0.514286 202782 285467 251448
r-36 13 0.282051 13 0.282051 886060 876164 462554
r-124 21 0.180952 21 0.180952 102029 117136 72877
r-811 38 0.443812 38 0.443812 55554027 65921226 55695299
r-965 28 0.388889 28 0.388889 416866 1050637 543049
r-264 18 0.424837 18 0.424837 25815 22257 16891
r-862 13 0.538462 13 0.538462 1859 1563 1916
r-388 12 0.530303 12 0.530303 1082 950 789
r-365 34 0.515152 34 0.515152 93604153 80219951 67192730
r-781 35 0.480672 35 0.480672 525807426 512643349 394868228
r-886 12 0.530303 12 0.530303 847 699 607
r-720 21 0.32381 21 0.32381 5667474 2258716 35879
r-208 24 0.15942 24 0.15942 498514 500310 244006
r-992 22 0.484848 22 0.484848 985146 997429 872252
r-104 15 0.419048 15 0.419048 13600 8672 6940
r-861 23 0.442688 23 0.442688 302852 363315 264885
r-921 31 0.451613 31 0.451613 46811129 48933998 38600435
r-563 38 0.513514 38 0.513514 584102164 634290120 437422016
r-532 36 0.355556 36 0.355556 -1 -1 27395371
r-677 33 0.170455 33 0.170455 15182957 39533290 29125965
r-848 37 0.198198 37 0.198198 1067470451 663840258 224666320
r-993 10 0.533333 10 0.533333 471 418 436
r-914 40 0.408974 40 0.408974 -1 -1 -1
r-543 37 0.198198 37 0.198198 586133482 728871397 407784584
r-790 24 0.48913 24 0.48913 1083794 821418 492167
r-216 35 0.393277 35 0.393277 347185979 416898731 405383635
r-768 38 0.512091 38 0.512091 569010692 545340550 522733606
r-66 39 0.472335 39 0.472335 1980836697 1938354003 1649385644
r-464 37 0.105105 37 0.105105 51331662 195858107 102330671
r-899 33 0.511364 33 0.511364 57232934 63591600 74943573
r-1000 28 0.253968 28 0.253968 -1 -1 2184829
r-610 36 0.0555556 36 0.0555556 -1 -1 -1
r-249 18 0.470588 18 0.470588 55759 55998 38957
r-511 23 0.0869565 23 0.0869565 -1 -1 -1
r-256 33 0.117424 33 0.117424 16419833 18875743 7194570
r-510 27 0.0740741 27 0.0740741 -1 -1 -1
r-637 19 0.280702 19 0.280702 34708197 28645653 41903
r-604 40 0.296154 40 0.296154 43072837 -1 -1
r-330 34 0.370766 34 0.370766 4129858 35228283 17221660
r-994 13 0.461538 13 0.461538 1496 1356 1384
r-452 10 0.466667 10 0.466667 492 426 400
r-296 34 0.470588 34 0.470588 40202903 52697523 31817301
r-962 36 0.157143 36 0.157143 -1 -1 -1
r-626 40 0.430769 40 0.430769 -1 -1 -1
r-189 22 0.454545 22 0.454545 444451 339029 183683
r-204 26 0.492308 26 0.492308 4106339 4471873 3752156
r-122 13 0.282051 13 0.282051 2361 2681 1156
r-77 14 0.43956 14 0.43956 4448 4010 2759
r-975 26 0.270769 26 0.270769 2813744 2243763 1361687
r-390 23 0.498024 23 0.498024 650355 627601 639431
r-731 22 0.367965 22 0.367965 356756 164324 29272
r-654 30 0.434483 30 0.434483 4668194 5248139 3676898
r-640 32 0.272177 32 0.272177 44059913 -1 -1
r-520 33 0.477273 33 0.477273 25344540 29794387 21694414
r-538 26 0.212308 26 0.212308 -1 -1 -1
r-847 25 0.52 25 0.52 1736332 2045536 1769337
r-888 10 0.355556 10 0.355556 653 2537 996
r-941 34 0.40107 34 0.40107 5650187 9621386 5736451
r-949 39 0.472335 39 0.472335 151824722 203187545 156880045
r-328 20 0.394737 20 0.394737 73631 66599 67313
r-688 14 0.527473 14 0.527473 5639 5876 4856
r-753 30 0.0666667 30 0.0666667 -1 -1 -1
r-149 24 0.48913 24 0.48913 1372821 1242491 991828
r-940 17 0.514706 17 0.514706 52296 57247 33280
r-433 38 0.14936 38 0.14936 190093847 374871443 363540115
r-126 11 0.545455 11 0.545455 1247 1315 939
r-714 11 0.327273 11 0.327273 1225 9884 5760
r-436 14 0.527473 14 0.527473 4847 4157 4121
r-798 13 0.512821 13 0.512821 3455 3405 2940
r-865 17 0.514706 17 0.514706 37764 33041 15636
r-853 35 0.292437 35 0.292437 177806448 242578412 153588464
r-916 25 0.453333 25 0.453333 2293734 2491770 1912446
r-136 28 0.349206 28 0.349206 100371652 65118859 559569
r-973 33 0.492424 33 0.492424 119280626 117071957 99894862
r-374 35 0.494118 35 0.494118 320981881 315781493 213292644
r-230 13 0.538462 13 0.538462 853 938 621
r-276 38 0.490754 38 0.490754 197245925 264255065 187104902
r-700 38 0.398293 38 0.398293 1279161742 1008004863 778155981
r-871 29 0.512315 29 0.512315 16663916 17206660 14322055
r-796 23 0.300395 23 0.300395 1323803 1521252513 60966613
r-553 12 0.530303 12 0.530303 1566 1564 1676
r-967 15 0.533333 15 0.533333 7720 7947 8245
r-226 11 0.545455 11 0.545455 352 270 454
r-491 34 0.486631 34 0.486631 214680133 222182654 190837046
r-646 19 0.45614 19 0.45614 64864 64845 37530
r-812 27 0.262108 27 0.262108 215482639 -1 -1
r-384 32 0.514113 32 0.514113 34509753 40852901 43043167
r-754 28 0.349206 28 0.349206 688475 17195502 7748081
r-504 20 0.1 20 0.1 -1 -1 4217501053
r-172 29 0.246305 29 0.246305 1749176 -1 -1
r-155 10 0.466667 10 0.466667 479 335 336
r-545 34 0.299465 34 0.299465 69223104 98399409 95303433
r-608 10 0.533333 10 0.533333 862 833 739
r-121 33 0.503788 33 0.503788 168594448 166016929 125875986
r-662 33 0.515152 33 0.515152 83538620 77507012 64546342
r-869 31 0.503226 31 0.503226 26956034 28597821 22023538
r-24 25 0.5 25 0.5 924618 813785 637864
r-895 29 0.0689655 29 0.0689655 -1 -1 -1
r-891 16 0.5 16 0.5 6595 6750 4657
r-639 16 0.325 16 0.325 1217631 360662 3209
r-192 19 0.19883 19 0.19883 -1 -1 24885044
r-911 34 0.370766 34 0.370766 2390338 38711661 10167737
r-795 18 0.522876 18 0.522876 18361 21546 21582
r-840 26 0.470769 26 0.470769 5342959 4962851 3807501
r-243 35 0.329412 35 0.329412 322783421 417574540 435603746
r-135 39 0.472335 39 0.472335 -1 2280547007 1719329224
r-493 40 0.184615 40 0.184615 -1 -1 -1
r-357 39 0.334683 39 0.334683 -1 -1 60705528
r-740 14 0.263736 14 0.263736 4070593 4429897 21500
r-769 24 0.391304 24 0.391304 249027 483402 313216
r-82 10 0.466667 10 0.466667 394 380 339
r-836 14 0.142857 14 0.142857 188039 59886801 13251327
r-885 23 0.300395 23 0.300395 630212 873926 784583
r-45 14 0.362637 14 0.362637 9067 242640 89686
r-756 18 0.503268 18 0.503268 67708 65907 44864
r-565 32 0.443548 32 0.443548 104733400 96876988 83186394
r-828 27 0.512821 27 0.512821 5592909 4932087 5180320
r-946 30 0.496552 30 0.496552 35926669 34331805 25990470
r-779 29 0.512315 29 0.512315 10723671 11478446 10317267
r-370 16 0.5 16 0.5 19603 16184 18408
r-402 38 0.462304 38 0.462304 951447734 916826076 759531343
r-909 35 0.292437 35 0.292437 231978504 234381868 143193691
r-693 27 0.39886 27 0.39886 5165472 2571029 766727
r-856 20 0.336842 20 0.336842 148087 153750 111429
r-937 21 0.52381 21 0.52381 283660 286695 206350
r-854 30 0.404598 30 0.404598 2682793 19134156 4567431
r-559 32 0.465726 32 0.465726 15182328 17239053 11400590
r-287 26 0.507692 26 0.507692 6853033 6322912 5744647
r-115 40 0.45 40 0.45 179594018 225636522 174093119
r-3 16 0.525 16 0.525 12411 13098 11979
r-829 23 0.513834 23 0.513834 633484 624700 568273
r-16 29 0.502463 29 0.502463 17934595 18013960 16702178
r-780 13 0.512821 13 0.512821 1829 2058 1564
r-881 12 0.30303 12 0.30303 19223 15400 1906
r-109 32 0.417339 32 0.417339 4430728 4797683 3597721
r-257 36 0.436508 36 0.436508 72242826 49215889 31055410
r-933 22 0.484848 22 0.484848 992663 967204 686961
r-351 30 0.23908 30 0.23908 -1 -1 -1
r-267 33 0.511364 33 0.511364 66941333 67360694 53600224
r-93 25 0.42 25 0.42 3378814 3074551 2162547
r-211 28 0.304233 28 0.304233 2429546 838755044 77786409
r-860 29 0.37931 29 0.37931 514405 2126641 1608475
r-459 20 0.442105 20 0.442105 112162 90785 67658
r-841 27 0.39886 27 0.39886 9452669 9045217 6957686
r-206 33 0.170455 33 0.170455 49088131 48375372 23892474
r-872 22 0.484848 22 0.484848 344035 339407 259902
r-440 25 0.22 25 0.22 526863 697322 873289
r-866 34 0.515152 34 0.515152 92935544 96960448 84588678
r-647 16 0.325 16 0.325 580997 244780 5099
r-290 29 0.246305 29 0.246305 31775400 28687633 18002148
r-281 35 0.161345 35 0.161345 -1 -1 -1
r-125 11 0.181818 11 0.181818 411015 349422 3193
r-71 11 0.545455 11 0.545455 939 1020 566
r-850 18 0.20915 18 0.20915 3113 3957 4391
r-901 17 0.529412 17 0.529412 37594 37846 21269
r-846 25 0.153333 25 0.153333 1903314 1051302 330036
r-984 24 0.15942 24 0.15942 8500834 2598075 972563
r-501 17 0.529412 17 0.529412 17707 18426 20351
r-858 11 0.545455 11 0.545455 499 510 581
r-161 25 0.48 25 0.48 1446701 1361618 1183249
r-582 23 0.521739 23 0.521739 463174 491134 390864
r-760 15 0.533333 15 0.533333 11363 11310 9985
r-499 38 0.507824 38 0.507824 716098087 711057203 577710926
r-432 27 0.48433 27 0.48433 5414725 5057150 3777035
r-816 38 0.398293 38 0.398293 1996840159 1838076640 1428040365
r-749 19 0.491228 19 0.491228 93604 80782 73737
r-838 35 0.329412 35 0.329412 7224380 1384158729 140771580
r-787 24 0.521739 24 0.521739 1011893 960908 845516
r-84 28 0.47619 28 0.47619 17507024 16678261 13014321
r-197 25 0.38 25 0.38 1355401 1483535 1819362
r-890 36 0.412698 36 0.412698 495699241 541939554 460574215
r-622 12 0.484848 12 0.484848 1352 1159 667
r-935 27 0.205128 27 0.205128 1036624 1797866 1641502
r-455 29 0.413793 29 0.413793 5161161 2362515 1433614
r-766 14 0.362637 14 0.362637 1835 1828 1679
r-596 17 0.529412 17 0.529412 16682 17544 20004
r-275 30 0.186207 30 0.186207 4521356 8540674 8807385
r-29 38 0.193457 38 0.193457 1518737344 1559356823 648401723
r-773 12 0.545455 12 0.545455 694 615 453
r-852 20 0.268421 20 0.268421 59065 48654 24125
r-859 23 0.521739 23 0.521739 705846 734087 577630
r-683 38 0.490754 38 0.490754 975394691 996522663 779124906
r-324 31 0.232258 31 0.232258 15797443 21505983 32880958
r-64 38 0.512091 38 0.512091 317124514 375013343 462113383
r-642 15 0.47619 15 0.47619 7853 7182 3622
r-548 19 0.491228 19 0.491228 128646 113923 65392
r-130 20 0.1 20 0.1 112137871 -1 -1
r-492 16 0.4 16 0.4 6755 7304 6102
r-112 10 0.466667 10 0.466667 228 277 183
r-19 24 0.391304 24 0.391304 713621 310259 109303
r-581 11 0.327273 11 0.327273 706 749 697
r-261 10 0.466667 10 0.466667 429 382 477
r-876 20 0.268421 20 0.268421 31460 37112 38300
r-57 20 0.268421 20 0.268421 56654 63887 57616
r-138 28 0.0714286 28 0.0714286 -1 -1 -1
r-313 15 0.419048 15 0.419048 4864 5225 4772
r-68 40 0.328205 40 0.328205 -1 -1 -1
r-83 10 0.466667 10 0.466667 391 344 375
r-614 17 0.220588 17 0.220588 9432 11359 9714
r-375 28 0.507937 28 0.507937 5641801 6737133 6118393
r-422 17 0.308824 17 0.308824 3960 3523 2141
r-59 23 0.0869565 23 0.0869565 -1 -1 -1
r-722 16 0.458333 16 0.458333 17628 15739 11272
r-311 35 0.463866 35 0.463866 44129370 59123186 53646541
r-273 18 0.522876 18 0.522876 80105 79364 76909
r-423 22 0.367965 22 0.367965 2257946 1134569 85118
r-849 33 0.265152 33 0.265152 44582751 76619295 69740591
r-98 15 0.342857 15 0.342857 10023 8819 7316
r-27 15 0.47619 15 0.47619 7949 6276 6762
r-403 23 0.355731 23 0.355731 573849 614331 426873
r-956 19 0.19883 19 0.19883 -1 -1 1302714
r-411 20 0.521053 20 0.521053 98876 106166 100873
r-669 29 0.44335 29 0.44335 4646495 3868629 3021332
r-736 26 0.212308 26 0.212308 1062303 1317170 975822
r-356 12 0.30303 12 0.30303 1938 1800 1248
r-37 25 0.52 25 0.52 3442594 3371464 2952166
r-284 18 0.424837 18 0.424837 53631 53784 44080
r-958 17 0.220588 17 0.220588 223132974 466993686 19926251
r-318 22 0.52381 22 0.52381 694434 616880 334833
r-363 37 0.315315 37 0.315315 1127113249 1159404848 851343399
r-86 33 0.458333 33 0.458333 21435061 23416064 16299979
r-708 22 0.506494 22 0.506494 877945 821408 708333
r-305 40 0.408974 40 0.408974 1949715665 2196720921 -1
r-347 28 0.518519 28 0.518519 5968554 6144205 4536419
r-1 36 0.488889 36 0.488889 89912551 82260547 60206299
r-799 26 0.492308 26 0.492308 1613182 2073687 1243831
r-165 21 0.180952 21 0.180952 79615 52794 26262
r-699 23 0.166008 23 0.166008 -1 -1 -1
r-889 36 0.355556 36 0.355556 332915500 392593338 404269903
r-434 16 0.4 16 0.4 13856 58534 31692
r-800 10 0.466667 10 0.466667 543 611 413
r-487 36 0.246032 36 0.246032 564280391 648841547 312315049
r-460 34 0.299465 34 0.299465 12703352 -1 4214667742
r-585 27 0.358974 27 0.358974 481383 9957117 5988691
r-414 32 0.120968 32 0.120968 -1 -1 1621282264
r-416 25 0.38 25 0.38 2709474 1199226 315288
r-250 36 0.5 36 0.5 424530764 445556578 320561835
r-184 36 0.457143 36 0.457143 373468201 453858780 383719484
r-339 36 0.512698 36 0.512698 413488466 439779252 371864332
r-676 29 0.133005 29 0.133005 1907834 3961735 3804531
r-692 38 0.102418 38 0.102418 -1 -1 -1
r-217 29 0.0689655 29 0.0689655 -1 -1 -1
r-58 37 0.510511 37 0.510511 692240227 716975547 624279294
r-343 24 0.518116 24 0.518116 428820 393489 389548
r-959 31 0.232258 31 0.232258 -1 -1 -1
r-863 13 0.512821 13 0.512821 3753 3795 3229
r-270 40 0.224359 40 0.224359 -1 -1 -1
r-923 35 0.329412 35 0.329412 416801120 490304906 412388600
r-880 36 0.514286 36 0.514286 160079871 188845316 154520142
r-950 36 0.412698 36 0.412698 14263085 153373666 17059350
r-240 31 0.473118 31 0.473118 10935427 10070867 8458891
r-362 18 0.470588 18 0.470588 72864 72983 61957
r-534 27 0.433048 27 0.433048 2177157 1512882 992648
r-291 37 0.198198 37 0.198198 218120299 401448565 318418980
r-274 40 0.0974359 40 0.0974359 541342838 1136362795 741943976
r-587 15 0.47619 15 0.47619 11373 9702 8889
r-913 40 0.511538 40 0.511538 1236763065 1091688368 993999206
r-710 19 0.526316 19 0.526316 72469 85772 81986
r-127 37 0.153153 37 0.153153 -1 -1 -1
r-447 21 0.495238 21 0.495238 174551 173931 148481
r-454 10 0.355556 10 0.355556 281 258 264
r-346 35 0.463866 35 0.463866 289929369 304061948 254688159
r-902 37 0.513514 37 0.513514 457738286 506852738 459301659
r-574 20 0.189474 20 0.189474 226040287 -1 -1
r-173 12 0.30303 12 0.30303 1203 15103 8407
r-763 40 0.501282 40 0.501282 292620997 335235239 262867182
r-503 38 0.398293 38 0.398293 2195409678 2107704258 1631667209
r-163 40 0.0974359 40 0.0974359 -1 -1 -1
r-600 38 0.341394 38 0.341394 -1 -1 34161239
r-61 40 0.357692 40 0.357692 50057919 1469276419 235469513
r-588 18 0.366013 18 0.366013 19966 18485 15163
r-110 38 0.14936 38 0.14936 -1 -1 -1
r-233 32 0.314516 32 0.314516 142569588 83382635 51710229
r-594 29 0.192118 29 0.192118 1977459 2961899 1883715
r-336 22 0.519481 22 0.519481 369347 364526 288402
r-801 38 0.308677 38 0.308677 1495084440 1990661588 1791290127
r-51 16 0.233333 16 0.233333 289052059 265846822 9240
r-657 28 0.253968 28 0.253968 -1 -1 1962434709
r-996 10 0.355556 10 0.355556 198 185 329
r-231 21 0.380952 21 0.380952 326764 352670 262439
r-169 29 0.295567 29 0.295567 -1 -1 3183068
r-427 12 0.530303 12 0.530303 1734 1936 1500
r-320 11 0.327273 11 0.327273 315 327 299
r-22 23 0.355731 23 0.355731 140885 2058460 719093
r-651 20 0.521053 20 0.521053 103227 91432 117053
r-694 39 0.099865 39 0.099865 106125439 283909336 226585598
r-583 25 0.22 25 0.22 515859 622120 513534
r-851 34 0.114082 34 0.114082 17495425 21659768 6916611
r-827 22 0.454545 22 0.454545 211636 180375 153247
r-514 32 0.314516 32 0.314516 1774332 -1 189567527
r-120 11 0.436364 11 0.436364 291 328 322
r-687 26 0.270769 26 0.270769 130217827 -1 -1
r-164 29 0.413793 29 0.413793 1659582 2341195 1747788
r-474 33 0.170455 33 0.170455 -1 -1 -1
r-540 29 0.133005 29 0.133005 -1 -1 -1
r-213 32 0.514113 32 0.514113 39756005 43557999 33354635
r-424 33 0.265152 33 0.265152 143933629 129315790 79627432
r-395 24 0.289855 24 0.289855 1136713660 740866559 646291
