instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-535 26 0.553846 26 0.553846 4634 4460 3615
r-496 14 0.912088 14 0.912088 0 0 0
r-394 15 0.761905 15 0.761905 1 1 1
r-686 24 0.358696 24 0.358696 1132 1217 1162
r-258 16 0.833333 16 0.833333 1 1 1
r-460 17 0.955882 17 0.955882 1041 1049 0
r-660 29 0.544335 29 0.544335 24814 24988 23306
r-578 16 0.208333 16 0.208333 5 5 4
r-236 16 0.25 16 0.25 1 1 2
r-724 19 0.953216 19 0.953216 6 2179 26264
r-568 20 0.957895 20 0.957895 74511 74554 0
r-377 23 0.940711 23 0.940711 5 4 7745
r-10 21 0.957143 21 0.957143 0 0 0
r-540 26 0.430769 26 0.430769 2949 2912 2530
r-550 24 0.177536 24 0.177536 152 225 184
r-836 23 0.316206 23 0.316206 362 357 310
r-260 20 0.515789 20 0.515789 128 123 107
r-327 18 0.96732 18 0.96732 0 0 11327
r-517 14 0.813187 14 0.813187 1 1 1
r-633 27 0.447293 27 0.447293 7123 6661 5584
r-527 29 0.842365 29 0.842365 1295 1994 1139
r-621 23 0.790514 23 0.790514 143 166 157
r-96 12 0.287879 12 0.287879 0 0 0
r-601 27 0.564103 27 0.564103 7319 7111 6456
r-564 10 0.8 10 0.8 0 0 0
r-607 22 0.541126 22 0.541126 435 425 440
r-514 20 0.721053 20 0.721053 62 70 75
r-111 18 0.784314 18 0.784314 6 7 10
r-571 26 0.698462 26 0.698462 1358 1733 1782
r-133 21 0.728571 21 0.728571 70 69 57
r-292 30 0.149425 30 0.149425 4531 5856 3896
r-446 21 0.695238 21 0.695238 77 84 58
r-51 22 0.025974 22 0.025974 100001 100001 0
r-802 14 0.263736 14 0.263736 2 2 1
r-749 23 0.462451 23 0.462451 725 759 744
r-487 20 0.205263 20 0.205263 16 15 11
r-810 29 0.199507 29 0.199507 3885 4371 2105
r-355 30 0.255172 30 0.255172 21993 21463 13820
r-822 17 0.191176 17 0.191176 1 2 1
r-870 13 0.25641 13 0.25641 1 1 0
r-705 24 0.315217 24 0.315217 527 573 951
r-227 16 0.85 16 0.85 0 1 0
r-213 13 0.153846 13 0.153846 0 0 0
r-868 28 0.031746 28 0.031746 0 0 1
r-315 11 0.654545 11 0.654545 0 0 0
r-825 22 0.688312 22 0.688312 219 236 214
r-298 11 0.890909 11 0.890909 0 0 0
r-490 29 0.302956 29 0.302956 15556 16774 13954
r-661 12 0.575758 12 0.575758 0 0 0
r-532 26 0.824615 26 0.824615 474 566 445
r-80 26 0.523077 26 0.523077 3199 3122 2652
r-780 29 0.137931 29 0.137931 492 501 301
r-124 14 0.384615 14 0.384615 1 1 1
r-636 29 0.667488 29 0.667488 21457 22008 19264
r-413 15 0.752381 15 0.752381 1 1 1
r-567 19 0.631579 19 0.631579 45 50 45
r-635 27 0.011396 27 0.011396 0 0 0
r-176 20 0.931579 20 0.931579 2 1 3
r-295 12 0.0151515 12 0.0151515 0 0 0
r-318 29 0.216749 29 0.216749 8007 8867 7364
r-715 29 0.522167 29 0.522167 25122 24288 22190
r-212 30 0.942529 30 0.942529 13 15 50
r-45 27 0.831909 27 0.831909 2267 2634 1390
r-954 29 0.155172 29 0.155172 719 811 794
r-229 30 0.333333 30 0.333333 19686 20582 21519
r-326 28 0.179894 28 0.179894 1587 2071 2100
r-380 17 0.551471 17 0.551471 5 5 7
r-781 11 0.272727 11 0.272727 0 0 0
r-985 15 0.47619 15 0.47619 6 5 4
r-287 19 0.280702 19 0.280702 26 28 23
r-850 22 0.78355 22 0.78355 73 83 78
r-197 17 0.25 17 0.25 3 3 3
r-46 13 0.397436 13 0.397436 0 0 0
r-725 26 0.304615 26 0.304615 2056 2275 1780
r-742 16 0.383333 16 0.383333 7 8 7
r-464 22 0.311688 22 0.311688 371 396 357
r-245 10 0.777778 10 0.777778 0 0 0
r-341 22 0.445887 22 0.445887 307 293 339
r-216 25 0.0266667 25 0.0266667 3 3 100007
r-357 29 0.00492611 29 0.00492611 0 0 0
r-577 20 0.284211 20 0.284211 31 34 39
r-195 26 0.581538 26 0.581538 3106 3142 2858
r-177 12 0.136364 12 0.136364 0 0 0
r-145 23 0.913043 23 0.913043 12 13 10
r-962 11 0.945455 11 0.945455 45 31 4
r-687 23 0.509881 23 0.509881 775 588 589
r-16 19 0.912281 19 0.912281 3 2 2
r-2 12 0.818182 12 0.818182 0 0 0
r-980 27 1 27 1 0 0 0
r-495 13 0.653846 13 0.653846 1 0 0
r-988 21 0.357143 21 0.357143 166 173 142
r-548 26 0.698462 26 0.698462 3497 3550 3113
r-526 20 0.6 20 0.6 205 221 191
r-247 27 0.02849 27 0.02849 0 100004 0
