instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-962 41 0.262195 27 0.290598 -1 119720224 119720224 -1 124194619 -1 175528521 175528521 -1 -1 -1
r-7 34 0.290553 25 0.33 24434106 12602596 12602596 25027211 12925313 42849996 19435804 19435804 19682588 9199025 9199025
r-311 28 0.312169 42 0.29036 155297500 -1 155297500 -1 156052734 -1 -1 -1 -1 -1 -1
r-750 48 0.31117 10 0.2 1 1 1 1 1 1 1 1 1 1 1
r-765 15 0.295238 28 0.312169 20725 238293 20725 229341 20380 23193 321075 23193 31449 198394 31449
r-673 17 0.308824 23 0.312253 40443 109761 40443 111828 38208 50979 165564 50979 53121 108287 53121
r-724 33 0.285985 39 0.321188 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-771 30 0.337931 29 0.32266 26178888 28652820 28652820 31371521 24533375 46669866 51256276 51256276 21278966 23591166 23591166
r-656 29 0.248768 20 0.294737 972453 172533 172533 962788 177451 1492126 223663 223663 813540 196520 196520
r-848 25 0.3 32 0.304435 12310654 19491257 12310654 19729608 12035050 19276510 32896421 19276510 8716063 16719728 8716063
r-883 33 0.320076 22 0.255411 8491062 1957299 1957299 9326679 1879971 13841026 2849073 2849073 5114922 2595070 2595070
r-825 26 0.313846 31 0.307527 11604598 15023136 11604598 15884516 11655672 18552411 26165548 18552411 10976185 14575042 10976185
r-351 47 0.285846 30 0.266667 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-595 28 0.309524 38 0.295875 93071748 -1 93071748 -1 92263254 150413899 -1 150413899 112985183 -1 112985183
r-445 19 0.280702 26 0.323077 164060 393694 164060 401404 148964 216187 611004 216187 235110 395669 235110
r-582 36 0.307937 28 0.304233 106401432 61681310 61681310 115810752 60118344 190869068 102061527 102061527 92909705 56737327 56737327
r-805 38 0.334282 11 0.218182 1 1 1 1 1 1 1 1 1 1 1
r-401 45 0.311111 27 0.279202 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-384 17 0.323529 32 0.292339 64675 539245 64675 481219 66239 80460 771244 80460 76003 472770 76003
r-785 10 0.333333 19 0.292398 1 1604 1 1435 1 2 1605 2 1 1270 1
r-801 26 0.276923 25 0.313333 4065323 2650665 2650665 4157844 2576962 6690559 4184090 4184090 3592601 2877391 2877391
r-859 17 0.213235 22 0.268398 14654 34731 14654 34321 12436 17696 48667 17696 17412 38622 17412
r-629 15 0.219048 49 0.313776 1 965506 1 950946 1 2 965507 2 1 676013 1
r-31 30 0.291954 33 0.291667 73479364 79633649 73479364 87901839 69615635 122497177 137423392 122497177 86849091 76424884 86849091
r-834 14 0.230769 15 0.32381 2392 1598 2392 3392 2158 3183 2020 3183 2025 2337 2025
r-212 33 0.285985 25 0.296667 26782130 11804142 11804142 27774469 11635961 44570768 17847928 17847928 23040038 20543580 20543580
r-665 34 0.279857 14 0.252747 49345 1 1 49345 1 49346 2 2 33222 1 1
r-276 48 0.297872 41 0.30122 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-823 48 0.314716 37 0.294294 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-376 26 0.267692 19 0.345029 263663 59797 59797 265349 60260 439492 81826 81826 244924 79373 79373
r-59 12 0.348485 36 0.303175 1 75378 1 67358 1 2 75378 2 1 46600 1
r-354 42 0.311266 26 0.258462 -1 156828044 156828044 -1 153681844 -1 -1 -1 -1 -1 -1
r-544 10 0.4 50 0.310204 1 1 1 1 1 1 1 1 1 1 1
r-110 32 0.342742 45 0.30303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-28 40 0.280769 18 0.326797 6583620 683150 683150 6789980 725085 10002478 858232 858232 5865104 682721 682721
r-560 12 0.318182 39 0.287449 1 1 1 1 1 1 1 1 1 21977 1
r-418 38 0.288762 25 0.25 50407617 23157227 23157227 56428458 22679958 82532186 33338536 33338536 60563227 27257409 27257409
r-133 31 0.296774 48 0.308511 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-705 36 0.307937 26 0.316923 82819008 38184945 38184945 87544459 38045330 145076541 60871998 60871998 78196138 45740294 45740294
r-416 49 0.307823 35 0.319328 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-412 24 0.300725 10 0.244444 8721 1 1 8721 1 8721 1 1 3268 1 1
r-684 18 0.366013 19 0.251462 30597 69018 30597 43026 31717 43339 107125 43339 34715 65410 34715
r-508 33 0.295455 49 0.286565 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-279 47 0.299722 16 0.208333 632927 1 1 632927 1 632928 2 2 461660 1 1
r-121 29 0.275862 16 0.258333 247909 23044 23044 257969 24278 329123 26466 26466 207154 24940 24940
r-163 44 0.280127 27 0.310541 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-981 47 0.296947 42 0.30662 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-757 19 0.309942 14 0.263736 14378 3094 3094 15200 2875 19269 3506 3506 12408 3731 3731
r-644 25 0.263333 23 0.264822 827817 432510 432510 883238 414812 1311308 653484 653484 711450 642337 642337
r-456 22 0.311688 45 0.289899 9384511 56073774 9384511 52673492 9361535 12865054 87891999 12865054 4207331 21251637 4207331
r-415 48 0.274823 45 0.30404 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-591 36 0.287302 21 0.342857 9693974 1973143 1973143 9917341 1975010 15673885 2645253 2645253 8036093 1536632 1536632
r-871 40 0.303846 36 0.3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-630 33 0.318182 45 0.270707 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-532 22 0.367965 25 0.283333 471327 1395231 471327 1088646 531856 720340 2408655 720340 594982 950494 594982
r-542 36 0.309524 26 0.323077 85596581 33144425 33144425 88538607 32875248 153516044 52891095 52891095 76933421 26921984 26921984
r-792 16 0.366667 15 0.27619 5658 4192 4192 6489 3425 7110 5912 5912 2509 4456 4456
r-404 16 0.266667 15 0.2 596 533 533 824 512 722 645 645 685 625 625
r-95 33 0.276515 45 0.313131 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-774 23 0.300395 50 0.310204 18268281 148233909 18268281 139100329 18156788 23866967 -1 23866967 46668407 136354299 46668407
r-865 48 0.263298 14 0.340659 806279 10711 10711 819684 10961 956379 10713 10713 583963 27219 27219
r-228 22 0.285714 44 0.308668 19878118 96347442 19878118 93007904 19748413 26710497 154845869 26710497 28137033 79146433 28137033
r-484 27 0.310541 15 0.409524 130627 21551 21551 135069 22174 199085 27096 27096 134696 37373 37373
r-657 48 0.29344 15 0.314286 1919171 36620 36620 1960052 39462 2297428 36622 36622 1522581 35069 35069
r-762 16 0.4 34 0.319073 106747 753681 106747 691361 106995 130019 1134429 130019 121805 486184 121805
r-465 22 0.285714 15 0.247619 22875 3446 3446 23300 3349 32463 3870 3870 22587 3892 3892
r-395 32 0.328629 11 0.345455 1 1 1 1 1 1 1 1 3496 1 1
r-63 34 0.317291 31 0.303226 130600654 123961022 123961022 154788590 109734415 -1 -1 -1 141776971 -1 -1
r-306 24 0.318841 29 0.293103 3364842 8135880 3364842 7163116 3352802 5231533 13792902 5231533 4271586 6727094 4271586
r-203 28 0.314815 37 0.285285 45687210 127992651 45687210 118681083 47779530 72533125 -1 72533125 40189445 112435389 40189445
r-440 31 0.292473 30 0.305747 118430753 98320600 98320600 125151360 93606766 -1 164324266 164324266 112103242 84166848 84166848
r-795 33 0.291667 35 0.322689 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-769 26 0.301538 42 0.303136 58821332 -1 58821332 185273487 58569428 90556301 -1 90556301 52060527 155318081 52060527
r-126 13 0.448718 19 0.245614 2068 7191 2068 6079 1805 2457 11141 2457 2659 6531 2659
r-101 19 0.251462 24 0.271739 147602 477444 147602 507348 143656 196012 709860 196012 67833 146922 67833
r-824 31 0.28172 32 0.308468 142371852 74705534 142371852 101582022 123285076 -1 127747157 -1 79939061 96320019 79939061
r-168 22 0.25974 35 0.29916 2796714 11861158 2796714 11731463 2754825 3872579 18958468 3872579 3436147 10689725 3436147
r-74 35 0.295798 15 0.266667 251291 8761 8761 257512 9291 305023 8763 8763 173391 8232 8232
r-959 30 0.333333 25 0.356667 10810801 6769657 6769657 11277500 6413496 19253262 10882172 10882172 9639459 7781079 7781079
r-251 50 0.296327 32 0.292339 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-983 47 0.302498 42 0.321719 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-761 18 0.366013 10 0.355556 1591 1 1 1601 1 1661 2 2 897 1 1
r-816 33 0.299242 19 0.321637 1859038 289554 289554 1942442 301428 2947800 370299 370299 1424938 276787 276787
r-36 13 0.25641 36 0.31746 1 124686 1 117312 1 2 124687 2 1 104005 1
r-66 42 0.293844 32 0.300403 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-419 48 0.279255 12 0.409091 75325 1 1 75325 1 75326 2 2 67777 1 1
r-782 42 0.304297 28 0.293651 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-552 34 0.319073 13 0.320513 50798 1 1 50829 1 51330 2 2 28575 1 1
r-573 20 0.284211 30 0.321839 324971 1246035 324971 1275302 313901 455683 1995286 455683 150542 706623 150542
r-719 10 0.177778 48 0.316489 1 1 1 1 1 1 1 1 1 1 1
r-129 22 0.290043 41 0.295122 8924637 52806614 8924637 49077043 8947781 12512497 87065812 12512497 12314907 41893617 12314907
r-457 16 0.3 12 0.318182 2598 417 417 2677 403 3508 505 505 1329 388 388
r-272 22 0.329004 23 0.252964 372739 669145 372739 497899 419465 557622 1105958 557622 380739 667432 380739
r-406 32 0.314516 24 0.322464 12168921 5683800 5683800 13073892 5615997 21159615 8855151 8855151 10039452 6928164 6928164
r-368 23 0.312253 18 0.24183 61076 33562 33562 67583 31079 91825 44909 44909 54884 47933 47933
r-664 31 0.301075 20 0.289474 2059552 473096 473096 2142331 467173 3319305 651453 651453 1791961 469109 469109
r-957 18 0.313725 44 0.295983 368356 5435627 368356 4989665 371540 438424 7690619 438424 758492 5002384 758492
r-189 26 0.301538 13 0.282051 49911 1897 1897 50995 1885 60195 1899 1899 46272 1018 1018
r-786 31 0.339785 22 0.285714 5014714 2847990 2847990 5665500 2671795 8566360 4276212 4276212 5727588 3136399 3136399
r-481 34 0.301248 27 0.31339 71712371 44671215 44671215 77000637 43798052 124248447 70495285 70495285 68994397 38237309 38237309
r-990 18 0.267974 20 0.294737 54520 68292 54520 70042 49735 72454 97217 72454 52720 62166 52720
r-687 12 0.287879 36 0.298413 1 72440 1 64905 1 1 72440 1 1 55817 1
r-918 37 0.303303 25 0.28 51915604 21455877 21455877 56505072 21109225 89974242 32626260 32626260 46782589 20692896 20692896
r-637 10 0.444444 19 0.269006 190 2968 190 2686 189 192 3864 192 546 3120 546
r-868 39 0.322537 19 0.274854 9694341 1362423 1362423 10013590 1373790 14566214 1734742 1734742 7927419 1675440 1675440
r-240 12 0.30303 41 0.264634 1 39102 1 36036 1 1 39102 1 1 58356 1
r-884 49 0.278061 32 0.288306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-69 31 0.316129 43 0.3134 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-313 50 0.298776 28 0.256614 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-980 42 0.311266 15 0.32381 507010 16618 16618 519393 16741 611867 16620 16620 430344 26159 26159
r-638 48 0.294326 47 0.277521 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-777 27 0.290598 46 0.300483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-320 46 0.305314 12 0.348485 1 1 1 1 1 1 1 1 1 1 1
r-512 25 0.276667 31 0.260215 5595821 8052690 5595821 7892456 5760980 8430477 13337771 8430477 4333483 7318112 4333483
r-40 48 0.297872 17 0.286765 2552195 81986 81986 2608419 85946 3166786 91318 91318 3234082 23529 23529
r-813 16 0.333333 44 0.320296 125558 2812371 125558 2545671 126315 135335 3793828 135335 271716 2302948 271716
r-136 23 0.296443 13 0.24359 29420 1409 1409 30278 1408 37057 1411 1411 14843 3247 3247
r-554 43 0.283499 33 0.30303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-365 32 0.304435 42 0.300813 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-51 28 0.31746 36 0.268254 94479207 -1 94479207 222574569 98114367 150291977 -1 150291977 98755274 -1 98755274
r-697 42 0.28223 14 0.21978 11712 1 1 11712 1 11712 1 1 1 1 1
r-821 23 0.296443 29 0.300493 2754711 7037303 2754711 6641329 2750912 4144945 11540020 4144945 4625120 5673226 4625120
r-159 41 0.291463 11 0.327273 1 1 1 1 1 1 1 1 1 1 1
r-608 33 0.318182 31 0.294624 111991909 -1 -1 141279978 191771280 -1 -1 -1 113064600 104686724 104686724
r-995 41 0.273171 27 0.293447 -1 103721043 103721043 -1 106437430 -1 156848000 156848000 -1 -1 -1
r-321 25 0.28 49 0.295068 51262146 -1 51262146 -1 51037859 70594450 -1 70594450 58004430 -1 58004430
r-587 33 0.265152 18 0.346405 1175510 106330 106330 1216594 110647 1808942 136532 136532 841050 376537 376537
r-814 32 0.290323 45 0.284848 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-422 21 0.314286 16 0.325 118969 37107 37107 122731 36355 179045 48147 48147 101168 41108 41108
r-229 45 0.294949 14 0.230769 18469 1 1 18469 1 18469 1 1 11100 1 1
r-568 46 0.270531 40 0.341026 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-114 17 0.294118 47 0.291397 153148 4053829 153148 3814078 154174 166956 5093927 166956 183553 3618615 183553
r-451 16 0.316667 14 0.318681 5912 3566 3566 5770 3351 8372 4479 4479 5596 2938 2938
r-511 39 0.294197 26 0.289231 122933432 41192975 41192975 129116667 40193560 -1 62065342 62065342 105270792 49088215 49088215
r-112 28 0.335979 15 0.27619 130681 31092 31092 137057 30602 183207 35302 35302 139192 17145 17145
r-923 30 0.301149 39 0.307692 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-118 26 0.289231 38 0.290185 26309924 75859622 26309924 74087944 26328380 39129586 126645985 39129586 29576336 76659235 29576336
r-349 29 0.231527 12 0.287879 12170 1 1 12170 1 12171 2 2 8429 1 1
r-916 39 0.291498 17 0.367647 1365184 84978 84978 1400510 88126 1917824 100009 100009 1172135 67373 67373
r-221 50 0.298776 49 0.309524 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-164 22 0.359307 42 0.303136 15721836 63915253 15721836 58243772 15866332 22926683 110029445 22926683 20324846 52158529 20324846
r-41 36 0.304762 48 0.304965 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-360 47 0.298797 28 0.275132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-912 23 0.288538 38 0.320057 11155609 37468422 11155609 37717355 10863706 16193457 63391240 16193457 16011619 35629402 16011619
r-341 39 0.31444 48 0.302305 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-553 17 0.294118 48 0.296986 219291 5842605 219291 5194242 220492 236636 7487285 236636 340843 3930931 340843
r-889 47 0.308048 37 0.28979 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-160 43 0.305648 36 0.32381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-231 47 0.298797 39 0.280702 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-195 10 0.311111 19 0.304094 1 1702 1 1612 1 2 1703 2 1 1512 1
r-474 17 0.279412 48 0.284574 294303 7077189 294303 6498872 297364 314912 9205796 314912 463817 6032663 463817
r-969 39 0.333333 49 0.319728 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-16 27 0.299145 46 0.284058 145375294 -1 145375294 -1 147706390 -1 -1 -1 -1 -1 -1
r-355 14 0.263736 41 0.281707 1 173330 1 154108 1 2 173331 2 1 181101 1
r-984 47 0.293247 45 0.308081 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-293 19 0.321637 47 0.300648 514785 8168459 514785 7424271 515109 616949 11618836 616949 521040 14934918 521040
r-17 49 0.314626 38 0.307255 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-709 22 0.341991 33 0.282197 2016414 7542599 2016414 6314435 2114877 2896414 12551091 2896414 2826799 6953898 2826799
r-626 34 0.326203 37 0.304805 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-219 33 0.274621 16 0.291667 406757 39817 39817 414866 40930 525329 42373 42373 317489 18267 18267
r-142 34 0.294118 17 0.323529 704329 56500 56500 736962 56993 1022649 67290 67290 629466 107470 107470
r-779 22 0.320346 30 0.301149 1582787 5135024 1582787 4603459 1621644 2317620 8643783 2317620 2551076 4251256 2551076
r-695 20 0.326316 16 0.316667 65851 26236 26236 70117 24673 102507 34669 34669 60843 27635 27635
r-551 26 0.295385 29 0.305419 19748284 9260455 19748284 9844327 18473562 32012655 15331014 32012655 7835363 10870643 7835363
r-862 14 0.274725 16 0.275 955 2366 955 2232 847 1082 3083 1082 943 1841 943
r-486 42 0.319396 16 0.241667 1093851 51883 51883 1123163 52356 1329022 51885 51885 1048046 100584 100584
r-140 46 0.331401 26 0.28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-10 20 0.273684 39 0.288799 1282892 9066423 1282892 8466255 1283404 1639995 13596224 1639995 1927719 7201836 1927719
r-128 38 0.314367 14 0.285714 133801 1 1 133801 1 133802 2 2 90652 1 1
r-536 24 0.300725 48 0.329787 44782853 -1 44782853 -1 44256130 64824214 -1 64824214 33310802 172805251 33310802
r-655 39 0.306343 24 0.293478 55930519 13061337 13061337 60723407 12877848 93451444 18846742 18846742 49948806 12905002 12905002
r-929 50 0.284082 43 0.305648 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-510 41 0.310976 49 0.303571 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-187 21 0.280952 17 0.330882 43489 16236 16236 46825 16793 66586 21439 21439 39512 13967 13967
r-744 49 0.319728 44 0.313953 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-103 25 0.313333 45 0.318182 35952008 182716577 35952008 176397169 35566280 53774917 -1 53774917 50912915 -1 50912915
r-576 31 0.301075 16 0.241667 360542 40099 40099 377570 41305 484877 43340 43340 287249 31901 31901
r-506 15 0.228571 27 0.321937 21083 135867 21083 133364 21017 23233 184227 23233 17164 140913 17164
r-843 37 0.277778 16 0.316667 628799 34944 34944 643413 36536 840113 38590 38590 550702 39821 39821
r-399 39 0.296896 11 0.236364 1 1 1 1 1 1 1 1 1 1 1
r-207 16 0.375 27 0.2849 10480 120749 10480 101960 11258 12757 184616 12757 8843 105187 8843
r-760 14 0.208791 37 0.274775 1 97775 1 84945 1 2 97776 2 1 187385 1
r-84 25 0.306667 47 0.283071 79298334 -1 79298334 -1 79930047 114432503 -1 114432503 99699062 -1 99699062
r-946 23 0.351779 21 0.271429 227282 345516 345516 298337 271129 364698 545441 545441 240152 256957 256957
r-897 13 0.333333 35 0.290756 1 23396 1 21503 1 2 23397 2 1 20554 1
r-880 48 0.288121 26 0.261538 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-994 31 0.307527 28 0.291005 15068047 17585322 17585322 17132182 15505961 25579569 29356270 29356270 24386920 11185767 11185767
r-108 45 0.30202 33 0.25947 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-288 15 0.27619 50 0.309388 1 669437 1 609635 1 2 669438 2 1 393849 1
r-854 15 0.333333 36 0.322222 5879 228819 5879 224549 5924 5881 282877 5881 40807 206243 40807
r-513 42 0.289199 26 0.307692 172067726 45718732 45718732 180441058 46969604 -1 69197007 69197007 154324061 62228659 62228659
r-648 22 0.25974 49 0.333333 21319736 175565206 21319736 174610988 21207803 29245139 -1 29245139 22877794 106848553 22877794
r-901 33 0.280303 43 0.321152 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-67 14 0.318681 39 0.282051 3877 73455 3877 67401 3870 3878 73456 3878 1 55901 1
r-895 24 0.333333 34 0.324421 12180701 36560166 12180701 33938474 12292093 18862301 64697255 18862301 12194380 29166369 12194380
r-400 28 0.291005 11 0.309091 1 1 1 1 1 1 1 1 1 1 1
r-394 22 0.298701 24 0.311594 899842 946419 899842 1088844 786391 1407375 1458968 1407375 823928 766885 823928
r-950 27 0.270655 42 0.259001 53755642 -1 53755642 -1 54677542 78293563 -1 78293563 56918808 -1 56918808
r-631 19 0.333333 47 0.272895 1910677 10124310 1910677 9204782 1921018 2449949 14784891 2449949 1136682 4518683 1136682
r-208 11 0.290909 16 0.225 1 389 1 326 1 2 390 2 1 348 1
r-562 47 0.298797 19 0.309942 10685700 737262 737262 10979896 752722 15395136 897636 897636 7111982 421264 421264
r-170 44 0.312896 19 0.304094 11357397 519385 519385 11649607 531304 16675016 626046 626046 6423978 480435 480435
r-958 31 0.260215 26 0.252308 14943388 7913147 7913147 16135678 7347099 23777623 11602186 11602186 17141826 8590943 8590943
r-678 49 0.306973 24 0.286232 -1 66924831 66924831 -1 67429516 -1 93767095 93767095 -1 -1 -1
r-566 12 0.287879 26 0.283077 1 9704 1 8432 1 2 9705 2 1 6457 1
r-926 23 0.316206 48 0.320922 58809705 -1 58809705 -1 58635060 82832923 -1 82832923 84142313 -1 84142313
r-497 28 0.304233 24 0.293478 3796667 2743394 2743394 4240050 2479922 6270717 4300879 4300879 2152228 1047159 1047159
r-377 15 0.238095 49 0.27381 1 394022 1 363235 1 2 394023 2 1 330589 1
r-273 21 0.27619 50 0.281633 3899387 52852165 3899387 47602222 3925661 4717331 75556119 4717331 4643046 46341645 4643046
r-268 38 0.307255 20 0.326316 10216395 1548563 1548563 10613510 1584360 16351922 2122341 2122341 8021181 1917288 1917288
r-533 20 0.3 34 0.320856 881174 3479505 881174 3314440 847945 1164428 5490164 1164428 1065294 3431873 1065294
r-636 21 0.309524 10 0.2 1 1 1 1 1 1 1 1 1 1 1
r-314 29 0.288177 12 0.30303 18235 1 1 18235 1 18236 2 2 14865 1 1
r-244 42 0.297329 40 0.292308 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-686 38 0.328592 23 0.284585 42174806 13077760 13077760 45358717 12675088 71401324 18978145 18978145 34894767 12998605 12998605
r-478 43 0.293466 17 0.389706 2055573 150319 150319 2135347 155484 2945238 181759 181759 1839874 140644 140644
r-322 44 0.283298 15 0.314286 701039 16405 16405 719744 16802 866222 16407 16407 544992 39732 39732
r-205 27 0.310541 34 0.306595 24017120 28451625 24017120 29109924 23385238 40201606 51794548 40201606 19455006 30335743 19455006
r-727 14 0.351648 44 0.298097 1 100175 1 93538 1 2 100176 2 1 89273 1
r-722 31 0.273118 25 0.29 14747148 6309454 6309454 15089215 6244499 24318289 9504731 9504731 15628594 7910934 7910934
r-334 26 0.350769 31 0.311828 10970557 25044854 10970557 24169194 11115591 18010892 45646814 18010892 15910995 13276357 15910995
r-343 25 0.31 28 0.31746 6654180 6610793 6654180 7583935 5867644 10664944 11182973 10664944 6863171 7048616 6863171
r-135 47 0.338575 38 0.290185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-402 45 0.292929 46 0.304348 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-243 43 0.322259 37 0.307808 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-14 21 0.314286 30 0.264368 730599 2715996 730599 2489506 772024 1042349 4398173 1042349 809507 2700351 809507
r-623 23 0.304348 19 0.321637 483223 223595 223595 526152 223494 767801 313505 313505 411587 206595 206595
r-75 44 0.287526 17 0.330882 3948755 286457 286457 4049341 294544 5536546 338451 338451 1982455 90147 90147
r-446 30 0.298851 20 0.373684 1724649 369370 369370 1788434 388871 2894901 531289 531289 1476200 539989 539989
r-662 28 0.304233 32 0.3125 44426709 52072897 44426709 58365229 41390676 73401026 89290860 73401026 41711643 52334852 41711643
r-453 15 0.228571 23 0.296443 1239 32561 1239 28985 1213 1241 43273 1241 1090 33617 1090
r-157 24 0.278986 16 0.35 72195 20021 20021 72312 20272 116080 26036 26036 61178 10366 10366
r-122 22 0.290043 40 0.319231 5764613 31335728 5764613 30217877 5774352 8029640 50899098 8029640 8740991 26021443 8740991
r-438 40 0.30641 20 0.273684 9748093 1360163 1360163 10224628 1400016 14608764 1703453 1703453 8441246 2266340 2266340
r-966 49 0.296769 27 0.299145 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-305 31 0.283871 32 0.270161 135112666 174126795 135112666 180093386 128977438 -1 -1 -1 150959926 155532577 150959926
r-263 44 0.288584 41 0.271951 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-408 18 0.333333 11 0.181818 1209 1 1 1209 1 1210 2 2 871 1 1
r-494 42 0.283391 32 0.328629 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
