instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-121 24 0.0652174 24 0.786232 21064 17649 17649 30356 10646 41177 28040 28040 26818 17161 17161
r-878 24 0.550725 24 0.25 255682 148547 255682 239136 113754 399889 223015 399889 180962 250437 180962
r-901 24 0.710145 24 0.0507246 8881 93429 8881 70827 28255 15094 154992 15094 11085 94897 11085
r-554 24 0.268116 24 0.242754 1337014 1992089 1337014 1913206 1695980 1947191 2973008 1947191 1471929 1677808 1471929
r-669 24 0.913043 24 0.931159 36441 328681 36441 102597 244245 37295 338291 37295 105573 119355 105573
r-595 24 0.188406 24 0.398551 319271 129794 129794 274049 152081 562689 207458 207458 366379 152438 152438
r-641 24 0.0289855 24 0.630435 197181 5319 5319 151878 4285 291934 10230 10230 174677 14063 14063
r-862 24 0.713768 24 0.355072 130317 355480 355480 163325 267233 194724 535953 535953 259779 184248 184248
r-188 24 0.797101 24 0.619565 207125 69554 69554 141248 74809 350056 103736 103736 597959 262599 262599
r-740 24 0.717391 24 0.358696 190938 307409 307409 266454 232035 279813 475149 475149 386780 254875 254875
r-945 24 0.844203 24 0.92029 7834 229234 7834 91301 195151 9435 251902 9435 19022 679515 19022
r-285 24 0.742754 24 0.0289855 7340 47759 7340 47405 25421 13516 92381 13516 12607 34417 12607
r-411 24 0.98913 24 0.387681 236454 33798 33798 204326 31929 406616 41319 41319 246146 63598 63598
r-478 24 0.15942 24 0.0652174 71916 3602910 71916 979277 1410060 76888 3798964 76888 695743 5034309 695743
r-354 24 0.141304 24 0.181159 180301 129069 129069 152396 150730 230821 170808 170808 422150 482091 482091
r-355 24 0.0217391 24 0.115942 -1 249464 249464 -1 249300 -1 276061 276061 -1 -1 -1
r-947 24 0.713768 24 0.0471014 7483 48442 7483 50005 20154 13679 96572 13679 9735 59031 9735
r-880 24 0.952899 24 0.384058 203087 8936 8936 85329 5073 324983 14173 14173 75407 17164 17164
r-324 24 0.224638 24 0.0942029 106559 252283 106559 472072 150657 148821 318731 148821 21262 424738 21262
r-618 24 0.637681 24 0.235507 318197 379528 318197 486088 312194 488022 576472 488022 371782 644892 371782
r-275 24 0.735507 24 0.347826 202761 182270 182270 236949 123686 306487 276705 276705 240404 227186 227186
r-917 24 0.0434783 24 0.188406 222126448 149366 149366 131562918 144684 239851953 172085 172085 166311913 172072 172072
r-125 24 0.615942 24 0.695652 995167 1483719 995167 1561518 1171353 1654459 2601587 1654459 971845 1514413 971845
r-211 24 0.333333 24 0.0398551 98129 4546356 98129 4159769 367338 127401 5774501 127401 111219 4564980 111219
r-369 24 0.905797 24 0.293478 32279 19331 19331 38594 8484 59942 30896 30896 66080 25266 25266
r-49 24 0.00362319 24 0.597826 432651 351839 351839 261790 351515 641383 396819 396819 432651 22138 22138
r-980 24 0.800725 24 0.0797101 17235 18616 17235 27534 14299 29964 30626 29964 24530 30725 24530
r-280 24 0.518116 24 0.0434783 21518 1005103 21518 854714 180469 30671 1379071 30671 124368 999738 124368
r-118 24 0.793478 24 0.887681 142553 825867 142553 579784 689750 178031 1015025 178031 117977 615473 117977
r-728 24 0.365942 24 0.297101 1320377 1772386 1320377 2020553 1437224 2086518 3001931 2086518 1965199 1557938 1965199
r-640 24 0.963768 24 0.173913 17520 3554 3554 12013 1738 32873 7843 7843 19835 4177 4177
r-913 24 0.0652174 24 0.271739 2392341 56355 56355 1045052 61297 3059487 78172 78172 2309532 102550 102550
r-191 24 0.619565 24 0.0398551 15629 91881 15629 87880 34805 20839 173131 20839 21025 103396 21025
r-689 24 0.971014 24 0.155797 9757 1560 1560 5396 1045 18129 5634 5634 10591 2223 2223
