p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.3	9	6	10	10	11	0.909090909090909	9.02473905473016
0.3	9	7	11	9	10	0.9	9.05873904014006
0.3	9	8	11	7	8	0.875	8.91874624905176
0.3	9	9	12	11	10	1.1	8.90548050720245
0.3	9	10	15	11	11	1	8.94324700203724
0.3	10	1	12	10	10	1	10.004362326907
0.3	10	2	10	7	7	1	10.0723073824774
0.3	10	3	14	11	11	1	10.0413030225318
0.3	10	4	12	10	11	0.909090909090909	10.0419244552031
0.3	10	5	13	10	11	0.909090909090909	10.0546303967945
0.3	10	6	16	11	12	0.916666666666667	9.91031842790544
0.3	10	7	15	11	12	0.916666666666667	10.089754027361
0.3	10	8	13	11	11	1	9.9025606345851
0.3	10	9	11	8	9	0.888888888888889	10.0915340810549
0.3	10	10	16	10	10	1	10.0544146156404
0.3	11	1	10	8	7	1.14285714285714	11.0900520304684
0.3	11	2	12	9	9	1	10.9805465081707
0.3	11	3	9	7	6	1.16666666666667	11.0962631711271
0.3	11	4	14	10	9	1.11111111111111	11.073312927736
0.3	11	5	12	9	9	1	11.0338096697815
0.3	11	6	14	11	10	1.1	10.9647302940954
0.3	11	7	11	7	7	1	10.9906542352866
0.3	11	8	13	9	10	0.9	11.0178041401785
0.3	11	9	14	9	10	0.9	11.0206510528922
0.3	11	10	14	9	9	1	11.0916428455152
0.3	12	1	13	10	8	1.25	12.0917870705947
