instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
all-images-CVIU11-pattern17-target132 56 3525 7004 5171 0.0159286
all-images-CVIU11-pattern17-target133 47 8647 7928 11274 0.0159286
all-images-CVIU11-pattern17-target134 11971 285957 345750 475436 0.0159286
all-images-CVIU11-pattern17-target135 18 2516 5836 84507 0.0159286
all-images-CVIU11-pattern17-target136 3318 3854 7800 9316 0.0159286
all-images-CVIU11-pattern17-target137 580 28707 10865 9039 0.0159286
all-images-CVIU11-pattern17-target138 68 7590 24697 30868 0.0159286
all-images-CVIU11-pattern17-target139 143 1681 3062 4102 0.0159286
all-images-CVIU11-pattern17-target14 198 1051 2080 2112 0.0159286
all-images-CVIU11-pattern17-target140 31 1809 3623 2892 0.0159286
all-images-CVIU11-pattern17-target141 101 6281 4824 10314 0.0159286
all-images-CVIU11-pattern17-target142 2588 1865 5349 6415 0.0159286
all-images-CVIU11-pattern17-target143 41 1402 3501 3291 0.0159286
all-images-CVIU11-pattern17-target144 2164 2370 7635 87498 0.0159286
all-images-CVIU11-pattern17-target145 24 1307 2809 8394 0.0159286
all-images-CVIU11-pattern17-target146 262 3502 13731 22732 0.0159286
all-images-CVIU11-pattern17-target15 16 16387 2716 33219 0.0159286
all-images-CVIU11-pattern17-target16 1342 33296 33672 14256 0.0159286
all-images-CVIU11-pattern17-target17 69 3531 12904 12424 0.0159286
all-images-CVIU11-pattern17-target18 231 3453 12220 20327 0.0159286
all-images-CVIU11-pattern17-target19 3003 9227 29891 23815 0.0159286
all-images-CVIU11-pattern17-target2 5387 4467 10258 40521 0.0159286
all-images-CVIU11-pattern17-target20 495 3745 14262 13254 0.0159286
all-images-CVIU11-pattern17-target21 124 4540 9224 14626 0.0159286
all-images-CVIU11-pattern17-target22 47 2684 5614 4675 0.0159286
all-images-CVIU11-pattern17-target23 2472 6074 14326 121135 0.0159286
all-images-CVIU11-pattern17-target24 61 7172 3375 2279 0.0159286
all-images-CVIU11-pattern17-target25 3471 76261 86674 64718 0.0159286
all-images-CVIU11-pattern17-target26 33 3825 4314 13210 0.0159286
all-images-CVIU11-pattern17-target27 48 2569 8217 7267 0.0159286
all-images-CVIU11-pattern17-target28 23 1318 2170 2411 0.0159286
all-images-CVIU11-pattern17-target29 13473 7404 24778 73589 0.0159286
all-images-CVIU11-pattern17-target3 168 3925 14119 13692 0.0159286
all-images-CVIU11-pattern17-target30 67 6629 18851 16098 0.0159286
all-images-CVIU11-pattern17-target31 643 9243 30498 13916 0.0159286
all-images-CVIU11-pattern17-target32 18409 8350 29296 30512 0.0159286
all-images-CVIU11-pattern17-target33 4368 5967 22535 43761 0.0159286
all-images-CVIU11-pattern17-target34 456 206298 23594 20036 0.0159286
all-images-CVIU11-pattern17-target35 36870 8549 27088 28381 0.0159286
all-images-CVIU11-pattern17-target36 38 2923 6923 6436 0.0159286
all-images-CVIU11-pattern17-target37 166 12966 26820 25364 0.0159286
all-images-CVIU11-pattern17-target38 169 59753 29109 754198 0.0159286
all-images-CVIU11-pattern17-target39 249 45221 14089 31091 0.0159286
all-images-CVIU11-pattern17-target4 134 3166 10450 17168 0.0159286
all-images-CVIU11-pattern17-target40 218 5173 8923 33219 0.0159286
all-images-CVIU11-pattern17-target41 5464 126108 168229 8838 0.0159286
all-images-CVIU11-pattern17-target42 107 4458 11330 12624 0.0159286
all-images-CVIU11-pattern17-target43 7219 8053 20518 17665 0.0159286
all-images-CVIU11-pattern17-target44 198 5086 26297 66624 0.0159286
all-images-CVIU11-pattern17-target45 125 5870 24512 20931 0.0159286
all-images-CVIU11-pattern17-target46 317 2902 8674 18009 0.0159286
all-images-CVIU11-pattern17-target47 775 6561 20453 18295 0.0159286
all-images-CVIU11-pattern17-target48 81 3359 5385 9073 0.0159286
all-images-CVIU11-pattern17-target49 13974 5649 11683 71548 0.0159286
all-images-CVIU11-pattern17-target5 224 9453 23092 17704 0.0159286
all-images-CVIU11-pattern17-target50 258 6355 21247 36283 0.0159286
all-images-CVIU11-pattern17-target51 3765 2341 7785 6448 0.0159286
all-images-CVIU11-pattern17-target52 857 124800 29713 110908 0.0159286
all-images-CVIU11-pattern17-target53 31 3645 6423 4062 0.0159286
all-images-CVIU11-pattern17-target54 161 2055 4910 4829 0.0159286
all-images-CVIU11-pattern17-target55 58 2536 3845 5532 0.0159286
all-images-CVIU11-pattern17-target56 258 1401 3283 7107 0.0159286
all-images-CVIU11-pattern17-target57 561 7134 25910 49919 0.0159286
all-images-CVIU11-pattern17-target58 48 3457 3892 11540 0.0159286
all-images-CVIU11-pattern17-target59 58 4630 16984 14906 0.0159286
all-images-CVIU11-pattern17-target6 77 7168 19322 14803 0.0159286
all-images-CVIU11-pattern17-target60 70 3981 9126 12022 0.0159286
all-images-CVIU11-pattern17-target61 137 5615 18018 35426 0.0159286
all-images-CVIU11-pattern17-target62 201 5666 18660 20057 0.0159286
all-images-CVIU11-pattern17-target63 206 3786 13260 11979 0.0159286
all-images-CVIU11-pattern17-target64 127 72590 13266 13540 0.0159286
all-images-CVIU11-pattern17-target65 41 5158 11494 117811 0.0159286
all-images-CVIU11-pattern17-target66 18281 2380 5200 54586 0.0159286
all-images-CVIU11-pattern17-target67 278 24431 29335 18420 0.0159286
all-images-CVIU11-pattern17-target68 162 8054 25478 20098 0.0159286
all-images-CVIU11-pattern17-target69 109 8578 29696 45860 0.0159286
all-images-CVIU11-pattern17-target7 68 3527 14863 14317 0.0159286
all-images-CVIU11-pattern17-target70 60 7814 22124 25490 0.0159286
all-images-CVIU11-pattern17-target71 80 4240 14925 14386 0.0159286
all-images-CVIU11-pattern17-target72 71 4345 13676 13132 0.0159286
all-images-CVIU11-pattern17-target73 628 5585 19399 17439 0.0159286
all-images-CVIU11-pattern17-target74 162 8179 20016 27001 0.0159286
all-images-CVIU11-pattern17-target75 4695 10902 27922 25984 0.0159286
all-images-CVIU11-pattern17-target76 94 7231 26898 22008 0.0159286
all-images-CVIU11-pattern17-target77 134 7024 23749 33200 0.0159286
all-images-CVIU11-pattern17-target78 107 5580 21489 29499 0.0159286
all-images-CVIU11-pattern17-target79 14 13150 5378 5602 0.0159286
all-images-CVIU11-pattern17-target8 312 3130 8466 6893 0.0159286
all-images-CVIU11-pattern17-target80 17 1405 4253 3846 0.0159286
all-images-CVIU11-pattern17-target81 40 2396 7945 10662 0.0159286
all-images-CVIU11-pattern17-target82 62 3786 11144 10256 0.0159286
all-images-CVIU11-pattern17-target83 1386 442732 60708 108771 0.0159286
all-images-CVIU11-pattern17-target84 1241 742 1029 4167 0.0159286
all-images-CVIU11-pattern17-target85 85 3484 14737 13427 0.0159286
all-images-CVIU11-pattern17-target86 58 3096 8889 9798 0.0159286
all-images-CVIU11-pattern17-target87 68 3482 8906 7632 0.0159286
all-images-CVIU11-pattern17-target88 54 3437 13302 12526 0.0159286
all-images-CVIU11-pattern17-target89 36 2135 5036 4006 0.0159286
all-images-CVIU11-pattern17-target9 603 2638 7667 20297 0.0159286
all-images-CVIU11-pattern17-target90 74 1501 2794 6956 0.0159286
all-images-CVIU11-pattern17-target91 2415 47878 52314 82518 0.0159286
all-images-CVIU11-pattern17-target92 234 6853 22204 27486 0.0159286
all-images-CVIU11-pattern17-target93 3209 4293 11023 16264 0.0159286
all-images-CVIU11-pattern17-target94 66 7340 18861 14032 0.0159286
all-images-CVIU11-pattern17-target95 6323 138326 140131 195532 0.0159286
all-images-CVIU11-pattern17-target96 62 61143 8415 18251 0.0159286
all-images-CVIU11-pattern17-target97 101 2434 5518 4533 0.0159286
all-images-CVIU11-pattern17-target98 245 1229 2478 4373 0.0159286
all-images-CVIU11-pattern17-target99 67 3920 13688 15371 0.0159286
all-images-CVIU11-pattern18-target1 1000000 1000000 1000003 1000649 0.0159286
all-images-CVIU11-pattern18-target10 1000000 1000000 1000002 1000836 0.0159286
all-images-CVIU11-pattern18-target100 1000000 1000000 1000001 1000906 0.0159286
all-images-CVIU11-pattern18-target101 1000000 1000000 1000001 1001095 0.0159286
all-images-CVIU11-pattern18-target102 1000000 1000000 1000001 1001161 0.0159286
all-images-CVIU11-pattern18-target103 1000000 1000000 1000001 1001069 0.0159286
all-images-CVIU11-pattern18-target104 1000000 1000000 1000003 1000684 0.0159286
all-images-CVIU11-pattern18-target105 1000000 1000000 1000003 1000637 0.0159286
all-images-CVIU11-pattern18-target106 1000000 1000001 1000002 1000789 0.0159286
all-images-CVIU11-pattern18-target107 1000000 1000000 1000002 1000840 0.0159286
all-images-CVIU11-pattern18-target108 1000000 1000001 1000006 1000516 0.0159286
all-images-CVIU11-pattern18-target109 1000000 1000000 1000004 1000779 0.0159286
all-images-CVIU11-pattern18-target11 1000000 1000000 1000001 1001173 0.0159286
all-images-CVIU11-pattern18-target110 1000000 1000000 1000001 1001180 0.0159286
all-images-CVIU11-pattern18-target111 1000000 1000000 1000001 1001072 0.0159286
all-images-CVIU11-pattern18-target112 1000000 1000000 1000001 1001173 0.0159286
all-images-CVIU11-pattern18-target113 1000000 1000000 1000002 1001015 0.0159286
all-images-CVIU11-pattern18-target114 1000000 1000000 1000001 1000886 0.0159286
all-images-CVIU11-pattern18-target115 1000000 1000000 1000002 1000782 0.0159286
all-images-CVIU11-pattern18-target116 1000001 1000000 1000006 1000587 0.0159286
all-images-CVIU11-pattern18-target117 1000000 1000000 1000003 1000653 0.0159286
all-images-CVIU11-pattern18-target118 1000000 1000000 1000002 1000824 0.0159286
all-images-CVIU11-pattern18-target119 1000001 1000000 1000005 1000516 0.0159286
all-images-CVIU11-pattern18-target12 1000000 1000000 1000003 1000637 0.0159286
all-images-CVIU11-pattern18-target120 1000000 1000000 1000003 1000839 0.0159286
all-images-CVIU11-pattern18-target121 1000000 1000000 1000004 1000668 0.0159286
all-images-CVIU11-pattern18-target122 1000000 1000000 1000002 1000900 0.0159286
all-images-CVIU11-pattern18-target123 1000000 1000000 1000004 1000612 0.0159286
all-images-CVIU11-pattern18-target124 1000000 1000000 1000003 1001006 0.0159286
all-images-CVIU11-pattern18-target125 1000000 1000000 1000004 1000862 0.0159286
all-images-CVIU11-pattern18-target126 1000000 1000000 1000000 1001157 0.0159286
all-images-CVIU11-pattern18-target127 1000000 1000000 1000001 1001107 0.0159286
all-images-CVIU11-pattern18-target128 1000000 1000000 1000004 1000796 0.0159286
all-images-CVIU11-pattern18-target129 1000000 1000000 1000001 1001090 0.0159286
all-images-CVIU11-pattern18-target13 1000000 1000000 1000003 1000747 0.0159286
all-images-CVIU11-pattern18-target130 1000000 1000000 1000001 1001049 0.0159286
all-images-CVIU11-pattern18-target131 1000000 1000000 1000001 1001105 0.0159286
all-images-CVIU11-pattern18-target132 1000000 1000000 1000002 1000940 0.0159286
all-images-CVIU11-pattern18-target133 1000000 1000000 1000002 1001113 0.0159286
all-images-CVIU11-pattern18-target134 1000000 1000000 1000002 1000962 0.0159286
all-images-CVIU11-pattern18-target135 1000000 1000000 1000002 1001061 0.0159286
all-images-CVIU11-pattern18-target136 1000000 1000000 1000002 1001045 0.0159286
all-images-CVIU11-pattern18-target137 1000000 1000000 1000001 1000917 0.0159286
all-images-CVIU11-pattern18-target138 1000000 1000000 1000005 1000517 0.0159286
all-images-CVIU11-pattern18-target139 1000000 1000000 1000001 1000852 0.0159286
all-images-CVIU11-pattern18-target14 1000000 1000000 1000001 1000951 0.0159286
all-images-CVIU11-pattern18-target140 1000000 1000000 1000001 1000994 0.0159286
all-images-CVIU11-pattern18-target141 1000000 1000000 1000001 1000887 0.0159286
all-images-CVIU11-pattern18-target142 1000000 1000000 1000002 1001084 0.0159286
all-images-CVIU11-pattern18-target143 1000000 1000000 1000001 1001106 0.0159286
all-images-CVIU11-pattern18-target144 1000000 1000000 1000002 1000802 0.0159286
all-images-CVIU11-pattern18-target145 1000000 1000000 1000001 1000772 0.0159286
all-images-CVIU11-pattern18-target146 1000000 1000000 1000004 1000800 0.0159286
all-images-CVIU11-pattern18-target15 1000000 1000000 1000000 1001058 0.0159286
all-images-CVIU11-pattern18-target16 1000000 1000000 1000001 1000865 0.0159286
all-images-CVIU11-pattern18-target17 1000000 1000000 1000004 1000901 0.0159286
all-images-CVIU11-pattern18-target18 1000000 1000000 1000003 1000838 0.0159286
all-images-CVIU11-pattern18-target19 1000001 1000000 1000006 1000392 0.0159286
all-images-CVIU11-pattern18-target2 1000000 1000000 1000002 1000932 0.0159286
all-images-CVIU11-pattern18-target20 1000000 1000000 1000004 1000805 0.0159286
all-images-CVIU11-pattern18-target21 1000000 1000000 1000003 1000815 0.0159286
all-images-CVIU11-pattern18-target22 1000000 1000000 1000002 1001110 0.0159286
all-images-CVIU11-pattern18-target23 1000000 1000000 1000003 1000630 0.0159286
all-images-CVIU11-pattern18-target24 1000000 1000000 1000000 1001117 0.0159286
all-images-CVIU11-pattern18-target25 1000000 1000000 1000001 1001074 0.0159286
all-images-CVIU11-pattern18-target26 1000000 1000000 1000001 1000862 0.0159286
all-images-CVIU11-pattern18-target27 1000001 1000000 1000002 1000887 0.0159286
all-images-CVIU11-pattern18-target28 1000000 1000000 1000001 1000986 0.0159286
all-images-CVIU11-pattern18-target29 1000001 1000001 1000005 1000492 0.0159286
all-images-CVIU11-pattern18-target3 1000000 1000000 1000004 1000826 0.0159286
all-images-CVIU11-pattern18-target30 1000000 1000000 1000005 1000675 0.0159286
all-images-CVIU11-pattern18-target31 1000000 1000000 1000003 1000672 0.0159286
all-images-CVIU11-pattern18-target32 1000001 1000001 1000006 1000423 0.0159286
all-images-CVIU11-pattern18-target33 1000000 1000001 1000006 1000551 0.0159286
all-images-CVIU11-pattern18-target34 1000000 1000000 1000003 1000696 0.0159286
all-images-CVIU11-pattern18-target35 1000000 1000001 1000005 1000500 0.0159286
all-images-CVIU11-pattern18-target36 1000000 1000000 1000002 1001046 0.0159286
all-images-CVIU11-pattern18-target37 1000000 1000000 1000005 1000582 0.0159286
all-images-CVIU11-pattern18-target38 1000000 1000000 1000005 1000609 0.0159286
all-images-CVIU11-pattern18-target39 1000000 1000000 1000002 1001084 0.0159286
all-images-CVIU11-pattern18-target4 1000000 1000000 1000003 1000646 0.0159286
all-images-CVIU11-pattern18-target40 1000000 1000000 1000003 1000763 0.0159286
all-images-CVIU11-pattern18-target41 1000001 1000000 1000002 1000832 0.0159286
all-images-CVIU11-pattern18-target42 1000000 1000000 1000003 1000807 0.0159286
all-images-CVIU11-pattern18-target43 1000000 1000000 1000004 1000657 0.0159286
all-images-CVIU11-pattern18-target44 1000001 1000001 1000006 1000462 0.0159286
all-images-CVIU11-pattern18-target45 1000000 1000000 1000005 1000410 0.0159286
all-images-CVIU11-pattern18-target46 1000000 1000000 1000003 1000823 0.0159286
all-images-CVIU11-pattern18-target47 1000000 1000000 1000004 1000562 0.0159286
all-images-CVIU11-pattern18-target48 1000000 1000000 1000002 1001106 0.0159286
all-images-CVIU11-pattern18-target49 1000000 1000000 1000003 1000755 0.0159286
all-images-CVIU11-pattern18-target5 1000000 1000000 1000005 1000597 0.0159286
all-images-CVIU11-pattern18-target50 1000001 1000000 1000005 1000546 0.0159286
all-images-CVIU11-pattern18-target51 1000000 1000000 1000002 1000866 0.0159286
all-images-CVIU11-pattern18-target52 1000000 1000000 1000002 1001024 0.0159286
all-images-CVIU11-pattern18-target53 1000000 1000000 1000001 1001105 0.0159286
all-images-CVIU11-pattern18-target54 1000000 1000000 1000002 1001086 0.0159286
all-images-CVIU11-pattern18-target55 1000000 1000000 1000001 1001100 0.0159286
all-images-CVIU11-pattern18-target56 1000000 1000000 1000001 1001143 0.0159286
all-images-CVIU11-pattern18-target57 1000000 1000001 1000006 1000538 0.0159286
all-images-CVIU11-pattern18-target58 1000000 1000000 1000001 1001167 0.0159286
all-images-CVIU11-pattern18-target59 1000001 1000000 1000004 1000619 0.0159286
all-images-CVIU11-pattern18-target6 1000000 1000000 1000004 1000595 0.0159286
all-images-CVIU11-pattern18-target60 1000000 1000000 1000002 1000883 0.0159286
all-images-CVIU11-pattern18-target61 1000001 1000000 1000004 1000578 0.0159286
all-images-CVIU11-pattern18-target62 1000001 1000000 1000004 1000576 0.0159286
all-images-CVIU11-pattern18-target63 1000000 1000000 1000004 1000796 0.0159286
all-images-CVIU11-pattern18-target64 1000000 1000000 1000003 1000762 0.0159286
all-images-CVIU11-pattern18-target65 1000000 1000000 1000002 1000826 0.0159286
all-images-CVIU11-pattern18-target66 1000000 1000000 1000001 1001047 0.0159286
all-images-CVIU11-pattern18-target67 1000000 1000000 1000005 1000549 0.0159286
all-images-CVIU11-pattern18-target68 1000001 1000000 1000006 1000431 0.0159286
all-images-CVIU11-pattern18-target69 1000001 1000000 1000006 1000326 0.0159286
all-images-CVIU11-pattern18-target7 1000000 1000000 1000004 1000745 0.0159286
all-images-CVIU11-pattern18-target70 1000000 1000000 1000005 1000468 0.0159286
all-images-CVIU11-pattern18-target71 1000001 1000000 1000004 1000707 0.0159286
all-images-CVIU11-pattern18-target72 1000000 1000000 1000004 1000845 0.0159286
all-images-CVIU11-pattern18-target73 1000000 1000000 1000005 1000540 0.0159286
all-images-CVIU11-pattern18-target74 1000001 1000000 1000005 1000579 0.0159286
all-images-CVIU11-pattern18-target75 1000000 1000000 1000005 1000576 0.0159286
all-images-CVIU11-pattern18-target76 1000000 1000000 1000006 1000478 0.0159286
all-images-CVIU11-pattern18-target77 1000000 1000000 1000006 1000506 0.0159286
all-images-CVIU11-pattern18-target78 1000000 1000000 1000005 1000471 0.0159286
all-images-CVIU11-pattern18-target79 1000000 1000000 1000001 1001165 0.0159286
all-images-CVIU11-pattern18-target8 1000000 1000000 1000002 1000841 0.0159286
all-images-CVIU11-pattern18-target80 1000000 1000000 1000001 1001060 0.0159286
all-images-CVIU11-pattern18-target81 1000000 1000000 1000002 1000880 0.0159286
all-images-CVIU11-pattern18-target82 1000000 1000000 1000003 1000702 0.0159286
all-images-CVIU11-pattern18-target83 1000000 1000000 1000003 1000717 0.0159286
all-images-CVIU11-pattern18-target84 1000000 1000000 1000000 1000861 0.0159286
all-images-CVIU11-pattern18-target85 1000000 1000000 1000004 1000729 0.0159286
all-images-CVIU11-pattern18-target86 1000000 1000000 1000003 1000697 0.0159286
all-images-CVIU11-pattern18-target87 1000000 1000000 1000002 1000828 0.0159286
all-images-CVIU11-pattern18-target88 1000000 1000000 1000004 1000729 0.0159286
all-images-CVIU11-pattern18-target89 1000000 1000000 1000002 1001113 0.0159286
all-images-CVIU11-pattern18-target9 1000000 1000000 1000002 1000923 0.0159286
all-images-CVIU11-pattern18-target90 1000000 1000000 1000001 1000777 0.0159286
all-images-CVIU11-pattern18-target91 1000000 1000000 1000000 1001138 0.0159286
all-images-CVIU11-pattern18-target92 1000000 1000001 1000006 1000481 0.0159286
all-images-CVIU11-pattern18-target93 1000000 1000000 1000003 1000696 0.0159286
all-images-CVIU11-pattern18-target94 1000001 1000000 1000004 1000709 0.0159286
all-images-CVIU11-pattern18-target95 1000000 1000000 1000001 1001053 0.0159286
all-images-CVIU11-pattern18-target96 1000000 1000000 1000002 1001083 0.0159286
all-images-CVIU11-pattern18-target97 1000000 1000000 1000002 1001086 0.0159286
all-images-CVIU11-pattern18-target98 1000000 1000000 1000001 1000882 0.0159286
all-images-CVIU11-pattern18-target99 1000000 1000000 1000003 1000794 0.0159286
all-images-CVIU11-pattern19-target1 1000001 1000000 1000003 1000376 0.0159286
all-images-CVIU11-pattern19-target10 1000000 1000000 1000002 1000411 0.0159286
all-images-CVIU11-pattern19-target100 1000000 1000000 1000001 1000451 0.0159286
all-images-CVIU11-pattern19-target101 1000000 1000000 1000001 1000444 0.0159286
all-images-CVIU11-pattern19-target102 1000000 1000000 1000001 1000422 0.0159286
all-images-CVIU11-pattern19-target103 1000000 1000000 1000002 1000411 0.0159286
all-images-CVIU11-pattern19-target104 1000000 1000000 1000003 1000311 0.0159286
all-images-CVIU11-pattern19-target105 1000001 1000000 1000003 1000357 0.0159286
all-images-CVIU11-pattern19-target106 1000000 1000000 1000003 1000397 0.0159286
all-images-CVIU11-pattern19-target107 1000000 1000000 1000002 1000397 0.0159286
all-images-CVIU11-pattern19-target108 1000001 1000000 1000005 1000223 0.0159286
all-images-CVIU11-pattern19-target109 1000000 1000000 1000004 1000354 0.0159286
all-images-CVIU11-pattern19-target11 1000000 1000000 1000001 1000471 0.0159286
all-images-CVIU11-pattern19-target110 1000000 1000000 1000002 1000465 0.0159286
all-images-CVIU11-pattern19-target111 1000000 1000000 1000001 1000458 0.0159286
all-images-CVIU11-pattern19-target112 1000000 1000000 1000001 1000484 0.0159286
all-images-CVIU11-pattern19-target113 1000000 1000000 1000002 1000435 0.0159286
all-images-CVIU11-pattern19-target114 1000000 1000000 1000001 1000463 0.0159286
all-images-CVIU11-pattern19-target115 1000000 1000000 1000002 1000417 0.0159286
all-images-CVIU11-pattern19-target116 1000000 1000001 1000006 1000244 0.0159286
all-images-CVIU11-pattern19-target117 1000000 1000000 1000003 1000328 0.0159286
all-images-CVIU11-pattern19-target118 1000000 1000000 1000002 1000440 0.0159286
all-images-CVIU11-pattern19-target119 1000000 1000000 1000005 1000268 0.0159286
all-images-CVIU11-pattern19-target12 1000000 1000000 1000003 1000434 0.0159286
all-images-CVIU11-pattern19-target120 1000000 1000000 1000004 1000332 0.0159286
all-images-CVIU11-pattern19-target121 1000000 1000000 1000004 1000303 0.0159286
all-images-CVIU11-pattern19-target122 1000000 1000000 1000002 1000440 0.0159286
all-images-CVIU11-pattern19-target123 1000000 1000000 1000004 1000297 0.0159286
all-images-CVIU11-pattern19-target124 1000000 1000000 1000003 1000336 0.0159286
all-images-CVIU11-pattern19-target125 1000000 1000000 1000004 1000334 0.0159286
all-images-CVIU11-pattern19-target126 1000000 1000000 1000000 1000494 0.0159286
all-images-CVIU11-pattern19-target127 1000000 1000000 1000001 1000485 0.0159286
all-images-CVIU11-pattern19-target128 1000000 1000000 1000004 1000326 0.0159286
all-images-CVIU11-pattern19-target129 1000000 1000000 1000001 1000527 0.0159286
all-images-CVIU11-pattern19-target13 1000000 1000000 1000003 1000400 0.0159286
all-images-CVIU11-pattern19-target130 1000000 1000000 1000001 1000529 0.0159286
all-images-CVIU11-pattern19-target131 1000000 1000000 1000002 1000398 0.0159286
all-images-CVIU11-pattern19-target132 1000000 1000000 1000002 1000352 0.0159286
all-images-CVIU11-pattern19-target133 1000000 1000000 1000002 1000395 0.0159286
all-images-CVIU11-pattern19-target134 1000000 1000000 1000002 1000434 0.0159286
all-images-CVIU11-pattern19-target135 1000000 1000000 1000002 1000372 0.0159286
all-images-CVIU11-pattern19-target136 1000000 1000000 1000002 1000418 0.0159286
all-images-CVIU11-pattern19-target137 1000000 1000000 1000001 1000489 0.0159286
all-images-CVIU11-pattern19-target138 1000000 1000000 1000005 1000246 0.0159286
all-images-CVIU11-pattern19-target139 1000000 1000000 1000001 1000441 0.0159286
all-images-CVIU11-pattern19-target14 1000000 1000000 1000001 1000435 0.0159286
all-images-CVIU11-pattern19-target140 1000000 1000000 1000001 1000435 0.0159286
all-images-CVIU11-pattern19-target141 1000000 1000000 1000001 1000577 0.0159286
all-images-CVIU11-pattern19-target142 1000000 1000000 1000002 1000392 0.0159286
all-images-CVIU11-pattern19-target143 1000000 1000000 1000001 1000378 0.0159286
all-images-CVIU11-pattern19-target144 1000000 1000000 1000002 1000422 0.0159286
all-images-CVIU11-pattern19-target145 1000000 1000000 1000001 1000496 0.0159286
all-images-CVIU11-pattern19-target146 1000000 1000000 1000004 1000317 0.0159286
all-images-CVIU11-pattern19-target15 1000000 1000000 1000000 1000451 0.0159286
all-images-CVIU11-pattern19-target16 1000000 1000000 1000001 1000533 0.0159286
all-images-CVIU11-pattern19-target17 1000000 1000000 1000003 1000324 0.0159286
all-images-CVIU11-pattern19-target18 1000000 1000000 1000004 1000324 0.0159286
all-images-CVIU11-pattern19-target19 1000001 1000001 1000006 1000239 0.0159286
all-images-CVIU11-pattern19-target2 1000000 1000000 1000003 1000416 0.0159286
all-images-CVIU11-pattern19-target20 1000000 1000000 1000004 1000338 0.0159286
all-images-CVIU11-pattern19-target21 1000000 1000000 1000003 1000374 0.0159286
all-images-CVIU11-pattern19-target22 1000000 1000000 1000002 1000437 0.0159286
all-images-CVIU11-pattern19-target23 1000000 1000000 1000003 1000360 0.0159286
all-images-CVIU11-pattern19-target24 1000000 1000000 1000000 1000475 0.0159286
all-images-CVIU11-pattern19-target25 1000000 1000000 1000002 1000484 0.0159286
all-images-CVIU11-pattern19-target26 1000000 1000000 1000001 1000530 0.0159286
all-images-CVIU11-pattern19-target27 1000000 1000000 1000003 1000480 0.0159286
all-images-CVIU11-pattern19-target28 1000000 1000000 1000001 1000420 0.0159286
all-images-CVIU11-pattern19-target29 1000000 1000000 1000006 1000258 0.0159286
all-images-CVIU11-pattern19-target3 1000000 1000000 1000004 1000360 0.0159286
all-images-CVIU11-pattern19-target30 1000000 1000000 1000004 1000336 0.0159286
all-images-CVIU11-pattern19-target31 1000001 1000000 1000003 1000341 0.0159286
all-images-CVIU11-pattern19-target32 1000000 1000000 1000007 1000233 0.0159286
all-images-CVIU11-pattern19-target33 1000000 1000000 1000006 1000236 0.0159286
all-images-CVIU11-pattern19-target34 1000000 1000000 1000003 1000370 0.0159286
all-images-CVIU11-pattern19-target35 1000000 1000000 1000006 1000235 0.0159286
all-images-CVIU11-pattern19-target36 1000000 1000000 1000002 1000349 0.0159286
all-images-CVIU11-pattern19-target37 1000000 1000000 1000005 1000247 0.0159286
all-images-CVIU11-pattern19-target38 1000000 1000000 1000005 1000309 0.0159286
all-images-CVIU11-pattern19-target39 1000000 1000000 1000002 1000435 0.0159286
all-images-CVIU11-pattern19-target4 1000001 1000000 1000003 1000392 0.0159286
all-images-CVIU11-pattern19-target40 1000000 1000000 1000003 1000384 0.0159286
all-images-CVIU11-pattern19-target41 1000000 1000000 1000002 1000424 0.0159286
all-images-CVIU11-pattern19-target42 1000000 1000000 1000003 1000408 0.0159286
all-images-CVIU11-pattern19-target43 1000000 1000000 1000004 1000303 0.0159286
all-images-CVIU11-pattern19-target44 1000000 1000001 1000006 1000274 0.0159286
all-images-CVIU11-pattern19-target45 1000000 1000001 1000005 1000290 0.0159286
all-images-CVIU11-pattern19-target46 1000000 1000000 1000003 1000348 0.0159286
all-images-CVIU11-pattern19-target47 1000000 1000000 1000004 1000259 0.0159286
all-images-CVIU11-pattern19-target48 1000000 1000000 1000002 1000388 0.0159286
all-images-CVIU11-pattern19-target49 1000000 1000000 1000003 1000368 0.0159286
all-images-CVIU11-pattern19-target5 1000000 1000000 1000005 1000303 0.0159286
all-images-CVIU11-pattern19-target50 1000000 1000000 1000005 1000251 0.0159286
all-images-CVIU11-pattern19-target51 1000000 1000000 1000002 1000395 0.0159286
all-images-CVIU11-pattern19-target52 1000000 1000000 1000002 1000402 0.0159286
all-images-CVIU11-pattern19-target53 1000000 1000000 1000002 1000428 0.0159286
all-images-CVIU11-pattern19-target54 1000000 1000000 1000002 1000396 0.0159286
all-images-CVIU11-pattern19-target55 1000000 1000000 1000001 1000404 0.0159286
all-images-CVIU11-pattern19-target56 1000000 1000000 1000001 1000430 0.0159286
all-images-CVIU11-pattern19-target57 1000001 1000001 1000006 1000242 0.0159286
all-images-CVIU11-pattern19-target58 1000000 1000000 1000001 1000518 0.0159286
all-images-CVIU11-pattern19-target59 1000000 1000000 1000004 1000361 0.0159286
all-images-CVIU11-pattern19-target6 1000000 1000000 1000004 1000356 0.0159286
all-images-CVIU11-pattern19-target60 1000000 1000000 1000002 1000509 0.0159286
all-images-CVIU11-pattern19-target61 1000000 1000000 1000004 1000331 0.0159286
all-images-CVIU11-pattern19-target62 1000000 1000000 1000004 1000345 0.0159286
all-images-CVIU11-pattern19-target63 1000000 1000000 1000003 1000325 0.0159286
