instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-72 40 0.0794872 15 0.361905 118003 21604 21604 21604 119129 28415 163263 28020 28020 28020 86782 40807 40807 40807
r-94 38 0.748222 34 0.536542 -1 189448511 189448511 189448511 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-79 25 0.0966667 22 0.844156 9654 6578 6578 6578 9440 3535 13465 11019 11019 11019 8761 11869 11869 11869
r-421 18 0.300654 25 0.266667 121193 451194 121193 121193 400316 137988 160995 687733 160995 160995 263594 576945 263594 263594
r-961 34 0.108734 28 0.0343915 248971246 -1 248971246 -1 -1 -1 257739237 -1 257739237 -1 -1 -1 -1 -1
r-255 40 0.548718 23 0.181818 4012934 4027509 4012934 4027509 7406347 3102262 6412974 5979683 6412974 5979683 5244124 7007975 5244124 7007975
r-497 36 0.739683 30 0.689655 -1 139539942 139539942 139539942 -1 149984271 -1 216177920 216177920 216177920 -1 237251522 237251522 237251522
r-457 36 0.768254 11 0.236364 9915 6863 6863 6863 12861 7053 13277 8062 8062 8062 13229 9683 9683 9683
r-323 21 0.238095 12 0.515152 5884 2510 2510 2510 6422 2072 6796 2903 2903 2903 6619 7916 7916 7916
r-958 27 0.908832 18 0.75817 107465 4190 4190 4190 109056 3573 133108 3083 3083 3083 537584 7731 7731 7731
r-345 38 0.526316 24 0.130435 1092311 4408463 1092311 4408463 2231237 2967392 1698345 6507775 1698345 6507775 2431713 3499854 2431713 3499854
r-560 21 0.5 25 0.83 76005 165815 76005 76005 193132 57166 115027 227022 115027 115027 133400 254130 133400 133400
r-790 35 0.226891 39 0.333333 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-58 11 0.745455 18 0.712418 379 4278 4278 379 3985 352 384 4868 4868 384 2512 3054 3054 2512
r-405 28 0.560847 19 0.169591 146993 176714 146993 176714 234509 141975 196537 265254 196537 265254 299476 479999 299476 479999
r-469 33 0.462121 38 0.334282 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-730 14 0.428571 24 0.865942 2322 22877 2322 2322 23582 2262 2426 28708 2426 2426 5171 28864 5171 5171
r-901 11 0.418182 25 0.903333 1060 6538 1060 1060 6798 775 1098 7188 1098 1098 567 2129 567 567
r-902 28 0.439153 18 0.823529 121719 147153 121719 147153 173583 117806 119571 213362 119571 213362 214915 240832 214915 240832
r-378 32 0.41129 18 0.843137 88981 211597 88981 211597 173459 163842 121768 292846 121768 292846 234844 195832 234844 195832
r-52 22 0.203463 12 0.0151515 2792094 51865514 2792094 51865514 13222314 43064959 3026779 52637078 3026779 52637078 43124200 54110618 43124200 54110618
r-478 27 0.635328 15 0.87619 106428 361057 106428 361057 204330 297855 149915 447795 149915 447795 337785 403556 337785 403556
r-528 36 0.304762 35 0.623529 72635535 70948585 70948585 70948585 105605027 51780201 125622344 129104777 129104777 129104777 83946237 93619219 93619219 93619219
r-247 31 0.924731 35 0.836975 -1 24328346 24328346 -1 -1 -1 -1 31442389 31442389 -1 -1 126724479 126724479 -1
r-557 40 0.591026 31 0.0709677 524994 12745260 524994 12745260 4751774 2660434 778946 19163713 778946 19163713 1573105 6241973 1573105 6241973
r-297 26 0.473846 10 0.977778 20464 56724 20464 56724 78517 43501 33004 74651 33004 74651 22158 67791 22158 67791
r-422 19 0.380117 32 0.00604839 21301 192960558 21301 21301 183838202 21051 25969 216844269 25969 25969 2350916 192870019 2350916 2350916
r-501 12 0.151515 19 0.146199 104 91 104 104 88 107 67 61 67 67 172 253 172 172
r-593 33 0.5625 27 0.88604 855600 6600207 855600 6600207 2508116 3935105 1331923 10747762 1331923 10747762 2131011 9929755 2131011 9929755
r-625 16 0.125 22 0.861472 5160 4366 4366 5160 5955 3230 7558 4969 4969 7558 6158 5180 5180 6158
r-265 23 0.438735 40 0.0435897 59125 11337445 59125 59125 10977167 62352 84169 16428746 84169 84169 114251 12035021 114251 114251
r-709 20 0.331579 23 0.956522 5835 40698 5835 5835 34513 4168 7476 62115 7476 7476 3364 14217 3364 3364
r-90 19 0.666667 17 0.566176 99671 44375 44375 44375 99117 40718 170709 61521 61521 61521 55529 73298 73298 73298
r-635 13 0.948718 21 0.728571 523312 57578 57578 523312 346681 228188 491531 63292 63292 491531 597279 359620 359620 597279
r-308 23 0.865613 34 0.286988 247790 202757 202757 247790 329344 180338 412450 297619 297619 412450 412657 328357 328357 412657
r-607 30 0.241379 13 0.24359 28367 3417 3417 3417 28396 4115 28387 3406 3406 3406 19669 6755 6755 6755
r-868 15 0.285714 35 0.205042 12851 205585 12851 12851 177566 13300 14697 251253 14697 14697 92718 118024 92718 92718
r-545 36 0.28254 21 0.580952 1864349 781462 781462 781462 2100136 788902 2649367 1077734 1077734 1077734 1847770 1584645 1584645 1584645
r-644 35 0.542857 30 0.0666667 321677 4130938 321677 4130938 1363001 970473 533084 6048436 533084 6048436 818564 3130434 818564 3130434
r-319 33 0.327652 26 0.267692 48055612 42746457 48055612 42746457 54696957 39602628 79831577 69940260 79831577 69940260 58980925 45236366 58980925 45236366
r-212 20 0.447368 37 0.86036 177967 254650 177967 177967 301295 136742 227827 348591 227827 227827 156708 339868 156708 156708
r-266 16 0.483333 32 0.629032 445385 675567 445385 445385 744267 415312 567800 995406 567800 567800 664696 898792 664696 664696
r-281 10 0.311111 19 0.251462 539 2574 539 539 2150 554 527 2596 527 527 625 2226 625 625
r-753 34 0.518717 14 0.285714 201362 137764 201362 137764 225415 130370 274632 163965 274632 163965 432638 166496 432638 166496
r-199 23 0.652174 15 0.933333 30352 437492 30352 437492 143765 262127 40254 513522 40254 513522 167538 454046 167538 454046
r-598 10 0.0222222 14 0.681319 1239 364 364 1239 1029 947 2120 769 769 2120 1640 592 592 1640
r-127 22 0.367965 29 0.315271 2553246 6531534 2553246 2553246 5874445 2713688 3909973 11377723 3909973 3909973 4097587 5961319 4097587 4097587
r-890 36 0.969841 28 0.0555556 15312 2841 2841 2841 15408 1876 39010 12563 12563 12563 9840 5897 5897 5897
r-759 33 0.776515 13 0.653846 54782 5873 5873 5873 57053 5912 65928 6942 6942 6942 46502 7751 7751 7751
r-492 40 0.734615 26 0.913846 48185323 -1 48185323 -1 131027227 247825604 71222494 -1 71222494 -1 172963871 -1 172963871 -1
r-776 11 0.509091 24 0.0507246 730 19722 730 730 20029 528 930 22595 930 930 1760 4371 1760 1760
r-837 11 0.0545455 33 0.626894 56172 32947 32947 56172 67076 43266 77913 49551 49551 77913 91162 49992 49992 91162
r-553 31 0.417204 29 0.130542 2077510 11642531 2077510 11642531 6959630 6633827 2809607 18631848 2809607 18631848 5738967 11468354 5738967 11468354
r-203 19 0 40 0.984615 3913 780 780 3913 3235 2026 9504 10738 10738 9504 3913 1141 1141 3913
r-322 20 0.868421 19 0.48538 42114 13632 13632 13632 45436 7778 56112 17252 17252 17252 50299 30852 30852 30852
r-175 30 0.308046 18 0.529412 461536 268465 268465 268465 555921 246999 656724 402855 402855 402855 792908 414359 414359 414359
r-448 13 0.205128 23 0.27668 1263 7741 7741 1263 7371 1225 1140 7802 7802 1140 3283 12828 12828 3283
r-543 20 0.152632 36 0.419048 4572070 2140689 2140689 4572070 3696648 4153209 7425716 3427264 3427264 7425716 5325810 4627457 4627457 5325810
r-178 19 0.280702 21 0.280952 111745 76194 76194 111745 72033 87740 160462 118497 118497 160462 81651 112603 112603 81651
r-535 17 0.279412 16 0.258333 23310 24274 23310 24274 28695 22212 32876 33166 32876 33166 30780 28724 30780 28724
r-623 35 0.917647 31 0.817204 148851377 2284633 2284633 2284633 116994766 3712828 179253598 2701933 2701933 2701933 -1 4109435 4109435 4109435
r-420 40 0.947436 17 0.463235 177733 13260 13260 13260 189323 9631 238348 18597 18597 18597 82433 28323 28323 28323
r-180 36 0.939683 30 0.278161 290213 71612 71612 71612 296498 30487 535604 99448 99448 99448 222478 137834 137834 137834
r-184 36 0.846032 16 0.191667 28010 17542 17542 17542 34410 14372 38975 25610 25610 25610 28898 30860 30860 30860
r-595 14 0.0769231 27 0.603989 38055 14040 14040 38055 37474 20404 58972 21403 21403 58972 66834 31862 31862 66834
r-113 22 0.683983 12 0.409091 6545 4265 4265 4265 7965 4254 8106 5033 5033 5033 22270 8739 8739 8739
r-389 36 0.503175 30 0.885057 2246181 9238376 2246181 9238376 4576799 5184624 3528765 15992147 3528765 15992147 3634914 9787292 3634914 9787292
r-161 11 0.545455 32 0.0685484 1446 9603 1446 1446 10170 1042 1846 9741 1846 1846 1246 1805 1246 1246
r-656 13 0.0384615 29 0.827586 17709 7914 7914 17709 17228 10843 27457 12690 12690 27457 16971 9040 9040 16971
r-141 12 0.030303 27 0.168091 1689241 417261 417261 1689241 1615544 1209506 1672355 416343 416343 1672355 350 381 381 350
r-88 10 0.777778 12 0.030303 129 303 129 129 298 135 383 590 383 383 152 350 152 152
r-186 37 0.854354 30 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-124 28 0.179894 27 0.381766 5550759 1365031 1365031 1365031 4598846 1805521 9127717 2005850 2005850 2005850 4400599 3195385 3195385 3195385
r-450 13 0.589744 33 0.727273 7115 90086 7115 7115 81007 7038 8210 110192 8210 8210 8646 49398 8646 8646
r-387 34 0.650624 29 0.0763547 103300 1033400 103300 1033400 592022 208112 154940 1596740 154940 1596740 270993 1248087 270993 1248087
r-995 19 0.45614 34 0.864528 85827 339017 85827 85827 396209 63651 122119 457297 122119 122119 200973 357295 200973 200973
r-75 40 0.0948718 20 0.352632 704349 85620 85620 85620 693075 131767 939462 107847 107847 107847 979915 251310 251310 251310
r-111 30 0.843678 20 0.473684 264615 61544 61544 61544 310446 48531 373040 87172 87172 87172 292204 170467 170467 170467
r-731 29 0.130542 19 0.116959 137169 7012 137169 7012 137275 7030 139768 3488 139768 3488 226985 13901 226985 13901
r-664 12 0 24 0.554348 661192 176963 176963 661192 586302 297436 795478 188112 188112 795478 656376 72124 72124 656376
r-151 39 0.117409 19 0.0409357 208754 21761368 208754 21761368 2212990 15092350 138505 5627257 138505 5627257 95261 2940 95261 2940
r-795 12 0.393939 22 0.969697 487 3419 487 487 3404 397 878 5148 878 878 544 3598 544 544
r-724 33 0.893939 23 0.339921 204686 136297 136297 136297 239553 97602 301394 209009 209009 209009 214888 119751 119751 119751
r-109 40 0.903846 40 0.187179 638271 503395 503395 638271 688755 290677 1136325 872050 872050 1136325 1068428 574490 574490 1068428
r-984 35 0.406723 39 0.296896 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-473 22 0.324675 33 0.685606 732393 1196843 732393 732393 1444612 583414 1068061 1868792 1068061 1068061 1264973 2001112 1264973 1264973
r-806 16 0.75 39 0.349528 291835 321006 321006 291835 387350 256559 407387 485589 485589 407387 610264 703505 703505 610264
r-443 22 0.017316 21 0.204762 -1 32138 32138 32138 -1 30072 -1 46746 46746 46746 -1 3849700 3849700 3849700
r-81 34 0.946524 36 0.314286 757892 183100 183100 757892 564253 266417 1385776 292220 292220 1385776 952311 200261 200261 952311
r-796 11 0.872727 23 0.624506 13237 8219 8219 13237 10179 11629 14746 8928 8928 14746 4439 8823 8823 4439
r-181 24 0 39 0.905533 44540 9612 9612 44540 31055 20531 106062 24352 24352 106062 44271 12444 12444 44271
r-825 29 0.29064 28 0.703704 1899491 2304982 2304982 2304982 2297658 1588011 2966025 3645042 3645042 3645042 3334109 2978977 2978977 2978977
r-173 20 0.184211 29 0.805419 24068 29379 29379 24068 40721 17555 37186 36433 36433 37186 40136 39845 39845 40136
r-880 15 0.590476 23 0.909091 2581 21487 2581 2581 19103 3723 3370 31208 3370 3370 12315 20896 12315 12315
r-817 28 0.230159 22 0.731602 128260 85764 85764 85764 136809 63903 186752 123176 123176 123176 216095 199870 199870 199870
r-945 40 0.638462 34 0.279857 92070759 97081076 92070759 97081076 126745816 76239775 168022582 170628227 168022582 170628227 138999459 151164213 138999459 151164213
r-271 17 0.433824 11 0.472727 3586 1420 1420 1420 3754 1406 4539 1604 1604 1604 3761 1822 1822 1822
r-351 33 0.846591 34 0.352941 3438483 2636939 2636939 3438483 4047580 2585650 5433740 4524597 4524597 5433740 5735625 3890585 3890585 5735625
r-270 14 0.164835 39 0.68691 48879 27276 27276 48879 48829 37798 55688 39843 39843 55688 131765 101906 101906 131765
r-208 32 0.0262097 16 0.283333 206639955 3761 3761 3761 207083133 3650 206604558 4006 4006 4006 185360233 24178 24178 24178
r-711 32 0.772177 20 0.178947 68508 55483 68508 55483 92834 44364 102837 91021 102837 91021 103536 160881 103536 160881
r-231 27 0.0683761 22 0.246753 7135948 76872 76872 76872 6498654 79799 8815157 86234 86234 86234 16268179 3942336 3942336 3942336
r-715 21 0.390476 31 0.832258 261335 197662 261335 261335 265627 150346 408453 247601 408453 408453 267513 283286 267513 267513
r-437 16 0.2 26 0.956923 936 4537 936 936 4133 568 2445 7359 2445 2445 3899 4666 3899 3899
r-38 13 0.884615 13 1 48569 38677836 48569 48569 27599551 5987338 49271 40261335 49271 49271 2249736 38677827 2249736 2249736
r-634 30 0.636782 31 0.819355 16757940 53513595 16757940 16757940 39540885 22524388 26370657 93932318 26370657 26370657 39023444 43242455 39023444 39023444
r-910 10 0.533333 13 0.782051 378 1802 378 378 1523 419 482 2635 482 482 857 1355 857 857
r-92 15 0.304762 36 0.207937 5120 135285 5120 5120 119728 4961 5847 161246 5847 5847 25635 123365 25635 25635
r-86 18 0.777778 25 0.666667 223353 283363 283363 223353 383487 209925 312964 424042 424042 312964 268272 503965 503965 268272
r-83 39 0.978408 32 0.362903 3040331 66691 66691 66691 2395019 52395 5379323 94716 94716 94716 1686949 226622 226622 226622
r-896 24 0.855072 26 0.661538 1055970 129380 129380 1055970 556708 730259 1579491 188605 188605 1579491 1545069 486431 486431 1545069
r-226 29 0.416256 20 0.563158 2530581 2007117 2007117 2007117 2894458 1888839 4132991 3240546 3240546 3240546 2151451 2200799 2200799 2200799
r-660 39 0.747638 12 0.0757576 16042 23111 16042 23111 27808 18424 24698 37832 24698 37832 38922 38990 38922 38990
r-967 33 0.979167 24 0.735507 192427666 365143 365143 365143 180448749 346360 232204716 254964 254964 254964 185856585 3194218 3194218 3194218
r-229 27 0.883191 15 0.92381 1062649 25960 1062649 25960 1088470 7196 1054434 216 1054434 216 1112 350 1112 350
r-346 27 0.712251 12 0.136364 5530 7009 5530 7009 9474 5896 7867 10015 7867 10015 21337 14397 21337 14397
r-139 18 0.24183 28 0.589947 206188 186765 186765 206188 248994 165051 287282 267566 267566 287282 368708 292381 292381 368708
r-468 36 0.442857 26 0.0984615 1341526 8361018 1341526 8361018 3723588 4175088 1989986 13506845 1989986 13506845 1135679 9129292 1135679 9129292
r-692 24 0.144928 24 0.144928 130637 164068 130637 130637 154813 144856 152908 194256 152908 152908 1482789 1016717 1482789 1482789
r-674 38 0.704125 34 0.736185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-799 26 0.304615 22 0.47619 2394365 710535 710535 710535 2299707 819704 4195867 1111501 1111501 1111501 1605863 1241821 1241821 1241821
r-419 34 0.247772 10 0.355556 899 412 412 412 900 390 890 381 381 381 1324 2137 2137 2137
r-33 15 0.466667 29 0.408867 189624 483646 189624 189624 448845 186961 260213 762782 260213 260213 220706 500713 220706 220706
r-864 25 0.326667 31 0.913978 59879 145492 59879 59879 180815 32564 87779 264046 87779 87779 84947 159610 84947 84947
r-290 20 0.842105 17 0.808824 49684 7328 7328 7328 51402 7616 62129 8961 8961 8961 66007 24789 24789 24789
r-631 24 0.637681 32 0.52621 22757277 17463226 17463226 22757277 22172236 20559654 42984226 31732016 31732016 42984226 20396720 21311536 21311536 20396720
r-413 31 0.696774 13 0.0512821 7726 72702 7726 72702 34401 37699 12289 103103 12289 103103 38341 99384 38341 99384
r-571 33 0.00189394 29 0.125616 -1 -1 -1 -1 -1 -1 -1 229148147 229148147 229148147 -1 -1 -1 -1
r-488 38 0.268848 19 0.502924 1722719 526988 526988 526988 1858156 497271 2539310 747617 747617 747617 2047690 895832 895832 895832
r-490 22 0.974026 20 0.789474 175190117 14408 14408 14408 136653713 13502 197758343 21048 21048 21048 271881273 277063 277063 277063
r-110 21 0.771429 20 0.468421 89949 69570 69570 69570 104224 51123 123992 86828 86828 86828 157190 100678 100678 100678
r-565 13 0.807692 33 0.888258 283 19937 283 283 15742 349 319 19980 319 319 4207 31506 4207 4207
r-997 24 0.235507 38 0.642959 2176117 2640660 2640660 2176117 3279329 1867031 3228277 4308830 4308830 3228277 4747437 3933220 3933220 4747437
r-248 11 0.472727 22 0.541126 7489 11856 7489 7489 12798 7228 8687 14782 8687 8687 8338 18643 8338 8338
r-223 17 0.5 40 0.266667 148964 939074 148964 148964 814198 183582 197343 1470273 197343 197343 301260 737477 301260 301260
r-988 28 0.76455 14 0.21978 9805 17162 9805 17162 15155 12221 13483 26500 13483 26500 38548 27051 38548 27051
r-847 24 0.286232 35 0.141176 1199802 10552344 1199802 1199802 8355758 1842720 1645575 15475525 1645575 1645575 8179933 9584859 8179933 8179933
r-356 26 0.855385 37 0.429429 3991070 1479603 1479603 3991070 3117303 2287505 6173226 2326640 2326640 6173226 4722751 2116951 2116951 4722751
r-74 16 0.933333 14 0.340659 2268 1142 1142 1142 1994 920 3210 1236 1236 1236 2809 1935 1935 1935
r-891 16 0.925 38 0.820768 47725 45672 45672 47725 40699 47537 17520 17481 17481 17520 6617 2762 2762 6617
r-462 32 0.862903 38 0.0170697 5922 64010 5922 5922 50767 3116 20456 138018 20456 20456 16214 58478 16214 16214
r-601 10 0.377778 22 0.160173 403 4903 403 403 4491 704 451 5862 451 451 714 5337 714 714
r-76 28 0.915344 20 0.421053 282570 34758 34758 34758 302623 25316 390510 34135 34135 34135 168770 54825 54825 54825
r-367 12 0.151515 18 0.235294 385 1222 1222 385 1106 390 423 1253 1253 423 366 5478 5478 366
r-167 20 0.289474 26 0.492308 941154 433114 433114 941154 724451 760197 1657964 670609 670609 1657964 1367373 1309119 1309119 1367373
r-40 11 0.654545 36 0.930159 2609 29582 2609 2609 27708 3172 3160 41089 3160 3160 7954 44329 7954 7954
r-359 26 0.563077 29 0.369458 7691903 9962349 7691903 7691903 10586093 6860722 12143827 16133872 12143827 12143827 13006860 17529987 13006860 13006860
r-582 26 0.378462 16 0.591667 138554 60738 60738 60738 168729 50788 185292 78185 78185 78185 179774 96755 96755 96755
r-224 12 0.666667 34 1 10777 111673007 10777 10777 109684580 10777 15062 117877823 15062 15062 1271940 111600795 1271940 1271940
r-467 25 0.803333 35 0.823529 5705109 19825796 5705109 5705109 17514477 6745312 7452194 28617676 7452194 7452194 12400767 26869253 12400767 12400767
r-996 30 0.0344828 20 0.221053 24436519 12412 12412 12412 23494342 12313 27078811 12395 12395 12395 33717611 40342 40342 40342
r-653 34 0.083779 25 0.693333 153071 61260 61260 61260 151769 31630 268072 93951 93951 93951 148418 99531 99531 99531
r-773 27 0.988604 37 0.264264 1595025 60759 60759 1595025 1289046 259998 2500351 115108 115108 2500351 1488690 299601 299601 1488690
r-174 10 0.8 15 0 369 1966 369 369 1798 369 810 3390 810 810 819 1966 819 819
r-191 16 0.283333 30 0.045977 4132 7410217 4132 4132 6745533 5162 4388 8092334 4388 4388 15027 7528581 15027 15027
r-496 31 0.0817204 40 0.984615 5411 27036 5411 5411 22450 2849 19802 51243 19802 19802 9128 32742 9128 9128
r-792 25 0.18 35 0.0487395 26266 -1 26266 26266 -1 45654 27031 -1 27031 27031 126735 -1 126735 126735
r-570 14 0.263736 39 0.322537 61827 300222 300222 61827 287889 61901 64969 320863 320863 64969 363178 202260 202260 363178
r-327 14 0.813187 15 0.609524 12367 3824 3824 12367 10022 8885 19205 5262 5262 19205 6791 6970 6970 6791
r-155 10 0.333333 34 0.907308 1421 2920 1421 1421 3349 1542 1904 4059 1904 1904 2910 4795 2910 2910
r-347 22 0.831169 28 0.121693 14595 26766 14595 14595 32959 9663 25950 42633 25950 25950 33636 30244 33636 33636
r-784 23 0.695652 26 0.750769 1629298 3521842 1629298 1629298 3041389 1761556 2444005 5768337 2444005 2444005 1938514 2944778 1938514 1938514
r-680 40 0.179487 32 0.310484 -1 63452579 63452579 63452579 -1 87618608 -1 79884083 79884083 79884083 -1 105011438 105011438 105011438
r-267 23 0.0909091 34 0.552585 1460508 273368 273368 1460508 675846 609023 2183707 426634 426634 2183707 1460207 755364 755364 1460207
r-661 34 0.269162 14 0.175824 42349 5162 42349 5162 42384 5698 40081 4255 40081 4255 31775 12563 31775 12563
r-264 12 0.0757576 28 0.396825 132773 62083 62083 132773 139245 96058 139853 70940 70940 139853 79580 163596 163596 79580
r-282 18 0.705882 18 0.379085 20994 30530 30530 20994 27937 20074 25989 44224 44224 25989 54930 47437 47437 54930
r-513 40 0.897436 16 0.341667 43072 29215 29215 29215 50906 21313 52221 40353 40353 40353 41414 33814 33814 33814
r-572 13 0.692308 32 0.046371 2503 7753 2503 2503 8392 1379 3738 11479 3738 3738 2990 4229 2990 2990
r-153 32 0.354839 31 0.12043 6265778 19601484 6265778 19601484 13812213 11717769 9611085 32076105 9611085 32076105 7344214 18774686 7344214 18774686
r-907 36 0.895238 18 0.0718954 6265 12093 6265 12093 8816 7039 12271 19288 12271 19288 10537 17153 10537 17153
r-114 32 0.893145 35 0.801681 -1 107361487 107361487 -1 319826488 252663416 -1 148332245 148332245 -1 -1 173048838 173048838 -1
r-747 39 0.345479 15 0.352381 1894908 331209 331209 331209 1943759 332962 2619753 397841 397841 397841 1252172 775605 775605 775605
r-196 37 0.376877 33 1 3941539 497460367 3941539 497460367 512802604 17865016 3472354 537136896 3472354 537136896 35759646 495570524 35759646 495570524
r-952 15 0.857143 10 0.266667 889 327 327 327 902 334 1366 528 528 528 1448 637 637 637
r-130 33 0.975379 19 0.48538 804628 10472 10472 10472 848719 9362 1142284 14559 14559 14559 492968 51385 51385 51385
r-538 36 0.407937 24 0.336957 48219025 40534857 48219025 40534857 52857913 37218022 88363797 71591071 88363797 71591071 55734742 49897239 55734742 49897239
r-938 37 0.361862 15 0.980952 22176 781679 22176 781679 595128 227796 47596 969023 47596 969023 84016 617807 84016 617807
r-647 17 0.992647 20 0.889474 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-617 28 0.505291 12 0.257576 30011 13583 30011 13583 33017 13030 38583 15432 38583 15432 44720 20121 44720 20121
r-923 17 0.919118 30 0.0873563 6448 4889 4889 6448 7975 4685 11739 10046 10046 11739 7713 8664 8664 7713
r-380 32 0.756048 17 0.338235 205145 81484 81484 81484 242610 66340 302794 118659 118659 118659 189717 95121 95121 95121
r-879 33 0.181818 27 0.333333 29166145 5766233 5766233 5766233 28662063 7122917 50141431 8666278 8666278 8666278 22021273 10017141 10017141 10017141
r-892 27 0.0683761 11 0.272727 5687 287 287 287 5828 304 6229 261 261 261 7343 572 572 572
r-57 36 0.465079 10 0.377778 1151 633 1151 633 1150 627 1164 616 1164 616 2782 1144 2782 1144
r-2 38 0.203414 20 0.989474 14654 104879 14654 104879 83162 34915 28460 202524 28460 202524 20280 113969 20280 113969
r-911 19 0.918129 19 0.0116959 441 2964 441 441 2330 1155 2975 5331 2975 2975 1019 3181 1019 1019
r-855 36 0.747619 19 0.935673 9705921 23517026 9705921 23517026 17782000 20968430 11565916 25641957 11565916 25641957 394302513 58415837 394302513 58415837
r-136 23 0.391304 10 0.377778 14860 2342 14860 2342 14860 2288 14889 2377 14889 2377 12408 3957 12408 3957
r-589 35 0.734454 18 0.986928 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 90413773 -1 90413773 -1
r-791 33 0.123106 17 0.198529 161728 3436 3436 3436 162197 5853 178813 3766 3766 3766 352351 34478 34478 34478
r-531 35 0.0252101 32 0.340726 -1 483035 483035 483035 -1 458256 -1 728427 728427 728427 -1 47871986 47871986 47871986
r-985 16 0.45 12 0.681818 3019 3437 3019 3437 3859 3119 3834 4066 3834 4066 9000 8257 9000 8257
r-95 25 0.303333 26 0.286154 4724060 6131455 4724060 4724060 6045824 4218456 7410011 10107699 7410011 7410011 5782511 6142642 5782511 5782511
r-782 28 0.465608 39 0.218623 12397802 36865322 12397802 12397802 27589686 17296228 20417510 68962034 20417510 20417510 12428226 31724193 12428226 12428226
r-621 20 0.3 39 0.848853 96273 166126 96273 96273 190391 90220 147816 244946 147816 147816 128789 210521 128789 128789
r-940 38 0.119488 28 0.0820106 9347498 2142880 9347498 2142880 10781235 2097527 10975601 2316549 10975601 2316549 255780187 70788964 255780187 70788964
r-214 19 0.0643275 14 0.263736 168687 1159 1159 1159 158754 1300 188596 1221 1221 1221 247230 7259 7259 7259
r-204 21 0.371429 19 0.520468 123656 117257 117257 117257 137464 93571 178611 156882 156882 156882 176498 183318 183318 183318
r-904 35 0.665546 18 0.176471 174843 381517 174843 381517 280469 247167 250702 566355 250702 566355 406084 865933 406084 865933
r-410 12 0.848485 28 0.949735 323 242653 323 323 233570 329 200 242638 200 200 37686 261546 37686 37686
r-609 31 0.0408602 20 0.447368 413351 25204 25204 25204 399593 28974 601124 33661 33661 33661 449992 37515 37515 37515
r-697 38 0.630156 37 0.668168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-170 11 0.309091 40 0.476923 14946 24163 24163 14946 25607 14916 14731 23633 23633 14731 4807 34956 34956 4807
r-210 15 0.409524 14 0.89011 1631 2716 1631 2716 2934 1772 2210 3436 2210 3436 2024 4351 2024 4351
r-922 21 0.504762 14 0.604396 43754 42361 43754 42361 48940 38795 58822 56173 58822 56173 55316 51428 55316 51428
r-39 15 0.409524 13 0.897436 1709 2667 1709 2667 2105 1894 2845 3587 2845 3587 1884 4879 1884 4879
r-649 27 0.282051 27 0.048433 71531 21487013 71531 71531 11140900 2171371 89129 26538287 89129 89129 323008 21356618 323008 323008
r-13 22 0.329004 14 0.549451 31700 24327 24327 24327 36805 22856 41869 33462 33462 33462 53147 28049 28049 28049
r-53 11 0.418182 37 0.722222 10354 25590 10354 10354 26757 10527 11463 31390 11463 11463 11929 54219 11929 11929
r-802 24 0.365942 18 0.287582 300214 268274 300214 268274 338401 250466 456903 401936 456903 401936 411154 303617 411154 303617
r-47 31 0.427957 20 0.784211 368707 566608 368707 566608 521685 410339 555950 801892 555950 801892 881472 1067514 881472 1067514
r-464 28 0.119048 32 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-275 12 0.348485 35 0.640336 34809 44148 44148 34809 51462 33187 38661 55645 55645 38661 47840 59699 59699 47840
r-821 36 0.522222 27 0.102564 895728 4398382 895728 4398382 2234410 1911599 1309476 6588226 1309476 6588226 2389507 4635961 2389507 4635961
r-335 15 0 36 0.366667 -1 16701551 16701551 -1 -1 -1 -1 17571824 17571824 -1 -1 305451408 305451408 -1
r-652 40 0.117949 25 0.69 492571 358214 358214 358214 659548 252633 724878 542811 542811 542811 590324 480087 480087 480087
r-176 29 0.618227 35 0.552941 183970302 147934184 147934184 183970302 178738070 164406177 -1 -1 -1 -1 173625825 183563165 183563165 173625825
r-937 36 0.336508 16 0.75 335853 252551 335853 252551 446945 223122 495499 347295 495499 347295 588916 405436 588916 405436
r-59 10 0.422222 28 0.253968 774 7411 774 774 6803 788 814 7454 814 814 790 4979 790 790
r-874 23 0.367589 36 0.271429 3730495 15820572 3730495 3730495 13969015 4310243 5545239 26908151 5545239 5545239 6298278 6537658 6298278 6298278
