instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-151 19 0.251462 37 0.292793 1746002 8827914 1746002 8773176 1745202 2206168 12726343 2206168 544067 6021719 544067
r-877 22 0.307359 19 0.263158 108385 60010 60010 120195 54863 156674 85620 85620 87398 54429 54429
r-84 37 0.33033 21 0.266667 18942849 1732054 1732054 20199385 1709906 30643229 2353389 2353389 7753904 2102275 2102275
r-435 39 0.287449 25 0.313333 53833640 14781858 14781858 55406246 14887429 93075310 22079750 22079750 42843332 17927506 17927506
r-718 19 0.298246 24 0.289855 101275 270585 101275 246840 105065 139988 434831 139988 103155 260263 103155
r-389 11 0.363636 30 0.308046 1 13963 1 12534 1 2 13964 2 1 11970 1
r-711 17 0.301471 15 0.295238 8647 3837 3837 8687 3615 11890 5063 5063 6011 9640 9640
r-249 35 0.277311 31 0.307527 -1 168228501 168228501 -1 165473408 -1 -1 -1 -1 -1 -1
r-108 30 0.321839 39 0.330634 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-326 36 0.288889 17 0.308824 1778409 167855 167855 1858818 174368 2576943 196350 196350 1304276 247976 247976
r-851 29 0.29803 28 0.283069 21453172 21863422 21863422 26317571 19525244 35652188 35776482 35776482 22950265 18736151 18736151
r-560 30 0.273563 27 0.304843 14348015 6570394 6570394 15235755 6597550 24443303 10549898 10549898 9425153 4850870 4850870
r-323 14 0.32967 10 0.266667 375 1 1 390 1 435 2 2 187 1 1
r-647 40 0.298718 13 0.269231 152692 1 1 152692 1 152693 2 2 114530 1 1
r-358 33 0.301136 16 0.266667 110634 7189 7189 112879 7234 137194 7191 7191 99671 31128 31128
r-785 17 0.279412 13 0.269231 4851 720 720 5090 713 6682 834 834 3507 715 715
r-318 37 0.283784 18 0.30719 1580602 122402 122402 1646382 124490 2300060 150593 150593 1336106 188037 188037
r-859 21 0.285714 39 0.295547 1846132 12045790 1846132 11483714 1861912 2420629 18657335 2420629 2987596 13873082 2987596
r-147 21 0.27619 22 0.380952 566435 377408 566435 775094 468913 931671 581788 931671 404764 338757 404764
r-459 33 0.291667 26 0.307692 10553385 4269424 4269424 11093618 4163917 18423468 6766588 6766588 11161195 5724008 5724008
r-427 23 0.332016 35 0.27395 6370408 27929191 6370408 24545037 6698753 9124114 45840188 9124114 8559620 26356752 8559620
r-773 18 0.320261 11 0.254545 1430 1 1 1430 1 1431 2 2 1008 1 1
r-212 37 0.315315 24 0.333333 47097580 21160689 21160689 49912911 21097547 82368178 33491033 33491033 43868849 15794002 15794002
r-705 35 0.309244 40 0.287179 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-32 26 0.323077 40 0.285897 21717631 85038976 21717631 78231672 22941155 31973972 145044094 31973972 31786533 86673756 31786533
r-150 34 0.30303 22 0.268398 10198837 2292102 2292102 10774443 2264073 16671573 3211030 3211030 8644943 2759248 2759248
r-642 10 0.288889 11 0.236364 39 140 39 94 47 40 166 40 20 172 20
r-159 32 0.306452 16 0.358333 758079 72005 72005 786239 73860 1117043 87451 87451 572057 118141 118141
r-307 14 0.384615 33 0.278409 19182 269583 19182 233539 19821 21842 373371 21842 13418 223973 13418
r-897 10 0.311111 29 0.263547 1 1 1 1 1 1 1 1 1 1 1
r-171 39 0.2861 13 0.371795 162848 3149 3149 167947 3212 192005 3150 3150 141666 3850 3850
r-536 40 0.301282 20 0.347368 10238095 1509920 1509920 10610723 1586580 16123549 2043777 2043777 9895916 1841740 1841740
r-512 16 0.25 10 0.355556 1863 231 231 2005 238 2470 233 233 1428 336 336
r-346 32 0.318548 32 0.288306 99383803 -1 99383803 173450684 167699159 -1 -1 -1 82370714 155234355 82370714
r-732 29 0.320197 26 0.295385 7601083 9048480 9048480 8843886 7879415 12843598 14652962 14652962 8224560 4733744 4733744
r-83 26 0.273846 33 0.287879 17043461 36342277 17043461 39222575 15992475 26216548 58681339 26216548 29204877 27575509 29204877
r-476 24 0.300725 17 0.301471 184601 62288 62288 188728 61391 277395 78924 78924 181229 91452 91452
r-190 26 0.276923 30 0.294253 9796784 14197616 9796784 15364971 8965569 15540007 23670697 15540007 11317719 19354743 11317719
r-79 34 0.28877 30 0.305747 124498091 82593908 82593908 134366014 77969352 -1 136873811 136873811 122084657 126804296 126804296
r-440 39 0.310391 24 0.23913 56627734 19884414 19884414 61686680 19188885 92596470 28605130 28605130 62319792 26270561 26270561
r-158 40 0.292308 19 0.298246 12179918 1503842 1503842 12626341 1513606 18478050 1836152 1836152 8764399 1938565 1938565
r-751 21 0.338095 12 0.257576 11849 1343 1343 12372 1435 14969 1345 1345 10500 1073 1073
r-679 38 0.320057 21 0.238095 16265963 5439183 5439183 17545817 5299213 25256872 7336988 7336988 16407975 5235066 5235066
r-306 32 0.298387 40 0.310256 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-964 10 0.311111 18 0.287582 1 1449 1 1238 1 2 1450 2 1 1270 1
r-681 21 0.290476 27 0.31339 1613097 2824424 1613097 2963205 1562300 2354049 4518254 2354049 1709952 2459721 1709952
r-49 11 0.363636 31 0.298925 1 137 1 123 1 1 137 1 1 2619 1
r-827 14 0.263736 20 0.3 4218 19173 4218 18039 4233 4703 25940 4703 7192 13791 7192
r-224 25 0.3 13 0.205128 10192 1 1 10192 1 10193 2 2 14510 1 1
r-772 22 0.350649 18 0.215686 85159 90413 90413 108766 79521 123017 132002 132002 70570 85275 85275
r-189 34 0.315508 29 0.278325 69131051 68299954 68299954 83137917 58742970 120185033 115057907 115057907 73294962 71915967 71915967
r-315 13 0.397436 30 0.342529 2205 49545 2205 45096 2164 2207 66391 2207 1721 36492 1721
r-816 22 0.30303 11 0.345455 3488 1 1 3488 1 3489 2 2 2806 1 1
r-454 25 0.29 18 0.248366 273829 88401 88401 300685 86848 405770 112321 112321 264737 135865 135865
r-985 25 0.313333 18 0.326797 234406 66783 66783 246950 65235 374100 91332 91332 142236 42499 42499
r-333 39 0.317139 38 0.297297 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-417 18 0.27451 35 0.295798 166261 1574878 166261 1466393 166613 199814 2232569 199814 183418 1406363 183418
r-776 15 0.27619 35 0.315966 1 75549 1 69686 1 2 79363 2 1 47796 1
r-556 23 0.375494 12 0.287879 12721 1583 1583 13710 1446 16375 1585 1585 16424 1425 1425
r-7 28 0.291005 36 0.284127 45796244 114627696 45796244 109919031 45047696 72837340 -1 72837340 78090921 105199124 78090921
r-938 18 0.300654 16 0.275 15113 11869 11869 17687 10223 22460 15116 15116 17726 16562 16562
r-168 20 0.263158 19 0.304094 56873 66493 66493 60576 57837 85233 86874 86874 72151 58899 58899
r-983 17 0.272059 17 0.286765 15193 14092 15193 14582 12036 21365 18487 21365 21679 22860 21679
r-363 22 0.264069 23 0.3083 1187744 793809 1187744 1197351 1065833 1816212 1180815 1816212 963249 979650 963249
r-828 37 0.316817 39 0.306343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-853 16 0.341667 35 0.319328 210496 1723812 210496 1626533 211527 251148 2474038 251148 408365 1300494 408365
r-548 28 0.312169 28 0.298942 8436613 12001276 8436613 12132348 10501657 14375193 20672934 14375193 10963855 10798460 10963855
r-341 37 0.331832 27 0.290598 60653891 55784374 55784374 67811185 52927695 109635061 93605250 93605250 66287647 36201177 36201177
r-490 22 0.281385 14 0.285714 13176 2154 2154 13673 2213 16905 2429 2429 8282 574 574
r-578 31 0.335484 40 0.314103 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-505 10 0.311111 39 0.306343 1 1 1 1 1 1 1 1 1 1 1
r-610 26 0.258462 36 0.290476 37343412 68991853 37343412 75180721 36265772 56119406 113085105 56119406 32166007 64712424 32166007
r-563 20 0.310526 38 0.312945 2125716 13351919 2125716 12300048 2127477 2862584 20999303 2862584 2021281 11152994 2021281
r-923 21 0.290476 14 0.285714 15400 3353 3353 15799 3216 21046 3748 3748 15478 2381 2381
r-338 34 0.340463 30 0.324138 150819480 110445778 110445778 167532772 100344286 -1 -1 -1 145484978 138291243 138291243
r-558 36 0.271429 15 0.247619 484185 24223 24223 489824 25118 552946 24225 24225 370472 5714 5714
r-516 20 0.378947 30 0.282759 323391 1411495 323391 1206180 355130 471194 2432907 471194 410642 1076122 410642
r-297 29 0.325123 28 0.31746 31810893 38771100 38771100 40817027 35009243 54498039 65983732 65983732 26799929 15115798 15115798
r-654 18 0.379085 39 0.282051 246142 2625773 246142 2354473 248879 326267 4130120 326267 455781 2293638 455781
r-132 29 0.295567 27 0.347578 23393101 13329559 13329559 24021340 13468476 42098788 22512207 22512207 22989052 12729790 12729790
r-986 38 0.28734 17 0.345588 1663906 113923 113923 1691482 116738 2357950 135754 135754 1146461 164987 164987
r-794 12 0.333333 16 0.3 900 3280 900 2990 914 1049 4372 1049 380 1897 380
r-662 11 0.309091 22 0.25974 1 3665 1 3358 1 2 3665 2 1 1739 1
r-761 22 0.333333 19 0.28655 242495 243321 243321 298003 218211 376940 363676 363676 207539 235429 235429
r-626 17 0.25 18 0.248366 5704 14328 5704 12643 5202 7655 19482 7655 9035 16152 9035
r-617 10 0.155556 14 0.263736 1 815 1 1046 1 2 910 2 1 246 1
r-260 18 0.30719 37 0.288288 114453 1724928 114453 1530371 115292 134952 2512059 134952 132465 1625797 132465
r-34 31 0.290323 34 0.313725 145957102 193185144 145957102 212729984 136094619 -1 -1 -1 152136584 -1 152136584
r-489 32 0.310484 13 0.24359 42902 1 1 42902 1 42903 2 2 34484 1 1
r-24 20 0.305263 28 0.280423 606274 1960262 606274 1744239 638928 809586 3077799 809586 345378 1061702 345378
r-317 33 0.299242 15 0.247619 255657 5843 5843 263325 5907 308931 5845 5845 211424 11277 11277
r-883 14 0.285714 14 0.340659 2395 1336 2395 1840 1253 2970 1613 2970 2219 1207 2219
r-765 15 0.295238 37 0.280781 11166 311664 11166 283033 11224 11168 378771 11168 12928 240558 12928
r-592 27 0.293447 32 0.3125 40660249 44733415 40660249 49399766 38449086 66921711 76940355 66921711 31265637 42270125 31265637
r-720 33 0.291667 37 0.3003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-866 35 0.302521 35 0.32437 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-756 25 0.306667 34 0.30303 10976857 30906536 10976857 28872250 10759807 17175350 53789277 17175350 11915391 25497380 11915391
r-26 28 0.280423 25 0.29 4354309 4305762 4305762 4755055 4256800 7211734 6741187 6741187 4111773 3273434 3273434
r-27 13 0.294872 12 0.30303 733 305 305 686 283 932 342 342 647 779 779
r-442 11 0.327273 25 0.323333 1 10895 1 9699 1 2 10896 2 1 7510 1
r-638 13 0.25641 19 0.269006 501 5812 501 5123 515 503 7283 503 283 4600 283
r-314 38 0.322902 23 0.324111 26122916 6472674 6472674 27681278 6446788 44433452 9320919 9320919 23595722 7339912 7339912
r-277 16 0.35 10 0.422222 608 44 44 608 45 609 45 45 556 1 1
r-429 13 0.25641 31 0.290323 1 48120 1 40151 1 2 48121 2 1 28829 1
r-424 39 0.306343 20 0.252632 8838211 2190455 2190455 9301167 2141067 13111651 2736953 2736953 7609726 1452449 1452449
r-388 22 0.298701 17 0.279412 26356 7426 7426 27502 6753 39357 9057 9057 34158 7090 7090
r-195 22 0.25974 22 0.324675 336226 213411 336226 302545 228423 525489 306985 525489 296437 260246 296437
r-107 20 0.310526 14 0.21978 16194 3918 3918 17557 3895 21630 4374 4374 19015 3859 3859
r-432 31 0.275269 23 0.367589 5957063 1582163 1582163 5840500 1788650 10283281 2367968 2367968 4650245 2677956 2677956
r-605 39 0.304993 24 0.268116 75238372 13446338 13446338 80321454 13303304 123160840 19423781 19423781 49370142 17535385 17535385
r-771 13 0.307692 11 0.290909 382 159 159 412 161 416 161 161 380 97 97
r-251 14 0.274725 14 0.230769 916 1681 916 1075 1426 1129 2180 1129 1665 1455 1665
r-88 27 0.273504 33 0.295455 18553498 98922636 18553498 90118314 17863164 29083216 164141497 29083216 37138708 29395754 37138708
r-348 29 0.29064 35 0.265546 87384287 152977721 87384287 157426487 88063515 137502817 -1 137502817 111664184 146703551 111664184
r-135 19 0.204678 17 0.308824 16194 3912 3912 15454 4622 24142 4923 4923 15830 3532 3532
r-284 20 0.257895 22 0.311688 125075 216699 125075 258819 117073 181435 322655 181435 155057 115508 155057
r-38 11 0.181818 32 0.318548 1 1 1 1 1 1 1 1 1 1 1
r-10 24 0.264493 21 0.304762 755968 484450 484450 782244 473699 1189893 679200 679200 963552 382448 382448
r-665 29 0.283251 34 0.304813 56590089 70009963 56590089 78890290 52139670 95772673 123894581 95772673 59013293 65311441 59013293
r-992 26 0.289231 36 0.277778 16275036 51999810 16275036 49919592 16498656 23880761 87201295 23880761 17348811 43840220 17348811
r-961 28 0.306878 18 0.300654 459441 123353 123353 485128 122016 717429 161250 161250 414324 117025 117025
r-939 13 0.269231 30 0.289655 1 23952 1 21235 1 2 23953 2 1 17109 1
r-319 33 0.297348 11 0.290909 1 1 1 1 1 1 1 1 1 1 1
r-495 25 0.306667 40 0.310256 55790658 175890476 55790658 172640873 55339314 85948456 -1 85948456 59011639 162852736 59011639
r-823 17 0.330882 35 0.277311 57732 757062 57732 662488 58479 70221 1060228 70221 275712 849725 275712
r-188 30 0.312644 13 0.307692 114901 4300 4300 118475 4515 145668 4301 4301 99210 5129 5129
r-674 11 0.345455 16 0.341667 244 2607 244 2389 235 246 3372 246 185 818 185
r-973 25 0.303333 35 0.332773 15031636 34868520 15031636 36001381 14123235 23251196 60819366 23251196 13950358 27498898 13950358
r-731 20 0.352632 22 0.290043 177598 285533 177598 246805 178190 255638 457654 255638 246089 273444 246089
r-843 22 0.324675 36 0.293651 5190979 21074606 5190979 19501516 5245422 7416262 35077799 7416262 9909180 17418573 9909180
r-395 39 0.300945 12 0.363636 67288 1 1 67288 1 67289 2 2 48265 1 1
r-465 10 0.311111 15 0.32381 265 2341 265 2066 276 266 2916 266 299 1940 299
r-686 24 0.289855 13 0.24359 28436 1 1 29153 1 33928 2 2 5817 1 1
r-802 15 0.295238 15 0.27619 4334 6485 4334 5654 5168 5742 8435 5742 4380 5182 4380
r-148 12 0.454545 21 0.314286 2613 16398 2613 14724 2519 3029 24253 3029 2631 10698 2631
r-502 35 0.305882 36 0.274603 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-788 28 0.31746 18 0.287582 552714 121472 121472 573059 121436 853444 158068 158068 453203 104924 104924
r-143 26 0.246154 25 0.276667 3739515 3266139 3266139 3907787 3054224 5929285 4999453 4999453 2194750 1851249 1851249
r-12 37 0.27027 13 0.282051 56813 1 1 56813 1 56814 2 2 42658 1 1
r-50 39 0.275304 38 0.268848 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-8 13 0.24359 23 0.233202 1173 29244 1173 23641 1189 1175 35117 1175 547 24675 547
r-54 23 0.3083 33 0.278409 1742698 8594973 1742698 7578756 1767623 2577446 14686111 2577446 2661468 7157366 2661468
r-559 34 0.299465 35 0.32437 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-608 38 0.28165 12 0.242424 1 1 1 1 1 1 1 1 1 1 1
r-719 26 0.310769 26 0.298462 3742010 5218319 3742010 4578591 4231022 5932628 8348235 5932628 3434161 4419654 3434161
r-496 11 0.4 17 0.279412 97 1420 97 1299 101 99 1965 99 221 1292 221
r-433 11 0.4 19 0.298246 415 7111 415 6321 393 417 9369 417 216 4508 216
r-149 20 0.257895 25 0.333333 430035 398497 430035 504724 388183 643388 639110 643388 364244 501060 364244
r-576 16 0.258333 39 0.330634 18791 596063 18791 563315 18903 19219 712595 19219 144361 928038 144361
r-418 26 0.341538 18 0.359477 570824 186763 186763 602086 180798 922036 267008 267008 573574 232165 232165
r-664 23 0.3083 31 0.288172 1507934 4155126 1507934 3874469 1523108 2257276 6871520 2257276 2599402 3571041 2599402
r-614 29 0.342365 35 0.322689 94230232 143188979 94230232 145475117 92481169 159896137 -1 159896137 97800958 148367170 97800958
r-510 20 0.347368 30 0.305747 886319 2694316 886319 2551958 884541 1190448 4314676 1190448 896151 2501832 896151
r-343 32 0.306452 10 0.288889 1 1 1 1 1 1 1 1 1 1 1
r-879 15 0.295238 39 0.302294 7867 273000 7867 251728 7939 7869 321256 7869 6471 409858 6471
r-322 40 0.30641 29 0.278325 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-230 26 0.264615 31 0.283871 16254413 27180051 16254413 28263700 15645641 25119319 44285485 25119319 18374484 25645168 18374484
r-599 32 0.27621 26 0.261538 14773728 8396337 8396337 16592334 7917643 24081389 12753212 12753212 12891511 11013487 11013487
r-712 40 0.282051 31 0.337634 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-874 33 0.308712 19 0.327485 5085810 1107368 1107368 5286568 1139414 8252089 1485244 1485244 3708639 923810 923810
r-824 23 0.27668 25 0.336667 2310287 2162121 2310287 2940738 2006142 3708590 3410580 3708590 2100815 1935462 2100815
r-650 39 0.292848 32 0.278226 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-294 37 0.309309 21 0.342857 11526172 1984996 1984996 11995653 2011460 18492175 2615780 2615780 11010788 4502398 4502398
r-908 40 0.294872 18 0.333333 2336825 207316 207316 2404051 215466 3361457 249804 249804 2018979 174010 174010
r-678 17 0.338235 35 0.331092 128671 1509187 128671 1378695 127887 157166 2272361 157166 162299 1374648 162299
r-993 29 0.337438 32 0.328629 47283450 72139427 47283450 71712330 46701238 84630635 134313997 84630635 53143361 66095018 53143361
r-40 10 0.2 19 0.339181 1 2644 1 2622 1 2 2645 2 1 2747 1
r-525 36 0.287302 17 0.330882 1294862 113706 113706 1321707 117213 1860929 129543 129543 1086622 96566 96566
r-808 18 0.359477 38 0.307255 78196 1705163 78196 1541605 79083 93261 2641155 93261 136261 1510590 136261
r-308 12 0.287879 16 0.266667 158 808 158 689 142 191 1099 191 110 886 110
r-509 38 0.324324 18 0.313725 2243688 264163 264163 2309498 266835 3246487 313297 313297 2004114 225491 225491
r-394 23 0.3083 24 0.268116 533740 936224 533740 762304 554981 801091 1512907 801091 699524 806337 699524
r-367 39 0.292848 20 0.289474 5984252 1217971 1217971 6224535 1248744 9375530 1625784 1625784 5214833 1098423 1098423
r-22 14 0.274725 13 0.423077 1801 648 648 1510 632 2526 773 773 1287 1161 1161
r-759 16 0.316667 28 0.275132 59378 288297 59378 255627 59521 67593 399771 67593 28761 260290 28761
r-167 29 0.293103 28 0.309524 20143122 15762471 15762471 21102270 15210699 33533598 25895947 25895947 21289589 13533169 13533169
r-16 38 0.320057 25 0.35 65175652 16842041 16842041 67596882 16782481 118348824 26359254 26359254 69116383 23548490 23548490
