instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-265 45 0.268687 45 0.268687 300008 300001 300003
r-643 28 0.137566 28 0.137566 0 0 0
r-819 33 0.306818 33 0.306818 0 0 0
r-559 36 0.412698 36 0.412698 61 42 32
r-606 45 0.468687 45 0.468687 32872 28156 24677
r-94 20 0.521053 20 0.521053 18 16 16
r-950 26 0.369231 26 0.369231 739 809 704
r-731 30 0.514943 30 0.514943 153 152 138
r-350 29 0.487685 29 0.487685 46 36 32
r-645 37 0.348348 37 0.348348 53904 50418 42190
r-345 35 0.443697 35 0.443697 32083 28210 26948
r-308 21 0.180952 21 0.180952 0 0 0
r-723 22 0.0909091 22 0.0909091 0 0 0
r-362 26 0.443077 26 0.443077 0 0 0
r-698 41 0.219512 41 0.219512 0 0 0
r-862 35 0.504202 35 0.504202 14310 13361 11261
r-154 41 0.0487805 41 0.0487805 0 0 0
r-987 34 0.45098 34 0.45098 138 106 97
r-87 25 0.48 25 0.48 27 25 17
r-594 43 0.389812 43 0.389812 300009 300003 300000
r-692 31 0.516129 31 0.516129 511 503 407
r-727 22 0.17316 22 0.17316 0 0 0
r-536 34 0.258467 34 0.258467 0 0 0
r-222 38 0.193457 38 0.193457 0 0 0
r-266 22 0.519481 22 0.519481 36 31 33
r-5 42 0.511034 42 0.511034 65853 71245 46533
r-627 31 0.124731 31 0.124731 0 0 0
r-519 27 0.39886 27 0.39886 1 0 0
r-456 29 0.133005 29 0.133005 46 187 91
r-442 38 0.477952 38 0.477952 3845 3528 3357
r-155 37 0.0540541 37 0.0540541 0 0 0
r-397 23 0.166008 23 0.166008 41 45 21
r-702 29 0.487685 29 0.487685 1218 1062 851
r-881 31 0.27957 31 0.27957 1737 1632 1243
r-453 23 0.166008 23 0.166008 24 24 22
r-128 41 0.509756 41 0.509756 19347 21273 14127
r-175 27 0.433048 27 0.433048 0 0 0
r-599 33 0.117424 33 0.117424 3609 25001 2966
r-576 22 0.52381 22 0.52381 13 10 11
r-721 45 0.420202 45 0.420202 300005 300001 300006
r-707 37 0.153153 37 0.153153 9537 11050 7575
r-92 45 0.0444444 45 0.0444444 0 0 0
r-349 42 0.437863 42 0.437863 300008 300008 300004
r-371 25 0.42 25 0.42 0 0 0
r-687 21 0.52381 21 0.52381 31 27 23
r-632 45 0.327273 45 0.327273 300005 300000 300000
r-650 28 0.198413 28 0.198413 0 0 0
r-264 22 0.415584 22 0.415584 0 0 0
r-137 39 0.391363 39 0.391363 9 13 12
r-758 32 0.314516 32 0.314516 9322 8616 6601
r-231 27 0.518519 27 0.518519 306 328 289
r-549 24 0.15942 24 0.15942 0 0 0
r-545 43 0.33887 43 0.33887 4 4 3
r-446 37 0.315315 37 0.315315 1 1 1
r-249 40 0.142308 40 0.142308 26329 27841 18148
r-206 20 0.505263 20 0.505263 30 25 25
r-696 45 0.165657 45 0.165657 300006 300006 300001
r-821 25 0.08 25 0.08 0 0 0
r-411 41 0.47561 41 0.47561 5324 4357 3428
r-666 33 0.515152 33 0.515152 2106 2237 1408
r-25 28 0.349206 28 0.349206 1042 983 713
r-420 24 0.289855 24 0.289855 0 0 0
r-737 26 0.409231 26 0.409231 2 2 2
r-426 22 0.311688 22 0.311688 0 0 0
r-913 42 0.371661 42 0.371661 78 58 65
r-933 33 0.492424 33 0.492424 228 180 157
r-745 22 0.415584 22 0.415584 129 121 101
r-37 43 0.0465116 43 0.0465116 0 0 0
r-569 33 0.511364 33 0.511364 345 330 283
r-93 31 0.27957 31 0.27957 1441 1827 1688
r-351 42 0.0929152 42 0.0929152 300009 300004 300003
r-681 31 0.473118 31 0.473118 7193 5827 5416
r-694 42 0.0929152 42 0.0929152 300006 300000 300001
r-548 30 0.23908 30 0.23908 0 0 0
r-633 34 0.486631 34 0.486631 12441 9462 8340
r-713 38 0.102418 38 0.102418 0 0 0
r-185 45 0.377778 45 0.377778 70 60 72
r-509 42 0.511034 42 0.511034 85821 90167 65982
r-120 22 0.246753 22 0.246753 9 8 4
r-160 34 0.499109 34 0.499109 6875 5817 3832
r-962 29 0.339901 29 0.339901 3878 3643 2908
r-490 44 0.511628 44 0.511628 44600 46200 32644
r-700 33 0.170455 33 0.170455 983 1111 937
r-507 32 0.225806 32 0.225806 4673 4144 3082
r-843 30 0.186207 30 0.186207 521 735 619
r-877 37 0.105105 37 0.105105 0 0 0
r-364 24 0.391304 24 0.391304 0 0 0
r-123 33 0.515152 33 0.515152 1713 1713 1193
r-609 35 0.494118 35 0.494118 784 673 621
r-552 27 0.14245 27 0.14245 0 0 0
r-136 32 0.497984 32 0.497984 7011 5772 4921
r-792 27 0.39886 27 0.39886 1387 1346 1121
r-678 43 0.310078 43 0.310078 1 1 1
r-47 40 0.512821 40 0.512821 24122 27822 19366
r-680 37 0.315315 37 0.315315 136328 133675 102867
r-316 34 0.40107 34 0.40107 9 8 8
r-170 25 0.333333 25 0.333333 0 0 0
r-584 36 0.436508 36 0.436508 54814 44872 39495
r-652 43 0.48948 43 0.48948 13121 16786 18521
r-501 31 0.322581 31 0.322581 4694 5423 5480
r-332 28 0.137566 28 0.137566 0 0 0
r-390 44 0.0887949 44 0.0887949 300001 256548 300007
r-580 44 0.130021 44 0.130021 186814 147801 71801
r-62 28 0.198413 28 0.198413 0 0 0
r-393 45 0.165657 45 0.165657 300000 300003 300001
r-44 32 0.352823 32 0.352823 16508 17563 13944
r-857 25 0.38 25 0.38 0 0 0
r-538 25 0.08 25 0.08 0 0 0
r-236 44 0.510571 44 0.510571 58586 66496 33077
r-929 32 0.387097 32 0.387097 11786 10922 7967
r-571 21 0.52381 21 0.52381 31 26 19
r-796 28 0.304233 28 0.304233 0 0 0
r-228 41 0.512195 41 0.512195 18340 19893 16419
r-202 22 0.367965 22 0.367965 0 0 0
r-2 22 0.367965 22 0.367965 0 0 0
r-488 32 0.387097 32 0.387097 12237 13278 9969
r-826 44 0.494715 44 0.494715 35208 31113 28332
r-724 44 0.206131 44 0.206131 300005 300005 300010
r-595 27 0.0740741 27 0.0740741 0 0 0
r-13 23 0.403162 23 0.403162 138 133 132
r-496 38 0.102418 38 0.102418 0 0 0
r-148 35 0.480672 35 0.480672 429 343 299
r-989 21 0.514286 21 0.514286 3 3 4
r-842 21 0.514286 21 0.514286 8 9 7
r-200 25 0.52 25 0.52 127 129 115
r-427 44 0.473573 44 0.473573 300000 300005 300008
r-12 41 0.139024 41 0.139024 78519 141908 55028
r-144 21 0.428571 21 0.428571 0 0 0
r-69 40 0.224359 40 0.224359 0 0 0
r-326 35 0.420168 35 0.420168 59179 52836 43896
r-35 43 0.0908084 43 0.0908084 0 0 0
r-343 41 0.219512 41 0.219512 0 0 0
r-193 33 0.503788 33 0.503788 9214 9428 7866
r-302 42 0.371661 42 0.371661 43 42 50
r-3 41 0.509756 41 0.509756 34408 35617 28084
r-259 30 0.404598 30 0.404598 2 2 2
r-357 34 0.258467 34 0.258467 25792 33501 30122
r-237 20 0.478947 20 0.478947 0 0 0
r-570 36 0.246032 36 0.246032 0 0 0
r-31 45 0.236364 45 0.236364 1 1 1
r-728 33 0.435606 33 0.435606 34629 30422 27177
r-77 32 0.272177 32 0.272177 0 0 0
r-918 44 0.485201 44 0.485201 300001 300009 300006
r-312 35 0.0571429 35 0.0571429 0 0 0
r-804 34 0.336898 34 0.336898 16535 17014 15094
r-208 28 0.42328 28 0.42328 2963 2530 2333
r-196 45 0.0444444 45 0.0444444 0 0 0
r-366 37 0.468468 37 0.468468 371 426 460
r-441 23 0.498024 23 0.498024 96 77 75
r-45 30 0.48046 30 0.48046 3636 3173 2083
r-816 41 0.290244 41 0.290244 1 1 1
r-65 43 0.365449 43 0.365449 120 80 98
r-152 38 0.490754 38 0.490754 4333 3606 2595
r-663 21 0.495238 21 0.495238 2 2 2
r-948 28 0.253968 28 0.253968 792 808 627
r-822 28 0.507937 28 0.507937 997 940 1073
r-959 45 0.490909 45 0.490909 33303 30980 24711
r-79 30 0.370115 30 0.370115 6288 6685 4272
r-967 31 0.425806 31 0.425806 11449 11410 9673
r-197 42 0.483159 42 0.483159 201808 170514 151304
r-33 41 0.443902 41 0.443902 463 411 405
r-790 23 0.474308 23 0.474308 140 115 128
r-381 23 0.355731 23 0.355731 0 0 0
r-661 23 0.513834 23 0.513834 71 56 67
r-686 31 0.503226 31 0.503226 207 212 157
r-783 26 0.443077 26 0.443077 707 574 483
r-750 25 0.48 25 0.48 7 6 5
r-423 35 0.420168 35 0.420168 12 12 8
r-533 42 0.284553 42 0.284553 300002 300008 300008
r-974 43 0.27907 43 0.27907 300001 300010 300002
r-871 33 0.477273 33 0.477273 288 258 279
r-800 38 0.193457 38 0.193457 43015 39559 25462
r-408 26 0.270769 26 0.270769 179 203 289
r-668 44 0.502114 44 0.502114 300008 300001 300001
r-762 27 0.433048 27 0.433048 3 3 2
r-751 45 0.438384 45 0.438384 3471 2535 2067
r-642 31 0.451613 31 0.451613 19 17 16
r-710 39 0.302294 39 0.302294 1 1 1
r-281 35 0.363025 35 0.363025 12425 13014 10844
r-73 35 0.110924 35 0.110924 33149 28795 2704
r-788 32 0.497984 32 0.497984 3387 2966 2497
r-764 32 0.465726 32 0.465726 13424 12232 9833
r-321 25 0.28 25 0.28 0 0 0
r-859 28 0.198413 28 0.198413 777 710 371
r-756 44 0.494715 44 0.494715 56189 44287 37056
r-436 38 0.490754 38 0.490754 45068 41182 35228
r-403 26 0.492308 26 0.492308 800 756 649
r-684 41 0.443902 41 0.443902 297321 257221 219193
r-717 39 0.512821 39 0.512821 25038 26605 18683
r-927 39 0.22942 39 0.22942 0 0 0
r-124 26 0.0769231 26 0.0769231 0 0 0
r-385 34 0.165775 34 0.165775 611 889 850
r-104 30 0.48046 30 0.48046 116 107 81
r-924 39 0.415655 39 0.415655 152 126 148
r-735 21 0.180952 21 0.180952 6 10 11
r-299 27 0.205128 27 0.205128 79 77 44
r-799 33 0.458333 33 0.458333 95 71 71
r-356 30 0.514943 30 0.514943 846 1021 727
r-901 22 0.52381 22 0.52381 18 21 18
