instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r2-2-12-21 12 0.378788 21 0.314286 1 7 1 6 1 1 10 1 1 2 1
r3-2-30-17 30 0.303448 17 0.227941 71 35 33 74 34 100 43 45 157 93 92
r1-3-19-25 19 0.304094 25 0.286667 57 144 56 124 57 84 238 83 98 155 98
r2-2-25-19 25 0.3 19 0.263158 167 98 99 172 95 262 143 143 201 160 160
r1-2-11-32 11 0.327273 32 0.288306 0 1 0 1 0 0 1 0 0 0 0
r2-2-16-32 16 0.3 32 0.288306 28 180 28 167 29 36 252 35 94 175 94
r2-1-27-33 27 0.296296 33 0.327652 16047 17758 15984 18730 14304 28182 33522 28250 21343 20986 21003
r2-2-21-30 21 0.314286 30 0.252874 312 1298 307 1057 376 376 2139 377 810 1118 810
r2-1-30-15 30 0.252874 15 0.257143 35 4 4 35 5 43 5 5 36 32 33
r2-2-14-17 14 0.21978 17 0.227941 0 1 0 1 0 0 2 0 2 3 2
r1-2-19-21 19 0.304094 21 0.314286 57 71 56 63 50 84 114 84 76 83 73
r2-1-20-32 20 0.331579 32 0.268145 277 725 289 611 308 426 1207 428 477 643 476
r1-1-23-31 23 0.304348 31 0.298925 1790 2732 1751 2740 1813 2680 4767 2677 1201 1816 1208
r2-1-39-39 39 0.327935 39 0.325236 100008 100006 100005 100001 100006 100007 100004 100007 100002 100009 100005
r1-3-14-18 14 0.32967 18 0.326797 3 3 3 3 2 3 3 3 2 2 2
r2-1-37-24 37 0.303303 24 0.293478 23696 11495 11566 24262 11680 42424 18494 18494 25469 15881 15696
r2-2-10-22 10 0.377778 22 0.290043 0 1 0 1 0 0 1 0 0 1 0
r3-2-32-27 32 0.304435 27 0.296296 8224 4148 4145 8428 3889 15250 6954 7036 12306 6582 6615
r3-2-17-14 17 0.279412 14 0.21978 2 2 2 2 2 3 3 3 4 3 3
r1-3-20-18 20 0.3 18 0.326797 21 26 22 22 23 35 36 35 34 24 23
r1-1-37-31 37 0.285285 31 0.298925 100007 100004 100005 100004 100008 100002 100006 100001 100001 100007 100007
r3-2-39-15 39 0.287449 15 0.390476 305 51 51 309 53 416 61 61 229 86 85
r1-1-37-18 37 0.285285 18 0.24183 912 285 289 932 303 1280 360 358 745 320 322
r1-2-22-15 22 0.298701 15 0.390476 25 10 10 24 11 40 14 15 18 12 12
r2-2-33-19 33 0.291667 19 0.263158 277 69 69 285 69 416 87 86 280 186 180
r2-1-31-25 31 0.296774 25 0.28 9995 7250 7289 10400 7577 17485 12179 12207 9093 9369 9352
r3-1-20-25 20 0.331579 25 0.28 199 385 206 333 234 305 643 298 278 335 281
r3-1-37-10 37 0.304805 10 0.311111 0 0 0 0 0 0 0 0 0 0 0
r3-3-15-26 15 0.285714 26 0.326154 13 38 13 35 12 16 52 16 16 35 15
r2-2-35-22 35 0.314286 22 0.290043 6180 2534 2510 6355 2465 10457 3613 3599 6225 5001 5025
r3-3-16-22 16 0.3 22 0.320346 7 13 8 13 6 10 17 10 10 16 10
r2-2-28-27 28 0.309524 27 0.296296 1175 1248 1247 1160 1081 2018 2119 2125 1675 1500 1497
r2-3-14-33 14 0.21978 33 0.268939 4 19 4 18 4 4 21 4 4 13 4
r1-2-31-40 31 0.298925 40 0.317949 100010 100005 100000 100000 100007 100004 100003 100000 100006 100003 100000
r2-2-18-15 18 0.326797 15 0.390476 16 7 7 16 7 27 10 10 12 8 8
r2-1-11-20 11 0.254545 20 0.3 2 2 1 2 1 2 3 2 0 1 0
r2-1-38-35 38 0.314367 35 0.319328 100004 100007 100008 100008 100008 100003 100004 100008 100001 100000 100003
r3-1-22-31 22 0.320346 31 0.298925 874 1951 874 1872 904 1331 3280 1337 1595 2056 1601
r2-3-25-18 25 0.3 18 0.326797 123 26 26 125 27 203 35 35 83 88 88
r2-2-34-39 34 0.304813 39 0.327935 100010 100001 100009 100002 100006 100007 100001 100006 100009 100000 100001
r2-1-18-16 18 0.326797 16 0.291667 12 10 10 12 10 18 15 15 12 12 12
r1-3-39-35 39 0.325236 35 0.307563 100007 100006 100001 100001 100000 100000 100008 100010 100008 100006 100007
r1-2-11-15 11 0.327273 15 0.390476 0 0 0 0 0 0 1 0 0 0 0
r2-1-25-29 25 0.3 29 0.300493 3957 5737 4044 5825 3926 6882 10055 6911 5205 6161 5221
r2-3-30-20 30 0.252874 20 0.331579 1446 336 339 1425 376 2459 485 486 1170 689 688
r3-1-24-16 24 0.300725 16 0.291667 50 18 20 48 18 74 25 25 43 24 24
r1-1-12-10 12 0.272727 10 0.311111 0 0 0 0 0 0 0 0 0 0 0
r2-1-12-27 12 0.378788 27 0.259259 1 11 1 9 1 1 13 1 2 7 2
r2-3-17-20 17 0.227941 20 0.331579 13 10 13 14 11 20 16 20 23 14 22
r2-2-25-36 25 0.3 36 0.366667 13514 16747 13445 18045 12907 24222 32039 24311 17070 22403 17205
r2-1-39-10 39 0.327935 10 0.311111 0 0 0 0 0 0 0 0 0 0 0
r3-1-29-14 29 0.285714 14 0.32967 23 4 4 23 4 30 5 5 16 3 3
r3-3-33-13 33 0.268939 13 0.358974 31 3 3 31 3 41 4 4 23 5 6
r3-3-12-34 12 0.393939 34 0.304813 3 18 3 16 3 3 18 3 3 11 3
r1-1-19-17 19 0.304094 17 0.272059 8 9 9 9 9 13 14 14 11 9 9
r1-2-29-40 29 0.300493 40 0.317949 100008 100001 100002 100009 100009 100000 100007 100001 100007 100000 100001
r1-1-26-34 26 0.295385 34 0.306595 18259 31479 18371 30191 18688 29140 57804 28792 26026 29683 26013
r1-3-24-34 24 0.293478 34 0.304813 6232 14113 6248 14130 6348 10337 25171 10200 8355 11432 8185
r2-3-25-33 25 0.3 33 0.268939 3253 9458 3295 8760 3469 5163 16646 5168 4982 10430 5005
r2-3-11-24 11 0.254545 24 0.300725 1 4 1 3 1 1 4 1 0 3 1
r1-3-40-17 40 0.301282 17 0.279412 1351 101 101 1345 108 1810 123 124 856 589 597
r1-3-36-37 36 0.298413 37 0.304805 100003 100000 100008 100001 100008 100007 100002 100006 100008 100000 100008
r1-3-38-36 38 0.29303 36 0.269841 100002 100004 100004 100001 100004 100003 100009 100005 100003 100004 100007
r2-3-22-14 22 0.290043 14 0.252747 7 2 2 7 2 9 2 2 8 1 1
r2-3-19-22 19 0.263158 22 0.320346 67 66 68 67 60 107 93 106 95 113 98
r2-2-26-16 26 0.332308 16 0.3 124 57 57 129 56 198 79 80 113 75 75
r2-1-22-36 22 0.290043 36 0.298413 8050 7959 7909 7613 7938 11958 13458 11987 6356 7793 6369
r2-3-36-31 36 0.366667 31 0.305376 100003 100002 100006 100000 100006 100008 100005 100000 100005 100008 100003
r2-1-11-33 11 0.254545 33 0.327652 1 4 1 4 1 1 5 1 2 5 2
r2-3-23-26 23 0.3083 26 0.326154 1167 1371 1159 1334 1083 1950 2330 1954 1459 1662 1466
r1-2-25-12 25 0.28 12 0.378788 7 1 1 7 1 10 1 1 7 2 2
r2-1-24-25 24 0.32971 25 0.28 671 937 673 907 686 1035 1618 1032 691 918 690
r2-2-10-37 10 0.377778 37 0.303303 0 0 0 0 0 0 0 0 0 0 0
r3-1-10-25 10 0.422222 25 0.28 0 2 0 1 0 0 2 0 0 1 0
r2-3-25-40 25 0.3 40 0.291026 11684 39725 11837 35344 11906 18977 70890 18929 14867 28824 14904
r2-2-11-18 11 0.254545 18 0.326797 1 3 1 3 1 2 3 2 1 2 1
r1-1-16-36 16 0.291667 36 0.298413 91 441 91 409 93 100 602 101 132 343 132
r3-1-21-23 21 0.390476 23 0.304348 156 389 155 291 171 262 745 263 219 310 218
r1-2-17-10 17 0.272059 10 0.377778 1 0 0 1 0 1 0 0 1 0 0
r2-2-38-24 38 0.314367 24 0.32971 18029 6636 6635 17897 6609 32894 10570 10618 16773 9667 9659
r2-2-35-21 35 0.314286 21 0.314286 4963 1636 1665 5031 1728 8451 2460 2450 4798 3195 3249
r3-1-11-22 11 0.4 22 0.298701 0 5 0 4 0 1 7 1 1 4 1
r3-1-21-36 21 0.390476 36 0.298413 1274 5112 1274 4358 1432 1936 9103 1919 2627 3806 2760
r3-1-31-15 31 0.305376 15 0.257143 65 15 15 66 16 81 17 17 67 37 38
r1-1-33-25 33 0.327652 25 0.28 16071 11890 11928 17094 11160 28880 20212 20299 16169 14353 14247
r2-3-26-14 26 0.332308 14 0.252747 28 6 6 29 6 37 7 7 25 8 8
r3-1-16-20 16 0.3 20 0.3 10 12 10 11 9 4 8 4 4 5 4
r2-2-30-29 30 0.252874 29 0.325123 21316 10909 10974 19746 11758 38253 18126 18265 20710 14557 14566
r1-3-32-35 32 0.268145 35 0.307563 100009 100006 100004 100005 100002 100003 100009 100001 100003 100000 100003
r2-2-24-14 24 0.32971 14 0.21978 6 3 3 6 3 7 3 3 7 4 4
r2-2-20-27 20 0.331579 27 0.296296 127 289 128 254 136 212 504 202 170 218 170
r2-1-32-14 32 0.288306 14 0.32967 38 5 5 38 5 49 6 6 24 5 5
r2-2-28-33 28 0.309524 33 0.291667 17443 28786 17407 27149 17725 29602 50801 29682 28944 38468 28701
r3-3-19-13 19 0.368421 13 0.358974 9 6 6 9 6 11 8 8 5 4 4
r1-1-36-11 36 0.298413 11 0.327273 1 0 0 1 0 1 0 0 0 0 0
r1-2-22-29 22 0.298701 29 0.325123 628 778 629 819 578 990 1326 988 777 970 773
r2-1-34-15 34 0.304813 15 0.257143 97 10 10 99 10 119 12 12 105 95 95
r1-3-13-10 13 0.410256 10 0.422222 0 0 0 0 0 0 0 0 0 0 0
r1-3-37-11 37 0.285285 11 0.4 21 1 1 21 1 21 1 1 13 1 1
r1-1-35-23 35 0.319328 23 0.304348 7051 2874 2878 7310 2948 11971 4388 4356 7706 4063 4124
r2-1-20-37 20 0.331579 37 0.285285 736 3056 726 2719 752 1077 4965 1051 1316 2688 1341
r1-1-16-22 16 0.291667 22 0.298701 10 28 10 25 10 14 42 14 12 23 11
r1-2-38-21 38 0.29303 21 0.314286 4213 947 938 3973 977 6797 1369 1365 3393 2819 2825
r2-2-31-22 31 0.296774 22 0.290043 3985 2285 2246 4064 2213 6862 3431 3434 3958 2905 2900
r3-3-22-12 22 0.320346 12 0.393939 5 1 1 5 1 6 1 1 3 1 1
r3-3-11-33 11 0.4 33 0.268939 0 6 0 5 0 0 6 0 0 1 0
r1-1-38-15 38 0.29303 15 0.257143 183 20 20 185 21 228 22 23 193 131 133
r3-2-11-31 11 0.4 31 0.296774 0 9 0 8 0 0 9 0 1 6 1
r3-3-39-21 39 0.287449 21 0.390476 7290 2668 2669 7338 2944 12898 4113 4133 5138 5126 5113
r1-2-18-32 18 0.24183 32 0.288306 180 620 179 602 179 235 920 237 214 570 224
r1-1-13-17 13 0.410256 17 0.272059 0 2 0 1 0 0 3 0 0 1 0
r2-3-28-18 28 0.309524 18 0.326797 204 64 66 203 65 325 89 89 194 93 91
r1-1-13-21 13 0.410256 21 0.290476 0 6 0 5 1 0 7 0 2 3 2
r3-2-30-38 30 0.303448 38 0.314367 100007 100001 100006 100006 100009 100007 100004 100003 100002 100005 100003
r1-1-23-28 23 0.304348 28 0.280423 804 1486 811 1435 842 1189 2654 1197 1187 1634 1190
r3-1-39-31 39 0.287449 31 0.298925 100008 100001 100008 100006 100005 100000 100003 100001 100005 100005 100004
r2-2-32-10 32 0.288306 10 0.377778 0 0 0 0 0 1 0 0 4 0 0
r3-1-34-15 34 0.304813 15 0.257143 148 18 17 163 18 206 20 21 94 72 71
r3-1-37-29 37 0.304805 29 0.300493 100005 64499 64082 100000 64305 100003 100001 100007 92580 63599 63965
r3-2-26-25 26 0.326154 25 0.3 1948 1744 1713 2148 1545 3357 3037 3017 1748 1767 1785
r2-2-13-32 13 0.307692 32 0.288306 3 13 3 12 3 3 14 3 1 19 1
r3-1-35-10 35 0.307563 10 0.311111 0 0 0 0 0 0 0 0 0 0 0
r3-3-21-16 21 0.390476 16 0.3 23 28 28 26 25 36 39 39 26 26 26
r2-3-12-19 12 0.378788 19 0.368421 1 3 1 3 1 1 5 1 1 2 1
r2-3-21-18 21 0.314286 18 0.326797 43 26 26 44 26 71 39 39 41 34 34
r2-1-37-26 37 0.303303 26 0.295385 71875 36907 36961 73280 37174 100004 61986 61866 73001 58260 57803
r2-3-14-37 14 0.21978 37 0.304805 12 52 12 48 11 11 53 11 9 28 9
r3-1-12-36 12 0.393939 36 0.298413 1 21 1 19 1 1 21 1 1 13 1
r3-3-14-17 14 0.252747 17 0.279412 1 1 1 1 1 1 2 1 1 1 1
r1-2-23-21 23 0.304348 21 0.314286 166 111 111 157 108 264 178 176 191 181 182
r1-1-22-34 22 0.298701 34 0.306595 1910 4781 1919 4724 1913 2896 8283 2888 2121 3506 2066
r2-3-39-33 39 0.327935 33 0.268939 100001 100002 100007 100000 100001 100004 100000 100001 100007 100000 100000
r1-2-37-10 37 0.285285 10 0.377778 0 0 0 0 0 0 0 0 4 0 0
r2-2-38-13 38 0.314367 13 0.307692 39 4 4 40 4 38 4 4 26 4 4
r2-1-21-36 21 0.314286 36 0.298413 1987 7158 1998 6660 2051 2821 11787 2802 4286 6680 4260
r3-1-33-35 33 0.268939 35 0.319328 100004 100006 100004 100003 100003 100006 100001 100001 100004 100004 100001
r3-3-23-23 23 0.351779 23 0.351779 0 0 0 0 0 0 0 0 0 0 0
r1-1-35-24 35 0.319328 24 0.293478 14838 15120 15318 15896 15278 26265 25073 25150 19319 20195 20226
r1-3-24-37 24 0.293478 37 0.304805 10312 22942 10345 21981 10596 16553 40076 16695 15186 24939 15067
r2-3-40-12 40 0.317949 12 0.393939 42 3 2 42 3 41 3 3 32 3 3
r3-1-40-18 40 0.291026 18 0.24183 1106 186 189 1123 200 1492 223 223 1154 429 428
r2-3-32-26 32 0.288306 26 0.326154 12999 7616 7636 13022 7920 23949 12699 12782 11540 9639 9552
r1-2-36-11 36 0.298413 11 0.254545 1 0 0 1 0 1 0 0 0 0 0
r2-3-16-39 16 0.3 39 0.287449 110 856 98 800 109 128 1182 128 315 723 313
r2-2-28-28 28 0.309524 28 0.309524 0 0 0 0 0 0 0 0 0 0 0
r2-2-10-15 10 0.377778 15 0.390476 0 0 0 0 0 0 1 0 0 1 0
r2-3-23-13 23 0.3083 13 0.358974 7 3 3 7 3 9 4 4 9 3 3
r1-2-25-24 25 0.28 24 0.32971 937 678 689 923 644 1611 1043 1033 900 709 693
r1-3-26-21 26 0.295385 21 0.390476 708 282 284 595 290 1265 451 454 465 629 582
r2-2-15-32 15 0.390476 32 0.288306 44 92 50 83 48 59 134 60 51 59 52
r1-3-31-33 31 0.298925 33 0.268939 58601 83029 58640 74205 61082 100008 100008 100006 69825 92098 69933
r1-3-22-32 22 0.298701 32 0.304435 1140 2973 1146 2894 1170 1666 5109 1667 1109 1861 1127
r2-2-14-31 14 0.21978 31 0.296774 13 41 13 39 13 15 47 15 5 21 6
r1-1-25-25 25 0.28 25 0.28 0 0 0 0 0 0 0 0 0 0 0
r3-2-37-32 37 0.304805 32 0.288306 100008 100002 100001 100009 100002 100008 100008 100005 100003 100008 100003
r1-3-26-32 26 0.295385 32 0.304435 9685 14949 9684 14860 9648 15278 27400 15217 13667 16875 13565
r3-2-21-22 21 0.390476 22 0.290043 110 248 112 184 129 170 426 173 162 223 164
r2-3-19-25 19 0.263158 25 0.286667 81 166 80 151 83 116 251 115 143 206 144
r1-1-21-26 21 0.290476 26 0.295385 380 484 381 457 401 578 795 580 330 870 331
r2-2-37-20 37 0.303303 20 0.331579 3402 900 889 3316 940 5662 1324 1319 2850 1416 1416
r1-2-28-29 28 0.280423 29 0.325123 8738 6877 8744 8464 7389 15915 11902 15822 11479 8667 11493
r2-3-12-28 12 0.378788 28 0.26455 2 14 2 13 2 2 18 2 3 11 3
r3-1-39-16 39 0.287449 16 0.291667 477 53 52 486 54 656 61 60 189 62 62
r1-3-12-25 12 0.272727 25 0.286667 0 4 0 3 0 0 4 0 2 4 2
r2-2-10-17 10 0.377778 17 0.227941 0 1 0 0 0 0 1 0 0 1 0
r1-3-38-28 38 0.29303 28 0.26455 51553 53436 53913 53472 53170 91829 88212 88964 63786 45500 45849
r1-1-33-13 33 0.327652 13 0.410256 45 7 5 46 7 60 8 8 35 12 11
r3-1-18-40 18 0.326797 40 0.301282 233 1320 233 1184 232 294 1945 296 564 1105 560
r1-3-14-33 14 0.32967 33 0.268939 3 34 3 30 3 3 42 3 4 23 4
r3-1-14-34 14 0.252747 34 0.306595 4 39 4 35 4 4 41 4 4 27 4
r3-1-31-29 31 0.305376 29 0.300493 27130 25763 25892 29544 24050 49911 46351 46419 33517 27540 27567
r2-3-36-13 36 0.366667 13 0.358974 57 19 18 59 19 65 21 21 35 7 7
r3-1-40-24 40 0.291026 24 0.293478 33400 6945 6586 33208 7161 58166 10832 10802 27348 10173 10260
r2-1-15-38 15 0.390476 38 0.29303 54 286 53 264 53 67 407 67 57 158 56
r2-1-15-12 15 0.390476 12 0.272727 1 1 1 2 1 2 2 2 2 1 1
r2-3-26-15 26 0.332308 15 0.285714 39 26 26 40 26 55 34 34 40 21 21
r1-3-37-33 37 0.285285 33 0.268939 100005 100010 100006 100005 100000 100004 100003 100000 100005 100000 100001
r2-2-13-22 13 0.307692 22 0.290043 1 4 1 4 1 2 6 2 1 4 1
r3-1-22-29 22 0.320346 29 0.300493 630 959 628 865 633 996 1606 998 1225 1025 1218
r1-1-32-40 32 0.268145 40 0.301282 100001 100002 100003 100005 100002 100000 100002 100004 100006 100005 100003
r2-1-28-13 28 0.309524 13 0.410256 23 6 6 24 6 33 8 8 16 4 4
r1-1-16-37 16 0.291667 37 0.285285 20 167 19 151 20 23 200 22 81 98 81
r3-2-31-36 31 0.305376 36 0.366667 100001 100006 100001 100001 100008 100005 100008 100007 100000 100001 100009
r1-3-12-37 12 0.272727 37 0.304805 1 2 1 2 1 1 2 1 3 6 3
r1-2-16-16 16 0.291667 16 0.3 6 5 6 6 5 10 8 10 4 3 4
r2-1-13-40 13 0.307692 40 0.301282 4 44 4 44 4 4 44 4 4 37 4
r3-2-37-30 37 0.304805 30 0.252874 100001 99842 99834 100009 94846 100009 100008 100007 100005 100004 100006
r1-1-27-27 27 0.259259 27 0.259259 0 0 0 0 0 0 0 0 0 0 0
r2-2-31-10 31 0.296774 10 0.377778 0 0 0 0 0 0 0 0 3 0 0
r1-2-34-20 34 0.306595 20 0.331579 1714 443 450 1739 462 2979 672 670 1367 888 889
r3-2-38-36 38 0.266003 36 0.366667 100008 100003 100002 100003 100008 100000 100009 100004 100007 100005 100000
r3-2-37-29 37 0.304805 29 0.325123 76059 42763 42877 76400 43289 100002 76749 76627 80265 50133 50365
r3-1-18-37 18 0.326797 37 0.285285 168 640 166 578 167 213 941 181 188 701 189
r1-3-27-15 27 0.259259 15 0.285714 57 5 5 60 5 72 5 5 51 13 13
r1-1-31-18 31 0.298925 18 0.24183 372 137 137 385 141 558 179 180 476 166 167
r1-2-15-19 15 0.257143 19 0.263158 1 4 1 4 1 2 6 1 4 5 4
r3-1-11-32 11 0.4 32 0.268145 0 7 0 7 0 0 7 0 1 5 0
r3-1-23-34 23 0.351779 34 0.306595 1733 5081 1756 4509 1835 2744 9320 2724 3506 3221 3509
r2-3-29-40 29 0.325123 40 0.291026 69255 100001 68952 100008 71584 100006 100004 100009 88836 100000 88855
r2-1-38-18 38 0.314367 18 0.24183 1776 477 474 1710 496 2518 617 615 1004 637 644
r2-3-29-24 29 0.325123 24 0.300725 2865 2466 2460 3082 2321 5159 4111 4090 3331 2911 2995
r3-1-35-31 35 0.307563 31 0.298925 100008 99853 100004 100005 98465 100009 100005 100005 100008 100008 100007
r2-1-32-19 32 0.288306 19 0.304094 679 316 316 687 336 1108 456 481 676 400 383
r2-2-22-19 22 0.290043 19 0.263158 153 118 115 164 118 223 162 165 198 162 165
r2-1-33-37 33 0.291667 37 0.285285 100000 100009 100005 100005 100004 100002 100002 100002 100008 100000 100004
r2-1-15-36 15 0.390476 36 0.298413 47 236 47 212 47 57 330 57 48 144 48
r3-1-21-21 21 0.390476 21 0.290476 162 233 162 206 195 268 414 265 144 223 143
r3-3-10-23 10 0.422222 23 0.351779 0 2 0 2 0 0 2 0 0 1 0
r2-2-16-16 16 0.3 16 0.3 0 0 0 0 0 0 0 0 0 0 0
r2-1-39-13 39 0.327935 13 0.410256 112 15 15 113 15 142 16 16 73 24 24
r2-1-11-31 11 0.254545 31 0.298925 3 10 3 9 3 3 10 3 1 1 0
r2-2-37-16 37 0.303303 16 0.3 576 84 84 587 89 738 102 105 416 207 203
r1-2-27-12 27 0.259259 12 0.378788 11 1 1 11 1 13 1 1 7 2 2
r2-1-31-24 31 0.296774 24 0.293478 6713 3044 3042 7011 3100 12046 5188 5113 4945 4286 4281
r1-3-23-21 23 0.304348 21 0.390476 398 157 157 354 165 733 262 261 302 219 218
r1-1-40-35 40 0.301282 35 0.319328 100003 100006 100008 100001 100004 100006 100009 100000 100005 100001 100001
r1-2-19-22 19 0.304094 22 0.290043 50 73 49 61 53 71 110 72 38 53 39
r1-2-28-37 28 0.280423 37 0.303303 49733 82125 49866 83282 48641 82094 100007 82223 45396 54965 45307
r2-3-35-18 35 0.314286 18 0.326797 1275 340 344 1281 345 1985 451 459 1244 477 466
r2-2-31-18 31 0.296774 18 0.326797 616 170 169 618 180 1001 246 247 572 426 439
r1-3-36-11 36 0.298413 11 0.4 23 1 1 23 1 23 1 1 14 1 1
r2-1-12-38 12 0.378788 38 0.29303 3 30 3 26 3 3 29 3 4 18 4
r3-2-40-18 40 0.291026 18 0.326797 1982 244 246 1963 253 3053 325 323 1096 1076 1096
r1-2-35-15 35 0.319328 15 0.390476 71 28 27 73 27 87 33 33 66 16 17
r3-2-36-19 36 0.269841 19 0.263158 1932 410 402 1970 430 2762 528 522 709 524 524
r1-1-22-29 22 0.298701 29 0.300493 664 1186 637 1176 630 972 2040 965 972 1207 970
r3-2-32-37 32 0.304435 37 0.303303 100004 100002 100006 100001 100000 100005 100005 100004 100003 100007 100007
r2-1-16-32 16 0.3 32 0.268145 18 168 17 152 18 22 238 22 59 184 58
r3-1-36-20 36 0.269841 20 0.3 2717 473 479 2732 511 4176 648 654 2834 1019 922
r1-2-14-17 14 0.32967 17 0.227941 1 3 1 2 1 1 5 1 1 5 1
r3-2-33-17 33 0.268939 17 0.227941 188 34 34 189 35 253 40 41 269 200 198
r2-3-15-20 15 0.390476 20 0.331579 11 15 11 13 11 17 25 16 12 12 12
r1-1-15-25 15 0.257143 25 0.28 3 16 2 14 3 3 21 3 16 20 16
