instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-712 40 0.282051 31 0.337634 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-874 33 0.308712 19 0.327485 1883723 872922 872922 1969863 921615 3078769 1286496 1286496 1478619 1511557 1511557
r-824 23 0.27668 25 0.336667 1313135 576234 1313135 728019 997032 2236362 890051 2236362 1581567 2036391 1581567
r-650 39 0.292848 32 0.278226 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-294 37 0.309309 21 0.342857 3232689 1411926 1411926 3377803 1474118 5422512 2144954 2144954 2480136 2302437 2302437
r-908 40 0.294872 18 0.333333 671038 117668 117668 687910 117406 962276 150626 150626 1368238 524677 524677
r-678 17 0.338235 35 0.331092 198339 351241 198339 316536 198087 268196 525168 268196 918252 375555 918252
r-993 29 0.337438 32 0.328629 19763204 20320689 19763204 21755880 19328992 36554579 39287932 36554579 43826578 31176310 43826578
r-40 10 0.2 19 0.339181 1471 830 1471 964 1440 1503 903 1503 3476 1689 3476
r-525 36 0.287302 17 0.330882 464208 74386 74386 474563 75801 667987 95031 95031 294060 490692 490692
r-808 18 0.359477 38 0.307255 135667 675522 135667 596041 136825 186463 1028719 186463 745577 902685 745577
r-308 12 0.287879 16 0.266667 591 1117 591 1136 509 532 1376 532 623 802 623
r-509 38 0.324324 18 0.313725 959411 587362 587362 990273 597860 1396698 783117 783117 735870 605909 605909
r-394 23 0.3083 24 0.268116 264181 525149 264181 519358 292949 405986 846889 405986 1647231 645714 1647231
r-367 39 0.292848 20 0.289474 1655910 2104580 2104580 1717009 2198617 2614646 2948793 2948793 1474657 1304772 1304772
r-22 14 0.274725 13 0.423077 4535 1356 1356 4306 1408 6711 1645 1645 2959 2455 2455
r-759 16 0.316667 28 0.275132 17264 105221 17264 97196 18150 22107 153185 22107 131427 76671 131427
r-167 29 0.293103 28 0.309524 8255823 10046826 10046826 9045803 9536041 14406489 17179737 17179737 10468575 15568228 15568228
r-16 38 0.320057 25 0.35 27346500 28631368 28631368 28316585 29616447 50819540 47538916 47538916 42781459 27391751 27391751
r-648 11 0.345455 20 0.257895 780 3583 780 3263 1022 763 4229 763 1265 2084 1265
r-258 11 0.454545 35 0.284034 1119 5853 1119 5531 1273 1132 5824 1132 1799 5126 1799
r-690 30 0.289655 22 0.333333 1394434 804397 804397 1452548 863416 2426139 1217909 1217909 1360469 1109739 1109739
r-460 36 0.320635 38 0.301565 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-15 25 0.333333 27 0.282051 310128 1565304 310128 1525041 256049 491556 2813132 491556 1664517 1746036 1664517
r-891 37 0.301802 10 0.244444 132 132 132 133 138 142 115 115 232 217 217
r-752 16 0.216667 22 0.268398 21238 7783 21238 9689 21233 24392 7174 24392 20967 19331 20967
r-182 11 0.4 14 0.384615 2078 1072 2078 1004 2056 2719 1316 2719 2066 2372 2066
r-532 37 0.282282 12 0.333333 21494 3064 3064 21497 3254 21485 3125 3125 8044 4331 4331
r-598 29 0.288177 25 0.32 5527350 2093133 2093133 6034023 2301495 9646847 3351862 3351862 5650437 6932707 6932707
r-746 37 0.306306 34 0.285205 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-766 22 0.30303 21 0.2 39382 243491 243491 46924 197353 58282 385299 385299 94593 207183 207183
r-362 31 0.296774 26 0.28 5000158 4904029 4904029 5608389 4259783 8476730 7984659 7984659 9739953 17553721 17553721
r-217 15 0.238095 19 0.28655 6856 8805 6856 9161 7149 8753 11353 8753 4181 6449 4181
r-118 22 0.290043 31 0.311828 1512100 1635845 1512100 1724722 1586134 2306317 2771683 2306317 3038479 3204368 3038479
r-878 37 0.306306 39 0.307692 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-412 37 0.276276 15 0.247619 102830 30873 30873 104597 31051 95403 29347 29347 23616 45298 45298
r-262 24 0.293478 19 0.356725 262560 82273 82273 274024 89299 436322 119173 119173 197719 424154 424154
r-291 21 0.3 26 0.292308 336177 677560 336177 744737 329128 494077 1102463 494077 1086336 938401 1086336
r-410 25 0.296667 11 0.327273 4016 997 997 4020 1046 4171 987 987 2027 927 927
r-661 14 0.274725 16 0.358333 5574 2059 5574 2618 3978 8079 2872 8079 3903 4778 3903
r-975 30 0.328736 17 0.264706 227238 146135 146135 248751 139731 99485 160658 160658 226367 217654 217654
r-173 14 0.296703 16 0.341667 3385 1625 3385 2625 2068 3647 2164 3647 4242 3635 4242
r-157 33 0.327652 22 0.324675 4863850 1881983 1881983 5182138 1822806 8434864 2867821 2867821 2704239 1877528 1877528
r-4 33 0.299242 26 0.295385 8203647 5432435 5432435 8771828 5115519 14060542 8760769 8760769 16919637 18402103 18402103
r-122 30 0.298851 26 0.307692 3856346 8774946 8774946 4221982 8119837 6805148 14824373 14824373 8390058 10807899 10807899
r-214 18 0.333333 36 0.285714 301338 986784 301338 903386 306284 418270 1516916 418270 485497 490373 485497
r-655 16 0.341667 11 0.272727 1024 1399 1399 1060 1331 1285 1765 1765 1223 1297 1297
r-757 32 0.330645 24 0.23913 4019699 10271317 10271317 4798058 7934551 6871035 16585753 16585753 4987513 8146793 8146793
r-991 37 0.328829 14 0.384615 154222 39061 39061 158604 40788 209345 47423 47423 33860 24311 24311
r-842 15 0.380952 21 0.328571 10160 19896 10160 19438 11036 14411 30509 14411 17282 30869 17282
r-917 15 0.27619 30 0.333333 109701 103648 109701 99521 108709 135808 142247 135808 189504 118327 189504
r-820 13 0.320513 23 0.343874 6920 15937 6920 15609 6852 8302 21225 8302 14771 11762 14771
r-783 39 0.306343 39 0.279352 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-328 10 0.244444 16 0.3 341 429 341 407 339 372 452 372 349 407 349
r-954 39 0.28475 16 0.316667 330938 85658 85658 338346 90167 437044 107508 107508 158915 359906 359906
r-484 35 0.231933 12 0.257576 9049 822 822 9049 860 8953 710 710 11284 1187 1187
r-293 14 0.340659 23 0.245059 1621 10002 1621 8781 1629 1848 13094 1848 16148 16980 16148
r-156 30 0.298851 34 0.263815 15492713 63310468 15492713 62867687 12476664 24901222 -1 24901222 49477913 85856642 49477913
r-790 25 0.27 39 0.306343 65977665 51379550 65977665 56362961 63731018 105765118 89252764 105765118 46442002 56275961 46442002
r-172 19 0.298246 24 0.275362 126770 303317 126770 288408 138584 183547 473819 183547 140726 215115 140726
r-106 31 0.339785 29 0.280788 7872496 14097563 14097563 9118641 11834180 14022101 25089897 25089897 21199260 24913246 24913246
r-398 16 0.266667 16 0.308333 6994 4420 6994 7607 3811 9966 6274 9966 9084 5531 9084
r-202 21 0.295238 30 0.291954 320613 754931 320613 787857 311087 478722 1270778 478722 1482345 817620 1482345
r-910 40 0.280769 29 0.307882 -1 51317814 51317814 -1 58031869 -1 -1 -1 -1 -1 -1
r-61 14 0.307692 14 0.362637 1151 767 1151 1229 676 1440 992 1440 1748 2112 1748
r-104 14 0.351648 24 0.289855 5762 12646 5762 11961 5707 7602 17901 7602 10810 13482 10810
r-184 22 0.333333 23 0.272727 50705 257856 50705 272264 31246 69523 441969 69523 374724 338238 374724
r-894 14 0.307692 28 0.306878 17730 41851 17730 37789 18106 21546 53448 21546 53254 12516 53254
r-551 33 0.323864 28 0.304233 16976646 22663350 22663350 19142482 20926602 30243173 39443691 39443691 31947224 29650994 29650994
r-953 19 0.263158 14 0.318681 14814 5480 5480 15139 5854 22506 7628 7628 6903 11322 11322
r-130 31 0.277419 13 0.294872 40024 2865 2865 40632 3024 48466 3106 3106 6847 4543 4543
r-604 24 0.344203 10 0.244444 436 238 238 438 233 392 164 164 534 510 510
r-729 14 0.362637 13 0.25641 184 2713 2713 185 1919 235 3779 3779 2126 2681 2681
r-847 39 0.261808 26 0.276923 26367477 12372110 12372110 27993652 13042880 44062694 19169645 19169645 38617887 51878492 51878492
r-653 23 0.296443 18 0.294118 40506 36593 36593 43502 30227 60937 47233 47233 140901 227327 227327
r-364 26 0.323077 34 0.265597 4158614 15316116 4158614 14281989 5356678 6729867 27051985 6729867 16382643 13667148 16382643
r-518 33 0.316288 15 0.161905 227206 217081 217081 241644 212485 292161 255067 255067 180422 157711 157711
r-564 20 0.257895 18 0.261438 44840 33858 33858 50121 29931 66570 46370 46370 43833 70116 70116
r-215 31 0.27957 31 0.32043 20694657 16431518 20694657 22427635 15571692 36968287 28534717 36968287 43291765 23166553 43291765
r-225 39 0.337382 11 0.363636 1816 1076 1076 1816 1161 1836 1067 1067 3735 4169 4169
r-685 18 0.333333 27 0.293447 41304 119312 41304 110466 45025 55683 184785 55683 245552 304531 245552
r-503 15 0.266667 36 0.311111 44214 94378 44214 91502 44632 50972 116603 50972 43986 67142 43986
r-497 38 0.283073 35 0.304202 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-231 34 0.279857 25 0.296667 11682105 5667555 5667555 12518934 6539787 20277840 8764283 8764283 14235055 20825657 20825657
r-927 32 0.308468 40 0.321795 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-633 29 0.334975 21 0.32381 1514915 1171850 1171850 1594360 1195772 2622269 1882869 1882869 2103065 2770229 2770229
r-818 29 0.325123 29 0.283251 8198308 8605897 8198308 9752106 6282496 14285784 15393049 14285784 11932215 15151947 11932215
r-498 16 0.258333 38 0.30441 92146 102295 92146 97600 92613 109748 128324 109748 111047 379973 111047
r-520 18 0.326797 30 0.273563 64732 308333 64732 277640 83616 68128 461376 68128 188580 188686 188580
r-613 26 0.301538 24 0.315217 1212143 712331 712331 1370972 645839 2018130 1122718 1122718 1830656 1077787 1077787
r-183 24 0.289855 14 0.296703 35493 19010 19010 36869 19824 47104 22768 22768 45189 36505 36505
r-723 28 0.325397 35 0.317647 18025869 31324467 18025869 32251231 17097556 31577219 -1 31577219 39672795 33610573 39672795
r-659 18 0.294118 39 0.279352 672340 1150916 672340 1048505 684736 894554 1679904 894554 657026 840080 657026
r-896 24 0.315217 29 0.280788 1950836 4359496 1950836 4308228 2320361 3063639 7531072 3063639 8702937 5201864 8702937
r-441 25 0.336667 37 0.318318 11506792 17669323 11506792 15561132 11887867 19491139 31159955 19491139 25974540 19629065 25974540
r-205 11 0.218182 31 0.294624 185 97 185 94 182 131 74 131 194 428 194
r-999 37 0.322823 15 0.247619 128324 23011 23011 130349 21640 125927 18627 18627 83967 62433 62433
r-383 22 0.285714 14 0.285714 24767 11501 11501 25411 11646 33604 13360 13360 16106 12122 12122
r-256 10 0.377778 35 0.292437 250 564 250 559 249 220 570 220 259 639 259
r-972 26 0.332308 32 0.320565 8589807 6254322 8589807 5655704 8434311 14553496 10346438 14553496 14350443 8545980 14350443
r-128 39 0.290148 27 0.319088 64055512 28102936 28102936 68603045 31143536 -1 45997495 45997495 38595317 36428329 36428329
r-428 19 0.304094 21 0.357143 160377 65130 160377 79052 123679 268026 103384 268026 92206 100906 92206
r-101 28 0.296296 30 0.268966 7197168 10452575 7197168 10881448 6872168 12067474 17959066 12067474 12397829 13184347 12397829
r-486 19 0.263158 10 0.288889 1101 391 391 1102 401 1164 346 346 2909 2891 2891
r-46 16 0.25 11 0.418182 968 86 86 1006 87 1311 137 137 726 2227 2227
r-197 32 0.292339 15 0.209524 50988 39854 39854 52150 41318 56556 37692 37692 65521 48840 48840
r-112 13 0.25641 10 0.266667 195 58 58 195 54 214 77 77 246 134 134
r-136 26 0.264615 22 0.272727 1022658 590202 590202 1114425 589020 957625 693047 693047 948255 1057287 1057287
r-438 22 0.30303 35 0.289076 1392390 3738101 1392390 3588754 1520118 2043931 6133016 2043931 2459374 5978007 2459374
r-971 14 0.296703 11 0.363636 709 1021 1021 768 810 854 1228 1228 791 1186 1186
r-289 30 0.305747 32 0.268145 12334854 22005146 12334854 22444909 12316054 20457009 38100641 20457009 25306452 33594032 25306452
r-238 22 0.316017 11 0.309091 2951 1319 1319 2966 1394 3144 1262 1262 2267 1863 1863
r-738 24 0.347826 18 0.281046 63417 97228 97228 76900 74228 89740 142469 142469 130421 149570 149570
r-570 30 0.266667 21 0.285714 1349128 523532 523532 1435728 550995 2180638 774712 774712 1142481 661193 661193
r-630 23 0.328063 12 0.30303 747 645 645 778 659 867 696 696 3402 6335 6335
r-683 23 0.249012 15 0.285714 20752 5334 5334 21601 5188 28616 6419 6419 13398 13402 13402
r-228 15 0.247619 36 0.307937 64062 109438 64062 107913 65024 72893 134458 72893 103461 87453 103461
r-715 31 0.294624 13 0.25641 9607 6234 6234 9622 6605 9750 6304 6304 6734 10409 10409
r-99 28 0.277778 34 0.304813 11977437 19556548 11977437 22469066 10761035 20126058 33447863 20126058 38440606 28038893 38440606
r-596 21 0.342857 30 0.314943 558114 1337158 558114 1215009 530651 842301 2284465 842301 1241097 660166 1241097
r-377 25 0.303333 37 0.3003 11914394 13601644 11914394 13208962 12101989 19844469 24316072 19844469 22971790 19664600 22971790
r-625 12 0.287879 24 0.32971 2988 6599 2988 5830 3054 2682 6844 2682 6359 3895 6359
r-264 14 0.318681 21 0.319048 7163 13548 7163 12610 6188 9410 19554 9410 25992 11543 25992
r-30 39 0.311741 18 0.30719 1690704 310307 310307 1756218 320259 2559557 407887 407887 1313173 672917 672917
r-841 11 0.218182 35 0.321008 360 383 360 404 353 220 271 220 86 54 86
r-703 16 0.341667 10 0.355556 359 139 139 360 135 386 162 162 703 520 520
r-634 26 0.301538 12 0.287879 9655 2158 2158 9632 2209 11112 2289 2289 2995 6402 6402
r-942 15 0.32381 35 0.263866 29151 58121 29151 51583 29557 36867 72106 36867 276466 93108 276466
r-693 23 0.288538 35 0.346218 10500575 6726813 10500575 7224062 9912665 17153708 11722987 17153708 15911474 9650787 15911474
r-612 30 0.310345 24 0.25 930831 2111531 2111531 1092647 1922842 1499328 3410956 3410956 2427183 1969086 1969086
r-575 36 0.293651 32 0.302419 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-568 25 0.29 36 0.295238 7193373 8269942 7193373 7390305 7463733 11335954 13015505 11335954 20074639 23207926 20074639
r-126 27 0.299145 15 0.32381 72966 22440 22440 74104 22206 104240 28208 28208 58167 50785 50785
r-461 18 0.287582 25 0.286667 61439 90498 61439 87827 60567 83848 141184 83848 177502 112075 177502
r-336 23 0.252964 19 0.333333 217041 92462 92462 223670 112346 343057 137091 137091 249222 225833 225833
r-23 13 0.282051 32 0.274194 1456 6255 1456 5956 1508 1454 6245 1454 14208 9253 14208
r-574 36 0.331746 37 0.28979 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-114 12 0.333333 16 0.308333 1500 2645 1500 2360 1520 1838 3533 1838 2210 2908 2210
r-965 21 0.304762 28 0.298942 514021 830537 514021 813981 526605 779152 1408073 779152 532901 546026 532901
r-813 29 0.295567 11 0.345455 6028 1731 1731 6035 1685 6118 1787 1787 2942 5768 5768
r-622 11 0.309091 10 0.311111 77 118 118 93 97 127 171 171 748 281 281
r-109 21 0.333333 14 0.296703 3744 3747 3747 4202 3229 4910 4746 4746 6792 8204 8204
r-652 25 0.26 14 0.263736 13990 2738 2738 14525 2606 16649 2843 2843 9926 7347 7347
r-980 34 0.306595 26 0.316923 23366829 19649564 19649564 24995276 19470077 42542582 32896349 32896349 23613578 24232838 24232838
r-302 35 0.290756 25 0.33 12693711 5274545 5274545 13154189 5645175 22738483 5788054 5788054 10022413 7017019 7017019
r-641 24 0.278986 20 0.347368 568658 151188 151188 578794 162632 975180 233054 233054 370151 485562 485562
r-329 31 0.290323 33 0.293561 89373099 44684244 89373099 53224525 82332838 -1 -1 -1 -1 -1 -1
r-467 29 0.268473 34 0.322638 28965188 24329349 28965188 31200199 24243355 50149002 41652858 50149002 44557231 29915468 44557231
r-69 17 0.257353 13 0.307692 3565 1189 1189 3734 1270 4561 1171 1171 2655 3462 3462
r-446 40 0.30641 33 0.282197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-31 18 0.300654 15 0.257143 3504 5132 5132 3619 4712 4542 7109 7109 8509 6405 6405
r-692 40 0.310256 28 0.283069 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-242 23 0.27668 16 0.308333 102310 35220 35220 106593 36939 163730 51080 51080 76298 68832 68832
r-727 11 0.345455 27 0.330484 1118 4260 1118 3945 1206 1154 4291 1154 2308 2048 2308
r-47 21 0.285714 23 0.288538 159437 328827 159437 349858 140474 177792 519448 177792 513046 393707 513046
r-562 12 0.393939 24 0.297101 3974 7963 3974 6983 4192 835 7811 835 1971 1469 1971
r-543 23 0.3083 36 0.287302 3621868 7832548 3621868 7236132 3802742 5508577 13185622 5508577 5985786 7232065 5985786
r-873 40 0.291026 40 0.308974 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-176 39 0.310391 30 0.268966 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-431 38 0.29303 22 0.277056 9883867 5307279 5307279 10403282 5376124 12523475 6031019 6031019 9233772 10144122 10144122
r-405 30 0.328736 26 0.261538 2335041 5442094 5442094 2767464 4817054 4051447 9624642 9624642 5319895 12033626 12033626
r-962 38 0.278805 20 0.336842 2074146 483493 483493 2120709 521124 3321180 698850 698850 1661863 1055863 1055863
r-78 15 0.314286 14 0.362637 3253 2784 2784 3174 2231 4660 3878 3878 8230 3073 3073
r-247 23 0.375494 12 0.257576 2029 3004 3004 2268 2751 1704 3149 3149 5327 4229 4229
r-906 35 0.294118 33 0.295455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-379 21 0.261905 35 0.317647 1877251 2556971 1877251 2692695 1846742 2768867 4154967 2768867 3797516 1968689 3797516
r-875 32 0.274194 30 0.257471 28309950 34587752 34587752 33317563 30863410 46473535 57548201 57548201 85993712 84653612 84653612
r-393 25 0.34 22 0.294372 283524 590843 590843 352918 504815 448770 1007294 1007294 954305 789042 789042
r-36 34 0.340463 14 0.340659 73401 42590 42590 75375 43392 92300 49406 49406 63391 65188 65188
r-713 16 0.333333 32 0.290323 150004 461897 150004 427670 152980 197429 691320 197429 206193 230830 206193
r-25 30 0.326437 29 0.29803 13319125 16509845 16509845 15416457 12959185 23288706 29491478 29491478 20877429 18925991 18925991
r-892 26 0.264615 24 0.253623 924498 522623 522623 1044570 463014 1463041 818922 818922 1970995 1486243 1486243
r-795 17 0.272059 15 0.304762 11696 6942 6942 12031 6422 17495 9359 9359 9066 5264 5264
r-607 33 0.314394 31 0.296774 53392620 40914428 40914428 60295620 35300316 -1 74980052 -1 52629921 68739868 68739868
r-74 18 0.254902 31 0.270968 274572 299997 274572 296843 276955 358368 434233 358368 314595 477466 314595
r-382 32 0.292339 15 0.333333 84788 74459 74459 85261 74637 111709 95886 95886 82635 111156 111156
r-940 24 0.300725 25 0.256667 812099 1637954 812099 1653857 742042 1247615 2648332 1247615 1259067 1418462 1259067
r-339 20 0.363158 15 0.342857 28168 14341 14341 29910 12679 39631 19247 19247 27351 33941 33941
r-513 27 0.287749 34 0.313725 8890863 17011936 8890863 19271261 8212059 15221932 30263483 15221932 11817479 10440337 11817479
r-826 21 0.290476 32 0.3125 594481 954528 594481 958603 602635 883419 1539854 883419 1568041 1853711 1568041
r-413 25 0.27 35 0.29916 8240646 9115383 8240646 9657532 7904228 13096111 15681233 13096111 15347856 16150361 15347856
r-95 23 0.26087 10 0.288889 2463 873 873 2463 888 2490 919 919 1840 832 832
r-133 23 0.296443 13 0.294872 7117 1547 1547 7319 1585 8375 1613 1613 3883 4861 4861
r-285 31 0.305376 19 0.298246 432431 492433 492433 452917 494610 668235 678923 678923 473533 885432 885432
r-571 22 0.34632 38 0.274538 1307705 8373059 1307705 7651721 1600663 1843106 13601422 1843106 6781576 5570070 6781576
r-472 26 0.332308 22 0.311688 1115585 1098855 1098855 1246938 1006365 1922382 1805798 1805798 1377908 1798991 1798991
r-430 21 0.285714 36 0.298413 1460976 4777717 1460976 4620655 1477785 2075209 7614279 2075209 2644117 2013628 2644117
r-127 12 0.30303 34 0.363636 4049 23440 4049 21426 4076 2182 19153 2182 10817 17271 10817
r-350 12 0.287879 35 0.314286 1773 13604 1773 12796 1788 1751 13601 1751 1024 5396 1024
r-621 35 0.309244 38 0.318634 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-852 13 0.384615 23 0.312253 4757 20334 4757 17935 5036 5922 28724 5922 24586 14475 24586
r-485 34 0.299465 22 0.320346 3213370 1593060 1593060 3347842 1674771 5087540 1858575 1858575 1858659 3839169 3839169
r-292 35 0.287395 25 0.313333 12084310 6510116 6510116 12838033 6693837 21751559 10869767 10869767 11184489 14248700 14248700
r-236 21 0.347619 27 0.319088 284891 710362 284891 629578 253463 456555 1215087 456555 1063796 643448 1063796
r-331 29 0.305419 16 0.291667 94190 103102 103102 97790 108301 125735 129044 129044 165174 70506 70506
r-817 21 0.257143 17 0.316176 31610 15335 15335 34662 17085 48306 20848 20848 24283 57671 57671
r-220 17 0.330882 21 0.295238 5520 21650 5520 21667 4839 6224 32933 6224 12822 26745 12822
r-567 22 0.333333 38 0.307255 1741340 8666380 1741340 8330565 1815753 2450210 14625568 2450210 10906272 7444119 10906272
r-165 23 0.312253 22 0.30303 552274 505334 505334 611130 475371 928775 858682 858682 507787 490368 490368
r-809 28 0.322751 19 0.333333 399063 256480 256480 425372 262073 673140 387991 387991 377148 373803 373803
r-209 36 0.322222 39 0.306343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-160 20 0.236842 26 0.258462 121409 185938 121409 200456 121890 165708 287003 165708 202523 312850 202523
r-93 32 0.302419 29 0.307882 28981268 19045107 19045107 32697341 18387521 52159825 33369281 33369281 42350636 34085397 34085397
r-775 31 0.288172 37 0.306306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-969 21 0.285714 25 0.253333 231532 448603 231532 414954 274969 319919 696331 319919 338959 218434 338959
r-606 40 0.273077 20 0.242105 1384841 1109763 1109763 1444914 1134368 1850343 1394525 1394525 2373442 3532127 3532127
r-436 21 0.309524 22 0.333333 364739 232884 364739 271759 299725 595067 370592 595067 279851 369309 279851
r-139 35 0.302521 21 0.266667 1219173 1019963 1019963 1298480 1020543 1994811 1491449 1491449 2153260 3772417 3772417
r-325 12 0.272727 30 0.262069 1598 5825 1598 5235 1597 1657 5870 1657 15319 5480 15319
r-196 26 0.307692 22 0.281385 583858 965637 965637 652264 880482 951192 1482043 1482043 939570 1150270 1150270
r-267 27 0.336182 19 0.333333 572648 185571 185571 607142 178422 945261 286005 286005 503185 278829 278829
r-833 14 0.318681 16 0.316667 1291 2977 1291 3439 1164 1119 3544 1119 1084 3596 1084
r-544 16 0.258333 37 0.28979 59115 426316 59115 402282 59341 66616 550141 66616 207665 398516 207665
r-129 15 0.266667 16 0.416667 13986 5864 13986 9523 9118 21621 7678 21621 5387 9698 5387
r-804 32 0.294355 31 0.288172 31867818 39867108 39867108 37818483 29100749 55539122 66208431 66208431 27131196 49546843 49546843
r-193 40 0.312821 17 0.375 733426 196979 196979 754447 204389 1091089 201905 201905 352707 228681 228681
r-207 20 0.326316 11 0.345455 3633 1456 1456 3715 1468 4494 1696 1696 2412 4357 4357
r-763 13 0.346154 21 0.266667 3754 9106 3754 7574 3768 4826 12077 4826 5943 6614 5943
r-697 24 0.307971 32 0.302419 4042938 4665562 4042938 3998790 4195855 6568974 7678090 6568974 7649685 8130799 7649685
r-245 15 0.266667 34 0.306595 39341 127539 39341 117732 37752 45938 165193 45938 69982 43852 69982
r-96 30 0.305747 10 0.4 6517 233 233 6517 237 6365 186 186 957 416 416
r-996 34 0.326203 31 0.316129 48841284 30115549 30115549 55458141 26599278 -1 55075220 55075220 60230464 62217049 62217049
r-43 35 0.317647 37 0.28979 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-822 13 0.320513 10 0.266667 414 582 582 433 536 474 659 659 221 250 250
r-180 14 0.318681 30 0.296552 7968 33365 7968 31472 8325 9079 41242 9079 20763 22934 20763
r-884 11 0.272727 21 0.347619 2266 1730 2266 1502 2267 2465 1964 2465 2610 3068 2610
r-115 17 0.286765 34 0.326203 257222 329937 257222 339005 256830 342135 498058 342135 1106953 313661 1106953
r-531 27 0.321937 21 0.309524 741210 474976 474976 832094 448180 1275358 751356 751356 1204332 1280640 1280640
r-744 17 0.330882 36 0.303175 201607 546832 201607 509862 200279 263551 814654 263551 682161 593449 682161
r-64 13 0.333333 40 0.294872 7775 29813 7775 27912 7860 7992 31044 7992 14857 14361 14857
r-800 25 0.326667 32 0.328629 5731457 5982545 5731457 6359583 5711082 9730432 10785487 9730432 12255639 13046129 12255639
r-198 14 0.32967 40 0.291026 55052 110436 55052 101411 55400 61819 130067 61819 138033 65243 138033
r-137 12 0.242424 39 0.310391 1549 1685 1549 1866 1558 1536 1706 1536 348 700 348
r-361 37 0.306306 16 0.3 374129 139809 139809 383833 144689 508207 173512 173512 175623 348741 348741
r-53 10 0.377778 26 0.28 815 3421 815 3118 880 779 3413 779 1412 671 1412
r-175 26 0.313846 38 0.28165 28317703 54481821 28317703 51965833 29791187 45868325 -1 45868325 75549133 42577773 75549133
r-162 12 0.272727 22 0.272727 1045 5294 1045 4566 1085 1126 6103 1126 1400 2367 1400
r-952 32 0.300403 38 0.27596 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-899 37 0.283784 25 0.3 20212660 10756467 10756467 21521767 11390693 34724479 17143604 17143604 26500917 16092803 16092803
r-805 12 0.318182 19 0.304094 931 3715 931 3161 1161 1104 4680 1104 3614 2835 3614
r-960 20 0.336842 17 0.301471 33365 44206 44206 37706 33714 52262 63357 63357 68073 79184 79184
r-696 37 0.306306 40 0.301282 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-191 39 0.290148 27 0.253561 57436020 49322187 49322187 63832507 48114366 -1 80592210 80592210 55516861 57293904 57293904
r-208 20 0.284211 23 0.312253 126940 84277 126940 84980 111864 198750 129516 198750 223576 388718 223576
r-223 37 0.315315 23 0.29249 4766155 4058804 4058804 5163930 3932591 8116689 6163277 6163277 10711304 9743290 9743290
r-819 34 0.338681 28 0.328042 23976766 15899364 15899364 26189010 14166586 45468622 28113001 28113001 27184506 30583006 30583006
r-640 30 0.282759 18 0.300654 269379 78669 78669 278875 77662 398471 95728 95728 205984 139204 139204
r-620 12 0.348485 20 0.3 2953 3254 2953 2886 3026 3519 4162 3519 5782 4860 5782
r-276 34 0.299465 22 0.264069 4506640 2106319 2106319 4794525 2102599 7302318 3180350 3180350 3818921 9548348 9548348
r-895 32 0.274194 10 0.244444 107 132 132 109 135 110 113 113 32 144 144
r-747 26 0.310769 17 0.264706 112811 75044 75044 120719 70060 151516 98197 98197 68435 80417 80417
r-583 32 0.28629 26 0.267692 9285737 5539613 5539613 10572755 5066520 15956747 8710469 8710469 6426065 22424987 22424987
r-298 32 0.302419 40 0.294872 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-977 12 0.287879 39 0.283401 1460 2546 1460 2383 1451 1344 2448 1344 240 231 240
r-450 39 0.310391 10 0.355556 70 100 100 70 100 93 93 93 191 186 186
r-637 14 0.32967 20 0.315789 4312 18903 4312 18517 4953 5125 27131 5125 9403 18278 9403
r-566 32 0.308468 25 0.313333 10374780 6700532 6700532 11061216 6501191 17610645 10675491 10675491 14620578 16866903 16866903
r-492 19 0.298246 10 0.244444 739 647 647 739 645 706 600 600 162 139 139
r-904 20 0.305263 37 0.307808 1182884 2730884 1182884 2591705 1175707 1646187 4316746 1646187 3669116 2527541 3669116
