instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-656 24 0.554348 24 0.84058 204979 541042 204979 338976 396960 296599 889602 296599 210513 731358 210513
r-497 24 0.0289855 24 0.442029 5910063 38965 38965 4583671 38485 7873207 53484 53484 6124386 868846 868846
r-4 24 0.423913 24 0.452899 4137350 3608197 3608197 4163104 3072863 7622030 6454477 6454477 4332275 4506941 4506941
r-984 24 0.257246 24 0.655797 230340 213155 213155 240690 145700 356226 309520 309520 397481 308002 308002
r-21 24 0.351449 24 0.630435 856817 734966 734966 880249 608254 1320750 1070971 1070971 1226176 1213935 1213935
r-300 24 0.0108696 24 0.134058 -1 13386879 13386879 -1 13346150 -1 6709691 6709691 -1 -1 -1
r-922 24 0.887681 24 0.532609 516890 90440 90440 439395 99049 810248 130970 130970 715702 257292 257292
r-950 24 0.0144928 24 0.869565 5563 931 931 4592 769 14222 5321 5321 6003 2274 2274
r-435 24 0.786232 24 0.84058 900095 1410780 900095 1325795 1183978 1168454 2005384 1168454 1317804 1076447 1317804
r-690 24 0.923913 24 0.768116 4538766 50905 50905 3383040 46366 4811314 44154 44154 8514840 291325 291325
r-916 24 0.213768 24 0.721014 74411 61713 61713 80784 39945 111342 88917 88917 103319 136071 136071
r-214 24 0.525362 24 0.807971 370530 746412 370530 502133 594216 580845 1397324 580845 416219 601513 416219
r-572 24 0.351449 24 0.597826 877331 1299241 1299241 1422329 950946 1329273 2142895 2142895 1478249 1575873 1575873
r-298 24 0.967391 24 0.242754 71184 5722 5722 58154 4524 114412 11583 11583 91332 12704 12704
r-870 24 0.898551 24 0.210145 20939 12125 12125 15414 5733 34890 20471 20471 22452 24080 24080
r-134 24 0.0434783 24 1 1151 5866 1151 5238 3242 6924 14433 6924 2279 5864 2279
r-604 24 0.456522 24 0.57971 2559654 1758827 2559654 2743135 1666868 4394452 2804351 4394452 2822647 2957927 2822647
r-510 24 0.333333 24 0.221014 532396 1591638 532396 1173894 1221198 775726 2573941 775726 782080 1298330 782080
r-720 24 0.938406 24 0.00724638 581 4977 581 4424 2563 5685 12283 5685 1476 3672 1476
r-3 24 0.0905797 24 0.724638 46277 21347 21347 44017 12132 73390 30687 30687 78939 43215 43215
r-660 24 0.608696 24 0.916667 80689 1933047 80689 1128684 385756 109537 2730831 109537 164766 2376679 164766
r-376 24 0.177536 24 0.974638 941 16482 941 7894 6492 4855 32793 4855 5581 10582 5581
r-374 24 0.231884 24 0.913043 21992 45292 21992 46659 21280 29920 72138 29920 23281 53275 23281
r-253 24 0.847826 24 0.960145 92221 136062164 92221 75480802 8393745 81915 65564545 81915 5920617 -1 5920617
r-580 24 0.123188 24 0.336957 364664 50446 50446 289744 71413 558590 68956 68956 558559 261482 261482
r-703 24 0.974638 24 0.938406 -1 4510670 4510670 -1 4510540 -1 4513485 4513485 -1 -1 -1
r-846 24 0.152174 24 0.539855 352215 121925 121925 322342 77306 507792 159124 159124 402265 166497 166497
r-802 24 0.655797 24 0.26087 261048 258522 261048 313184 213522 405300 374617 405300 440561 581215 440561
r-360 24 0.811594 24 0.297101 48111 129229 129229 64248 82687 72034 194624 194624 110444 147468 147468
r-9 24 0.967391 24 0.746377 197788129 347918 347918 138194114 341283 228588185 403423 403423 191722108 11062727 11062727
r-375 24 0.652174 24 0.539855 4013658 2090671 2090671 3753544 2095339 7541948 3455487 3455487 3363137 2511626 2511626
r-745 24 0.391304 24 0.956522 28472 172980 28472 132443 55546 35959 249256 35959 29029 88599 29029
r-536 24 0.347826 24 0.0688406 72761 844737 72761 460931 220993 98192 1214673 98192 184152 1449653 184152
r-845 24 0.913043 24 0.528986 247980 26619 26619 211886 30411 386780 30915 30915 353147 52630 52630
r-277 24 0.746377 24 0.0326087 4623 26980 4623 16509 12436 8403 51927 8403 13279 31819 13279
r-602 24 0.836957 24 0.894928 47837 174483 47837 109351 127639 39004 171971 39004 57865 322602 57865
r-534 24 0.181159 24 0.0471014 530711 -1 530711 284823326 68052412 581909 -1 581909 3238567 -1 3238567
r-842 24 0.152174 24 0.644928 66786 75863 75863 124537 35503 107481 117498 117498 123564 81925 81925
r-373 24 0.927536 24 0.862319 101473 6002 6002 86719 7847 114869 2308 2308 420381 23392 23392
r-299 24 0.876812 24 0.0615942 8458 5268 8458 6451 3262 15540 10480 15540 9773 10996 9773
r-769 24 0.344203 24 0.413043 2630220 1891593 1891593 2465043 1902943 4705803 3176222 3176222 2058824 2211057 2211057
r-898 24 0.0797101 24 0.0326087 20017 -1 20017 -1 112635581 20215 -1 20215 214291 -1 214291
r-583 24 0.369565 24 0.615942 1096429 849821 849821 1145049 705323 1766499 1320132 1320132 1332725 1500104 1500104
r-674 24 0.572464 24 0.789855 240125 1131655 240125 629321 843259 345628 1831343 345628 1216564 943054 1216564
r-227 24 0.90942 24 0.518116 282485 58433 58433 239364 76129 484827 90191 90191 215641 139676 139676
r-41 24 0.753623 24 0.112319 24824 33341 24824 42243 22293 39987 49523 39987 25555 33056 25555
r-112 24 0.956522 24 0.181159 16169 2918 2918 10029 1729 30661 7216 7216 15342 6864 6864
r-919 24 0.188406 24 0.626812 202879 116872 116872 174895 64145 300063 164982 164982 257374 179322 179322
r-578 24 0.456522 24 0.876812 47716 379203 47716 306558 157436 63957 586553 63957 306111 396504 306111
r-564 24 0.612319 24 0.554348 2329504 2363713 2363713 2451261 2195916 4300538 4046004 4046004 1900582 2324535 2324535
r-79 24 0.0326087 24 0.130435 -1 75076 75076 -1 72868 -1 68424 68424 -1 8293539 8293539
r-128 24 0.0507246 24 0.253623 11123511 259662 259662 7626280 255768 13460285 325638 325638 15329943 407986 407986
r-991 24 0.561594 24 0.0362319 18879 532135 18879 423380 77683 23565 772419 23565 67073 601463 67073
r-837 24 0.626812 24 0.539855 4322345 2552695 2552695 4110190 2441740 8210725 4449003 4449003 3772259 3249148 3249148
r-736 24 0.992754 24 0.26087 29129 9101 9101 26337 8379 71542 14092 14092 32060 12940 12940
r-361 24 0.913043 24 0.384058 158922 12128 12128 132944 6067 134829 15411 15411 76588 28762 28762
r-560 24 0.137681 24 0.547101 301445 80891 80891 297966 52816 387847 115823 115823 262347 113688 113688
r-335 24 1 24 0.985507 -1 1174589 1174589 -1 1174589 -1 1189837 1189837 -1 -1 -1
r-45 24 0.641304 24 0.811594 336108 1343417 336108 817055 964709 494505 2237588 494505 816474 1091395 816474
r-133 24 0.594203 24 0.402174 1432334 1303133 1432334 1916322 1181377 2200877 2054176 2200877 1873148 2037410 1873148
r-59 24 0.481884 24 0.800725 231281 401867 231281 441777 314217 330570 562371 330570 397639 453380 397639
r-476 24 0.576087 24 0.90942 42581 535703 42581 365710 188919 56658 777906 56658 226297 608470 226297
r-661 24 0.123188 24 0.797101 25150 18434 18434 22154 12370 40004 27709 27709 38101 24805 24805
r-830 24 0.855072 24 0.347826 64704 35720 35720 61047 19247 98792 55684 55684 66717 56919 56919
r-499 24 0.985507 24 0.753623 -1 27136108 27136108 -1 26842423 -1 29935885 29935885 -1 46804721 46804721
r-542 24 0.460145 24 0.188406 408209 1505083 408209 919239 1170176 640647 2666387 640647 957921 1029048 957921
r-948 24 0.561594 24 0.731884 855829 1525524 855829 1197562 1259134 1332863 2737542 1332863 949315 1342563 949315
r-824 24 0.0362319 24 0.15942 279653731 48519 48519 240357692 45529 252633855 28131 28131 -1 1327066 1327066
r-957 24 0.0942029 24 0.753623 30344 30700 30700 40506 17506 53242 47127 47127 46523 29405 29405
r-367 24 0.996377 24 0.195652 51144 6331 6331 50575 6084 107201 12037 12037 54560 7946 7946
r-426 24 0.228261 24 0.0652174 69027 14740541 69027 6692661 2435059 86233 17018332 86233 1405145 14991663 1405145
r-494 24 0.199275 24 0.101449 83879 1773693 83879 747116 870547 107746 2217172 107746 526506 2774355 526506
r-792 24 0.594203 24 0.391304 1865521 1675599 1865521 2262066 1529543 3007625 2602857 3007625 2610147 2626115 2610147
r-177 24 0.818841 24 0.0289855 3884 15911 3884 11503 7570 8597 31790 8597 4985 17062 4985
r-727 24 0.619565 24 0.550725 4278208 2887872 2887872 4312527 2693300 8115789 5008654 5008654 4054427 3575583 3575583
r-625 24 0.836957 24 0.478261 185930 89686 89686 186263 55621 273780 123343 123343 298997 154898 154898
r-185 24 0.355072 24 0.594203 640646 976112 976112 713640 816295 930853 1512503 1512503 1364786 958792 958792
r-363 24 0.934783 24 0.525362 976226 143679 143679 841181 149184 1508975 216335 216335 1020930 295349 295349
r-163 24 0.913043 24 0.644928 1963982 77702 77702 1149359 117863 2659461 104970 104970 2304853 748573 748573
r-472 24 0.942029 24 0.206522 49383 5181 5181 35051 2701 77775 9310 9310 49150 8342 8342
r-109 24 0.365942 24 0.105072 43904 831313 43904 405727 300896 57365 1140600 57365 172003 1138779 172003
r-60 24 0.148551 24 0.00362319 -1 -1 -1 -1 -1 441107464 -1 441107464 -1 -1 -1
r-558 24 0.57971 24 0.615942 2184643 3328118 2184643 2927827 2675902 3733528 6041559 3733528 2312868 2753498 2312868
r-437 24 0.445652 24 0.264493 1092347 3392954 1092347 2260387 2310553 1769413 6441755 1769413 1761758 2312293 1761758
r-751 24 0.130435 24 0.311594 853282 121376 121376 661075 166029 1290108 166500 166500 988873 415550 415550
r-498 24 0.40942 24 0.0869565 142704 3185574 142704 2214115 679307 193489 4283348 193489 2956368 3209457 2956368
r-710 24 0.278986 24 0.858696 42012 52366 42012 58182 40203 62031 81809 62031 52432 97414 52432
r-535 24 0.612319 24 0.594203 4924174 4906305 4906305 5561181 4521246 8919902 8675467 8675467 4876602 4998337 4998337
r-444 24 0.431159 24 0.123188 111176 455234 111176 324941 280148 159027 714677 159027 163051 488032 163051
r-640 24 0.492754 24 0.00724638 116282 27312387 116282 23318242 828826 131775 31782250 131775 372445 27756366 372445
r-997 24 0 24 0.0869565 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-2 24 0.960145 24 0.0942029 5450 2370 2370 5464 1485 13130 6981 6981 5589 2818 2818
r-731 24 0.811594 24 0.59058 653705 133660 133660 606637 161487 1069141 170040 170040 496994 228283 228283
r-552 24 0.195652 24 0.82971 24952 28475 24952 35564 21929 31951 44059 31951 32033 38085 32033
r-418 24 0.518116 24 0.0797101 26933 410151 26933 122318 88894 40335 565804 40335 77249 207812 77249
r-793 24 0.358696 24 0.76087 195315 229793 195315 299942 159732 282295 340368 282295 260733 269392 260733
r-772 24 0.855072 24 0.768116 572197 99522 99522 382952 110863 769814 134796 134796 959937 993713 993713
r-31 24 0.452899 24 0.891304 51661 207400 51661 184654 74483 65907 287461 65907 66119 142179 66119
r-999 24 0.949275 24 0.858696 178979254 2733292 2733292 134527126 2740403 191755996 3014470 3014470 160164639 3629093 3629093
r-755 24 0.188406 24 0.927536 7704 20458 7704 16808 10887 13183 35097 13183 11485 17344 11485
r-362 24 0.576087 24 0.601449 3738502 4188526 3738502 4685112 3371364 6743111 7666915 6743111 3248623 4675275 3248623
r-28 24 0.438406 24 0.275362 921595 2566393 921595 1659983 1795655 1464357 4677923 1464357 1491230 1651601 1491230
r-944 24 0.0507246 24 0.858696 15243 5966 5966 11881 2895 26139 11101 11101 11499 6532 6532
r-171 24 0.478261 24 0.184783 159762 650509 159762 423596 487669 221551 1141900 221551 264219 538566 264219
r-714 24 0.195652 24 0.724638 111504 106216 106216 121448 62821 165685 150984 150984 203952 146713 146713
r-315 24 0.630435 24 0.942029 83078 9045456 83078 5102118 702587 116979 11298755 116979 159442 8954819 159442
r-998 24 0.384058 24 0.137681 111744 715675 111744 391042 453321 148499 1086973 148499 400931 913935 400931
r-314 24 0.721014 24 0.811594 200351 613596 200351 397229 477320 287138 918601 287138 519972 956398 519972
r-562 24 0.192029 24 0.601449 209117 175790 175790 217483 113492 296491 252535 252535 271409 257265 257265
r-271 24 0.851449 24 0.148551 33322 26595 33322 33339 17149 44085 39303 44085 23743 27512 23743
r-35 24 0.293478 24 0.101449 45008 320161 45008 180702 198659 35350 373229 35350 72802 753661 72802
r-945 24 0.76087 24 0.0181159 4563 51708 4563 30736 13879 9657 90892 9657 24863 55032 24863
r-474 24 0.315217 24 0.586957 759083 570551 570551 903961 464584 1150156 860549 860549 1218510 1187629 1187629
r-528 24 0.550725 24 0.884058 142356 546454 142356 348146 387418 207893 934235 207893 189771 583900 189771
r-695 24 0.605072 24 0.858696 191472 1041305 191472 624838 614630 272221 1673440 272221 291710 1155271 291710
r-151 24 0.782609 24 0.0942029 16939 21918 16939 21949 11834 18342 39358 18342 34468 28553 34468
r-516 24 0.0797101 24 0.681159 51334 22050 22050 55762 11424 79155 33965 33965 31758 24721 24721
r-676 24 0.101449 24 0.521739 472208 53377 53377 405789 29050 676550 74726 74726 428132 135121 135121
r-278 24 0.0253623 24 0.735507 44278 5124 5124 33791 3864 77397 9985 9985 44584 7646 7646
r-707 24 0.315217 24 0.833333 69697 50915 69697 72738 38664 96960 83313 96960 130558 102948 130558
r-517 24 0.807971 24 0.699275 1747914 510028 510028 1538671 669224 2746290 768550 768550 1696465 1706589 1706589
r-10 24 0.65942 24 0.282609 287199 459487 287199 369588 356317 430353 707207 430353 635112 628212 635112
r-208 24 0.00362319 24 0.438406 55243307 665335 665335 52360914 662323 47770961 744874 744874 41270372 900137 900137
r-44 24 0.48913 24 0.26087 522621 1405651 522621 1072741 1003951 815073 2611115 815073 745955 763946 745955
r-666 24 0.0615942 24 0.134058 3251608 34029 34029 1563922 27164 3343882 26967 26967 65383750 208506 208506
r-687 24 0.438406 24 0.434783 2853650 2989819 2853650 3126238 2536795 4961589 5504766 4961589 3203223 3670395 3203223
r-893 24 0.804348 24 0.286232 120402 97100 97100 131257 67202 182303 134748 134748 189474 183807 183807
r-873 24 0.684783 24 0.73913 1215381 3474837 1215381 1713812 2752200 1893853 5542477 1893853 2180046 2652562 2180046
r-920 24 0.934783 24 0.452899 447355 22310 22310 203024 12285 610309 32221 32221 168418 99898 99898
r-428 24 0.605072 24 0.26087 550638 579287 550638 696086 462524 843355 871250 843355 974787 1039249 974787
r-771 24 0.630435 24 0.126812 19436 199556 19436 152162 67615 26468 309456 26468 51612 236531 51612
r-505 24 0.311594 24 0.608696 486199 487730 487730 600673 353669 702345 737668 737668 957460 1396341 1396341
r-705 24 0.507246 24 0.862319 88321 361468 88321 248528 261649 129365 650134 129365 150214 254114 150214
r-97 24 0.757246 24 0.514493 881150 388187 388187 688933 449760 1616060 610241 610241 602108 801982 801982
r-262 24 0.73913 24 0.0652174 10791 26443 10791 25773 17150 17349 49624 17349 11471 26149 11471
r-386 24 0.42029 24 0.956522 32477 191106 32477 113338 43702 33169 283139 33169 69234 217628 69234
r-996 24 0.246377 24 0.73913 94497 73572 73572 81368 47275 147909 104649 104649 165860 172886 172886
r-726 24 0.699275 24 0.673913 2803494 2332725 2332725 2954080 2141040 4586493 3637884 3637884 3354153 3302326 3302326
r-5 24 0.974638 24 0.945652 -1 334611 334611 -1 327077 -1 269331 269331 -1 -1 -1
r-868 24 0.344203 24 0.0905797 24704 1555894 24704 1094068 294749 22618 1881802 22618 255762 2128172 255762
r-26 24 0.0289855 24 0.48913 4116396 54971 54971 3035251 50900 4996952 74664 74664 4197599 123283 123283
r-758 24 0.416667 24 0.902174 49163 314265 49163 266499 108452 62802 456569 62802 101982 370814 101982
r-189 24 0.0144928 24 0.51087 2272858 29656 29656 1918240 28258 2996463 37488 37488 2785666 25295 25295
r-601 24 0.913043 24 0.586957 1797432 120089 120089 1398800 121297 2490239 162630 162630 1907507 393682 393682
r-646 24 0.57971 24 0.673913 1065396 1973320 1065396 1599689 1443724 1692394 3481901 1692394 2126271 3675633 2126271
r-540 24 0.398551 24 0.76087 306587 280135 306587 404244 231064 489164 408827 489164 438561 495101 438561
r-144 24 0.898551 24 0.804348 1603290 177074 177074 1132636 237165 1991623 230825 230825 2174933 256627 256627
r-819 24 0.0181159 24 0.184783 -1 17971856 17971856 -1 17960395 -1 18087691 18087691 -1 149494161 149494161
r-932 24 0.231884 24 0.282609 2874992 1557656 1557656 2798640 1564186 4574256 2344402 2344402 2815232 2748003 2748003
r-548 24 0.456522 24 0.815217 192036 149576 192036 186436 119030 288450 224253 288450 202383 315330 202383
r-795 24 1 24 0.427536 18725838 379068 379068 17124032 379068 22483443 403673 403673 18707830 1005064 1005064
r-515 24 0.188406 24 0.764493 72202 42903 42903 58946 30588 106669 60180 60180 89244 95908 95908
r-872 24 0.721014 24 0.811594 503465 2125219 503465 1313795 1495693 711651 3212039 711651 2454768 986737 2454768
r-700 24 0.76087 24 0.00724638 9561 48784 9561 49904 26740 16727 106725 16727 16224 51880 16224
r-874 24 0.00362319 24 0.057971 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-263 24 0.423913 24 0.826087 105155 191164 105155 213083 140734 133243 289028 133243 138080 287121 138080
r-492 24 0.666667 24 0.108696 22610 96034 22610 31498 51325 35992 149755 35992 42232 78381 42232
r-964 24 0.945652 24 0.583333 2258528 81093 81093 1820458 90697 3071401 98790 98790 2449994 278950 278950
r-317 24 0.677536 24 0.601449 2995310 2287604 2287604 2919389 2253924 5446227 3824442 3824442 2633228 2233301 2233301
r-567 24 0.318841 24 0.311594 4925818 5101392 4925818 5818598 4550551 7981909 8124930 7981909 5527602 5271477 5527602
r-275 24 0.184783 24 0.326087 1047595 345166 345166 851831 475324 1646602 491276 491276 1157212 415016 415016
r-992 24 0.322464 24 0.297101 2702380 3432502 2702380 3384225 2854337 4301848 5565954 4301848 3610286 3830608 3610286
r-94 24 0.862319 24 0.90942 18908 76518 18908 38835 50788 18861 84636 18861 2863268 215440 2863268
r-320 24 0.887681 24 0.945652 80821 130378326 80821 15780792 1674362 70561 16233052 70561 1235966 28883227 1235966
r-324 24 0.0144928 24 0.112319 -1 439671 439671 -1 435949 -1 223290 223290 -1 -1 -1
r-828 24 0.217391 24 0.695652 113248 97107 97107 131270 56151 150967 138852 138852 176953 142680 142680
r-495 24 0.268116 24 0.257246 1562290 1864503 1562290 1970437 1536620 2319571 2828034 2319571 1411930 1733222 1411930
r-739 24 0.724638 24 0.224638 127351 153476 127351 206084 114307 196275 225914 196275 138447 201307 138447
r-833 24 0.666667 24 0.927536 76577 1088383 76577 532518 336799 114358 1571336 114358 688038 1375071 688038
r-42 24 0.539855 24 0.960145 86947 3466626 86947 2706941 297455 124928 4646473 124928 238556 3424497 238556
r-500 24 0.568841 24 0.112319 29019 197436 29019 181482 41483 31272 245559 31272 31080 86957 31080
r-397 24 0.51087 24 1 676227 406263012 676227 379134669 5979878 386417 490952976 386417 8248712 406192156 8248712
r-886 24 0.123188 24 0.57971 169265 61543 61543 148765 34568 239849 89406 89406 154719 132127 132127
r-166 24 0.985507 24 0.844203 -1 80087744 80087744 -1 75989464 -1 73237535 73237535 -1 32355760 32355760
r-514 24 0.474638 24 0.952899 25042 329442 25042 266241 51536 35099 449512 35099 43175 430763 43175
r-522 24 0.369565 24 0.271739 1054992 2397625 1054992 1712900 1844509 1686989 4095311 1686989 1603716 2492030 1603716
r-882 24 0.98913 24 0.155797 8387 1348 1348 7252 1002 15960 5931 5931 9650 4318 4318
r-926 24 0.626812 24 0.336957 444773 541219 444773 631549 422287 657578 796493 657578 701413 787259 701413
r-878 24 0.568841 24 0.576087 3355084 3545061 3355084 3521296 2835656 5997222 6306093 5997222 3811937 4002620 3811937
r-430 24 0.557971 24 0.282609 740783 739608 740783 938742 654971 1148229 1107711 1148229 1138747 1110909 1138747
r-613 24 0.257246 24 0.413043 1508876 786466 786466 1434158 862709 2580987 1186364 1186364 1946208 967743 967743
r-538 24 0.0615942 24 0.0326087 2294 -1 2294 511539361 130709337 1847 -1 1847 388936712 -1 388936712
r-675 24 0.42029 24 0.807971 185644 278725 185644 305150 231291 286309 417593 286309 269570 442960 269570
r-201 24 0.956522 24 0.42029 372665 16792 16792 227581 11710 562613 27477 27477 248966 54914 54914
r-64 24 0.231884 24 0.442029 2588465 701766 701766 2307707 903350 4860059 1076783 1076783 1941810 1021958 1021958
r-525 24 0.00724638 24 0.449275 23094837 227895 227895 20178632 226646 26985942 276550 276550 22171997 200438 200438
r-283 24 0.735507 24 0.554348 1437869 563928 563928 1163419 613344 2413664 882754 882754 1439565 975766 975766
r-209 24 0.286232 24 0.59058 481710 493943 493943 541111 415948 745680 728640 728640 801858 569194 569194
r-657 24 0.144928 24 0.822464 21762 33287 33287 17900 18698 30178 49017 49017 43589 23384 23384
r-784 24 0.996377 24 0.677536 -1 242436385 242436385 -1 242431627 -1 242547961 242547961 -1 150161097 150161097
r-307 24 0.836957 24 0.518116 727589 225499 225499 636154 251894 1240498 326212 326212 697766 471265 471265
r-414 24 0.333333 24 0.695652 391309 357839 391309 472488 312160 600684 532170 600684 613107 676898 613107
r-599 24 0.728261 24 0.557971 3105929 1105484 1105484 2719225 1303007 5805343 1827647 1827647 2131402 1885051 1885051
r-138 24 0.913043 24 0.271739 41539 7773 7773 34440 5013 73822 12137 12137 57471 16723 16723
r-405 24 0.876812 24 0.644928 2104707 322397 322397 1725619 445893 3392317 482980 482980 2102054 511481 511481
r-801 24 0.894928 24 0.949275 7609 297110 7609 178767 41516 5997 188771 5997 4148349 47319666 4148349
r-390 24 0.398551 24 0.00362319 411970 -1 411970 -1 14874826 447049 -1 447049 119534 -1 119534
r-131 24 0.971014 24 0.619565 3228895 136264 136264 2329620 128812 4256520 185464 185464 3448296 458513 458513
r-887 24 0.144928 24 0.934783 6956 15803 6956 13051 9647 11525 27236 11525 7879 14015 7879
r-914 24 0.612319 24 0.565217 4256082 3572264 3572264 4333942 3199247 7779395 6441564 6441564 4337290 3585398 3585398
r-754 24 0.311594 24 0.0942029 78966 751133 78966 424689 469130 97025 1141566 97025 147219 788682 147219
r-596 24 0.0362319 24 0.311594 60003244 70987 70987 43370812 67612 68758913 87844 87844 66311974 1153543 1153543
r-752 24 0.442029 24 0.00724638 854882 22470400 854882 16627487 1475057 901603 27977548 901603 3256182 22280427 3256182
r-733 24 0.702899 24 0.862319 159716 1117336 159716 704744 796297 161354 1632522 161354 459530 902073 459530
r-619 24 0.731884 24 0.996377 18722765 -1 18722765 -1 -1 19384782 -1 19384782 -1 -1 -1
r-811 24 0.684783 24 0.677536 1696801 1810570 1810570 1775474 1564323 2634752 2796757 2796757 1771790 2445124 2445124
r-597 24 0.365942 24 0.905797 17967 307607 17967 148843 89797 25671 454865 25671 44771 205435 44771
r-527 24 0.565217 24 0.431159 2890073 2685328 2890073 3353441 2470670 4867553 4462147 4867553 3679801 2946713 3679801
r-490 24 0.612319 24 0.17029 67355 102160 67355 102249 66223 95483 155774 95483 98882 206206 98882
r-203 24 0.518116 24 0.271739 823381 1073768 823381 1152570 924356 1307373 1572333 1307373 1286305 1815980 1286305
r-110 24 0.369565 24 0.543478 1699759 2595763 2595763 2360348 2136349 2698527 4420089 4420089 3129418 2851229 2851229
r-161 24 0.742754 24 0 8058 548750 8058 233921 41210 15157 677359 15157 91698 555364 91698
r-849 24 0.336957 24 0.00724638 4379254 216613114 4379254 162829087 7485263 4528740 255872951 4528740 1215446 205812800 1215446
r-137 24 0.597826 24 0.0615942 16339 172058 16339 127656 42387 20134 254312 20134 41780 160744 41780
r-949 24 0.351449 24 0.423913 2379468 2599352 2599352 2242137 2438028 4293695 4410771 4410771 3316162 2391317 2391317
r-532 24 0.228261 24 0.695652 127688 177249 177249 187464 113214 183949 275398 275398 377515 263010 263010
r-678 24 0.789855 24 0.76087 1095010 776488 776488 1128438 717206 1560574 1006760 1006760 1552015 1419872 1419872
r-857 24 0.782609 24 0.98913 1866345 -1 1866345 -1 -1 1950673 -1 1950673 208493360 -1 208493360
r-913 24 0.543478 24 0.811594 201435 861453 201435 576228 591832 299041 1595422 299041 367364 700098 367364
r-554 24 0.764493 24 0.0326087 6089 33440 6089 22177 17785 11985 65340 11985 13022 31229 13022
r-392 24 0.710145 24 0.898551 84084 1092781 84084 529921 460951 106995 1419744 106995 208325 1186084 208325
r-407 24 0.289855 24 0.721014 129173 140156 129173 199568 112329 188007 199795 188007 262930 228743 262930
r-825 24 0.684783 24 0.98913 454212 931847129 454212 -1 5481067 385613 -1 385613 9760816 370719514 9760816
r-68 24 0.307971 24 0.615942 372158 306703 306703 418504 214462 556755 456818 456818 614297 609841 609841
r-114 24 0.90942 24 0.0217391 869 4938 869 3319 2149 5776 11120 5776 1730 5774 1730
r-506 24 0.971014 24 0.826087 -1 807947 807947 -1 792663 -1 868446 868446 -1 3978305 3978305
r-140 24 0.73913 24 0.76087 865465 1013224 865465 1197566 793744 1293480 1551898 1293480 1562391 1686112 1562391
r-917 24 0.855072 24 0.456522 210652 53738 53738 187176 32228 307230 73441 73441 294221 147782 147782
r-384 24 0.0615942 24 0.666667 144614 12016 12016 107743 9840 205943 16559 16559 122329 36316 36316
r-968 24 0.206522 24 0.626812 123379 266276 266276 204301 166377 168212 412772 412772 165575 180760 180760
r-193 24 0.25 24 0.894928 23636 56622 23636 41905 35680 33618 90961 33618 22952 64488 22952
r-969 24 0.26087 24 0.568841 627532 363017 363017 716633 303924 950466 538928 538928 855343 710829 710829
r-834 24 0.981884 24 0.923913 -1 102165253 102165253 -1 102164358 -1 102188468 102188468 -1 -1 -1
r-859 24 0.126812 24 0.134058 240482 171391 171391 281525 187430 266388 212563 212563 391832 334384 334384
r-721 24 0.771739 24 0.115942 8219 39243 8219 20827 16722 13036 65671 13036 24078 44979 24078
r-158 24 0.960145 24 0.405797 329977 16713 16713 296717 13651 508817 22389 22389 123751 26388 26388
r-258 24 0.358696 24 0.391304 3471417 2666901 2666901 3532654 2435618 6113361 4819670 4819670 2580357 2316477 2316477
r-582 24 0.898551 24 0.619565 1050735 136305 136305 906163 167509 1497270 197303 197303 854505 204070 204070
r-419 24 0.869565 24 0.753623 1393790 231776 231776 1150640 377090 1991424 317557 317557 2131293 516317 516317
r-863 24 0.818841 24 0.380435 74155 134884 134884 115711 67175 108833 201345 201345 140575 121773 121773
r-477 24 0.0181159 24 0.0833333 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-708 24 0.771739 24 0.525362 1788247 700556 700556 1529980 833384 3154486 1111919 1111919 1296911 986076 986076
r-245 24 0.536232 24 0.927536 22871 328062 22871 231901 70722 14672 476706 14672 21718 311686 21718
r-273 24 0.981884 24 0.336957 536706 14751 14751 453434 13241 717677 16546 16546 393511 35455 35455
r-776 24 0.804348 24 0.996377 55189535 -1 55189535 -1 -1 1243792 -1 1243792 21926662 -1 21926662
r-216 24 0.971014 24 0.894928 -1 87252 87252 -1 85804 -1 90732 90732 -1 43505223 43505223
r-988 24 0.731884 24 0.981884 20934 339089640 20934 149303476 8922911 29334 358415254 29334 1599818 -1 1599818
r-653 24 0.481884 24 0.413043 1651425 1854659 1651425 2035410 1504711 2776876 3374664 2776876 1621373 2238348 1621373
r-468 24 0.333333 24 0.956522 14539 144730 14539 84376 37152 23129 213400 23129 22413 156459 22413
r-958 24 0.764493 24 0.492754 438020 522652 522652 605664 363710 575328 721456 721456 835017 509062 509062
r-561 24 0.971014 24 0.0181159 827 745 827 821 651 6121 5964 6121 1096 961 1096
r-410 24 0.815217 24 0.26087 94497 42104 42104 85125 30649 139859 57870 57870 121790 93931 93931
r-302 24 0.706522 24 0.652174 1504769 1250435 1250435 1737624 1232200 2488652 1996220 1996220 1421227 1847606 1847606
r-150 24 0.387681 24 0.206522 461796 2309046 461796 1670770 1797858 682690 3910445 682690 1596740 1786677 1596740
r-135 24 0.224638 24 0.59058 263705 144442 144442 348733 94492 378902 184870 184870 186627 197054 197054
