instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-79 25 0.0966667 22 0.844156 978 984 984 984 983 454 505 600 600 600 651 5462 5462 5462
r-421 18 0.300654 25 0.266667 73197 157649 73197 73197 140308 86693 99300 247767 99300 99300 185795 304862 185795 185795
r-961 34 0.108734 28 0.0343915 41297658 -1 41297658 -1 -1 -1 44592962 -1 44592962 -1 -1 -1 -1 -1
r-255 40 0.548718 23 0.181818 243297 684285 243297 684285 819467 373558 338968 906591 338968 906591 1517301 1969625 1517301 1969625
r-497 36 0.739683 30 0.689655 -1 23733695 23733695 23733695 -1 24988399 -1 34012605 34012605 34012605 -1 87352879 87352879 87352879
r-457 36 0.768254 11 0.236364 599 3271 3271 3271 724 3725 288 3078 3078 3078 5440 7398 7398 7398
r-323 21 0.238095 12 0.515152 2185 1540 1540 1540 2298 1303 2222 1702 1702 1702 2974 2337 2337 2337
r-958 27 0.908832 18 0.75817 22734 2110 2110 2110 23119 1120 29232 486 486 486 385861 3467 3467 3467
r-345 38 0.526316 24 0.130435 129829 1025752 129829 1025752 404732 517776 140538 1423347 140538 1423347 635146 1099399 635146 1099399
r-560 21 0.5 25 0.83 18187 53618 18187 18187 64422 14572 26789 65133 26789 26789 93341 76958 93341 93341
r-790 35 0.226891 39 0.333333 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-58 11 0.745455 18 0.712418 378 2373 2373 378 2330 351 382 2870 2870 382 2511 2021 2021 2511
r-405 28 0.560847 19 0.169591 16962 57663 16962 57663 23989 39674 3568 89512 3568 89512 116121 227458 116121 227458
r-469 33 0.462121 38 0.334282 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-730 14 0.428571 24 0.865942 1069 3787 1069 1069 3948 1103 647 4241 647 647 2553 5706 2553 2553
r-901 11 0.418182 25 0.903333 422 1202 422 422 1208 248 304 945 304 304 368 1015 368 368
r-902 28 0.439153 18 0.823529 16012 38911 16012 38911 20359 25951 5102 51366 5102 51366 71259 64295 71259 64295
r-378 32 0.41129 18 0.843137 2257 46643 2257 46643 4983 26470 222 60707 222 60707 99622 141119 99622 141119
r-52 22 0.203463 12 0.0151515 42983 45403544 42983 45403544 246934 36602989 43051 46175107 43051 46175107 698392 48764325 698392 48764325
r-478 27 0.635328 15 0.87619 25001 213103 25001 213103 40675 169579 32610 277854 32610 277854 107452 279634 107452 279634
r-528 36 0.304762 35 0.623529 8036892 9123149 9123149 9123149 9611185 7475636 11268114 13937131 13937131 13937131 28915096 39908902 39908902 39908902
r-247 31 0.924731 35 0.836975 -1 2812436 2812436 -1 -1 -1 -1 3766821 3766821 -1 -1 18732638 18732638 -1
r-557 40 0.591026 31 0.0709677 39596 2133539 39596 2133539 211058 124072 12418 2421137 12418 2421137 126925 1759710 126925 1759710
r-297 26 0.473846 10 0.977778 969 30938 969 30938 15098 21261 1653 42588 1653 42588 3150 34301 3150 34301
r-422 19 0.380117 32 0.00604839 2404 52067343 2404 2404 50735838 2350 2596 56771815 2596 2596 2255008 31870818 2255008 2255008
r-501 12 0.151515 19 0.146199 103 90 103 103 87 106 66 60 66 66 171 252 171 171
r-593 33 0.5625 27 0.88604 79906 2359165 79906 2359165 215016 1433293 105969 3883188 105969 3883188 776839 3725884 776839 3725884
r-625 16 0.125 22 0.861472 1221 345 345 1221 362 839 762 218 218 762 836 1282 1282 836
r-265 23 0.438735 40 0.0435897 3124 1602697 3124 3124 1607254 3218 4811 2198545 4811 4811 49996 1609884 49996 49996
r-709 20 0.331579 23 0.956522 1630 7111 1630 1630 7216 1250 478 8774 478 478 1773 1887 1773 1773
r-90 19 0.666667 17 0.566176 53521 16884 16884 16884 55281 13470 94110 22699 22699 22699 15293 51506 51506 51506
r-635 13 0.948718 21 0.728571 352400 8493 8493 352400 74390 132453 315432 3597 3597 315432 406813 83073 83073 406813
r-308 23 0.865613 34 0.286988 23971 15210 15210 23971 17019 18183 40216 10202 10202 40216 82373 52587 52587 82373
r-607 30 0.241379 13 0.24359 8910 3416 3416 3416 8939 4114 8929 3404 3404 3404 5286 6754 6754 6754
r-868 15 0.285714 35 0.205042 9775 117541 9775 9775 102598 10077 11619 146040 11619 11619 92017 39761 92017 92017
r-545 36 0.28254 21 0.580952 277092 229417 229417 229417 307789 233287 118265 250699 250699 250699 564959 835757 835757 835757
r-644 35 0.542857 30 0.0666667 36102 1221631 36102 1221631 148591 136096 36484 1461630 36484 1461630 178069 403696 178069 403696
r-319 33 0.327652 26 0.267692 4395028 14622466 4395028 14622466 5575102 13411642 7082380 24955106 7082380 24955106 20561182 15318647 20561182 15318647
r-212 20 0.447368 37 0.86036 66631 23205 66631 66631 25485 39840 55542 13138 55542 55542 58158 69804 58158 58158
r-266 16 0.483333 32 0.629032 225677 82717 225677 225677 87082 202136 275316 111675 275316 275316 353837 142026 353837 353837
r-281 10 0.311111 19 0.251462 538 1221 538 538 1066 553 525 1242 525 525 624 739 624 624
r-753 34 0.518717 14 0.285714 15836 90537 15836 90537 20283 84518 19075 110250 19075 110250 164916 115890 164916 115890
r-199 23 0.652174 15 0.933333 2545 221405 2545 221405 15122 117215 3285 263308 3285 263308 64503 272019 64503 272019
r-598 10 0.0222222 14 0.681319 368 41 41 368 79 254 681 99 99 681 416 120 120 416
r-127 22 0.367965 29 0.315271 600374 1983201 600374 600374 1800813 701474 946497 3557768 946497 946497 1887672 1662940 1887672 1887672
r-890 36 0.969841 28 0.0555556 909 229 229 229 988 206 2125 1030 1030 1030 739 1551 1551 1551
r-759 33 0.776515 13 0.653846 17176 5022 5022 5022 17834 5045 20797 6089 6089 6089 5993 6331 6331 6331
r-492 40 0.734615 26 0.913846 4424506 -1 4424506 -1 9917707 125263113 6721040 -1 6721040 -1 69689134 -1 69689134 -1
r-776 11 0.509091 24 0.0507246 313 3238 313 313 3278 252 326 3308 326 326 1609 1411 1609 1609
r-837 11 0.0545455 33 0.626894 24385 2130 2130 24385 2750 16533 35545 1002 1002 35545 36831 5254 5254 36831
r-553 31 0.417204 29 0.130542 81700 5216517 81700 5216517 140873 3314231 30730 8285494 30730 8285494 670077 2953658 670077 2953658
r-203 19 0 40 0.984615 400 20 20 400 20 193 1055 381 381 1055 400 20 20 400
r-322 20 0.868421 19 0.48538 15981 6118 6118 6118 18493 3391 18163 7180 7180 7180 14506 14776 14776 14776
r-175 30 0.308046 18 0.529412 65499 108150 108150 108150 77431 92616 90222 171734 171734 171734 144661 180297 180297 180297
r-448 13 0.205128 23 0.27668 1262 2969 2969 1262 3008 1224 1138 3029 3029 1138 3282 8738 8738 3282
r-543 20 0.152632 36 0.419048 3171848 533349 533349 3171848 1006111 2827231 5252386 781640 781640 5252386 2926308 2111551 2111551 2926308
r-178 19 0.280702 21 0.280952 36042 32269 32269 36042 32786 29666 53341 50808 50808 53341 57079 64706 64706 57079
r-535 17 0.279412 16 0.258333 11993 10614 11993 10614 14413 9340 17136 14933 17136 14933 14583 18207 14583 18207
r-623 35 0.917647 31 0.817204 42387937 435018 435018 435018 38540408 648931 51876299 435741 435741 435741 -1 640943 640943 640943
r-420 40 0.947436 17 0.463235 30241 5885 5885 5885 31637 4644 32936 8163 8163 8163 11001 15260 15260 15260
r-180 36 0.939683 30 0.278161 25921 12117 12117 12117 29847 3963 41240 4408 4408 4408 43067 25550 25550 25550
r-184 36 0.846032 16 0.191667 1559 3556 3556 3556 1559 2793 780 4102 4102 4102 3848 9174 9174 9174
r-595 14 0.0769231 27 0.603989 17114 2469 2469 17114 12313 5363 26069 2133 2133 26069 20304 9682 9682 20304
r-113 22 0.683983 12 0.409091 588 2499 2499 2499 796 2524 443 2996 2996 2996 10822 7543 7543 7543
r-389 36 0.503175 30 0.885057 338966 2606156 338966 2606156 464648 1594201 512145 4494451 512145 4494451 833615 1371186 833615 1371186
r-161 11 0.545455 32 0.0685484 875 1525 875 875 1519 653 1074 315 1074 1074 709 383 709 709
r-656 13 0.0384615 29 0.827586 4038 149 149 4038 265 2073 6206 143 143 6206 4613 255 255 4613
r-141 12 0.030303 27 0.168091 1689240 417260 417260 1689240 1615543 1209505 1672354 416342 416342 1672354 349 380 380 349
r-88 10 0.777778 12 0.030303 38 85 38 38 85 45 91 146 91 91 38 61 38 38
r-186 37 0.854354 30 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-124 28 0.179894 27 0.381766 1963103 246856 246856 246856 1797882 337246 3241664 341565 341565 341565 1520576 1549227 1549227 1549227
r-450 13 0.589744 33 0.727273 5428 27524 5428 5428 24611 5309 6521 34477 6521 6521 6183 9110 6183 6183
r-387 34 0.650624 29 0.0763547 19576 168197 19576 168197 59634 11705 11544 228940 11544 228940 60079 169140 60079 169140
r-995 19 0.45614 34 0.864528 16574 27456 16574 16574 31598 11352 21774 24708 21774 21774 57676 65384 57676 57676
r-75 40 0.0948718 20 0.352632 224409 17366 17366 17366 213893 40790 281888 15623 15623 15623 380715 62692 62692 62692
r-111 30 0.843678 20 0.473684 88704 17479 17479 17479 98317 11846 112584 22749 22749 22749 44111 62661 62661 62661
r-731 29 0.130542 19 0.116959 63430 6601 63430 6601 64082 6571 61973 3076 61973 3076 201172 13900 201172 13900
r-664 12 0 24 0.554348 276811 456 456 276811 735 101647 329560 248 248 329560 271995 7077 7077 271995
r-151 39 0.117409 19 0.0409357 208753 21761367 208753 21761367 2212989 15092349 138504 5627256 138504 5627256 95260 2939 95260 2939
r-795 12 0.393939 22 0.969697 156 601 156 156 620 109 199 677 199 199 337 1112 337 337
r-724 33 0.893939 23 0.339921 32431 19524 19524 19524 38562 9516 23509 23859 23859 23859 35302 51718 51718 51718
r-109 40 0.903846 40 0.187179 49650 11763 11763 49650 60252 12526 60153 18165 18165 60153 63326 133669 133669 63326
r-984 35 0.406723 39 0.296896 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-473 22 0.324675 33 0.685606 200342 158757 200342 200342 203487 148445 292261 229117 292261 292261 140809 301927 140809 140809
r-806 16 0.75 39 0.349528 131807 8691 8691 131807 11641 110079 189704 9847 9847 189704 376391 135974 135974 376391
r-443 22 0.017316 21 0.204762 -1 4758 4758 4758 -1 4604 -1 7016 7016 7016 -1 3315056 3315056 3315056
r-81 34 0.946524 36 0.314286 112912 24486 24486 112912 31135 22285 179099 17088 17088 179099 88763 40352 40352 88763
r-796 11 0.872727 23 0.624506 13236 1617 1617 13236 2262 11628 14744 1918 1918 14744 4438 2415 2415 4438
r-181 24 0 39 0.905533 4679 49 49 4679 27 1815 10495 565 565 10495 4410 1776 1776 4410
r-825 29 0.29064 28 0.703704 120225 205441 205441 205441 184256 158422 162412 237315 237315 237315 184622 673534 673534 673534
r-173 20 0.184211 29 0.805419 6980 6217 6217 6980 7019 4351 7890 1434 1434 7890 17416 3859 3859 17416
r-880 15 0.590476 23 0.909091 968 8709 968 968 7217 1418 1030 12316 1030 1030 9561 5648 9561 9561
r-817 28 0.230159 22 0.731602 10684 11981 11981 11981 13298 9377 10669 13951 13951 13951 35436 64171 64171 64171
r-945 40 0.638462 34 0.279857 5648506 3091178 5648506 3091178 8845192 2376146 9526015 4537084 9526015 4537084 17207882 28215156 17207882 28215156
r-271 17 0.433824 11 0.472727 1452 952 952 952 1465 952 1755 1134 1134 1134 1824 1526 1526 1526
r-351 33 0.846591 34 0.352941 316635 255304 255304 316635 426865 268582 534433 355018 355018 534433 427819 322238 322238 427819
r-270 14 0.164835 39 0.68691 20766 533 533 20766 689 13442 19285 173 173 19285 48959 18395 18395 48959
r-208 32 0.0262097 16 0.283333 60093760 2143 2143 2143 60642713 2141 57001422 2052 2052 2052 44472541 16944 16944 16944
r-711 32 0.772177 20 0.178947 1851 7547 1851 7547 2986 6474 1949 12417 1949 12417 4897 31226 4897 31226
r-231 27 0.0683761 22 0.246753 1868022 28918 28918 28918 1911470 28732 2273644 28507 28507 28507 5583731 3126554 3126554 3126554
r-715 21 0.390476 31 0.832258 38455 23146 38455 38455 25216 16276 49101 4575 49101 49101 180133 70270 180133 180133
r-437 16 0.2 26 0.956923 90 711 90 90 709 96 324 759 324 324 1494 867 1494 1494
r-38 13 0.884615 13 1 21134 23990643 21134 21134 22005895 1463579 21409 25002931 21409 21409 1988288 23990634 1988288 1988288
r-634 30 0.636782 31 0.819355 3114726 33225391 3114726 3114726 26152341 4067506 4948054 58090862 4948054 4948054 23566848 20880281 23566848 23566848
r-910 10 0.533333 13 0.782051 125 1151 125 125 941 130 179 1648 179 179 544 365 544 544
r-92 15 0.304762 36 0.207937 4044 40723 4044 4044 37402 3821 4769 50080 4769 4769 21802 29916 21802 21802
r-86 18 0.777778 25 0.666667 135478 74442 74442 135478 126600 125246 194504 105923 105923 194504 191141 302159 302159 191141
r-83 39 0.978408 32 0.362903 262162 17705 17705 17705 274814 14811 456343 13339 13339 13339 289794 39361 39361 39361
r-896 24 0.855072 26 0.661538 461834 38521 38521 461834 60719 372471 755797 56429 56429 755797 541464 83073 83073 541464
r-226 29 0.416256 20 0.563158 605558 925064 925064 925064 680948 864075 965004 1527054 1527054 1527054 508531 1041113 1041113 1041113
r-660 39 0.747638 12 0.0757576 553 7125 553 7125 729 4666 297 13020 297 13020 12946 16067 12946 16067
r-967 33 0.979167 24 0.735507 47349053 92949 92949 92949 47063341 88824 54025562 15034 15034 15034 36746997 481222 481222 481222
r-229 27 0.883191 15 0.92381 1062648 25959 1062648 25959 1088469 7195 1054433 215 1054433 215 1111 349 1111 349
r-346 27 0.712251 12 0.136364 705 2736 705 2736 491 1965 833 4126 833 4126 4037 5638 4037 5638
r-139 18 0.24183 28 0.589947 29087 12811 12811 29087 16002 24080 39032 11464 11464 39032 174293 85534 85534 174293
r-468 36 0.442857 26 0.0984615 145984 3283893 145984 3283893 469408 1375509 179130 5202596 179130 5202596 208273 2790238 208273 2790238
r-692 24 0.144928 24 0.144928 66979 99529 66979 66979 73907 85867 75715 110712 75715 75715 1430086 820281 1430086 1430086
r-674 38 0.704125 34 0.736185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-799 26 0.304615 22 0.47619 998868 218817 218817 218817 1006823 244488 1651318 350254 350254 350254 492821 725602 725602 725602
r-419 34 0.247772 10 0.355556 898 411 411 411 899 389 889 380 380 380 1323 2136 2136 2136
r-33 15 0.466667 29 0.408867 119335 119373 119335 119335 109752 117240 170909 187112 170909 170909 152320 81168 152320 152320
r-864 25 0.326667 31 0.913978 8919 14878 8919 8919 18326 3355 8213 24431 8213 8213 10034 71646 10034 10034
r-290 20 0.842105 17 0.808824 22469 3850 3850 3850 23881 4041 29047 5011 5011 5011 35312 22267 22267 22267
r-631 24 0.637681 32 0.52621 8890816 1663967 1663967 8890816 2386378 7829685 17398171 2768425 2768425 17398171 8131028 4655982 4655982 8131028
r-413 31 0.696774 13 0.0512821 606 24120 606 24120 1462 8337 646 34513 646 34513 3573 36441 3573 36441
r-571 33 0.00189394 29 0.125616 -1 -1 -1 -1 -1 -1 -1 4177198 4177198 4177198 -1 -1 -1 -1
r-488 38 0.268848 19 0.502924 270962 186791 186791 186791 287390 167266 358717 279744 279744 279744 627603 557814 557814 557814
r-490 22 0.974026 20 0.789474 77053797 8835 8835 8835 68522903 8271 86289883 13937 13937 13937 179440314 60362 60362 60362
r-110 21 0.771429 20 0.468421 19106 17424 17424 17424 21637 11034 25132 11441 11441 11441 54915 40185 40185 40185
r-565 13 0.807692 33 0.888258 282 5839 282 282 4456 348 317 5881 317 317 4206 5005 4206 4206
r-997 24 0.235507 38 0.642959 233231 151838 151838 233231 200707 240870 304380 221978 221978 304380 1038666 649509 649509 1038666
r-248 11 0.472727 22 0.541126 5931 1179 5931 5931 1299 5674 7127 1328 7127 7127 6894 5150 6894 6894
r-223 17 0.5 40 0.266667 80735 291015 80735 80735 253463 106541 104830 442182 104830 104830 136163 195958 136163 136163
r-988 28 0.76455 14 0.21978 715 3808 715 3808 1347 2270 820 6196 820 6196 16659 5957 16659 5957
r-847 24 0.286232 35 0.141176 436904 3659968 436904 436904 2866495 836249 607784 5222615 607784 607784 2817013 1653408 2817013 2817013
r-356 26 0.855385 37 0.429429 449796 109830 109830 449796 559373 128872 632294 142254 142254 632294 929100 604143 604143 929100
r-74 16 0.933333 14 0.340659 908 852 852 852 945 673 960 491 491 491 444 1412 1412 1412
r-891 16 0.925 38 0.820768 47724 45671 45671 47724 40698 47536 17519 17480 17480 17519 6616 2761 2761 6616
r-462 32 0.862903 38 0.0170697 187 6690 187 187 6813 193 1175 11247 1175 1175 1497 3646 1497 1497
r-601 10 0.377778 22 0.160173 280 1715 280 280 1533 535 326 1984 326 326 402 823 402 402
r-76 28 0.915344 20 0.421053 61295 7702 7702 7702 68042 5361 73487 1989 1989 1989 32838 33818 33818 33818
r-367 12 0.151515 18 0.235294 384 522 522 384 469 389 421 552 552 421 365 4551 4551 365
r-167 20 0.289474 26 0.492308 447066 85063 85063 447066 147443 369108 812998 126702 126702 812998 510646 101838 101838 510646
r-40 11 0.654545 36 0.930159 1302 8654 1302 1302 8292 1810 1615 11709 1615 1615 7040 4183 7040 7040
r-359 26 0.563077 29 0.369458 1097124 1818460 1097124 1097124 2096982 970521 1159439 2477274 1159439 1159439 4609785 5620889 4609785 4609785
r-582 26 0.378462 16 0.591667 23878 29916 29916 29916 29577 23163 24677 36321 36321 36321 119053 53909 53909 53909
r-224 12 0.666667 34 1 2445 16236252 2445 2445 16064279 2445 3748 16927521 3748 3748 40657 16164040 40657 40657
r-467 25 0.803333 35 0.823529 3229855 6215299 3229855 3229855 5650526 4074130 4346203 9250273 4346203 4346203 10944896 5451991 10944896 10944896
r-996 30 0.0344828 20 0.221053 6024327 4717 4717 4717 5994872 4543 6651221 3591 3591 3591 11316315 19854 19854 19854
r-653 34 0.083779 25 0.693333 24725 3647 3647 3647 31683 1333 37341 4537 4537 4537 29000 13214 13214 13214
r-773 27 0.988604 37 0.264264 189776 2016 2016 189776 4881 19334 295564 3362 3362 295564 181755 16334 16334 181755
r-174 10 0.8 15 0 31 273 31 31 277 31 129 469 129 129 31 273 31 31
r-191 16 0.283333 30 0.045977 370 1496134 370 370 1415103 401 286 1597893 286 286 11660 1540374 11660 11660
r-496 31 0.0817204 40 0.984615 51 1289 51 51 1297 105 1108 2226 1108 1108 901 1249 901 901
r-792 25 0.18 35 0.0487395 14871 -1 14871 14871 -1 24110 13491 -1 13491 13491 105770 -1 105770 105770
r-570 14 0.263736 39 0.322537 61826 140407 140407 61826 138837 61900 64967 161047 161047 64967 363177 53154 53154 363177
r-327 14 0.813187 15 0.609524 7385 1148 1148 7385 1681 5338 11738 1621 1621 11738 3239 4649 4649 3239
r-155 10 0.333333 34 0.907308 861 828 861 861 826 939 1137 811 1137 1137 2285 1004 2285 2285
r-347 22 0.831169 28 0.121693 954 2261 954 954 2615 1088 1580 2044 1580 1580 8429 2893 8429 8429
r-784 23 0.695652 26 0.750769 646681 1198810 646681 646681 1131497 690904 988915 2009913 988915 988915 1130812 931092 1130812 1130812
r-680 40 0.179487 32 0.310484 -1 14278996 14278996 14278996 -1 18019137 -1 8086457 8086457 8086457 -1 26325312 26325312 26325312
r-267 23 0.0909091 34 0.552585 362193 22954 22954 362193 63805 54314 529128 21040 21040 529128 268441 116993 116993 268441
r-661 34 0.269162 14 0.175824 33803 5161 33803 5161 33838 5697 31535 4254 31535 4254 31774 12562 31774 12562
r-264 12 0.0757576 28 0.396825 119057 4992 4992 119057 11934 82984 126135 1261 1261 126135 72405 25166 25166 72405
r-282 18 0.705882 18 0.379085 6544 4120 4120 6544 7725 3049 7548 4982 4982 7548 25883 17015 17015 25883
r-513 40 0.897436 16 0.341667 4594 7276 7276 7276 4609 5304 2299 7732 7732 7732 8706 23046 23046 23046
r-572 13 0.692308 32 0.046371 267 756 267 267 792 174 443 910 443 443 1799 807 1799 1799
r-153 32 0.354839 31 0.12043 1419694 8743581 1419694 8743581 2300918 5705505 2010642 14460720 2010642 14460720 4392837 4973429 4392837 4973429
r-907 36 0.895238 18 0.0718954 206 1990 206 1990 206 888 266 2198 266 2198 1657 2527 1657 2527
r-114 32 0.893145 35 0.801681 -1 8051630 8051630 -1 14084044 100729565 -1 10084779 10084779 -1 -1 79184334 79184334 -1
r-747 39 0.345479 15 0.352381 291390 205757 205757 205757 299644 206035 397077 257881 257881 257881 171488 675660 675660 675660
r-196 37 0.376877 33 1 5574 88759541 5574 88759541 99899 2251819 11846 92708416 11846 92708416 35192972 86869698 35192972 86869698
r-952 15 0.857143 10 0.266667 207 114 114 114 217 127 294 178 178 178 401 112 112 112
r-130 33 0.975379 19 0.48538 109183 620 620 620 114497 527 115931 810 810 810 134288 19503 19503 19503
r-538 36 0.407937 24 0.336957 6443807 13739793 6443807 13739793 7298574 12436188 11326255 25317657 11326255 25317657 13605558 23891336 13605558 23891336
r-938 37 0.361862 15 0.980952 2214 303872 2214 303872 10755 52815 1764 364416 1764 364416 4300 211599 4300 211599
r-647 17 0.992647 20 0.889474 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-617 28 0.505291 12 0.257576 2689 10681 2689 10681 3300 10219 3024 12528 3024 12528 8803 16081 8803 16081
r-923 17 0.919118 30 0.0873563 883 229 229 883 251 543 1114 394 394 1114 1034 1198 1198 1034
r-380 32 0.756048 17 0.338235 25086 19915 19915 19915 28987 17112 35279 27924 27924 27924 25816 36420 36420 36420
r-879 33 0.181818 27 0.333333 12230723 679075 679075 679075 12075505 980183 21305666 1082859 1082859 1082859 5453738 5441914 5441914 5441914
r-892 27 0.0683761 11 0.272727 1129 172 172 172 1182 189 1262 107 107 107 955 440 440 440
r-57 36 0.465079 10 0.377778 1150 632 1150 632 1149 626 1163 615 1163 615 2781 1143 2781 1143
r-2 38 0.203414 20 0.989474 66 17847 66 17847 126 4154 354 33929 354 33929 2163 18282 2163 18282
r-911 19 0.918129 19 0.0116959 22 349 22 22 22 136 340 601 340 340 169 320 169 169
r-855 36 0.747619 19 0.935673 476044 13689261 476044 13689261 885700 11996076 605054 15321057 605054 15321057 19682726 40476144 19682726 40476144
r-136 23 0.391304 10 0.377778 3485 2341 3485 2341 3485 2287 3513 2375 3513 2375 4129 3956 4129 3956
r-589 35 0.734454 18 0.986928 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36916118 -1 36916118 -1
r-791 33 0.123106 17 0.198529 101539 2216 2216 2216 101873 4561 113627 2359 2359 2359 227363 33871 33871 33871
r-531 35 0.0252101 32 0.340726 -1 114249 114249 114249 -1 111963 -1 141944 141944 141944 -1 5340398 5340398 5340398
r-985 16 0.45 12 0.681818 321 1026 321 1026 407 847 308 1117 308 1117 4216 4141 4216 4141
r-95 25 0.303333 26 0.286154 1158950 1467824 1158950 1158950 1612393 1025645 1886636 2478303 1886636 1886636 2289226 2122124 2289226 2289226
r-782 28 0.465608 39 0.218623 3107184 13825997 3107184 3107184 10505009 4644578 4994547 25763191 4994547 4994547 3901113 7711070 3901113 3901113
r-621 20 0.3 39 0.848853 12510 17971 12510 12510 18680 13782 16621 23041 16621 16621 56907 55775 56907 56907
r-940 38 0.119488 28 0.0820106 2121812 1332964 2121812 1332964 2385956 1307630 2482313 1445656 2482313 1445656 145048876 69603706 145048876 69603706
r-214 19 0.0643275 14 0.263736 56462 176 176 176 56227 205 63094 128 128 128 76894 6425 6425 6425
r-204 21 0.371429 19 0.520468 31832 50647 50647 50647 38634 39429 41147 63324 63324 63324 83019 80982 80982 80982
r-904 35 0.665546 18 0.176471 3320 68798 3320 68798 4701 39889 3166 99735 3166 99735 23843 302929 23843 302929
r-410 12 0.848485 28 0.949735 212 37708 212 212 36535 218 88 37692 88 88 37685 60136 37685 37685
r-609 31 0.0408602 20 0.447368 72993 2568 2568 2568 73286 2053 109350 3254 3254 3254 67466 12404 12404 12404
r-697 38 0.630156 37 0.668168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-170 11 0.309091 40 0.476923 14945 6479 6479 14945 7131 14915 14730 5949 5949 14730 4806 32563 32563 4806
r-210 15 0.409524 14 0.89011 273 889 273 889 617 443 213 833 213 833 109 2765 109 2765
r-922 21 0.504762 14 0.604396 9821 23755 9821 23755 10918 21711 9918 32077 9918 32077 16943 35010 16943 35010
r-39 15 0.409524 13 0.897436 584 867 584 867 727 450 899 1137 899 1137 430 1617 430 1617
r-649 27 0.282051 27 0.048433 10122 7326810 10122 10122 689352 301264 5302 8961043 5302 5302 85422 7890522 85422 85422
r-13 22 0.329004 14 0.549451 898 10919 10919 10919 1031 9514 704 15288 15288 15288 25446 11097 11097 11097
r-53 11 0.418182 37 0.722222 8105 1595 8105 8105 1872 8265 9212 1758 9212 9212 8835 14836 8835 8835
r-802 24 0.365942 18 0.287582 55356 140574 55356 140574 65215 129969 79075 219252 79075 219252 141285 190359 141285 190359
r-47 31 0.427957 20 0.784211 20861 95768 20861 95768 23587 43527 21981 108939 21981 108939 161323 427294 161323 427294
r-464 28 0.119048 32 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-275 12 0.348485 35 0.640336 31181 3690 3690 31181 4254 29556 35031 3574 3574 35031 42149 14862 14862 42149
r-821 36 0.522222 27 0.102564 160439 748714 160439 748714 384232 108579 137726 1023278 137726 1023278 384696 830177 384696 830177
r-335 15 0 36 0.366667 -1 747783 747783 -1 -1 -1 -1 87598 87598 -1 -1 8400223 8400223 -1
r-652 40 0.117949 25 0.69 36347 48317 48317 48317 47009 25730 14910 32739 32739 32739 77607 134917 134917 134917
r-176 29 0.618227 35 0.552941 60290273 25559841 25559841 60290273 33548190 51728399 -1 -1 -1 -1 53504231 37300094 37300094 53504231
r-937 36 0.336508 16 0.75 10427 77127 10427 77127 14305 66038 8109 108469 8109 108469 77982 145194 77982 145194
r-59 10 0.422222 28 0.253968 773 2692 773 773 2417 787 812 2734 812 812 789 557 789 789
r-874 23 0.367589 36 0.271429 940980 5173105 940980 940980 4676578 1044642 1422258 8769455 1422258 1422258 4967590 1911259 4967590 4967590
r-696 18 0.816993 31 0.0408602 243 820 243 243 833 197 618 1191 618 618 1223 494 1223 1223
r-360 33 0.479167 18 0.803922 52978 196819 52978 196819 99872 158043 67214 285419 67214 285419 302704 360721 302704 360721
r-240 33 0.566288 34 0.684492 32510494 -1 32510494 32510494 72057604 32122561 -1 -1 -1 -1 81711247 -1 81711247 81711247
r-585 18 0.633987 16 0.35 3545 8049 3545 8049 3783 6731 913 6115 913 6115 4305 6102 4305 6102
r-555 15 0.228571 23 0.932806 224 939 224 224 966 182 383 643 383 383 387 493 387 387
r-695 36 0.815873 16 0.808333 79970 8844 8844 8844 80531 9172 87244 9141 9141 9141 73429 33712 33712 33712
r-280 11 0.781818 29 0.184729 1018 210 1018 1018 183 1048 1330 169 1330 1330 2513 3183 2513 2513
r-537 10 1 32 0.358871 45673 237 237 45673 1258 23368 65120 388 388 65120 32707 309 309 32707
r-822 39 0.434548 39 0.412955 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-32 24 0.242754 10 0.0666667 20838 17265 20838 17265 22945 15663 19737 13615 19737 13615 69 98 69 98
r-989 13 0.807692 38 0.108108 1391 422 1391 1391 418 1090 1314 123 1314 1314 2052 1504 2052 2052
r-162 21 0.633333 13 0.294872 153 4495 153 4495 157 3660 78 5344 78 5344 4405 10917 4405 10917
