instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-59 12 0.348485 36 0.303175 5090 91384 5090 81226 5286 4951 90191 4951 7168 50970 7168
r-354 42 0.311266 26 0.258462 -1 209725321 209725321 -1 205069487 -1 -1 -1 -1 -1 -1
r-544 10 0.4 50 0.310204 164 137 164 132 164 151 166 151 274 450 274
r-110 32 0.342742 45 0.30303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-28 40 0.280769 18 0.326797 8390087 1367930 1367930 8644801 1447145 12731101 1764002 1764002 6975313 3128301 3128301
r-560 12 0.318182 39 0.287449 2422 7453 2422 6427 2463 2308 7218 2308 3971 37175 3971
r-418 38 0.288762 25 0.25 66495541 35601107 35601107 74161827 35059095 109592638 52501544 52501544 83322166 77539143 77539143
r-133 31 0.296774 48 0.308511 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-705 36 0.307937 26 0.316923 104173644 51803934 51803934 110378662 52016183 183828342 83864447 83864447 103479700 69345845 69345845
r-416 49 0.307823 35 0.319328 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-412 24 0.300725 10 0.244444 12571 1121 1121 12580 1287 12524 1053 1053 8162 2179 2179
r-684 18 0.366013 19 0.251462 43658 125632 43658 91216 45601 58370 197908 58370 51402 114878 51402
r-508 33 0.295455 49 0.286565 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-279 47 0.299722 16 0.208333 976994 61686 61686 982653 63686 1014282 62176 62176 559419 45606 45606
r-121 29 0.275862 16 0.258333 343623 65714 65714 356477 69015 455613 77538 77538 277848 96953 96953
r-163 44 0.280127 27 0.310541 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-981 47 0.296947 42 0.30662 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-757 19 0.309942 14 0.263736 18781 8893 8893 19494 8230 24701 10753 10753 22514 12957 12957
r-644 25 0.263333 23 0.264822 2117569 900421 900421 2325978 932198 2795432 1240151 1240151 1823174 1769321 1769321
r-456 22 0.311688 45 0.289899 12538232 71255997 12538232 67303796 12615573 17222124 112120133 17222124 23225647 26428499 23225647
r-415 48 0.274823 45 0.30404 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-591 36 0.287302 21 0.342857 12805874 2821931 2821931 13135650 2890208 20846352 3852029 3852029 10338428 3650070 3650070
r-871 40 0.303846 36 0.3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-630 33 0.318182 45 0.270707 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-532 22 0.367965 25 0.283333 698123 2177188 698123 1768263 793336 1083415 3797255 1083415 1349915 1783914 1349915
r-542 36 0.309524 26 0.323077 101751942 48346556 48346556 105571669 48028574 183126732 78956836 78956836 100747895 86621342 86621342
r-792 16 0.366667 15 0.27619 9995 11164 11164 12689 8932 12283 16184 16184 15244 10529 10529
r-404 16 0.266667 15 0.2 2071 4165 4165 2447 3396 2085 5453 5453 2907 3275 3275
r-95 33 0.276515 45 0.313131 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-774 23 0.300395 50 0.310204 36996900 213767329 36996900 202372142 36758085 51182059 -1 51182059 112870849 195237997 112870849
r-865 48 0.263298 14 0.340659 1022098 109709 109709 1038620 113377 1213546 126588 126588 726497 204785 204785
r-228 22 0.285714 44 0.308668 30507534 114362032 30507534 110582943 30372662 42339342 184394088 42339342 52264255 101471816 52264255
r-484 27 0.310541 15 0.409524 201775 44411 44411 209184 46631 313197 59551 59551 171857 95898 95898
r-657 48 0.29344 15 0.314286 2351059 173873 173873 2399681 184864 2791633 191432 191432 1779356 530433 530433
r-762 16 0.4 34 0.319073 191148 1025441 191148 945117 191460 245109 1543000 245109 328345 655832 328345
r-465 22 0.285714 15 0.247619 30966 10053 10053 31866 9699 43053 12337 12337 44373 15277 15277
r-395 32 0.328629 11 0.345455 424 245 245 425 257 407 207 207 7518 1960 1960
r-63 34 0.317291 31 0.303226 209413960 168048112 168048112 247429018 147645092 -1 -1 -1 235506517 -1 -1
r-306 24 0.318841 29 0.293103 5177550 10485691 5177550 9471206 5194668 8239283 17793527 8239283 7066005 10284637 7066005
r-203 28 0.314815 37 0.285285 71379330 192557122 71379330 182102324 78387036 114228542 -1 114228542 122532855 188236506 122532855
r-440 31 0.292473 30 0.305747 154279090 122768777 122768777 164590460 116288166 -1 206822825 206822825 180041521 159116551 159116551
r-795 33 0.291667 35 0.322689 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-769 26 0.301538 42 0.303136 100991533 -1 100991533 260404292 102444484 159787964 -1 159787964 115494544 237716318 115494544
r-126 13 0.448718 19 0.245614 3550 14523 3550 12207 3379 4487 22913 4487 6633 10535 6633
r-101 19 0.251462 24 0.271739 286048 612113 286048 653719 280104 387462 905896 387462 238916 304794 238916
r-824 31 0.28172 32 0.308468 203173135 110549960 203173135 146214097 167776734 -1 192401517 -1 134734591 129699211 134734591
r-168 22 0.25974 35 0.29916 5384571 13779827 5384571 13620471 5310092 7732944 21938866 7732944 6263699 14877556 6263699
r-74 35 0.295798 15 0.266667 320461 72037 72037 328837 75338 390833 83790 83790 245736 48371 48371
r-959 30 0.333333 25 0.356667 15577316 9076266 9076266 16284515 8655778 28121644 14804825 14804825 15042453 12549873 12549873
r-251 50 0.296327 32 0.292339 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-983 47 0.302498 42 0.321719 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-761 18 0.366013 10 0.355556 3909 754 754 4016 780 4385 743 743 2130 1114 1114
r-816 33 0.299242 19 0.321637 2770463 614261 614261 2897356 625381 4408694 776720 776720 1996149 743541 743541
r-36 13 0.25641 36 0.31746 26022 164073 26022 156439 26305 26701 166136 26701 25557 121495 25557
r-66 42 0.293844 32 0.300403 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-419 48 0.279255 12 0.409091 94178 5405 5405 94189 5407 94428 5684 5684 71855 7279 7279
r-782 42 0.304297 28 0.293651 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-552 34 0.319073 13 0.320513 57815 4596 4596 58171 4682 60148 4741 4741 50328 21771 21771
r-573 20 0.284211 30 0.321839 597829 1911843 597829 1981826 562801 737830 2716991 737830 1202444 1874023 1202444
r-719 10 0.177778 48 0.316489 135 70 135 76 136 118 97 118 204 278 204
r-129 22 0.290043 41 0.295122 16959149 66862563 16959149 61814545 17037540 24784904 110717440 24784904 27731855 55367663 27731855
r-457 16 0.3 12 0.318182 6045 1763 1763 6296 1433 8417 2173 2173 2846 2262 2262
r-272 22 0.329004 23 0.252964 453087 1090153 453087 889759 512319 676389 1765565 676389 678751 1003315 678751
r-406 32 0.314516 24 0.322464 19000528 8168842 8168842 20416329 8128035 33183372 12916467 12916467 15541849 10190620 10190620
r-368 23 0.312253 18 0.24183 85831 67657 67657 94827 61534 129042 94457 94457 181263 102635 102635
r-664 31 0.301075 20 0.289474 2799998 880053 880053 2933526 866793 4545806 1258956 1258956 2404215 1107344 1107344
r-957 18 0.313725 44 0.295983 814025 6729548 814025 6181016 819803 1017073 9600868 1017073 1558041 5820998 1558041
r-189 26 0.301538 13 0.282051 69975 9364 9364 71544 9285 83753 10376 10376 59988 24957 24957
r-786 31 0.339785 22 0.285714 6664973 4778190 4778190 7504958 4499086 11480831 7287863 7287863 7568159 5900155 5900155
r-481 34 0.301248 27 0.31339 90742798 51936892 51936892 98019034 50896341 157925334 82567074 82567074 94636974 69455476 69455476
r-990 18 0.267974 20 0.294737 81338 93481 81338 96546 72816 111493 134283 111493 97980 148249 97980
r-687 12 0.287879 36 0.298413 9367 92282 9367 82607 9505 9072 91802 9072 14333 69694 14333
r-918 37 0.303303 25 0.28 70461069 51707553 51707553 76269060 51117252 122054537 81372708 81372708 70388799 59508559 59508559
r-637 10 0.444444 19 0.269006 660 5499 660 4618 823 787 7143 787 1509 3827 1509
r-868 39 0.322537 19 0.274854 11024919 2800012 2800012 11401394 2804532 16602647 3756178 3756178 10234751 4033706 4033706
r-240 12 0.30303 41 0.264634 10812 76469 10812 69051 10887 10758 76460 10758 6286 73954 6286
r-884 49 0.278061 32 0.288306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-69 31 0.316129 43 0.3134 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-313 50 0.298776 28 0.256614 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-980 42 0.311266 15 0.32381 755835 88576 88576 772741 90917 916067 100517 100517 498897 106837 106837
r-638 48 0.294326 47 0.277521 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-777 27 0.290598 46 0.300483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-320 46 0.305314 12 0.348485 22263 5910 5910 22266 5935 22086 5737 5737 6195 34097 34097
r-512 25 0.276667 31 0.260215 9924698 13617286 9924698 13484141 10801471 14998415 22566360 14998415 12340108 13378007 12340108
r-40 48 0.297872 17 0.286765 3915280 490424 490424 4003440 515829 4803304 542459 542459 4062837 202767 202767
r-813 16 0.333333 44 0.320296 399050 3610607 399050 3284894 402800 458341 4867261 458341 618391 2782334 618391
r-136 23 0.296443 13 0.24359 40784 9827 9827 42174 10603 51632 11147 11147 27753 26713 26713
r-554 43 0.283499 33 0.30303 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-365 32 0.304435 42 0.300813 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-51 28 0.31746 36 0.268254 124495262 -1 124495262 284185110 132336028 201268680 -1 201268680 185322909 -1 185322909
r-697 42 0.28223 14 0.21978 86696 7248 7248 86762 7516 84437 4668 4668 5673 4079 4079
r-821 23 0.296443 29 0.300493 4163050 7934775 4163050 7610011 4195547 6378473 12959999 6378473 7175263 8504388 7175263
r-159 41 0.291463 11 0.327273 480 259 259 480 244 490 226 226 228 242 242
r-608 33 0.318182 31 0.294624 173174571 -1 -1 212292004 255951062 -1 -1 -1 231942885 203449137 203449137
r-995 41 0.273171 27 0.293447 -1 132691877 132691877 -1 136114885 -1 203601993 203601993 -1 -1 -1
r-321 25 0.28 49 0.295068 99236441 -1 99236441 -1 99514300 140036989 -1 140036989 191908412 -1 191908412
r-587 33 0.265152 18 0.346405 1586838 222138 222138 1644338 236325 2461473 301071 301071 1195330 719859 719859
r-814 32 0.290323 45 0.284848 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-422 21 0.314286 16 0.325 156390 72689 72689 163555 72712 229158 98376 98376 149546 90302 90302
r-229 45 0.294949 14 0.230769 83501 4133 4133 83604 4221 73433 3357 3357 57072 18422 18422
r-568 46 0.270531 40 0.341026 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-114 17 0.294118 47 0.291397 641243 4922030 641243 4644847 644343 770807 6196233 770807 794975 4464187 794975
r-451 16 0.316667 14 0.318681 9891 6286 6286 9932 5793 13855 8088 8088 10631 6270 6270
r-511 39 0.294197 26 0.289231 161191518 71647852 71647852 169769598 71186432 -1 111174707 111174707 148668038 88899261 88899261
r-112 28 0.335979 15 0.27619 148189 47245 47245 155295 44018 207193 55511 55511 178375 193177 193177
r-923 30 0.301149 39 0.307692 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-118 26 0.289231 38 0.290185 40481028 116185151 40481028 115014371 42063709 61825377 195120111 61825377 52117443 100903699 52117443
r-349 29 0.231527 12 0.287879 16661 1065 1065 16662 1071 16739 1176 1176 11376 2715 2715
r-916 39 0.291498 17 0.367647 1871221 238148 238148 1922751 247766 2493779 308381 308381 1413959 882921 882921
r-221 50 0.298776 49 0.309524 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-164 22 0.359307 42 0.303136 22121670 80582739 22121670 73842478 22535328 32964192 139188096 32964192 37066969 64386117 37066969
r-41 36 0.304762 48 0.304965 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-360 47 0.298797 28 0.275132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-912 23 0.288538 38 0.320057 20715546 48289983 20715546 48850399 20204064 31290353 82204333 31290353 30144780 46196670 30144780
r-341 39 0.31444 48 0.302305 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-553 17 0.294118 48 0.296986 641472 6955735 641472 6224209 642664 744725 8944262 744725 1660216 4761759 1660216
r-889 47 0.308048 37 0.28979 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-160 43 0.305648 36 0.32381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-231 47 0.298797 39 0.280702 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-195 10 0.311111 19 0.304094 296 2531 296 2418 335 315 2560 315 284 2048 284
r-474 17 0.279412 48 0.284574 936805 8538475 936805 7811629 944391 1107103 11115000 1107103 1333670 7166022 1333670
r-969 39 0.333333 49 0.319728 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-16 27 0.299145 46 0.284058 222657227 -1 222657227 -1 227366808 -1 -1 -1 -1 -1 -1
r-355 14 0.263736 41 0.281707 17439 251371 17439 226396 17491 18066 259537 18066 28641 211115 28641
r-984 47 0.293247 45 0.308081 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-293 19 0.321637 47 0.300648 1230109 13220237 1230109 12040899 1234330 1471272 19110708 1471272 3671396 18848608 3671396
r-17 49 0.314626 38 0.307255 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-709 22 0.341991 33 0.282197 2924929 12065256 2924929 10434305 3215281 4320723 20235151 4320723 5758341 9523117 5758341
r-626 34 0.326203 37 0.304805 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-219 33 0.274621 16 0.291667 759137 100789 100789 775438 103090 1007467 118478 118478 463418 140522 140522
r-142 34 0.294118 17 0.323529 952261 139374 139374 995403 142082 1395783 178452 178452 874577 273545 273545
r-779 22 0.320346 30 0.301149 2812854 6802317 2812854 6221998 2952168 4210299 11532217 4210299 4008711 6049080 4008711
r-695 20 0.326316 16 0.316667 107708 59807 59807 115062 55187 168557 84641 84641 97705 65722 65722
r-551 26 0.295385 29 0.305419 25724781 16025605 25724781 17527172 23892296 41956961 26846971 41956961 19369834 17490202 19369834
r-862 14 0.274725 16 0.275 2785 4367 2785 4410 2892 3093 5701 3093 5715 6442 5715
r-486 42 0.319396 16 0.241667 1310941 131491 131491 1345454 131935 1596519 142831 142831 1355978 250680 250680
r-140 46 0.331401 26 0.28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-10 20 0.273684 39 0.288799 2673233 12302371 2673233 11543572 2686631 3577367 18674289 3577367 5163255 9836543 5163255
r-128 38 0.314367 14 0.285714 243437 118980 118980 245168 124563 258670 126517 126517 201097 25293 25293
r-536 24 0.300725 48 0.329787 86299392 -1 86299392 -1 85245896 130722627 -1 130722627 88465407 211877325 88465407
r-655 39 0.306343 24 0.293478 71786218 22972720 22972720 78026056 22796126 120264764 33547140 33547140 66127103 50462812 50462812
r-929 50 0.284082 43 0.305648 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-510 41 0.310976 49 0.303571 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-187 21 0.280952 17 0.330882 97346 35199 35199 104518 35303 152909 50145 50145 72529 62379 62379
r-744 49 0.319728 44 0.313953 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-103 25 0.313333 45 0.318182 72709917 248990872 72709917 240511417 71849924 113988572 -1 113988572 125913673 -1 125913673
r-576 31 0.301075 16 0.241667 532492 149908 149908 561122 153487 721740 183591 183591 387503 169849 169849
r-506 15 0.228571 27 0.321937 58158 159803 58158 156831 58561 68425 214382 68425 109581 204187 109581
r-843 37 0.277778 16 0.316667 857109 113587 113587 876294 117753 1152006 137761 137761 832304 221906 221906
r-399 39 0.296896 11 0.236364 72 101 101 72 108 88 92 92 1894 1286 1286
r-207 16 0.375 27 0.2849 25459 175172 25459 150977 28702 33437 272247 33437 62290 143389 62290
r-760 14 0.208791 37 0.274775 4097 114212 4097 100037 4332 4140 114286 4140 269791 302853 269791
r-84 25 0.306667 47 0.283071 122101665 -1 122101665 -1 123531887 179389560 -1 179389560 165461192 -1 165461192
r-946 23 0.351779 21 0.271429 322274 662223 662223 411085 479844 502941 1046870 1046870 619773 629375 629375
r-897 13 0.333333 35 0.290756 4664 42427 4664 39336 4728 4534 43594 4534 27896 43899 27896
r-880 48 0.288121 26 0.261538 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-994 31 0.307527 28 0.291005 20760737 29872296 29872296 23542581 26195961 34613432 49828776 49828776 45358325 27486584 27486584
r-108 45 0.30202 33 0.25947 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-288 15 0.27619 50 0.309388 33028 831760 33028 759159 33096 29084 819999 29084 71449 854518 71449
r-854 15 0.333333 36 0.322222 44251 424062 44251 410562 44001 46937 552173 46937 168554 368159 168554
r-513 42 0.289199 26 0.307692 218044408 68287584 68287584 228743446 70708316 -1 105840474 105840474 197866624 103266529 103266529
r-648 22 0.25974 49 0.333333 65794565 216312352 65794565 216071347 65493265 96076935 -1 96076935 56739427 127046276 56739427
r-901 33 0.280303 43 0.321152 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-67 14 0.318681 39 0.282051 42189 144822 42189 133249 42770 43579 148160 43579 68145 105666 68145
r-895 24 0.333333 34 0.324421 18609778 43160632 18609778 39849458 18938814 29669022 76284167 29669022 23072792 38980772 23072792
r-400 28 0.291005 11 0.309091 3743 1107 1107 3747 1153 3676 1066 1066 519 1492 1492
r-394 22 0.298701 24 0.311594 1297731 1237061 1297731 1418638 1120795 2053250 1927906 2053250 1637047 1395969 1637047
r-950 27 0.270655 42 0.259001 122129957 -1 122129957 -1 126177581 123363182 -1 123363182 129676675 -1 129676675
r-631 19 0.333333 47 0.272895 4308486 15488263 4308486 14252907 4344306 5277647 22238579 5277647 3761938 6039357 3761938
r-208 11 0.290909 16 0.225 158 858 158 751 158 172 866 172 338 689 338
r-562 47 0.298797 19 0.309942 15767628 1786738 1786738 16207096 1831884 23111848 2294415 2294415 9808802 4756161 4756161
r-170 44 0.312896 19 0.304094 15674900 1694922 1694922 16090160 1716163 23135502 2001164 2001164 9251946 3606185 3606185
r-958 31 0.260215 26 0.252308 20805252 11897700 11897700 22681738 11150528 33263478 17896029 17896029 22781551 21461755 21461755
r-678 49 0.306973 24 0.286232 -1 112795358 112795358 -1 113745928 -1 162783112 162783112 -1 -1 -1
r-566 12 0.287879 26 0.283077 4915 16953 4915 15085 5002 5272 17336 5272 3611 8526 3611
r-926 23 0.316206 48 0.320922 101454460 -1 101454460 -1 101212499 148468069 -1 148468069 212412701 -1 212412701
r-497 28 0.304233 24 0.293478 5306655 3739887 3739887 5934399 3287072 8821707 5864092 5864092 3690633 5093375 5093375
r-377 15 0.238095 49 0.27381 62906 561845 62906 521009 63121 64792 572851 64792 123760 369681 123760
r-273 21 0.27619 50 0.281633 12914486 71464732 12914486 64734124 13040085 16454654 102958392 16454654 33956870 64547243 33956870
r-268 38 0.307255 20 0.326316 13337449 2947482 2947482 13828136 3039959 21351236 4154534 4154534 11216603 4413702 4413702
r-533 20 0.3 34 0.320856 1375766 4504898 1375766 4338262 1310091 1878836 7178844 1878836 3038881 4543907 3038881
r-636 21 0.309524 10 0.2 248 144 144 247 142 252 138 138 192 240 240
r-314 29 0.288177 12 0.30303 26640 2101 2101 26657 2249 27096 2128 2128 17643 3629 3629
r-244 42 0.297329 40 0.292308 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-686 38 0.328592 23 0.284585 48777125 22162228 22162228 52432209 21596231 82318237 33336640 33336640 47423118 36814085 36814085
r-478 43 0.293466 17 0.389706 2750648 351416 351416 2859145 367765 3978774 458153 458153 2126913 725060 725060
r-322 44 0.283298 15 0.314286 1031328 93320 93320 1056300 98101 1283799 106241 106241 670154 103430 103430
r-205 27 0.310541 34 0.306595 37328327 50413016 37328327 52535688 35787418 61642627 88237677 61642627 40446086 55983086 40446086
r-727 14 0.351648 44 0.298097 11827 143636 11827 134836 12118 8417 143172 8417 14583 164683 14583
r-722 31 0.273118 25 0.29 21001569 9289677 9289677 21677621 9443730 34921982 12545371 12545371 23429199 18555833 18555833
r-334 26 0.350769 31 0.311828 16612267 36470593 16612267 35380721 17068478 27426532 67103043 27426532 27098613 20034792 27098613
r-343 25 0.31 28 0.31746 8886296 9174766 8886296 10478232 8133145 14422992 15789584 14422992 10460548 10374399 10460548
r-135 47 0.338575 38 0.290185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-402 45 0.292929 46 0.304348 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-243 43 0.322259 37 0.307808 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-14 21 0.314286 30 0.264368 1771579 4147840 1771579 3844235 1934154 2536274 6796624 2536274 1921968 4188631 1921968
r-623 23 0.304348 19 0.321637 696101 344455 344455 762568 345558 1116037 499201 499201 617896 417238 417238
r-75 44 0.287526 17 0.330882 5737545 911615 911615 5883372 920112 8032626 1131229 1131229 3007496 1321415 1321415
r-446 30 0.298851 20 0.373684 2610935 704797 704797 2695894 758897 4349449 1045265 1045265 1965649 987737 987737
r-662 28 0.304233 32 0.3125 55446073 62832034 55446073 70430428 51132830 90014261 108443770 90014261 76910634 75441590 76910634
r-453 15 0.228571 23 0.296443 9787 43353 9787 39998 9595 10050 52147 10050 9002 62434 9002
r-157 24 0.278986 16 0.35 169536 51806 51806 171784 52607 261743 68662 68662 98270 102696 102696
