instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-692 24 0.807971 24 0.655797 942468 101887 101887 915507 140874 1470185 147123 147123 585300 551317 551317
r-844 24 0.666667 24 0.518116 1036405 177670 177670 981737 166512 1993796 266590 266590 268866 711358 711358
r-562 24 0.423913 24 0.873188 14366 58488 14366 18742 12063 8077 52510 8077 11321 22612 11321
r-733 24 0.0434783 24 0.98913 27 293 27 27 171 550 970 550 27 240 27
r-105 24 0.17029 24 0.923913 1930 2806 1930 2105 1796 727 2845 727 4618 3219 4618
r-257 24 0.84058 24 0.681159 885564 63092 63092 938095 95763 1374877 90180 90180 422409 182709 182709
r-747 24 0.913043 24 0.0362319 139 722 139 139 405 500 1129 500 594 584 594
r-467 24 0.434783 24 0.224638 165147 991188 165147 222366 721965 252649 1848877 252649 478882 377135 478882
r-870 24 0.416667 24 0.942029 4477 37967 4477 5953 4852 544 44074 544 1889 41009 1889
r-260 24 0.807971 24 0.981884 24774 -1 24774 -1 -1 27946 -1 27946 171835482 -1 171835482
r-757 24 0.166667 24 0.858696 1484 5237 1484 1796 3631 1629 5484 1629 4527 23322 4527
r-564 24 0.746377 24 0.938406 91765 4191125 91765 426106 760112 127761 5183838 127761 88301 4175057 88301
r-199 24 0.728261 24 0.0144928 197 7113 197 288 2046 576 14055 576 2417 3319 2417
r-247 24 0.539855 24 0.800725 116688 492023 116688 150100 389640 193721 943792 193721 176781 579792 176781
r-646 24 0.855072 24 0.82971 148917 84018 84018 198653 84303 187852 107048 107048 444626 1536983 1536983
r-136 24 0.865942 24 0.82971 122515 44395 44395 138177 57560 161430 56703 56703 1517531 209138 209138
r-56 24 0.492754 24 0.873188 6787 69184 6787 8337 15967 8336 69101 8336 111452 90886 111452
r-778 24 0.822464 24 0.952899 11106 43949234 11106 9821956 3873353 8115 37941383 8115 5833 129066224 5833
r-583 24 0.597826 24 0.985507 20673 18961512 20673 61636 256433 20748 21717346 20748 290097 19384961 290097
r-361 24 0.0905797 24 0.804348 2499 530 530 2623 442 2178 646 646 2399 2616 2616
r-962 24 0.336957 24 0.688406 28521 59216 28521 52204 48941 34343 85866 34343 446973 149761 446973
r-102 24 0.00724638 24 0.181159 -1 386892850 386892850 -1 386891490 -1 308750581 308750581 -1 -1 -1
r-875 24 0.764493 24 0.264493 5332 22127 22127 11767 16432 4742 24733 24733 67921 59364 59364
r-27 24 0.952899 24 0.307971 15335 1915 1915 16163 1709 17770 598 598 18400 4914 4914
r-591 24 0.467391 24 0.532609 691422 884655 691422 837562 805785 1102728 1469044 1102728 924842 1356968 924842
r-235 24 0.931159 24 0.0507246 344 419 344 344 363 501 1137 501 244 345 244
r-274 24 0.594203 24 0.945652 2376 649202 2376 2416 58174 3697 896885 3697 15296 627101 15296
r-998 24 0.474638 24 0.115942 5643 275674 5643 6343 128038 6805 427788 6805 55938 225055 55938
r-552 24 0.956522 24 0.00362319 27 263 27 27 123 550 786 550 102 203 102
r-277 24 0.634058 24 0.550725 1265368 452443 452443 1344800 413904 2339132 735133 735133 1163427 1190763 1190763
r-992 24 0.32971 24 0.938406 6157 12322 6157 8609 4709 2489 10117 2489 2817 13262 2817
r-265 24 0.884058 24 0.101449 667 701 667 698 512 1096 1164 1096 7934 13840 7934
r-700 24 0.228261 24 0.257246 146714 206358 206358 168895 156094 215544 272629 272629 314177 796502 796502
r-568 24 0.768116 24 0.322464 19222 24327 24327 21830 18399 14662 11707 11707 33412 42671 42671
r-611 24 0.865942 24 0.398551 16296 9633 9633 19477 6675 20630 793 793 25291 16872 16872
r-311 24 0.431159 24 0.141304 24882 216725 24882 33665 153283 29684 361252 29684 85203 106149 85203
r-87 24 0.231884 24 0.927536 1585 3669 1585 1888 2420 2018 6914 2018 3341 4626 3341
r-627 24 0.42029 24 0.594203 376306 346948 376306 474333 299109 563965 469521 563965 841146 1036135 841146
r-13 24 0.971014 24 0.557971 447786 8890 8890 447411 8081 614620 14053 14053 364278 279369 279369
r-292 24 0.626812 24 0.282609 31014 145907 31014 38891 129766 27600 192328 27600 376901 166472 376901
r-487 24 0.322464 24 0.416667 1020187 392922 392922 1074319 366427 1860216 627093 627093 846471 574818 574818
r-176 24 0.271739 24 0.322464 1067152 351305 351305 1157459 372764 1634393 586335 586335 861304 2139555 2139555
r-433 24 0.887681 24 0.641304 545795 19441 19441 558714 27454 846342 27899 27899 481249 496330 496330
r-10 24 0.0507246 24 0.623188 20310 1626 1626 23150 1208 37204 2767 2767 18921 20682 20682
r-865 24 0.67029 24 0.597826 2333251 899061 899061 2447461 937521 4339167 1565053 1565053 1251233 1376138 1376138
r-58 24 0.282609 24 0.0797101 18649 3143307 18649 56640 722495 23215 3930853 23215 146499 2930734 146499
r-518 24 0.402174 24 0.416667 1142834 1272486 1272486 1246154 1083393 2076495 2346746 2346746 1401864 1717988 1717988
r-165 24 0.333333 24 0.228261 280610 974419 280610 338940 756325 437778 1647910 437778 726243 693713 726243
r-94 24 0.876812 24 0.231884 3751 227 227 4455 270 3413 425 425 6045 16487 16487
r-963 24 0.528986 24 0.326087 142591 355256 142591 201055 276633 189044 496488 189044 140452 857355 140452
r-652 24 0.641304 24 0.98913 43099 54703146 43099 661244 75916 10954 58816697 10954 47341 47713229 47341
r-597 24 0.822464 24 0.0289855 119 2109 119 56 883 500 3954 500 2287 1794 2287
r-867 24 0.0507246 24 0.278986 3429684 3570 3570 3197595 3325 3842575 4216 4216 6086616 8258 8258
r-930 24 0.221014 24 0.449275 450170 16622 16622 381288 16864 765996 20439 20439 307298 666642 666642
r-256 24 0.822464 24 0.474638 53456 30963 30963 60025 17788 65008 40314 40314 76027 48849 48849
r-384 24 0.00724638 24 0.141304 -1 1290102 1290102 -1 1288590 -1 1480032 1480032 -1 -1 -1
r-918 24 0.0905797 24 0.717391 12717 1305 1305 13651 1051 11857 490 490 10151 5393 5393
r-512 24 0.710145 24 0.413043 102748 30728 30728 144812 22760 145590 29981 29981 337937 250380 250380
r-323 24 0.757246 24 0.402174 42952 27648 27648 53294 21094 50656 30083 30083 101311 81612 81612
r-474 24 0.554348 24 0.173913 12139 58366 12139 22350 27363 2050 75056 2050 162956 88598 162956
r-333 24 0.0398551 24 0.934783 518 152 152 524 133 1221 636 636 675 701 701
r-704 24 0.681159 24 0.365942 59204 58905 58905 71227 48335 73261 74569 74569 207233 261142 261142
r-373 24 0.384058 24 0.503623 632379 354851 354851 710840 317463 1053397 557567 557567 1053776 1002979 1002979
r-719 24 0.572464 24 0.565217 1055606 996898 996898 1151854 870179 1872807 1764342 1764342 1906212 1396145 1396145
r-589 24 0.224638 24 0.380435 820341 176845 176845 918878 179426 1428468 247624 247624 319412 851957 851957
r-925 24 0.630435 24 0.945652 16001 1007867 16001 215463 171183 22355 1405226 22355 179667 1152686 179667
r-121 24 0.0652174 24 0.786232 2470 1607 1607 2647 958 4938 2133 2133 3221 5423 5423
r-878 24 0.550725 24 0.25 23743 78537 23743 34906 59555 12832 100316 12832 134678 104683 134678
r-901 24 0.710145 24 0.0507246 4095 20966 4095 6043 3678 1127 19911 1127 2755 13933 2755
r-554 24 0.268116 24 0.242754 540580 865021 540580 646282 625233 835267 1316691 835267 2482244 1560757 2482244
r-669 24 0.913043 24 0.931159 74191 510249 74191 221283 260024 76780 225312 76780 4478826 3041448 4478826
r-595 24 0.188406 24 0.398551 371091 41990 41990 388656 53515 699112 61001 61001 267905 317332 317332
r-641 24 0.0289855 24 0.630435 40742 1382 1382 41905 1098 47019 1334 1334 45789 1720 1720
r-862 24 0.713768 24 0.355072 47472 40187 40187 52756 34184 20752 28368 28368 377661 165693 165693
r-188 24 0.797101 24 0.619565 511202 51981 51981 507834 74012 873327 79284 79284 375918 102870 102870
r-740 24 0.717391 24 0.358696 74018 9640 9640 91534 7798 59929 11796 11796 80661 198238 198238
r-945 24 0.844203 24 0.92029 35503 236098 35503 59751 141569 17957 180590 17957 140718 1234920 140718
r-285 24 0.742754 24 0.0289855 239 5791 239 458 2231 496 11162 496 3062 6079 3062
r-411 24 0.98913 24 0.387681 40900 3907 3907 43109 3633 70220 1907 1907 67879 2140 2140
r-478 24 0.15942 24 0.0652174 17171 2155200 17171 100432 558778 17487 2016095 17487 69676 13014656 69676
r-354 24 0.141304 24 0.181159 197630 301030 301030 251026 274073 244811 339128 339128 2964881 631752 631752
r-355 24 0.0217391 24 0.115942 -1 75567 75567 -1 74401 -1 57070 57070 -1 -1 -1
r-947 24 0.713768 24 0.0471014 1541 19203 1541 1963 2090 2123 27036 2123 1126 6045 1126
r-880 24 0.952899 24 0.384058 40712 175 175 40151 165 56129 425 425 13703 5933 5933
r-324 24 0.224638 24 0.0942029 74705 677675 74705 162646 301450 61921 847567 61921 853470 1544684 853470
r-618 24 0.637681 24 0.235507 59913 68812 59913 71447 65018 86021 99382 86021 219658 256323 219658
r-275 24 0.735507 24 0.347826 24272 21875 21875 37436 18649 29645 25547 25547 187738 122854 122854
r-917 24 0.0434783 24 0.188406 151873174 18537 18537 121916360 19315 161086614 21131 21131 205603848 370017 370017
r-125 24 0.615942 24 0.695652 477355 1269128 477355 581527 889425 815817 2352418 815817 755718 786317 755718
r-211 24 0.333333 24 0.0398551 9831 2445536 9831 429115 61595 11342 2906096 11342 1019103 2374414 1019103
r-369 24 0.905797 24 0.293478 4436 2572 2572 5259 1306 7518 2947 2947 4904 5838 5838
r-49 24 0.00362319 24 0.597826 116439 1673 1673 114607 1593 158532 551 551 157789 20645 20645
r-980 24 0.800725 24 0.0797101 1074 2057 1074 1161 1335 1406 2170 1406 9166 2558 9166
r-280 24 0.518116 24 0.0434783 3868 213607 3868 38684 15256 3389 279195 3389 37029 233226 37029
r-118 24 0.793478 24 0.887681 77904 586979 77904 122858 462761 95886 776294 95886 2053028 1977088 2053028
r-728 24 0.365942 24 0.297101 329720 981722 329720 436256 717994 272840 1705293 272840 1294385 951678 1294385
r-640 24 0.963768 24 0.173913 2169 83 83 2305 106 3719 500 500 1612 4505 4505
r-913 24 0.0652174 24 0.271739 1253740 44535 44535 1204186 47607 1614546 57088 57088 1293537 142409 142409
r-191 24 0.619565 24 0.0398551 9302 17852 9302 12193 3917 2488 25126 2488 11719 17245 11719
r-689 24 0.971014 24 0.155797 1419 300 300 1439 231 2277 686 686 1139 281 281
r-203 24 0.362319 24 0.623188 131472 151350 151350 155505 135808 186526 211856 211856 613646 512642 512642
r-775 24 0.278986 24 0.992754 853 15774 853 2589 1760 844 23044 844 4671 15678 4671
r-378 24 0.434783 24 0.221014 135602 779883 135602 172540 606288 212209 1421536 212209 340104 667006 340104
r-184 24 0.902174 24 0.416667 59412 7607 7607 67049 3717 61643 7231 7231 61998 31053 31053
r-758 24 0.797101 24 0.311594 8667 11406 11406 10086 9639 8224 11967 11967 57680 33944 33944
r-664 24 0.108696 24 0.474638 137929 8896 8896 153374 9804 218348 12035 12035 89157 21708 21708
r-995 24 0.811594 24 0.0797101 990 2908 990 985 1887 451 1277 451 2908 3216 2908
r-817 24 0.221014 24 1 601 21122 601 1609 4012 1126 33412 1126 4080 21048 4080
r-223 24 0.902174 24 0.851449 1493486 246346 246346 1566241 221303 1496406 209920 209920 1717974 758604 758604
r-88 24 0.492754 24 0.119565 2248 125879 2248 8757 99264 1140 227775 1140 87234 109218 87234
r-57 24 0.163043 24 0.699275 15947 6370 6370 19403 5445 20623 7882 7882 27546 38834 38834
r-278 24 0.0833333 24 0.199275 6576858 83244 83244 5087677 109271 6913206 73888 73888 21288782 9566547 9566547
r-213 24 0.445652 24 0.297101 282293 1333164 282293 383191 856213 468924 2577594 468924 1128139 1249252 1128139
r-143 24 0.0724638 24 0.525362 56862 3314 3314 58943 2237 78228 375 375 61231 12910 12910
r-931 24 0.847826 24 0.137681 1154 1710 1154 1160 1849 876 1302 876 2828 1590 2828
r-981 24 0.583333 24 0.188406 61524 46302 61524 75354 36244 78744 63805 78744 70880 71850 70880
r-16 24 0.286232 24 0.105072 19471 677009 19471 47216 274026 23238 937763 23238 338598 459125 338598
r-319 24 0.115942 24 0.637681 22100 24071 24071 25747 16558 31121 34035 34035 30314 11465 11465
r-50 24 0.485507 24 0.344203 137141 1206984 137141 261126 756733 194447 2332773 194447 648822 1310266 648822
r-422 24 0.271739 24 0.275362 826094 944827 944827 954854 872019 1328350 1518076 1518076 1287682 1659612 1659612
r-721 24 0.971014 24 0.210145 2697 32 32 2890 76 5012 475 475 2683 320 320
r-816 24 0.0144928 24 0.221014 -1 7385 7385 -1 7154 -1 9701 9701 -1 70484790 70484790
r-586 24 0.978261 24 0.0326087 242 71 71 242 75 693 501 501 214 38 38
r-616 24 0.992754 24 0.98913 323 280 280 322 281 348 305 305 -1 36381 36381
r-243 24 0.934783 24 0.188406 1423 775 775 1517 656 3302 512 512 4889 826 826
r-132 24 0.0362319 24 0.82971 4068 54 54 4162 109 5739 476 476 1429 2696 2696
r-173 24 0.731884 24 0.84058 42680 377125 42680 68671 258249 58404 577340 58404 148204 409365 148204
r-845 24 0.391304 24 0.967391 2469 127800 2469 3343 3518 673 74284 673 14821 98886 14821
r-513 24 0.753623 24 0.648551 1620366 854815 854815 1649997 965747 2807363 1349529 1349529 1676095 1714613 1714613
r-827 24 0.0362319 24 0.5 213194 8301 8301 215719 7067 269260 4867 4867 145087 16128 16128
r-819 24 0.492754 24 0.503623 931969 1461263 1461263 1078436 1341274 1521533 2635042 2635042 1449742 1499594 1499594
r-177 24 0.137681 24 0.731884 4356 5646 5646 5235 4018 7110 6538 6538 56932 13380 13380
r-874 24 0.797101 24 0.518116 817905 40815 40815 756962 39930 1420860 58314 58314 647549 666164 666164
r-991 24 0.688406 24 0.134058 6677 3563 6677 7825 2751 2895 5117 2895 12119 31290 12119
r-585 24 0.568841 24 0.992754 29044 9919895 29044 379240 1131317 6474 11984860 6474 471380 5090542 471380
r-101 24 0.0869565 24 0.826087 2727 1304 1304 2839 1092 2529 1450 1450 2213 7935 7935
r-580 24 0.811594 24 0.15942 2861 1465 2861 3165 1760 3431 2389 3431 3631 5613 3631
r-779 24 0.978261 24 0.561594 466269 2054 2054 468612 1762 632390 2664 2664 1546808 20274 20274
r-42 24 0.206522 24 0.507246 85158 79680 79680 106805 59212 120178 112007 112007 82650 250396 250396
r-732 24 0.641304 24 0.485507 434437 494838 494838 512344 430739 657860 750909 750909 1230266 1161823 1161823
r-988 24 0.847826 24 0.336957 8208 11944 11944 10406 6633 11063 11593 11593 18147 54622 54622
r-538 24 0.0507246 24 0.195652 13598445 39169 39169 12583532 43157 14665465 50064 50064 27119514 717863 717863
r-715 24 0.152174 24 0.916667 501 1396 501 552 823 543 2061 543 137 1026 137
r-760 24 0.532609 24 0.771739 128623 1131069 128623 158302 895205 191698 2033852 191698 457978 472717 457978
r-634 24 0.492754 24 0.583333 401492 615820 401492 484153 514712 630992 967964 630992 1301055 1125017 1301055
r-906 24 0.905797 24 0.289855 8661 1955 1955 9539 1388 8898 1882 1882 6044 14065 14065
r-638 24 0.318841 24 0.344203 1200050 571312 571312 1340455 472508 1759465 647900 647900 1580794 1555509 1555509
r-470 24 0.507246 24 0.163043 7766 28784 7766 10263 16215 4228 35013 4228 89740 54621 89740
r-676 24 0.583333 24 0.507246 1328081 596109 596109 1424002 547952 2524373 1011761 1011761 953024 1186337 1186337
r-783 24 0.724638 24 0.123188 6518 5611 6518 7537 3962 6673 6265 6673 8302 26584 8302
r-813 24 0.532609 24 0.960145 2068 297374 2068 4949 24912 1899 456917 1899 15106 430182 15106
r-427 24 0.98913 24 0.0362319 188 27 27 191 49 731 550 550 140 98 98
r-847 24 0.735507 24 0.445652 56395 103195 103195 80404 72251 72286 145315 145315 358031 141455 141455
r-259 24 0.148551 24 0.119565 16884 45758 16884 19452 32619 21132 57263 21132 107626 743786 107626
r-358 24 0.887681 24 0.648551 674998 8445 8445 720439 8426 1061863 11458 11458 460213 370537 370537
r-347 24 0.528986 24 0.0434783 4302 91225 4302 17050 6237 1090 112946 1090 13606 49557 13606
r-283 24 0.0688406 24 0.586957 47921 4355 4355 50732 1299 39953 5897 5897 52736 4635 4635
r-103 24 0.503623 24 0.731884 17853 724866 17853 33816 534347 17365 1418141 17365 359417 605021 359417
r-755 24 0.115942 24 0.108696 114431 34187 114431 192774 30908 129631 30597 129631 756610 905736 756610
r-745 24 0.731884 24 0.974638 16800 46150524 16800 1027219 1170205 17650 53009595 17650 3437078 35704437 3437078
r-569 24 0.0181159 24 0.884058 1493 38 38 1517 75 1968 525 525 1156 130 130
r-220 24 0.641304 24 0.637681 919955 640884 640884 957857 561007 1601902 1116568 1116568 981317 1118435 1118435
r-268 24 0.518116 24 0.112319 5339 54786 5339 6207 15239 6543 75503 6543 26198 80594 26198
r-141 24 0.5 24 0.822464 16329 75474 16329 31403 28176 12480 102386 12480 13973 348687 13973
r-337 24 0.184783 24 0.315217 577375 188896 188896 616765 204432 940585 263520 263520 721780 659959 659959
r-886 24 0.721014 24 0.949275 16402 3004691 16402 1073934 142758 4227 3410375 4227 226272 3986680 226272
r-660 24 0.710145 24 0.278986 13707 47314 13707 19358 39421 13480 71129 13480 78486 163340 78486
r-371 24 0.405797 24 0.637681 184570 285660 184570 254372 244893 260090 446490 260090 174269 311338 174269
r-951 24 0.952899 24 0.199275 2489 271 271 2646 205 4264 475 475 2395 624 624
r-955 24 0.188406 24 0.742754 16225 4403 4403 17799 3598 3608 1283 1283 17626 33293 33293
r-365 24 0.858696 24 0.286232 10348 3409 3409 13472 3042 4555 1111 1111 12102 12991 12991
r-610 24 0.0724638 24 0.876812 944 502 502 970 350 1171 602 602 2533 1915 1915
r-24 24 0.855072 24 0.431159 24863 19810 19810 29321 11447 26501 24038 24038 64359 24536 24536
r-29 24 0.655797 24 0.184783 21208 20288 21208 27797 15397 23754 27275 23754 24760 74895 24760
r-707 24 0.347826 24 0.173913 5081 367518 5081 6029 274906 2205 596659 2205 228786 220452 228786
r-60 24 0.423913 24 0.789855 34928 61024 34928 73557 37158 21264 79236 21264 96661 141386 96661
r-860 24 0.195652 24 0.431159 569647 102047 102047 591190 122916 1086641 158177 158177 355083 214703 214703
r-238 24 0.137681 24 0.434783 153234 23770 23770 166566 26094 240465 31527 31527 136074 74855 74855
r-528 24 0.721014 24 0.539855 1158701 174771 174771 1117238 168555 2180110 277625 277625 732100 854938 854938
r-970 24 0.202899 24 0.358696 878370 214397 214397 925014 280142 1417086 317215 317215 611375 278382 278382
r-643 24 0.0253623 24 0.974638 114 65 114 113 75 685 526 685 360 115 360
r-630 24 0.992754 24 0.927536 -1 54450 54450 -1 53695 -1 4495 4495 -1 -1 -1
r-781 24 0.40942 24 0.865942 16468 9614 16468 17318 5966 16190 15046 16190 16646 70137 16646
r-432 24 0.380435 24 0.282609 300215 696670 300215 367574 449696 496571 1240183 496571 551221 628180 551221
r-924 24 0.144928 24 0.373188 1139173 96679 96679 1079300 133887 2008809 136786 136786 715118 522470 522470
r-99 24 0.981884 24 0.376812 235293 913 913 233512 735 291992 450 450 201031 3197 3197
r-550 24 0.101449 24 0.525362 137958 3809 3809 160143 2843 102307 3253 3253 125872 57984 57984
r-665 24 0.463768 24 0.992754 2860 212294 2860 61251 12485 1478 281597 1478 460351 189299 460351
r-710 24 0.34058 24 0.0543478 14463 3296448 14463 60751 83178 19155 4062737 19155 1320808 3188985 1320808
r-11 24 0.898551 24 0.90942 148064 370153 148064 229983 248777 156533 345603 156533 600740 4593889 600740
r-500 24 0.427536 24 0.583333 465199 310879 465199 512413 258999 672127 420485 672127 1140055 1044297 1140055
r-761 24 0.235507 24 0.431159 1102092 177874 177874 1097411 229452 2060040 293456 293456 615480 668438 668438
r-64 24 0.373188 24 0.514493 317461 347267 347267 360669 272345 441908 520796 520796 1052726 912904 912904
r-885 24 0.811594 24 0.5 67647 92074 92074 80442 60075 93962 113537 113537 169151 76242 76242
r-926 24 0.869565 24 0.913043 87914 336915 87914 191208 195932 37465 222034 37465 217776 2588512 217776
r-573 24 0.0108696 24 0.514493 592275 16467 16467 598440 16374 741617 3150 3150 628028 65092 65092
r-485 24 0.0869565 24 0.282609 864426 6491 6491 892971 7990 1216664 8576 8576 768008 337650 337650
r-186 24 0.0615942 24 0.467391 327308 1446 1446 356813 1429 433227 654 654 298776 155692 155692
