instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-564 24 0.746377 24 0.938406 90 3691 88 1439 691 118 4577 116 751 3562 710
r-199 24 0.728261 24 0.0144928 1 8 1 6 5 2 22 2 3 9 3
r-247 24 0.539855 24 0.800725 116 310 112 208 215 186 634 197 125 312 136
r-646 24 0.855072 24 0.82971 89 52 59 102 57 120 74 75 176 518 509
r-136 24 0.865942 24 0.82971 117 39 39 101 45 142 49 50 884 234 224
r-56 24 0.492754 24 0.873188 20 119 15 66 56 30 164 30 52 115 51
r-778 24 0.822464 24 0.952899 12 33276 12 12170 5252 13 33423 13 21 56657 24
r-583 24 0.597826 24 0.985507 23 13014 23 10383 411 28 15645 28 436 13874 449
r-361 24 0.0905797 24 0.804348 7 3 3 4 2 13 6 6 11 4 4
r-962 24 0.336957 24 0.688406 144 180 140 185 142 229 290 231 266 240 269
r-102 24 0.00724638 24 0.181159 100007 81537 81754 100005 81620 100009 66354 66547 100002 100003 100003
r-875 24 0.764493 24 0.264493 41 49 50 51 31 63 79 81 66 40 46
r-27 24 0.952899 24 0.307971 13 1 1 7 1 25 3 3 14 4 4
r-591 24 0.467391 24 0.532609 1061 1110 1042 1133 1048 1879 2102 1889 1297 1493 1305
r-235 24 0.931159 24 0.0507246 0 1 0 1 0 2 3 2 0 1 0
r-274 24 0.594203 24 0.945652 11 654 11 371 84 16 980 16 31 793 32
r-998 24 0.474638 24 0.115942 22 141 21 93 69 25 243 31 66 159 65
r-552 24 0.956522 24 0.00362319 0 0 0 0 0 1 2 1 0 0 0
r-277 24 0.634058 24 0.550725 1479 979 988 1372 975 2849 1757 1752 1274 1241 1227
r-992 24 0.32971 24 0.938406 5 23 5 17 11 7 33 7 4 14 4
r-265 24 0.884058 24 0.101449 3 3 3 4 2 7 7 7 6 6 6
r-700 24 0.228261 24 0.257246 223 185 186 212 160 336 255 254 325 409 421
r-568 24 0.768116 24 0.322464 46 53 53 43 35 71 79 77 56 67 66
r-611 24 0.865942 24 0.398551 27 11 11 21 7 43 14 14 42 14 14
r-311 24 0.431159 24 0.141304 40 143 35 82 110 59 265 60 47 113 46
r-87 24 0.231884 24 0.927536 2 8 2 5 5 4 17 4 4 9 4
r-627 24 0.42029 24 0.594203 530 748 523 561 645 899 1247 906 786 868 781
r-13 24 0.971014 24 0.557971 390 8 9 278 8 525 14 13 410 127 125
r-292 24 0.626812 24 0.282609 189 186 188 235 170 315 282 318 327 395 318
r-487 24 0.322464 24 0.416667 756 509 512 672 510 1425 837 887 682 543 528
r-176 24 0.271739 24 0.322464 733 297 352 682 351 1215 530 585 594 964 959
r-433 24 0.887681 24 0.641304 469 42 42 300 68 720 62 62 436 195 198
r-10 24 0.0507246 24 0.623188 28 3 3 18 3 53 6 6 36 16 15
r-865 24 0.67029 24 0.597826 1601 804 809 1548 848 3160 1460 1438 1103 1019 998
r-58 24 0.282609 24 0.0797101 41 2480 41 902 640 52 3146 52 80 2542 80
r-518 24 0.402174 24 0.416667 1445 1453 1500 1484 1275 2822 2781 2830 1266 1711 1724
r-165 24 0.333333 24 0.228261 231 652 238 383 547 378 1107 383 730 639 725
r-94 24 0.876812 24 0.231884 7 5 5 7 3 15 7 4 9 8 8
r-963 24 0.528986 24 0.326087 263 402 268 346 360 414 631 414 350 635 350
r-652 24 0.641304 24 0.98913 35 32943 35 24672 403 39 34783 39 188 37181 188
r-597 24 0.822464 24 0.0289855 0 3 0 2 1 2 7 2 1 4 1
r-867 24 0.0507246 24 0.278986 2390 3 3 1873 4 2778 4 4 3041 15 15
r-930 24 0.221014 24 0.449275 395 107 109 289 125 723 163 163 294 318 320
r-256 24 0.822464 24 0.474638 69 40 39 77 27 118 59 57 99 72 74
r-384 24 0.00724638 24 0.141304 100007 61104 61028 100004 60148 100005 61414 61357 100005 100000 100008
r-918 24 0.0905797 24 0.717391 21 3 3 17 2 34 6 6 12 4 4
r-512 24 0.710145 24 0.413043 169 111 110 184 93 256 168 169 342 239 238
r-323 24 0.757246 24 0.402174 128 64 66 129 46 192 91 91 236 111 111
r-474 24 0.554348 24 0.173913 47 64 46 63 43 60 100 60 76 92 76
r-333 24 0.0398551 24 0.934783 1 0 0 1 0 3 2 2 1 0 0
r-704 24 0.681159 24 0.365942 148 188 183 218 145 228 297 295 359 213 243
r-373 24 0.384058 24 0.503623 832 762 672 936 675 1494 1290 1337 1058 965 952
r-719 24 0.572464 24 0.565217 1554 1516 1514 1453 1314 2998 2816 2789 1815 1624 1430
r-589 24 0.224638 24 0.380435 580 341 338 552 369 1050 528 514 536 441 444
r-925 24 0.630435 24 0.945652 14 1107 14 661 171 21 1679 21 246 1344 244
r-121 24 0.0652174 24 0.786232 6 4 4 7 3 13 8 7 4 5 5
r-878 24 0.550725 24 0.25 100 85 100 95 69 161 126 155 117 134 119
r-901 24 0.710145 24 0.0507246 3 30 3 18 9 4 50 4 3 26 3
r-554 24 0.268116 24 0.242754 619 939 624 763 810 943 1354 868 1307 1052 1302
r-669 24 0.913043 24 0.931159 25 193 25 74 121 26 134 26 1140 726 1145
r-595 24 0.188406 24 0.398551 246 59 58 209 79 461 99 97 220 158 157
r-641 24 0.0289855 24 0.630435 62 1 1 48 1 82 3 3 50 4 4
r-862 24 0.713768 24 0.355072 67 141 137 74 98 87 208 211 233 131 128
r-188 24 0.797101 24 0.619565 246 44 44 201 57 453 67 68 339 129 128
r-740 24 0.717391 24 0.358696 93 113 109 120 88 130 180 187 182 162 160
r-945 24 0.844203 24 0.92029 9 127 9 36 90 7 124 7 42 558 43
r-285 24 0.742754 24 0.0289855 1 12 1 10 7 3 25 4 4 9 4
r-411 24 0.98913 24 0.387681 56 8 8 49 8 102 10 9 64 16 15
r-478 24 0.15942 24 0.0652174 23 1325 23 278 553 25 1523 25 208 4864 208
r-354 24 0.141304 24 0.181159 106 116 119 108 124 139 145 147 983 306 303
r-355 24 0.0217391 24 0.115942 100002 76 74 100003 71 100008 77 77 100004 100007 100003
r-947 24 0.713768 24 0.0471014 2 18 2 12 7 4 35 4 3 15 3
r-880 24 0.952899 24 0.384058 67 2 2 32 1 99 4 4 26 6 6
r-324 24 0.224638 24 0.0942029 52 264 53 175 138 63 350 63 245 590 246
r-618 24 0.637681 24 0.235507 121 146 122 167 126 185 235 193 192 294 188
r-275 24 0.735507 24 0.347826 82 74 71 89 52 127 110 109 153 124 126
r-917 24 0.0434783 24 0.188406 55917 40 39 57392 40 95204 48 47 97552 135 98
r-125 24 0.615942 24 0.695652 536 1002 552 719 810 971 1979 966 644 854 632
r-211 24 0.333333 24 0.0398551 27 1697 27 1053 112 37 2153 37 302 1881 306
r-369 24 0.905797 24 0.293478 11 6 6 12 3 24 10 10 21 8 8
r-49 24 0.00362319 24 0.597826 100 78 76 69 77 150 84 84 96 8 9
r-980 24 0.800725 24 0.0797101 5 6 4 7 4 8 10 9 8 9 8
r-280 24 0.518116 24 0.0434783 6 340 6 229 52 9 476 9 41 296 41
r-118 24 0.793478 24 0.887681 63 413 64 197 345 80 534 80 572 752 594
r-728 24 0.365942 24 0.297101 585 957 587 778 777 858 1521 866 1143 889 1173
r-640 24 0.963768 24 0.173913 4 0 0 3 0 10 2 2 5 2 2
r-913 24 0.0652174 24 0.271739 1041 27 27 607 31 1357 37 38 1052 67 66
r-191 24 0.619565 24 0.0398551 5 30 6 24 12 6 57 6 8 29 8
r-689 24 0.971014 24 0.155797 2 0 0 1 0 5 2 2 2 0 0
r-203 24 0.362319 24 0.623188 284 308 304 314 261 480 464 476 569 573 574
r-775 24 0.278986 24 0.992754 1 20 1 16 4 3 36 3 2 22 2
r-378 24 0.434783 24 0.221014 191 571 196 368 494 332 1073 315 299 528 288
r-184 24 0.902174 24 0.416667 107 8 8 52 4 152 12 12 83 13 14
r-758 24 0.797101 24 0.311594 34 44 44 45 29 51 74 72 66 47 47
r-664 24 0.108696 24 0.474638 93 17 17 94 20 199 28 28 129 35 35
r-995 24 0.811594 24 0.0797101 4 6 4 4 3 5 7 5 3 6 3
r-817 24 0.221014 24 1 3 26 3 24 8 6 50 5 6 26 7
r-223 24 0.902174 24 0.851449 859 239 232 654 232 930 247 245 887 369 362
r-88 24 0.492754 24 0.119565 14 69 14 51 53 23 138 23 66 68 68
r-57 24 0.163043 24 0.699275 40 35 35 42 29 63 58 57 59 38 37
r-278 24 0.0833333 24 0.199275 6261 134 123 3407 148 6998 167 168 9939 3092 3085
r-213 24 0.445652 24 0.297101 539 1308 538 864 990 909 2617 946 874 1027 880
r-143 24 0.0724638 24 0.525362 100 5 5 65 4 153 5 5 44 7 7
r-931 24 0.847826 24 0.137681 3 4 3 3 3 6 7 6 3 4 4
r-981 24 0.583333 24 0.188406 81 88 81 122 77 128 134 131 91 97 89
r-16 24 0.286232 24 0.105072 31 457 32 163 212 44 644 44 121 432 122
r-319 24 0.115942 24 0.637681 54 21 22 45 14 88 35 34 33 21 21
r-50 24 0.485507 24 0.344203 632 1301 609 948 928 1017 2591 1066 777 1138 767
r-422 24 0.271739 24 0.275362 865 859 857 944 828 1420 1416 1390 1052 1025 1111
r-721 24 0.971014 24 0.210145 6 1 1 5 1 13 2 2 5 1 1
r-816 24 0.0144928 24 0.221014 100004 29 29 100000 29 100000 43 42 100001 17599 17112
r-586 24 0.978261 24 0.0326087 0 0 0 0 0 2 1 1 0 0 0
r-616 24 0.992754 24 0.98913 0 0 0 0 0 0 0 0 100005 9 9
r-243 24 0.934783 24 0.188406 5 3 2 5 1 13 5 5 7 4 4
r-132 24 0.0362319 24 0.82971 7 0 0 4 0 11 2 2 3 1 1
r-173 24 0.731884 24 0.84058 63 280 63 143 218 89 420 90 108 470 108
r-845 24 0.391304 24 0.967391 2 93 2 77 9 4 116 3 6 90 6
r-513 24 0.753623 24 0.648551 1341 709 732 1128 847 2441 1188 1185 1228 1055 1050
r-827 24 0.0362319 24 0.5 148 7 7 106 7 219 9 9 158 11 11
r-819 24 0.492754 24 0.503623 1488 1715 1723 1594 1604 2795 3359 3388 1779 1674 1636
r-177 24 0.137681 24 0.731884 23 12 16 20 9 40 27 27 36 19 19
r-874 24 0.797101 24 0.518116 577 153 158 442 208 1049 232 230 445 375 374
r-991 24 0.688406 24 0.134058 15 14 15 18 12 23 22 23 27 36 27
r-585 24 0.568841 24 0.992754 380 5193 386 4179 616 399 6843 399 309 5153 308
r-101 24 0.0869565 24 0.826087 4 3 3 4 2 8 5 5 5 4 4
r-580 24 0.811594 24 0.15942 8 9 9 8 5 16 14 16 14 11 14
r-779 24 0.978261 24 0.561594 390 54 55 284 56 553 59 59 649 38 43
r-42 24 0.206522 24 0.507246 155 104 102 157 79 237 161 161 242 171 169
r-732 24 0.641304 24 0.485507 682 756 721 805 674 1163 1313 1314 1010 926 900
r-988 24 0.847826 24 0.336957 22 16 16 20 7 35 25 24 35 31 33
r-538 24 0.0507246 24 0.195652 11342 38 38 7552 33 12466 45 45 13164 257 257
r-715 24 0.152174 24 0.916667 1 4 1 2 2 3 8 3 1 3 1
r-760 24 0.532609 24 0.771739 288 686 290 454 566 473 1324 476 418 487 435
r-634 24 0.492754 24 0.583333 859 1013 836 1029 884 1489 1797 1500 1194 1091 1174
r-906 24 0.905797 24 0.289855 16 5 6 13 4 27 10 10 25 11 11
r-638 24 0.318841 24 0.344203 954 776 777 1046 667 1577 1215 1187 1081 1123 1133
r-470 24 0.507246 24 0.163043 37 58 37 52 40 53 88 53 61 78 60
r-676 24 0.583333 24 0.507246 1509 1052 1093 1384 1019 3139 1945 1958 1158 1375 1366
r-783 24 0.724638 24 0.123188 7 10 7 11 7 11 19 11 8 18 8
r-813 24 0.532609 24 0.960145 5 333 5 171 45 9 529 8 17 378 17
r-427 24 0.98913 24 0.0362319 0 0 0 0 0 2 1 1 0 0 0
r-847 24 0.735507 24 0.445652 155 157 158 191 103 233 263 249 331 208 204
r-259 24 0.148551 24 0.119565 14 36 13 25 32 16 45 17 63 275 61
r-358 24 0.887681 24 0.648551 519 63 65 379 92 789 82 95 579 124 169
r-347 24 0.528986 24 0.0434783 7 135 7 95 19 8 202 8 17 48 18
r-283 24 0.0688406 24 0.586957 66 9 9 50 5 97 16 15 54 20 20
r-103 24 0.503623 24 0.731884 202 620 198 402 474 305 1296 308 325 474 328
r-755 24 0.115942 24 0.108696 55 114 55 81 107 63 121 61 240 568 252
r-745 24 0.731884 24 0.974638 168 26458 176 17431 1434 223 31642 219 1441 26854 1424
r-569 24 0.0181159 24 0.884058 2 0 0 2 0 4 2 1 2 1 1
r-220 24 0.641304 24 0.637681 1060 816 804 1011 745 1917 1469 1467 1098 1024 1018
r-268 24 0.518116 24 0.112319 33 116 33 71 73 52 187 51 50 134 56
r-141 24 0.5 24 0.822464 51 165 54 121 115 76 248 76 82 218 83
r-337 24 0.184783 24 0.315217 494 202 201 394 251 801 241 296 599 384 387
r-886 24 0.721014 24 0.949275 17 2492 17 1355 264 18 2960 18 126 2803 127
r-660 24 0.710145 24 0.278986 32 63 33 46 48 48 101 46 67 98 66
r-371 24 0.405797 24 0.637681 393 529 393 532 446 583 910 615 544 708 541
r-951 24 0.952899 24 0.199275 6 0 0 3 0 13 2 2 4 1 1
r-955 24 0.188406 24 0.742754 14 15 15 14 9 19 22 22 21 22 23
r-365 24 0.858696 24 0.286232 20 11 13 23 8 39 17 17 29 18 17
r-610 24 0.0724638 24 0.876812 3 1 1 2 1 5 3 3 4 2 2
r-24 24 0.855072 24 0.431159 110 54 53 113 35 163 86 86 143 85 81
r-29 24 0.655797 24 0.184783 36 45 32 41 34 55 76 54 35 71 35
r-707 24 0.347826 24 0.173913 54 221 60 128 178 81 357 82 113 196 112
r-60 24 0.423913 24 0.789855 61 101 61 109 70 84 147 88 116 101 107
r-860 24 0.195652 24 0.431159 359 115 115 297 152 688 183 184 300 198 194
r-238 24 0.137681 24 0.434783 122 41 40 92 55 216 60 60 119 67 67
r-528 24 0.721014 24 0.539855 965 348 346 785 403 1904 563 562 738 648 655
r-970 24 0.202899 24 0.358696 766 296 298 649 373 1350 437 457 607 416 412
r-643 24 0.0253623 24 0.974638 0 0 0 0 0 2 1 2 0 0 0
r-630 24 0.992754 24 0.927536 100010 14 15 100011 14 100007 2 2 100001 100005 100009
r-781 24 0.40942 24 0.865942 27 37 27 39 30 41 60 41 44 71 45
r-432 24 0.380435 24 0.282609 355 688 353 486 532 610 1256 598 531 675 526
r-924 24 0.144928 24 0.373188 564 131 135 476 160 1073 203 206 515 264 263
r-99 24 0.981884 24 0.376812 225 3 3 181 3 298 4 4 189 4 4
r-550 24 0.101449 24 0.525362 169 22 28 158 22 232 42 42 110 31 31
r-665 24 0.463768 24 0.992754 12 198 11 120 28 17 302 17 124 237 121
r-710 24 0.34058 24 0.0543478 21 2634 22 1255 191 29 3364 29 484 2871 489
r-11 24 0.898551 24 0.90942 62 115 60 90 87 68 114 65 156 1245 154
r-500 24 0.427536 24 0.583333 710 716 696 822 605 1194 1243 1175 1027 1054 1054
r-761 24 0.235507 24 0.431159 841 263 293 659 373 1602 478 480 706 478 478
r-64 24 0.373188 24 0.514493 649 651 654 725 561 1060 1200 1176 945 930 936
r-885 24 0.811594 24 0.5 145 82 80 141 63 227 111 126 226 108 94
r-926 24 0.869565 24 0.913043 29 251 24 104 142 18 242 18 153 740 154
r-573 24 0.0108696 24 0.514493 582 9 9 480 8 768 11 11 553 32 32
r-485 24 0.0869565 24 0.282609 750 51 52 503 61 1015 72 73 787 187 193
r-186 24 0.0615942 24 0.467391 340 15 15 276 16 497 18 18 407 60 60
r-415 24 0.0108696 24 0.637681 152 2 2 135 2 191 3 3 129 15 16
r-379 24 0.144928 24 0.695652 15 12 12 14 6 23 18 18 14 9 9
r-164 24 0.514493 24 0.32971 385 323 385 424 306 659 512 656 442 658 441
r-697 24 0.942029 24 0.347826 56 3 3 43 3 91 5 5 57 23 24
r-703 24 0.905797 24 0.855072 61 15 15 56 17 73 17 16 470 76 76
r-7 24 0.369565 24 0.304348 604 942 608 757 765 1030 1712 1055 700 776 700
r-248 24 0.105072 24 0.442029 124 29 28 95 33 212 35 35 131 49 50
r-166 24 0.188406 24 0.0108696 31603 100000 31511 100007 100001 32744 100002 32771 100001 100003 100001
r-74 24 0.692029 24 0.786232 252 566 246 432 429 378 951 377 708 658 704
r-935 24 0.304348 24 0.0869565 13 205 14 111 78 13 272 14 55 320 53
r-262 24 0.275362 24 0.105072 28 449 27 162 276 38 643 37 120 723 119
r-742 24 0.0326087 24 0.634058 51 4 4 35 4 88 7 7 20 3 3
r-393 24 0.775362 24 0.289855 41 24 24 37 18 69 34 35 60 35 41
r-549 24 0.815217 24 0.456522 148 71 71 166 45 223 111 111 127 93 88
r-225 24 0.652174 24 0.26087 91 94 90 110 84 146 185 147 167 165 166
r-593 24 0.539855 24 0.673913 756 1530 769 1091 1213 1231 2871 1242 904 1276 896
r-522 24 0.789855 24 0.166667 13 16 13 14 10 19 26 17 16 20 14
r-982 24 0.710145 24 0.423913 207 160 161 221 116 320 256 226 398 258 257
r-613 24 0.568841 24 0.474638 920 1000 999 968 909 1631 1825 1816 1033 1042 1023
r-400 24 0.108696 24 0.202899 78 6 6 47 9 106 7 7 380 106 103
r-32 24 0.967391 24 0.92029 100000 6 6 100009 6 100005 7 7 100002 94130 100002
r-154 24 0.438406 24 0.402174 1616 1812 1612 1793 1677 3008 3592 3102 1569 1616 1600
r-147 24 0.434783 24 0.163043 105 664 104 322 462 164 1147 158 290 589 283
r-440 24 0.778986 24 0.188406 17 28 18 26 18 27 45 26 35 49 34
r-438 24 0.583333 24 0.210145 80 120 72 132 105 130 190 131 121 154 121
r-966 24 0.815217 24 0.0797101 3 4 2 2 2 5 8 5 3 5 2
r-960 24 0.32971 24 0.869565 14 22 16 25 16 27 42 26 25 28 28
r-250 24 0.514493 24 0.141304 46 94 47 69 64 74 143 75 59 146 59
r-339 24 0.619565 24 0.778986 254 709 247 452 563 404 1311 404 474 465 451
r-111 24 0.800725 24 0.605072 291 61 62 239 80 467 90 94 224 146 150
r-547 24 0.0181159 24 0.90942 1 0 0 1 0 4 1 1 1 0 0
r-122 24 0.507246 24 0.173913 38 101 38 83 65 56 145 57 85 154 86
r-216 24 0.217391 24 0.916667 3 8 3 5 5 4 15 5 4 9 4
r-110 24 0.297101 24 0.253623 427 646 427 553 552 687 1071 696 503 776 500
r-674 24 0.0181159 24 0.619565 49 4 4 43 4 81 6 6 61 10 10
r-391 24 0.539855 24 0.836957 95 332 98 194 277 146 632 162 224 232 225
r-217 24 0.543478 24 0.0253623 7 168 6 96 30 10 269 9 19 148 16
r-615 24 0.438406 24 0.586957 485 715 477 588 660 804 1217 807 756 1046 769
r-234 24 0.322464 24 0.5 943 386 381 733 414 1963 658 691 876 550 554
r-244 24 0.67029 24 0.438406 417 432 445 499 338 643 703 703 617 610 617
r-798 24 0.728261 24 0.481884 325 297 297 443 218 499 476 475 489 403 412
r-227 24 0.884058 24 0.637681 483 55 55 340 70 725 81 79 506 122 119
r-818 24 0.460145 24 0.728261 210 253 213 269 218 347 394 348 284 418 275
r-621 24 0.344203 24 0.626812 221 223 223 246 177 348 360 348 454 488 489
r-730 24 0.355072 24 0.981884 4 24 4 19 8 6 49 6 6 29 6
r-89 24 0.380435 24 0.438406 1774 1371 1369 1778 1364 3557 2498 2488 1653 1569 1591
r-557 24 0.496377 24 0.873188 37 86 36 83 47 55 116 53 51 93 52
r-426 24 0.51087 24 0.615942 993 1701 999 1289 1380 1801 3535 1808 1195 1351 1186
r-193 24 0.894928 24 0.568841 262 30 30 213 42 415 40 37 264 83 84
r-741 24 0.626812 24 0.362319 245 323 246 302 281 383 558 371 437 450 457
r-158 24 0.985507 24 0.217391 11 1 1 8 1 19 2 2 10 5 6
r-123 24 0.101449 24 0.380435 105 14 13 79 15 141 9 9 152 50 51
r-287 24 0.391304 24 0.0615942 13 1250 13 493 147 21 1743 21 22 1511 22
r-650 24 0.615942 24 0.811594 99 346 98 218 286 156 613 156 249 313 248
r-209 24 0.217391 24 0.525362 114 121 121 157 85 195 194 195 231 190 195
r-405 24 0.26087 24 0.126812 83 335 80 221 241 98 447 99 224 490 219
r-59 24 0.963768 24 0.155797 3 0 0 2 0 7 2 2 4 1 1
r-642 24 0.865942 24 0.467391 94 48 47 111 25 133 75 65 85 47 46
r-882 24 0.369565 24 0.692029 241 175 241 236 152 381 140 388 237 222 243
r-77 24 0.0434783 24 0.782609 7 2 2 6 1 7 4 3 6 2 2
r-683 24 0.300725 24 0.373188 938 622 621 909 639 1708 1047 1024 875 727 848
r-92 24 0.789855 24 0.333333 68 46 47 72 36 103 69 69 98 96 96
r-968 24 0.217391 24 0.405797 318 63 63 235 95 608 98 97 253 162 150
