instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-467 23 0.498024 23 0.498024 7 7 6
r-788 27 0.48433 27 0.48433 2 4 3
r-934 43 0.245847 43 0.245847 700562 835803 615751
r-956 25 0.453333 25 0.453333 1 1 2
r-469 40 0.45 40 0.45 213322 194498 179217
r-572 24 0.228261 24 0.228261 28 47 31
r-983 47 0.508788 47 0.508788 288581 259331 173131
r-449 38 0.443812 38 0.443812 131186 116994 109327
r-43 32 0.443548 32 0.443548 5779 4874 4641
r-493 36 0.412698 36 0.412698 30638 27853 24937
r-825 35 0.393277 35 0.393277 7 10 11
r-230 10 0.533333 10 0.533333 0 0 0
r-976 23 0.513834 23 0.513834 13 6 12
r-717 24 0.391304 24 0.391304 204 173 284
r-365 24 0.289855 24 0.289855 185 143 206
r-395 14 0.263736 14 0.263736 0 0 0
r-5 36 0.512698 36 0.512698 2920 2484 2021
r-468 21 0.428571 21 0.428571 0 0 0
r-235 47 0.499537 47 0.499537 214702 155714 133396
r-847 36 0.203175 36 0.203175 0 0 0
r-454 39 0.437247 39 0.437247 109676 98985 91427
r-566 22 0.519481 22 0.519481 5 4 7
r-62 32 0.314516 32 0.314516 7017 8214 6308
r-81 34 0.370766 34 0.370766 28897 28151 25858
r-243 11 0.436364 11 0.436364 0 0 0
r-335 37 0.153153 37 0.153153 0 0 0
r-994 19 0.491228 19 0.491228 11 5 5
r-918 49 0.462585 49 0.462585 1000000 1000000 1000000
r-653 47 0.259019 47 0.259019 1 1 0
r-462 27 0.501425 27 0.501425 616 855 594
r-130 26 0.147692 26 0.147692 10 8 13
r-989 10 0.533333 10 0.533333 0 0 0
r-144 47 0.508788 47 0.508788 193607 203474 150645
r-809 24 0.228261 24 0.228261 0 0 0
r-323 39 0.472335 39 0.472335 72236 56553 55357
r-656 16 0.525 16 0.525 2 2 2
r-460 49 0.44898 49 0.44898 14649 11610 10577
r-909 13 0.384615 13 0.384615 0 0 0
r-229 29 0.517241 29 0.517241 388 401 317
r-602 47 0.288622 47 0.288622 1000000 1000000 1000000
r-851 47 0.366327 47 0.366327 1000000 1000000 1000000
r-128 11 0.436364 11 0.436364 0 0 0
r-519 32 0.352823 32 0.352823 1 2 2
r-427 13 0.538462 13 0.538462 0 0 0
r-326 35 0.292437 35 0.292437 0 0 0
r-665 39 0.510121 39 0.510121 4387 3185 3799
r-367 25 0.5 25 0.5 15 16 7
r-185 31 0.451613 31 0.451613 4642 3781 3901
r-294 40 0.357692 40 0.357692 14 7 6
r-619 39 0.437247 39 0.437247 181127 171948 156990
r-136 12 0.530303 12 0.530303 0 0 0
r-806 33 0.435606 33 0.435606 21932 20568 18252
r-415 35 0.161345 35 0.161345 0 0 0
r-89 40 0.501282 40 0.501282 47726 42589 35731
r-4 27 0.0740741 27 0.0740741 0 0 0
r-249 24 0.518116 24 0.518116 13 11 18
r-820 14 0.263736 14 0.263736 0 0 0
r-497 17 0.308824 17 0.308824 0 0 0
r-559 24 0.15942 24 0.15942 0 0 0
r-210 20 0.521053 20 0.521053 16 18 9
r-543 35 0.208403 35 0.208403 6061 7596 5446
r-915 20 0.336842 20 0.336842 0 0 0
r-225 34 0.336898 34 0.336898 14541 14749 13230
r-706 44 0.359408 44 0.359408 8 12 12
r-597 25 0.28 25 0.28 0 0 0
r-827 30 0.434483 30 0.434483 1 1 2
r-366 19 0.105263 19 0.105263 0 0 0
