instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-419 48 0.509752 48 0.509752 222393483 133639602 147593208
r-32 34 0.258467 34 0.258467 652 614 659
r-803 35 0.514286 35 0.514286 3487863 4216546 2229480
r-842 33 0.409091 33 0.409091 24339 22033 15761
r-642 45 0.165657 45 0.165657 1386 1336 1260
r-417 26 0.52 26 0.52 336173 289944 226815
r-830 41 0.0487805 41 0.0487805 902 902 902
r-506 35 0.329412 35 0.329412 2587 2773 2425
r-732 43 0.245847 43 0.245847 2455 2989 2322
r-707 19 0.526316 19 0.526316 10286 16737 8626
r-396 30 0.287356 30 0.287356 772 781 743
r-480 24 0.431159 24 0.431159 231579 309507 186628
r-146 24 0.463768 24 0.463768 319793 219794 175584
r-515 30 0.287356 30 0.287356 1533 1426 1343
r-228 47 0.288622 47 0.288622 -1 -1 -1
r-448 40 0.224359 40 0.224359 19580618 26509612 17469748
r-45 33 0.378788 33 0.378788 5836 5044 4608
r-595 30 0.517241 30 0.517241 260221 255978 178458
r-584 22 0.506494 22 0.506494 8301 13990 6731
r-347 11 0.436364 11 0.436364 106 138 106
r-426 42 0.470383 42 0.470383 4601773 4551942 2938454
r-916 34 0.165775 34 0.165775 512 512 512
r-560 16 0.5 16 0.5 203 221 184
r-128 11 0.436364 11 0.436364 52 52 52
r-849 20 0.336842 20 0.336842 289 292 290
r-112 33 0.170455 33 0.170455 3256789 5554154 2789910
r-329 49 0.397959 49 0.397959 1156586 994369 816935
r-241 38 0.512091 38 0.512091 5350887 9159076 4322719
r-937 50 0.497143 50 0.497143 690182705 974927305 482062302
r-812 30 0.128736 30 0.128736 506041 245362 271455
r-617 47 0.408881 47 0.408881 885575 1088624 811728
r-826 19 0.105263 19 0.105263 209 209 209
r-158 10 0.533333 10 0.533333 70 62 69
r-664 21 0.428571 21 0.428571 327 360 300
r-23 34 0.336898 34 0.336898 9107565 25575580 7337981
r-671 25 0.38 25 0.38 360099 398446 294297
r-579 33 0.503788 33 0.503788 1193003 1385825 938998
r-677 29 0.512315 29 0.512315 731600 1262778 596200
r-620 23 0.442688 23 0.442688 30350 30255 24792
r-331 47 0.505088 47 0.505088 150875454 154573408 123069166
r-85 48 0.496454 48 0.496454 271231262 294567968 184243869
r-392 30 0.186207 30 0.186207 443 469 467
r-186 19 0.280702 19 0.280702 152 152 152
r-941 49 0.278912 49 0.278912 -1 -1 -1
r-802 15 0.47619 15 0.47619 1456 1714 956
r-829 34 0.114082 34 0.114082 598 598 598
r-528 20 0.478947 20 0.478947 2357 1969 1588
r-864 41 0.487805 41 0.487805 97234760 102531152 72654045
r-376 49 0.153061 49 0.153061 -1 -1 -1
r-3 32 0.352823 32 0.352823 3807367 4424875 3152617
r-875 11 0.509091 11 0.509091 90 81 89
r-302 49 0.306122 49 0.306122 -1 -1 -1
r-645 11 0.181818 11 0.181818 77 77 77
r-309 37 0.429429 37 0.429429 41243710 56165479 27384529
r-833 44 0.494715 44 0.494715 322799068 221259167 200643446
r-983 47 0.508788 47 0.508788 329445941 328805920 155079453
r-227 17 0.308824 17 0.308824 596 1963 492
r-601 26 0.212308 26 0.212308 375 355 353
r-567 37 0.468468 37 0.468468 42694366 49216829 31273888
r-441 17 0.117647 17 0.117647 170 170 170
r-621 33 0.492424 33 0.492424 494142 326249 273891
r-170 20 0.526316 20 0.526316 18002 11758 9437
r-974 49 0.117347 49 0.117347 -1 -1 -1
r-129 10 0.466667 10 0.466667 247 219 91
r-322 30 0.404598 30 0.404598 6646 4859 4865
r-150 21 0.466667 21 0.466667 38286 50093 31098
r-223 35 0.420168 35 0.420168 90700 73020 65402
r-339 24 0.463768 24 0.463768 13425 21806 12713
r-300 39 0.188934 39 0.188934 590 590 590
r-834 41 0.443902 41 0.443902 156183647 161018983 103569511
r-774 39 0.437247 39 0.437247 100641391 133034724 80079364
r-886 47 0.492137 47 0.492137 992713941 1167014553 750632880
r-986 45 0.377778 45 0.377778 358011 307816 309473
r-905 23 0.498024 23 0.498024 168644 283481 133279
r-913 18 0.470588 18 0.470588 614 602 538
r-495 32 0.508065 32 0.508065 939402 1339605 652940
r-49 46 0.347826 46 0.347826 30521 24725 22370
r-538 18 0.522876 18 0.522876 4650 6070 3625
r-692 29 0.487685 29 0.487685 2540977 2899990 1882173
r-938 13 0.282051 13 0.282051 337 906 321
r-475 13 0.538462 13 0.538462 587 601 564
r-687 18 0.20915 18 0.20915 583 2187 460
r-874 45 0.49899 45 0.49899 246665718 245157608 157971725
r-217 47 0.408881 47 0.408881 -1 -1 -1
r-659 20 0.336842 20 0.336842 14548 31216 13801
r-790 29 0.192118 29 0.192118 367 367 367
r-319 14 0.263736 14 0.263736 108 108 108
r-199 33 0.117424 33 0.117424 564 564 564
r-604 29 0.512315 29 0.512315 102911 124982 81357
r-249 24 0.518116 24 0.518116 24019 37490 15279
r-287 11 0.509091 11 0.509091 93 81 92
r-346 20 0.189474 20 0.189474 213 213 213
r-225 34 0.336898 34 0.336898 9386310 8982565 8001121
r-755 10 0.533333 10 0.533333 101 94 100
r-777 33 0.265152 33 0.265152 594 590 613
r-40 26 0.212308 26 0.212308 333 355 353
r-205 33 0.477273 33 0.477273 143893 136042 104299
r-273 11 0.509091 11 0.509091 65 56 65
r-925 14 0.43956 14 0.43956 1675 1605 1499
r-934 43 0.245847 43 0.245847 791290913 437355806 662526042
r-930 33 0.409091 33 0.409091 11141873 12196028 9727193
r-839 40 0.296154 40 0.296154 6115 6571 5372
r-871 48 0.382979 48 0.382979 266986 247666 201835
r-673 49 0.5 49 0.5 577464386 614833972 348090769
r-894 18 0.366013 18 0.366013 123 123 124
r-589 41 0.139024 41 0.139024 900 865 863
r-77 50 0.470204 50 0.470204 -1 -1 -1
r-734 42 0.250871 42 0.250871 1653 1676 1611
r-36 15 0.514286 15 0.514286 2768 1768 2282
r-947 40 0.0974359 40 0.0974359 89758235 174876245 17816223
r-258 27 0.205128 27 0.205128 153743 268829 102191
r-466 28 0.349206 28 0.349206 656 731 626
r-191 28 0.47619 28 0.47619 3164663 2262435 1906291
r-799 20 0.336842 20 0.336842 11378 22218 10106
r-719 45 0.509091 45 0.509091 100281477 101862515 69940970
r-20 29 0.46798 29 0.46798 56513 50782 35616
r-442 21 0.180952 21 0.180952 234 234 234
r-316 13 0.282051 13 0.282051 116 138 115
r-131 15 0.514286 15 0.514286 3468 1772 3094
r-76 23 0.513834 23 0.513834 45061 45035 27615
r-982 31 0.180645 31 0.180645 1042900 1458863 909038
r-363 12 0.30303 12 0.30303 81 81 81
r-529 34 0.508021 34 0.508021 9761572 8748205 7172969
r-26 42 0.250871 42 0.250871 2301 2498 2083
r-175 22 0.17316 22 0.17316 256 256 256
r-472 32 0.443548 32 0.443548 6252378 5830664 4401440
r-345 27 0.205128 27 0.205128 144785 131998 123478
r-728 25 0.5 25 0.5 249762 212381 160764
r-487 20 0.521053 20 0.521053 20410 22131 13322
r-479 25 0.52 25 0.52 110074 135593 83532
r-114 11 0.436364 11 0.436364 95 139 92
r-663 32 0.465726 32 0.465726 26692464 26982432 17835573
r-373 43 0.365449 43 0.365449 104623 108616 83899
r-267 46 0.463768 46 0.463768 793288002 1090377116 618021387
r-807 50 0.480816 50 0.480816 264716156 183652662 150970818
r-398 18 0.424837 18 0.424837 8969 12912 7245
r-806 33 0.435606 33 0.435606 13282249 22358997 9213980
r-708 10 0.466667 10 0.466667 192 236 178
r-564 29 0.487685 29 0.487685 1434758 1775886 1027416
r-233 13 0.153846 13 0.153846 104 104 104
r-622 38 0.341394 38 0.341394 65511163 82537560 54394867
r-15 10 0.2 10 0.2 65 65 65
r-61 22 0.367965 22 0.367965 401 433 385
r-743 23 0.403162 23 0.403162 132090 140426 74503
r-86 21 0.257143 21 0.257143 187 187 187
r-507 28 0.494709 28 0.494709 2116258 2130257 1405423
r-13 42 0.250871 42 0.250871 1192 1163 1189
r-435 24 0.0833333 24 0.0833333 324 324 324
r-832 35 0.161345 35 0.161345 544 544 544
r-679 31 0.425806 31 0.425806 19303 17834 15429
r-465 36 0.514286 36 0.514286 3576083 6180130 2355441
r-195 32 0.225806 32 0.225806 1009 979 955
r-756 26 0.212308 26 0.212308 85602 43900 75098
r-540 27 0.358974 27 0.358974 1335277 1616249 1230335
r-22 25 0.153333 25 0.153333 328 328 328
r-958 18 0.366013 18 0.366013 150 162 160
r-356 30 0.514943 30 0.514943 588982 580843 408932
r-38 43 0.365449 43 0.365449 -1 -1 -1
r-753 44 0.5074 44 0.5074 33158737 45475788 23014134
r-581 34 0.508021 34 0.508021 6591652 7626601 4579356
r-120 37 0.315315 37 0.315315 27901124 33863499 24839638
r-994 19 0.491228 19 0.491228 12550 12135 10785
r-126 32 0.120968 32 0.120968 531 531 531
r-247 21 0.257143 21 0.257143 18385 40101 16189
r-892 37 0.315315 37 0.315315 6273 6629 5378
r-304 41 0.497561 41 0.497561 24685827 32242432 20545263
r-543 35 0.208403 35 0.208403 5091433 6220142 5241470
r-257 24 0.463768 24 0.463768 146520 120975 113309
r-866 16 0.4 16 0.4 994 1416 923
r-530 16 0.458333 16 0.458333 237 224 219
r-447 43 0.33887 43 0.33887 -1 -1 -1
r-723 10 0.533333 10 0.533333 62 63 62
r-616 38 0.512091 38 0.512091 32839527 70195674 28181970
r-705 21 0.180952 21 0.180952 16296 18314 14912
r-876 28 0.518519 28 0.518519 162101 159917 111037
r-157 19 0.526316 19 0.526316 2703 2844 1787
r-521 48 0.382979 48 0.382979 533997 650553 570763
r-341 17 0.529412 17 0.529412 2838 2843 2112
r-160 29 0.295567 29 0.295567 382 376 386
r-776 28 0.0714286 28 0.0714286 434 434 434
r-977 12 0.530303 12 0.530303 347 493 325
r-718 24 0.15942 24 0.15942 9638 17902 8299
r-416 40 0.0974359 40 0.0974359 823 823 823
r-575 46 0.371981 46 0.371981 -1 -1 -1
r-107 38 0.308677 38 0.308677 1821 2067 1669
r-758 24 0.521739 24 0.521739 38526 44848 23291
r-178 42 0.396051 42 0.396051 455082920 485681368 372048149
r-775 26 0.212308 26 0.212308 171259 199355 117951
r-761 27 0.39886 27 0.39886 1390 2127 1207
r-497 17 0.308824 17 0.308824 144 157 155
r-542 40 0.05 40 0.05 860 860 860
r-684 35 0.0571429 35 0.0571429 665 665 665
r-189 36 0.412698 36 0.412698 41450532 47369789 27174632
r-967 17 0.382353 17 0.382353 110 109 110
r-740 12 0.409091 12 0.409091 61 61 61
r-238 19 0.409357 19 0.409357 40779 34329 34432
r-714 37 0.279279 37 0.279279 25181378 28404239 22513229
r-969 25 0.333333 25 0.333333 97857 247715 77557
r-611 44 0.332981 44 0.332981 25585 25675 20696
r-63 43 0.27907 43 0.27907 2883 1916 2302
r-501 49 0.219388 49 0.219388 2676 2610 2632
r-759 42 0.501742 42 0.501742 54524559 69927925 43693039
r-229 29 0.517241 29 0.517241 850834 904505 592917
r-117 35 0.110924 35 0.110924 633 633 633
r-526 21 0.180952 21 0.180952 64504 46415 30297
r-383 11 0.181818 11 0.181818 77 77 77
r-460 49 0.44898 49 0.44898 34186664 30531666 23822593
r-145 31 0.232258 31 0.232258 446 445 446
r-299 33 0.344697 33 0.344697 1788 1935 1580
r-668 40 0.45 40 0.45 6050759 3186801 3722503
r-911 38 0.507824 38 0.507824 12648920 17396741 10631439
r-985 41 0.47561 41 0.47561 117165117 131637749 80797406
r-902 34 0.213904 34 0.213904 3180453 5967060 2836257
r-215 23 0.166008 23 0.166008 279 279 279
r-357 17 0.308824 17 0.308824 4788 3335 3617
r-349 28 0.507937 28 0.507937 841512 1253444 598009
r-860 26 0.443077 26 0.443077 1290739 1107382 962386
r-314 10 0.533333 10 0.533333 142 175 89
r-970 33 0.265152 33 0.265152 578 580 581
r-211 29 0.517241 29 0.517241 477671 659158 320031
r-517 20 0.526316 20 0.526316 11153 9197 8745
r-434 14 0.527473 14 0.527473 355 642 351
r-169 17 0.529412 17 0.529412 8463 8338 6535
r-493 36 0.412698 36 0.412698 19610265 29598846 13289574
r-389 18 0.503268 18 0.503268 6945 6531 5123
r-544 26 0.516923 26 0.516923 195004 215290 107383
r-202 20 0.394737 20 0.394737 189 180 191
r-926 24 0.48913 24 0.48913 203289 245568 140747
r-683 18 0.522876 18 0.522876 1652 2413 1511
r-922 10 0.533333 10 0.533333 83 52 82
r-862 14 0.527473 14 0.527473 1525 1721 1285
r-896 23 0.521739 23 0.521739 44771 43855 36508
r-39 29 0.512315 29 0.512315 603961 419842 467498
r-658 36 0.488889 36 0.488889 799031 1160834 648982
r-766 17 0.308824 17 0.308824 121 121 121
r-102 24 0.507246 24 0.507246 92794 71118 63822
r-779 21 0.466667 21 0.466667 37733 54186 30959
r-738 21 0.428571 21 0.428571 381 377 350
r-246 27 0.39886 27 0.39886 1317 1217 1027
r-203 33 0.117424 33 0.117424 7355092 9067915 5573619
r-336 31 0.516129 31 0.516129 1173733 2562555 962980
r-151 46 0.0850242 46 0.0850242 -1 -1 -1
r-473 25 0.28 25 0.28 268178 235106 213236
r-590 40 0.511538 40 0.511538 13670861 14159280 7173026
r-124 48 0.421986 48 0.421986 -1 -1 -1
r-48 28 0.198413 28 0.198413 432 410 408
r-320 16 0.233333 16 0.233333 1335 2214 1175
r-1 39 0.415655 39 0.415655 194739 105187 117615
r-147 24 0.507246 24 0.507246 38815 36011 33139
r-764 24 0.344203 24 0.344203 627 604 624
r-427 13 0.538462 13 0.538462 724 1192 717
r-742 41 0.095122 41 0.095122 14418432 -1 7631702
r-381 16 0.525 16 0.525 4001 3613 1821
r-516 32 0.483871 32 0.483871 206646 175051 119853
r-819 40 0.480769 40 0.480769 8480052 6585897 5532544
r-204 31 0.490323 31 0.490323 150250 113073 91400
r-703 12 0.30303 12 0.30303 162 128 153
r-988 39 0.510121 39 0.510121 16229333 46493163 12764391
r-931 49 0.306122 49 0.306122 -1 -1 -1
r-283 13 0.282051 13 0.282051 94 94 94
r-188 13 0.538462 13 0.538462 476 460 412
r-323 39 0.472335 39 0.472335 83461168 80889700 60300588
r-46 30 0.404598 30 0.404598 4045 5710 3297
r-470 13 0.282051 13 0.282051 327 177 254
r-618 39 0.334683 39 0.334683 8983 41999 8420
r-25 33 0.503788 33 0.503788 6833980 7131945 4528907
r-667 16 0.525 16 0.525 5087 3766 4130
r-278 21 0.466667 21 0.466667 407 687 407
r-198 42 0.507549 42 0.507549 41381102 57532966 22398088
r-166 22 0.367965 22 0.367965 373 399 377
r-547 29 0.246305 29 0.246305 601 580 602
r-109 48 0.421986 48 0.421986 -1 -1 -1
r-216 30 0.370115 30 0.370115 2517844 2782519 2032075
r-588 47 0.194265 47 0.194265 1092 1089 1069
r-923 14 0.43956 14 0.43956 177 173 161
r-782 48 0.283688 48 0.283688 -1 -1 -1
r-901 42 0.250871 42 0.250871 84542523 40805981 68720096
r-760 24 0.463768 24 0.463768 141426 199700 122523
r-603 10 0.355556 10 0.355556 43 100 43
r-355 41 0.509756 41 0.509756 12354654 34911723 9525802
r-936 19 0.409357 19 0.409357 25334 21799 21470
r-640 48 0.0416667 48 0.0416667 1224 1224 1224
r-989 10 0.533333 10 0.533333 234 422 220
r-115 41 0.42439 41 0.42439 1144568 1304924 1025748
r-635 20 0.505263 20 0.505263 1266 1222 912
r-454 39 0.437247 39 0.437247 105275528 100113764 86744512
r-132 18 0.111111 18 0.111111 189 189 189
r-872 36 0.474603 36 0.474603 695022 787191 500824
r-403 30 0.331034 30 0.331034 1667351 4346447 1419942
r-500 19 0.350877 19 0.350877 31052 34939 26211
r-99 23 0.166008 23 0.166008 22796 54051 21138
r-793 21 0.32381 21 0.32381 273 274 285
r-629 16 0.458333 16 0.458333 5220 6087 4780
r-940 24 0.507246 24 0.507246 31415 26849 27419
r-98 30 0.128736 30 0.128736 36848790 27253319 20118488
r-377 29 0.133005 29 0.133005 126779 342007 122732
r-440 37 0.429429 37 0.429429 265811 163887 165248
r-385 44 0.473573 44 0.473573 9840928 7202140 4408187
r-276 26 0.470769 26 0.470769 10962 10821 7578
r-375 21 0.514286 21 0.514286 10066 9344 9206
r-647 47 0.388529 47 0.388529 302362 397217 271236
r-138 38 0.398293 38 0.398293 76626589 98674496 65783462
r-149 12 0.166667 12 0.166667 90 90 90
r-686 47 0.492137 47 0.492137 350859760 425359802 223059557
r-294 40 0.357692 40 0.357692 26085 24478 20612
r-235 47 0.499537 47 0.499537 487285711 293747409 273791178
r-836 46 0.476329 46 0.476329 33410529 40884594 26609265
r-670 38 0.193457 38 0.193457 20125809 20628139 14968805
r-968 34 0.45098 34 0.45098 24654930 20573414 19754641
r-948 39 0.512821 39 0.512821 10125339 11583104 8261729
r-270 27 0.39886 27 0.39886 3595 5444 3363
r-641 10 0.555556 10 0.555556 96 79 97
r-418 42 0.437863 42 0.437863 443749224 453707861 362542750
r-301 14 0.494505 14 0.494505 174 182 175
r-898 38 0.513514 38 0.513514 18225539 20089644 12878487
r-116 21 0.466667 21 0.466667 1219 1197 1078
r-143 22 0.454545 22 0.454545 1073 928 838
r-735 43 0.172757 43 0.172757 342649701 258035597 153844600
r-197 50 0.480816 50 0.480816 185495537 142696134 104529806
r-921 14 0.527473 14 0.527473 1237 989 676
r-471 34 0.508021 34 0.508021 1288903 1170904 950972
r-179 40 0.328205 40 0.328205 2151 2078 1801
r-690 40 0.466667 40 0.466667 83805861 78485948 64310029
r-268 46 0.507246 46 0.507246 252441404 154490409 170053201
r-293 22 0.484848 22 0.484848 96706 144446 72906
r-437 38 0.490754 38 0.490754 6411312 6870592 5066355
r-633 30 0.0666667 30 0.0666667 495 495 495
r-550 26 0.492308 26 0.492308 27825 23253 22121
r-340 16 0.458333 16 0.458333 242 284 230
r-308 45 0.377778 45 0.377778 111097 75153 76080
r-144 47 0.508788 47 0.508788 194634035 173427475 115485251
r-391 11 0.436364 11 0.436364 369 389 305
r-210 20 0.521053 20 0.521053 24941 28845 22066
r-431 25 0.333333 25 0.333333 638 675 641
r-101 47 0.122109 47 0.122109 1006 1006 1006
r-387 37 0.504505 37 0.504505 4992887 7666591 3609704
r-562 26 0.147692 26 0.147692 31775 70573 19494
r-763 42 0.493612 42 0.493612 416659831 457231128 235650371
r-405 36 0.385714 36 0.385714 23706 20913 17590
r-851 47 0.366327 47 0.366327 -1 -1 -1
r-681 45 0.20202 45 0.20202 257616870 762930633 159214272
r-467 23 0.498024 23 0.498024 15436 18595 11929
r-261 50 0.506939 50 0.506939 192922969 247740564 145058379
r-369 29 0.133005 29 0.133005 438 438 438
r-854 10 0.466667 10 0.466667 135 176 116
r-72 26 0.409231 26 0.409231 126586 378127 88998
r-135 32 0.225806 32 0.225806 712 709 734
r-93 48 0.283688 48 0.283688 -1 -1 -1
r-69 13 0.461538 13 0.461538 923 784 850
r-787 24 0.391304 24 0.391304 176741 144551 81885
r-944 50 0.489796 50 0.489796 342803102 391184469 229546331
r-796 37 0.513514 37 0.513514 14154035 16268358 8363129
r-754 32 0.314516 32 0.314516 7415015 6028052 6641315
r-613 16 0.4 16 0.4 140 128 142
r-343 13 0.282051 13 0.282051 94 94 94
r-676 47 0.471785 47 0.471785 575560885 448782340 402134776
r-736 50 0.372245 50 0.372245 -1 -1 -1
r-935 18 0.522876 18 0.522876 3666 6155 3259
r-504 49 0.331633 49 0.331633 -1 -1 -1
r-380 39 0.188934 39 0.188934 649 648 649
r-148 43 0.504983 43 0.504983 151985906 123880086 124276828
r-430 44 0.332981 44 0.332981 -1 -1 -1
r-957 16 0.5 16 0.5 627 565 461
r-463 40 0.357692 40 0.357692 8902 9510 7717
r-877 14 0.43956 14 0.43956 2038 970 2116
r-469 40 0.45 40 0.45 153653182 195858410 105503274
r-984 22 0.0909091 22 0.0909091 275 275 275
r-691 18 0.424837 18 0.424837 262 264 248
r-980 34 0.486631 34 0.486631 1711998 1600274 1029492
r-262 26 0.492308 26 0.492308 79364 132367 73047
r-993 40 0.480769 40 0.480769 9703238 9540400 8175520
r-303 14 0.142857 14 0.142857 119 119 119
r-485 50 0.497143 50 0.497143 -1 1353056689 963373615
r-520 39 0.334683 39 0.334683 7997 7561 6752
r-794 26 0.52 26 0.52 256491 235813 177700
r-492 28 0.0714286 28 0.0714286 434 434 434
r-277 25 0.28 25 0.28 129669 200674 85928
r-721 31 0.36129 31 0.36129 1912 1782 1755
r-828 43 0.172757 43 0.172757 168121815 310281443 164826389
r-92 22 0.246753 22 0.246753 206 206 206
r-59 45 0.268687 45 0.268687 -1 -1 -1
r-134 31 0.180645 31 0.180645 473 473 473
r-250 15 0.533333 15 0.533333 1083 1649 1053
r-2 34 0.336898 34 0.336898 1393 1408 1189
r-945 31 0.451613 31 0.451613 6821735 6853273 5123074
r-814 44 0.241015 44 0.241015 1336 1380 1345
r-119 35 0.494118 35 0.494118 21545713 16558113 13049193
r-999 23 0.166008 23 0.166008 8271 10537 6758
r-239 30 0.45977 30 0.45977 3352643 2944127 2717162
r-592 45 0.505051 45 0.505051 39128149 56009165 27046720
r-744 24 0.507246 24 0.507246 118152 117327 96159
r-697 20 0.478947 20 0.478947 33159 50979 28066
r-643 25 0.48 25 0.48 9871 13320 7537
r-325 11 0.436364 11 0.436364 52 52 52
r-18 19 0.491228 19 0.491228 13840 16456 11374
r-702 21 0.32381 21 0.32381 12545 10797 11530
r-908 33 0.458333 33 0.458333 14161590 10975084 11569819
r-605 12 0.484848 12 0.484848 53 53 53
r-397 48 0.31117 48 0.31117 18268 38547 20126
r-219 38 0.102418 38 0.102418 17170209 21215429 22537974
r-14 41 0.47561 41 0.47561 116060495 134826089 82071854
r-519 32 0.352823 32 0.352823 5624 5365 4005
r-274 37 0.504505 37 0.504505 3608800 3701288 1825429
r-154 17 0.117647 17 0.117647 170 170 170
r-56 43 0.511628 43 0.511628 63155583 36850380 51266809
r-71 27 0.31339 27 0.31339 451927 660526 417500
r-995 48 0.43883 48 0.43883 12614170 8660994 6812492
r-449 38 0.443812 38 0.443812 127642232 166129517 99119231
r-456 13 0.461538 13 0.461538 1780 1372 1408
r-106 40 0.492308 40 0.492308 6905675 7732751 4577679
r-915 20 0.336842 20 0.336842 363 361 312
r-843 26 0.147692 26 0.147692 53034 66336 15730
r-552 39 0.099865 39 0.099865 783 783 783
r-847 36 0.203175 36 0.203175 959 933 962
r-827 30 0.434483 30 0.434483 6626 6642 5270
r-765 28 0.198413 28 0.198413 285704 296923 229084
r-133 40 0.492308 40 0.492308 48866711 52665006 34079318
r-259 49 0.219388 49 0.219388 2597 3177 2482
r-284 27 0.461538 27 0.461538 13427 18210 10390
r-698 45 0.327273 45 0.327273 -1 -1 -1
r-70 28 0.42328 28 0.42328 608822 731763 461829
r-486 29 0.339901 29 0.339901 1101701 1169383 886194
r-352 47 0.388529 47 0.388529 -1 -1 -1
r-699 44 0.443975 44 0.443975 4116395 2701067 2354802
r-489 15 0.342857 15 0.342857 113 124 122
r-4 27 0.0740741 27 0.0740741 405 405 405
r-218 12 0.409091 12 0.409091 499 576 463
r-464 25 0.513333 25 0.513333 21032 38948 18761
r-556 16 0.233333 16 0.233333 432 835 411
r-488 38 0.371266 38 0.371266 58121888 62725038 50197608
r-491 46 0.43285 46 0.43285 2396663 4075515 2344501
r-288 41 0.095122 41 0.095122 864 864 864
r-598 29 0.487685 29 0.487685 2112523 2413727 1453732
r-770 28 0.515873 28 0.515873 167882 187590 134354
r-644 19 0.409357 19 0.409357 144 142 144
r-578 27 0.358974 27 0.358974 1151 1240 1095
r-206 15 0.247619 15 0.247619 658 718 540
r-324 36 0.5 36 0.5 1590898 1225458 786174
r-731 27 0.262108 27 0.262108 477 474 494
r-675 27 0.262108 27 0.262108 495 496 513
r-568 44 0.502114 44 0.502114 204414134 291332663 149874727
r-453 39 0.415655 39 0.415655 307640 250925 221683
r-378 28 0.137566 28 0.137566 327358 331842 339775
r-895 44 0.359408 44 0.359408 196496 75866 124578
r-570 42 0.214866 42 0.214866 1926 1776 1775
r-358 16 0.458333 16 0.458333 78 76 78
r-959 18 0.20915 18 0.20915 174 174 174
r-354 28 0.515873 28 0.515873 299443 307396 267447
r-47 23 0.498024 23 0.498024 25030 26250 14811
r-16 12 0.166667 12 0.166667 90 90 90
r-725 17 0.220588 17 0.220588 4355 2524 4124
r-607 45 0.490909 45 0.490909 395330841 537893782 248552412
r-333 42 0.493612 42 0.493612 255512472 194815673 156379479
r-932 33 0.477273 33 0.477273 13149884 11553752 9765894
r-704 42 0.437863 42 0.437863 385737332 330279171 315629330
r-201 24 0.289855 24 0.289855 200 200 200
r-867 44 0.332981 44 0.332981 -1 -1 -1
r-978 22 0.484848 22 0.484848 64217 47030 40665
r-597 25 0.28 25 0.28 617 601 577
r-737 24 0.431159 24 0.431159 403 895 411
r-885 40 0.507692 40 0.507692 74811388 76792015 38091305
r-924 11 0.545455 11 0.545455 938 746 727
r-271 44 0.332981 44 0.332981 38990 21984 26050
r-180 39 0.48583 39 0.48583 49732264 48399095 36199224
r-130 26 0.147692 26 0.147692 38174 50906 31364
r-8 10 0.2 10 0.2 65 65 65
r-596 41 0.487805 41 0.487805 7733831 8198852 5692764
r-243 11 0.436364 11 0.436364 63 70 68
r-811 18 0.470588 18 0.470588 419 509 369
r-321 11 0.327273 11 0.327273 69 69 69
r-60 49 0.505102 49 0.505102 380995298 323852727 103886013
r-726 10 0.466667 10 0.466667 48 48 41
r-313 25 0.52 25 0.52 125731 158921 95656
r-476 32 0.175403 32 0.175403 451 451 451
r-413 45 0.20202 45 0.20202 1842 1841 1968
r-786 18 0.294118 18 0.294118 161 161 161
r-222 19 0.105263 19 0.105263 209 209 209
r-113 28 0.494709 28 0.494709 2282268 2907400 1762968
r-105 40 0.430769 40 0.430769 209190000 207331438 166964609
r-962 15 0.342857 15 0.342857 863 1082 783
r-65 34 0.513369 34 0.513369 4888602 3978473 3183920
r-275 46 0.476329 46 0.476329 842910954 1079742776 582906060
r-390 48 0.403369 48 0.403369 -1 -1 -1
r-182 32 0.225806 32 0.225806 1932415 4243713 2033390
r-244 49 0.493197 49 0.493197 449974054 546412274 354144515
r-445 43 0.48948 43 0.48948 192241434 173889065 133315511
r-996 39 0.22942 39 0.22942 43557225 28740119 45882411
r-961 38 0.490754 38 0.490754 2225701 2323272 1458686
r-608 22 0.311688 22 0.311688 38377 88101 31930
r-657 41 0.512195 41 0.512195 33207015 32764126 16427238
r-837 35 0.510924 35 0.510924 5806042 5432584 4441085
r-815 16 0.525 16 0.525 3037 3923 2076
r-534 16 0.533333 16 0.533333 306 320 299
