instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-193 23 0.0750988 39 0.426451 8208367 934921 934921 8208367 3263513 4673000 12426419 1294044 1294044 12426419 12921252 2428205 2428205 12921252
r-338 35 0.72437 40 0.834615 490357563 2541485768 490357563 490357563 2163989436 553407299 754353984 -1 754353984 754353984 1027986969 2535403450 1027986969 1027986969
r-339 30 0.744828 33 0.42803 14228180 13780477 13780477 14228180 29383308 15080126 22787899 24523751 24523751 22787899 20732811 22264385 22264385 20732811
r-728 15 0.12381 24 0.677536 16880 6977 6977 16880 29123 18104 27170 11373 11373 27170 16010 15518 15518 16010
r-739 48 0.140071 45 0.731313 23425980 16104517 16104517 16104517 38704450 21437557 39736676 32284671 32284671 32284671 32741242 27636955 27636955 27636955
r-388 26 0.270769 37 0.163664 8732198 64400220 8732198 8732198 61492961 9696025 11975914 99926057 11975914 11975914 17961107 70081169 17961107 17961107
r-617 20 0.452632 48 0.54078 33570167 62361341 62361341 33570167 74525774 32556361 52306324 107452594 107452594 52306324 41545574 71789892 71789892 41545574
r-947 25 0.306667 43 0.785161 1128389 2771393 1128389 1128389 4697125 1671563 1782719 4544363 1782719 1782719 3152292 3792995 3152292 3152292
r-500 50 0.08 12 0.833333 3638 5147 5147 5147 5589 5922 7131 9702 9702 9702 5484 5322 5322 5322
r-72 31 0.750538 33 0.742424 113125517 143540786 143540786 113125517 163139789 106946656 183720931 235776068 235776068 183720931 163217811 183492409 183492409 163217811
r-604 26 0.329231 18 0.529412 205807 143813 143813 143813 277681 265529 298471 214540 214540 214540 392661 175955 175955 175955
r-939 26 0.0492308 17 0.75 8796 2110 2110 2110 12120 7136 17175 3995 3995 3995 8171 2610 2610 2610
r-194 49 0.84949 27 0.931624 226597519 50260467 226597519 50260467 287972963 40952272 209889988 35418485 209889988 35418485 3497506395 79559123 3497506395 79559123
r-599 22 0.82684 29 0.189655 32150 51232 51232 32150 102865 48967 52939 77681 77681 52939 64598 94817 94817 64598
r-815 29 0.955665 49 0.392007 24252438 921566 921566 24252438 37555346 20652993 38562809 1646188 1646188 38562809 25530298 3096337 3096337 25530298
r-19 26 0.784615 20 0.642105 661912 279982 279982 279982 578847 371550 1083039 401617 401617 401617 450591 292874 292874 292874
r-236 44 0.193446 39 0.639676 51598141 40485305 40485305 40485305 95530313 65190479 86234927 76085255 76085255 76085255 90400696 59591755 59591755 59591755
r-824 45 0.774747 49 0.521259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-609 42 0.463415 43 0.928018 5555185 100656970 5555185 5555185 47719415 7226173 8894362 159544204 8894362 8894362 18206812 77339105 18206812 18206812
r-900 23 0.339921 17 0.970588 3859 32127 3859 32127 20685 12723 6068 52748 6068 52748 9439 37957 9439 37957
r-91 19 0.397661 18 0.882353 2841 11866 2841 11866 8742 8614 4446 17727 4446 17727 5873 17483 5873 17483
r-381 44 0.971459 50 0.956735 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-695 17 0.75 24 0.387681 20373 68719 68719 20373 86229 25719 28546 100180 100180 28546 63883 56665 56665 63883
r-383 29 0.339901 24 0.0724638 170026 9739402 170026 9739402 2076561 2623457 255930 13053401 255930 13053401 998387 21515898 998387 21515898
r-71 43 0.625692 48 0.900709 474136553 -1 474136553 474136553 3794418499 674155129 753043788 -1 753043788 753043788 873049636 -1 873049636 873049636
r-997 28 0.465608 13 0.205128 51960 37984 51960 37984 75169 34638 69589 44975 69589 44975 65518 43476 65518 43476
r-974 41 0.236585 17 0.191176 2183450 165526 2183450 165526 2140613 172817 2392443 157115 2392443 157115 2450741 206464 2450741 206464
r-595 29 0.761084 45 0.247475 5291793 4738117 4738117 5291793 15353622 6892311 8711184 8061884 8061884 8711184 9727406 9343321 9343321 9727406
r-313 30 0.356322 17 0.264706 843753 348525 843753 348525 933884 328225 1218683 458033 1218683 458033 637353 324686 637353 324686
r-856 45 0.361616 46 0.244444 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-153 48 0.0921986 16 0.133333 3611016 754 754 754 3434712 1308 3611052 779 779 779 8648910 1933 1933 1933
r-175 30 0.997701 24 0.199275 90709 6909 6909 6909 91617 46891 162320 13930 13930 13930 97133 16942 16942 16942
r-238 43 0.818383 33 0.248106 4803784 3872825 3872825 3872825 8264432 5531671 7992310 6944920 6944920 6944920 7626994 6661909 6661909 6661909
r-865 26 0.901538 24 0.0543478 3445 5249 3445 5249 11438 6974 9863 10865 9863 10865 9280 8505 9280 8505
r-267 49 0.308673 50 0.846531 108184146 160787635 108184146 108184146 262395906 142721968 208889195 277461356 208889195 208889195 148053142 238387152 148053142 148053142
r-433 48 0.47961 23 0.865613 5773018 8551632 5773018 8551632 13980494 21061827 8427212 13483389 8427212 13483389 11556272 9870654 11556272 9870654
r-435 13 0.512821 23 0.679842 6461 37314 6461 6461 36321 6356 7821 53624 7821 7821 9630 20992 9630 9630
r-517 27 0.566952 25 0.0766667 25316 403814 25316 403814 219489 108389 39113 631474 39113 631474 107079 478183 107079 478183
r-208 15 0.533333 40 0.635897 164247 1063331 164247 164247 1042857 160269 205211 1557939 205211 205211 216512 766699 216512 216512
r-368 19 0.736842 13 0.397436 11590 6076 6076 6076 16813 9227 14491 8625 8625 8625 11273 11356 11356 11356
r-179 11 0.618182 49 0.443027 920 70627 70627 920 1952 919 861 70589 70589 861 55930 184516 184516 55930
r-750 22 0.00865801 40 0.0551282 -1 58359074 58359074 -1 -1 -1 -1 58269461 58269461 -1 396 300 300 396
r-57 30 0.163218 40 0.578205 14209654 8477734 8477734 14209654 13020097 13331080 22362088 13948422 13948422 22362088 16526385 10529210 10529210 16526385
r-387 49 0.37415 45 0.951515 3183096 24734576 3183096 24734576 15862388 5808798 5349444 42737004 5349444 42737004 11782139 22001385 11782139 22001385
r-484 15 0.52381 48 0.580674 1253776 5706926 1253776 1253776 5580415 1237834 1533989 8185563 1533989 1533989 2042165 5130903 2042165 2042165
r-632 22 0.0735931 38 0.450925 8790327 429377 429377 8790327 2978886 3918143 12737429 666120 666120 12737429 9600350 2461933 2461933 9600350
r-933 10 0.844444 38 0.156472 3503 2291 2291 3503 9653 4072 6242 3790 3790 6242 3519 3632 3632 3519
r-6 33 0.941288 27 0.102564 28498 14236 14236 14236 43479 23818 35301 28337 28337 28337 27110 22960 22960 22960
r-607 17 0.404412 29 0.108374 9097 66642 9097 9097 64314 10617 11208 99312 11208 11208 16353 66989 16353 16353
r-177 30 0.737931 11 0.345455 11153 2291 2291 2291 15487 14698 15515 2829 2829 2829 13842 9579 9579 9579
r-717 43 0.0221484 21 0.0571429 -1 600 600 600 -1 630 -1 388 388 388 -1 72501 72501 72501
r-828 29 0.571429 39 0.387314 201226298 210327490 201226298 201226298 340473093 211997457 380838077 394145567 380838077 380838077 266097150 333085250 266097150 266097150
r-438 49 0.0637755 39 0.234818 -1 131535896 131535896 131535896 -1 208703741 -1 184671925 184671925 184671925 -1 2615359019 2615359019 2615359019
r-325 13 0.5 16 0.691667 1725 3586 1725 1725 7903 1603 2009 4638 2009 2009 7391 6278 7391 7391
r-303 15 0.104762 46 0.057971 480 242 480 480 281 480 202 242 202 202 60437 4393558030 60437 60437
r-323 13 0.730769 46 0.983575 694 385408 694 694 386538 737 547 412863 547 547 14749 462224 14749 14749
r-405 34 0.41533 37 0.617117 289002126 276932747 289002126 289002126 398719164 301051378 558004911 523137893 558004911 558004911 395089501 372643011 395089501 395089501
r-244 35 0.218487 41 0.363415 1585638528 596139454 596139454 1585638528 936784184 1429164315 3017256028 1068207507 1068207507 3017256028 1862652307 1174577736 1174577736 1862652307
r-347 42 0.0418118 11 0.327273 8289 455 455 455 7957 618 9068 400 400 400 11336 1791 1791 1791
r-366 50 0.878367 40 0.702564 -1 1376675559 1376675559 1376675559 -1 2091155301 -1 2141159502 2141159502 2141159502 -1 3667579436 3667579436 3667579436
r-647 23 0.355731 15 0.819048 14483 14951 14483 14951 27407 35042 21555 18923 21555 18923 23947 21911 23947 21911
r-629 42 0.61324 30 0.491954 580758959 462441208 462441208 462441208 665163169 616252600 1112593999 891271436 891271436 891271436 791910854 596121150 596121150 596121150
r-258 11 0.381818 15 0.0190476 527 70743 527 527 64764 479 705 76612 705 705 9755 70688 9755 9755
r-755 25 0.306667 20 0.657895 160319 103438 103438 103438 296579 235862 236215 150816 150816 150816 220219 166466 166466 166466
r-683 32 0.522177 20 0.889474 347420 1402642 347420 1402642 1053453 871107 480419 2234195 480419 2234195 824219 1152190 824219 1152190
r-582 20 0.905263 30 0.282759 86232 25188 25188 86232 136255 77481 140217 40094 40094 140217 108073 44885 44885 108073
r-523 19 0.187135 18 0.0522876 41720 1072537 41720 1072537 986081 223216 28078 986379 28078 986379 64456 1300668 64456 1300668
r-994 40 0.512821 50 0.548571 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-779 14 0.56044 46 0.848309 20946 222147 20946 20946 216325 22249 22689 285245 22689 22689 35571 59533 35571 35571
r-90 15 0.00952381 24 0.152174 -1 3188053 3188053 -1 5672514677 14613995144 -1 3760404 3760404 -1 -1 4452324136 4452324136 -1
r-976 50 0.197551 16 0.991667 37559 101868 37559 101868 119008 51612 70630 212533 70630 212533 64561 120357 64561 120357
r-378 26 0.0830769 30 0.103448 495015 1574959 1574959 495015 1989863 458413 328961 1589526 1589526 328961 6325772 17085490 17085490 6325772
r-495 14 0.285714 16 0.175 5396 13735 5396 5396 13484 5734 6769 19396 6769 6769 8224 11938 8224 8224
r-586 10 0.533333 22 0.324675 1078 1989 1078 1078 4095 1093 1179 2242 1179 1179 1791 5456 1791 1791
r-590 40 0.489744 20 0.842105 1935693 1800326 1935693 1800326 4031995 3277117 3042793 2581531 3042793 2581531 3224898 3828717 3224898 3828717
r-636 44 0.790698 24 0.25 763689 848215 848215 848215 1481766 1077187 1151621 1418467 1418467 1418467 1615328 1088969 1088969 1088969
r-899 25 0.276667 49 0.0671769 998293 66002240 998293 998293 65777015 1266229 1211033 82794435 1211033 1211033 7187462 66986176 7187462 7187462
r-669 50 0.0555102 12 0.393939 12114 11137 11137 11137 10071 17815 15802 7295 7295 7295 6679 18553 18553 18553
r-483 12 0.727273 48 0.492021 70804 364636 364636 70804 399310 70804 70937 372635 372635 70937 75722 436615 436615 75722
r-693 32 0.506048 26 0.64 24092506 35889805 24092506 35889805 30965319 28740829 42589178 69562329 42589178 69562329 34434182 34505964 34434182 34505964
r-256 41 0.809756 40 0.665385 -1 2486693994 2486693994 2486693994 -1 3415208105 -1 -1 -1 -1 -1 -1 -1 -1
r-984 22 0.541126 44 0.464059 83625784 113977859 113977859 83625784 146584423 81798176 143895627 208720178 208720178 143895627 99050893 140290457 140290457 99050893
r-793 25 0.61 44 0.179704 911990 1047988 911990 911990 3844477 1350368 1528642 1555661 1528642 1528642 2343575 3440387 2343575 2343575
r-94 13 0.641026 30 0.6 31823 128847 128847 31823 132308 31668 36750 167205 167205 36750 41185 95688 95688 41185
r-876 50 0.529796 45 0.447475 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-335 30 0.232184 44 0.978858 17686 188067 17686 17686 177860 11995 36008 437799 36008 36008 41602 183701 41602 41602
r-434 15 0.4 15 0.209524 4487 6597 4487 4487 6342 3932 3931 9310 3931 3931 5027 8782 5027 5027
r-166 41 0.05 41 0.0182927 1961272731 -1 1961272731 1961272731 -1 -1 1987673826 -1 1987673826 1987673826 -1 -1 -1 -1
r-119 13 0.0897436 33 0.8125 8598 6368 6368 8598 16344 9365 16956 10377 10377 16956 10208 5922 5922 10208
r-561 33 0.590909 44 0.443975 2029807336 1962920097 1962920097 2029807336 2749014093 1991630372 -1 -1 -1 -1 2378220202 2695424053 2695424053 2378220202
r-668 30 0.117241 24 0.768116 88885 50046 50046 50046 124527 70642 133273 66807 66807 66807 103364 77008 77008 77008
r-945 48 0.00975177 49 0.317177 -1 171381202 171381202 -1 -1 -1 -1 268858607 268858607 -1 -1 -1 -1 -1
r-426 10 0.844444 47 0.702128 166 97 97 166 98 165 141 117 117 141 110 46 46 110
r-360 10 0.511111 34 0.672014 239 153 239 239 152 239 228 165 228 228 978 1875 978 978
r-349 48 0.797872 48 0.317376 181280226 215203351 215203351 181280226 301324054 195947310 325702340 415914790 415914790 325702340 242791095 247688976 247688976 242791095
r-658 46 0.730435 15 0.133333 57145 84204 57145 84204 133987 155540 89115 135493 89115 135493 107583 143662 107583 143662
r-925 47 0.86124 33 0.238636 2213942 1422722 1422722 1422722 3891420 2440610 3699817 2533067 2533067 2533067 2751578 2140992 2140992 2140992
r-497 34 0.122995 16 0.716667 21730 13946 13946 13946 37919 32080 32231 21537 21537 21537 36380 17288 17288 17288
r-294 27 0.626781 45 0.173737 1687137 4111245 1687137 1687137 7975228 2242912 2800007 6611186 2800007 2800007 4620692 5371493 4620692 4620692
r-674 13 0.769231 21 0.0952381 455 3094 455 455 2785 401 999 4785 999 999 893 2186 893 893
r-108 10 0.466667 44 0.608879 792 3169 792 792 448 791 774 3121 774 774 257 312 257 257
r-319 49 0.510204 26 0.332308 518017557 415270965 518017557 415270965 630324372 544234123 990851701 729311282 990851701 729311282 627812868 539802554 627812868 539802554
r-488 47 0.466235 13 0.679487 717289 175960 717289 175960 810131 399063 910861 191675 910861 191675 1175887 387577 1175887 387577
r-759 22 0.991342 49 0.863095 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-154 50 0.188571 34 0.160428 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-565 49 0.32483 25 0.896667 950310 1599219 950310 1599219 2203280 1672202 1492622 2516099 1492622 2516099 2128634 3117752 2128634 3117752
r-660 47 0.150786 49 0.823129 7847755 7139925 7139925 7847755 15159493 8725670 14791216 14001494 14001494 14791216 9661608 9798920 9798920 9661608
r-375 38 0.192034 27 0.698006 1208299 1072306 1072306 1072306 2663346 1817977 1873808 1742805 1742805 1742805 2920849 1984669 1984669 1984669
r-516 39 0.099865 46 0.830918 590900 777015 777015 590900 1808087 813157 1198971 1325735 1325735 1198971 1101489 810407 810407 1101489
r-192 20 0.557895 11 0.218182 7817 2213 7817 2213 11235 8988 10590 2965 10590 2965 8493 7148 8493 7148
r-585 21 0.390476 15 0.67619 33277 15717 33277 15717 51144 41658 46969 21518 46969 21518 52385 43660 52385 43660
r-50 17 0.147059 30 0.795402 14921 20770 20770 14921 33464 14446 24945 30130 30130 24945 29171 35893 35893 29171
r-81 45 0.685859 39 0.0161943 240804 8621606 240804 8621606 1774626 489581 508780 13915113 508780 13915113 330913 3695434 330913 3695434
r-400 46 0.691787 24 0.289855 10029601 6328384 10029601 6328384 15862003 15496198 16834536 9730571 16834536 9730571 18831107 11063209 18831107 11063209
r-451 41 0.529268 36 0.765079 689240654 1687865617 689240654 1687865617 1081087525 1225127743 1282962989 -1 1282962989 -1 1007917740 1423122883 1007917740 1423122883
r-863 15 0.371429 35 0.292437 94494 533259 94494 94494 520620 93306 116226 728280 116226 116226 176936 378394 176936 176936
r-454 23 0.221344 35 0.636975 962270 669864 669864 962270 2768070 1196598 1495715 1046928 1046928 1495715 2038524 1596488 1596488 2038524
r-611 47 0.747456 37 0.89039 2031482112 -1 2031482112 -1 -1 -1 2842539690 -1 2842539690 -1 -1 -1 -1 -1
r-356 17 0.448529 20 0.315789 27819 64020 27819 27819 58418 26606 38652 106780 38652 38652 45096 58025 45096 45096
r-573 20 0.5 35 0.34958 2894741 9665448 2894741 2894741 9111777 2909623 4499411 17606721 4499411 4499411 3865312 7170944 3865312 3865312
r-143 29 0.29803 35 0.467227 138355828 66593635 66593635 138355828 102257857 121133709 275723173 121084054 121084054 275723173 130779936 96422754 96422754 130779936
r-575 13 0.0384615 33 0.535985 163269 50828 50828 163269 400286 122212 225886 76685 76685 225886 250089 105369 105369 250089
r-991 50 0.0416327 35 0.835294 342260 170332 170332 170332 387499 187444 712827 281693 281693 281693 368962 154622 154622 154622
r-203 23 0.162055 17 0.389706 293095 45695 45695 45695 268560 70967 441377 57459 57459 57459 247123 163053 163053 163053
r-32 24 0.373188 36 0.214286 2039206 7887316 2039206 2039206 7063358 2561595 2931829 12911046 2931829 2931829 3259904 10682667 3259904 3259904
r-131 12 0.833333 13 0.397436 2980 715 715 2980 5475 2944 3425 1022 1022 3425 4025 2507 2507 4025
r-147 22 0.502165 25 0.356667 853604 1025530 853604 853604 1724702 840656 1364498 1590143 1364498 1364498 1365507 1612670 1365507 1365507
r-234 45 0.585859 18 0.601307 22372850 7356009 22372850 7356009 23058714 7293985 35946789 10292004 35946789 10292004 20267772 10978188 20267772 10978188
r-613 12 0.590909 45 0.732323 2892 61927 2892 2892 60528 2892 2975 61960 2975 2975 10084 47985 10084 10084
r-519 24 0.684783 49 0.791667 10285761 81364320 10285761 10285761 77245945 10486985 14674504 129988542 14674504 14674504 47371201 75178701 47371201 47371201
r-296 24 0.876812 35 0.161345 39091 39631 39631 39091 111575 45824 72753 57987 57987 72753 82465 86964 86964 82465
r-955 14 0.978022 29 0.963054 192 98 98 192 98 192 192 113 113 192 386 161 161 386
r-812 29 0.593596 42 0.379791 200007323 229112051 200007323 200007323 404907228 217253334 369686386 422439161 369686386 369686386 289194169 310953355 289194169 289194169
r-498 47 0.361702 14 0.516484 519252 255685 255685 255685 561444 299790 659554 317347 317347 317347 479429 167802 167802 167802
r-913 15 0.238095 16 0.175 2349 9989 2349 2349 8942 2877 2182 12798 2182 2182 12134 22751 12134 12134
r-439 26 0.910769 20 0.515789 290262 22233 22233 22233 242521 27997 413911 32232 32232 32232 253319 77906 77906 77906
r-106 35 0.586555 29 0.655172 197258969 177791169 197258969 177791169 222907321 153818502 371505177 348788806 371505177 348788806 125509675 182583858 125509675 182583858
r-948 36 0.068254 11 0.872727 3921 1590 1590 1590 4629 3896 6216 2817 2817 2817 2180 1993 1993 1993
r-554 15 0 49 0.260204 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-961 42 0.627178 22 0.190476 2522001 5236337 2522001 5236337 4700276 6055740 4001283 8367849 4001283 8367849 4895542 6779199 4895542 6779199
r-47 27 0.145299 20 0.342105 795096 99478 99478 99478 696308 181730 1231763 138879 138879 138879 662679 218405 218405 218405
r-164 23 0.640316 11 0.490909 8024 3920 3920 3920 8885 7135 9813 4432 4432 4432 14051 4444 4444 4444
r-429 36 0.649206 28 0.380952 41374934 36629283 36629283 36629283 59540535 52520544 71478204 64286049 64286049 64286049 58226811 52153142 52153142 52153142
r-804 11 0.581818 10 0.755556 76 152 76 152 124 143 110 190 110 190 258 173 258 173
r-871 29 0.0812808 10 0.444444 2274 649 649 649 2015 766 3098 750 750 750 2496 2894 2894 2894
r-630 40 0.0448718 38 0.672831 4759471 175624 175624 175624 4356683 987757 4607106 301676 301676 301676 2243390 340019 340019 340019
r-479 14 0.912088 47 0.648474 44190 130642 130642 44190 170538 42148 19974 126012 126012 19974 16433 574000 574000 16433
r-233 30 0.443678 10 0.955556 26562 30016 26562 30016 51308 36890 37040 36188 37040 36188 29954 48975 29954 48975
r-44 32 0.731855 30 0.062069 64569 149553 64569 149553 160026 114171 112593 348825 112593 348825 87484 197177 87484 197177
r-41 47 0.595745 23 0.387352 29693459 33523388 29693459 33523388 38005449 49244607 51161503 55407315 51161503 55407315 62318411 45970820 62318411 45970820
r-269 12 0.469697 47 0.786309 8500 25528 8500 8500 84268 8676 8831 30237 8831 8831 13896 61196 13896 13896
r-87 43 0.513843 32 0.352823 1029529778 941848559 1029529778 941848559 1347749804 904655977 2030471161 1825636667 2030471161 1825636667 1099214062 1013099688 1099214062 1013099688
r-40 47 0.775208 18 0.30719 673770 194116 194116 194116 976277 986290 1011421 291108 291108 291108 627097 527992 527992 527992
r-363 11 0.490909 46 0.119807 4838 38081 4838 4838 38176 5080 5709 49420 5709 5709 4287 21197 4287 4287
r-527 20 0.0210526 39 0.773279 123666 14989 14989 123666 156159 71150 235326 26767 26767 235326 149592 44213 44213 149592
r-462 24 0.315217 12 0.984848 5069 41086 5069 41086 32031 12432 7333 53882 7333 53882 20455 47405 20455 47405
r-538 30 0.305747 43 0.985604 47817 863010 47817 47817 834652 42353 75891 1633610 75891 75891 79455 884654 79455 79455
r-402 49 0.232993 15 0.447619 2005951 227380 227380 227380 1967278 247800 2888005 284692 284692 284692 1499256 319521 319521 319521
r-93 37 0.71021 18 0.326797 526756 402192 402192 402192 916677 1029978 806977 596262 596262 596262 1048804 889790 889790 889790
r-240 25 0.243333 29 0.871921 68103 119204 68103 68103 165433 70666 101349 188352 101349 101349 160815 176274 160815 160815
r-322 37 0.46997 40 0.430769 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-534 10 0.555556 11 0.418182 486 372 486 486 1147 480 635 486 635 635 618 984 618 618
r-13 28 0.015873 27 0.80057 100632 3859 3859 3859 51274 19101 194790 10993 10993 10993 64669 16221 16221 16221
r-663 50 0.497143 12 0.560606 124338 32116 124338 32116 123626 115827 115989 31065 115989 31065 486591 77097 486591 77097
r-711 43 0.296788 38 0.344239 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-198 22 0.012987 39 0.37112 6191441630 13295103 13295103 6191441630 2510959358 686360394 7353501483 18004296 18004296 7353501483 6286406748 307818833 307818833 6286406748
r-425 42 0.0301974 44 0.267442 -1 145911426 145911426 -1 -1 4907109971 -1 126140566 126140566 -1 -1 -1 -1 -1
r-625 10 0.711111 45 0.0757576 2344 2146 2344 2344 9810 2594 3162 3713 3162 3162 2497 4324 2497 2497
r-410 44 0.84778 24 0.634058 27426834 3233016 3233016 3233016 23632523 5676942 43939723 4578291 4578291 4578291 19729712 6402864 6402864 6402864
r-346 49 0.0255102 26 0.101538 -1 32902 32902 32902 -1 39404 -1 34859 34859 34859 -1 -1 -1 -1
r-914 46 0.676329 44 0.871036 1988449257 -1 1988449257 -1 -1 -1 3249382860 -1 3249382860 -1 -1 -1 -1 -1
r-580 19 0.912281 37 0.429429 1890995 223671 223671 1890995 5977244 2313645 2692017 323747 323747 2692017 2271894 771208 771208 2271894
r-654 47 0.320074 13 0.538462 263046 58603 58603 58603 284505 125776 333233 65863 65863 65863 440547 84074 84074 84074
r-393 39 0.796221 10 0.4 8378 2609 2609 2609 11230 4881 10555 3091 3091 3091 12098 2751 2751 2751
r-12 10 0.533333 46 0.841546 5713 49198 5713 5713 47754 5646 6114 59099 6114 6114 9035 33695 9035 9035
r-124 42 0.692218 21 0.538095 27404442 7096568 7096568 7096568 26583664 7862782 49878444 11108179 11108179 11108179 18732745 12708456 12708456 12708456
r-362 18 0.169935 32 0.677419 71423 70778 70778 71423 304126 83958 104324 105752 105752 104324 126691 154268 154268 126691
r-571 27 0.780627 25 0.846667 787417 1695700 787417 1695700 1449476 1357048 1020717 2295326 1020717 2295326 2914010 2984097 2914010 2984097
r-344 18 0.647059 22 0.753247 66334 159563 66334 66334 139577 81660 88451 246027 88451 88451 75477 151738 75477 75477
r-263 44 0.614165 38 0.581792 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-785 21 0.87619 33 0.0643939 8057 13366 8057 8057 18917 8178 14853 23063 14853 14853 10894 15985 10894 10894
r-644 26 0.209231 47 0.107308 1953168 24493691 1953168 1953168 22294019 2497778 1623449 30551279 1623449 1623449 4112706 23792786 4112706 4112706
r-399 42 0.226481 13 0.0641026 85 142 85 142 81 146 100 124 100 124 1298 1449 1298 1449
r-477 10 0.955556 20 0.526316 34143 6993 6993 34143 14120 24851 38893 8562 8562 38893 36198 11527 11527 36198
r-394 22 0.047619 48 0.599291 7081406 483944 483944 7081406 7043820 4576514 11288498 819384 819384 11288498 10827045 1530269 1530269 10827045
r-545 24 0.612319 18 0.712418 331679 314938 331679 314938 404710 263517 505147 468782 505147 468782 404913 304019 404913 304019
r-524 42 0.7259 37 0.258258 37113222 37642092 37113222 37642092 69392241 43854011 66857485 67598786 66857485 67598786 59613941 60205873 59613941 60205873
r-270 49 0.829932 15 0.0952381 12056 46454 12056 46454 31090 27010 21287 82433 21287 82433 40237 27534 40237 27534
r-138 50 0.183673 22 0.545455 7103317 2137295 2137295 2137295 9638019 6476648 10415040 3372669 3372669 3372669 6684804 2841353 2841353 2841353
r-18 29 0.667488 34 0.130125 427967 746396 427967 427967 1147822 599744 719634 1164580 719634 719634 509659 1039410 509659 509659
r-923 35 0.423529 33 0.647727 54786163 52481781 54786163 52481781 89093387 75179818 102781845 93132633 102781845 93132633 93069273 97859246 93069273 97859246
r-830 24 0.434783 20 0.931579 42755 344893 42755 344893 203040 127952 70848 491954 70848 491954 60779 348533 60779 348533
r-703 42 0.0569106 49 0.789116 1516357 620935 620935 1516357 1943848 1241862 3005350 982901 982901 3005350 2445007 653111 653111 2445007
r-894 36 0.507937 13 0.397436 279256 98302 279256 98302 291593 108750 358071 111808 358071 111808 276487 101366 276487 101366
r-171 15 1 41 0.917073 363021 314019 314019 363021 314016 363024 363012 314033 314033 363012 333 136 136 333
r-2 40 0.0602564 10 0.155556 35 112 112 112 35 112 65 112 112 112 100 223 223 223
r-315 47 0.651249 35 0.12437 10613537 11497492 10613537 11497492 21320472 14247567 19170425 18933146 19170425 18933146 12772065 22114539 12772065 22114539
r-896 14 0.417582 30 0.8 12930 19521 12930 12930 69991 13852 17891 26232 17891 17891 35423 41603 35423 35423
r-11 31 0.335484 13 0.974359 17645 71242 17645 71242 77857 40155 27761 106336 27761 106336 17988 105258 17988 105258
r-720 29 0.763547 29 0.123153 81784 138382 81784 81784 242111 84424 126756 233183 126756 126756 136459 165384 136459 136459
r-746 43 0.533776 27 0.880342 10942451 36678287 10942451 36678287 25950711 21226687 16998934 63001458 16998934 63001458 13918606 29054839 13918606 29054839
r-56 10 0.2 28 0.769841 2784 4831 4831 2784 12449 2962 4027 6772 6772 4027 9364 7831 7831 9364
r-969 20 0.626316 16 0.641667 79679 90117 79679 90117 72803 88040 118852 134758 118852 134758 54858 46563 54858 46563
r-160 22 0.12987 41 0.32439 14797308 8066896 8066896 14797308 11911756 13354004 19961305 11956914 11956914 19961305 14641946 21039170 21039170 14641946
r-810 10 0.333333 46 0.829952 3675 7302 3675 3675 16028 3637 4823 8063 4823 4823 7366 10040 7366 7366
r-475 43 0.619048 16 0.366667 866490 426363 866490 426363 1097274 1005901 1217482 563848 1217482 563848 1219036 1197463 1219036 1197463
r-337 45 0.478788 25 0.846667 4489209 17742666 4489209 17742666 11667552 19085899 7061742 26652850 7061742 26652850 13772204 23368138 13772204 23368138
r-64 12 0.848485 50 0.60898 1175 3523 3523 1175 3746 1173 1063 3430 3430 1063 455 481 481 455
r-17 15 0.495238 48 0.49734 448163 1652838 1652838 448163 1688414 445764 500981 2109714 2109714 500981 440442 1503894 1503894 440442
r-535 42 0.240418 46 0.0241546 86073499 -1 86073499 86073499 -1 83830973 107296009 -1 107296009 107296009 -1 -1 -1 -1
r-309 14 0.10989 34 0.919786 3215 6476 3215 3215 6359 2708 5900 10517 5900 5900 3355 4344 3355 3355
r-951 24 0.688406 42 0.463415 40375503 47445311 47445311 40375503 75737828 40283296 66839314 84036410 84036410 66839314 65823980 61680367 61680367 65823980
r-215 40 0.226923 31 0.905376 335752 695054 335752 695054 766883 614931 547244 1098387 547244 1098387 698893 1312629 698893 1312629
