instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-915 13 0.282051 17 0.294118 2742 7727 2742 7493 2519 3423 10500 3423 6508 7055 6508
r-119 38 0.321479 37 0.291291 2131714294 2459624709 2459624709 2740087849 2071957721 -1 -1 -1 2356134830 -1 -1
r-525 49 0.285714 17 0.301471 6487464 322387 322387 6239060 340799 8080400 372921 372921 5648419 3208360 3208360
r-917 36 0.274603 20 0.305263 8487045 1426231 1426231 7767907 1580177 12953797 1914967 1914967 8280894 3295153 3295153
r-430 34 0.342246 11 0.272727 1499 1031 1031 1446 932 837 513 513 574 331 331
r-205 28 0.259259 47 0.278446 397696350 850471578 397696350 883478345 393537748 583488206 1422330013 583488206 342558062 977287176 342558062
r-216 10 0.333333 15 0.285714 414 2233 414 1753 412 487 2673 487 378 1207 378
r-881 42 0.270616 18 0.294118 5841810 852467 852467 5652467 896119 8151859 1078347 1078347 4326214 1695204 1695204
r-749 44 0.306554 27 0.353276 697835534 259352361 259352361 693275521 277539411 1277842421 421975433 421975433 391279691 333813615 333813615
r-225 21 0.27619 15 0.32381 22880 4017 4017 19904 6632 31799 4898 4898 29089 24239 24239
r-696 20 0.278947 19 0.327485 71024 77681 77681 74682 72256 93418 77637 77637 97370 69532 69532
r-145 43 0.276855 26 0.304615 305083704 74021283 74021283 293430024 79085380 517054240 109723482 109723482 300630220 204867617 204867617
r-90 25 0.26 16 0.308333 128775 25737 25737 112789 28918 185352 28341 28341 118220 36354 36354
r-679 49 0.283163 28 0.306878 1500056472 432624140 432624140 1505383946 471969552 2600879814 660518509 660518509 1095424838 509480232 509480232
r-310 33 0.310606 33 0.30303 221650287 241388197 221650287 264453622 201213686 398057462 435169278 398057462 269553037 289621759 269553037
r-753 24 0.311594 25 0.296667 2408225 4645062 2408225 4865296 2370222 3929428 7681438 3929428 4424362 4824214 4424362
r-275 15 0.361905 17 0.323529 9912 12671 9912 12318 8963 12543 16981 12543 15827 16728 15827
r-801 29 0.29803 47 0.300648 467373252 1362104383 467373252 1400763240 462180454 741824229 2431566304 741824229 717300994 1434371083 717300994
r-281 27 0.287749 21 0.319048 1474686 515431 515431 1415949 563083 2437645 736253 736253 2599359 908399 908399
r-601 41 0.286585 11 0.4 86608 4805 4805 83668 5110 86580 4724 4724 58639 4993 4993
r-916 43 0.295681 22 0.307359 49001934 6624784 6624784 48829396 6920975 78204814 9391473 9391473 40416021 18074452 18074452
r-72 22 0.30303 30 0.278161 2916848 6860761 2916848 6987179 2922871 4162854 11221391 4162854 4301892 6716326 4301892
r-844 42 0.308943 43 0.331118 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-737 28 0.275132 11 0.2 3485 1125 1125 3258 1228 3178 936 936 2736 1272 1272
r-165 38 0.280228 33 0.301136 1178675872 583672161 583672161 1203122622 619715962 2175986969 1018488759 1018488759 1248390327 1081058766 1081058766
r-670 33 0.295455 17 0.338235 376219 50092 50092 351882 53878 529296 48603 48603 417054 244574 244574
r-63 50 0.318367 42 0.313589 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-912 30 0.317241 23 0.280632 9311044 6852772 6852772 9954734 6304840 15097495 10753353 10753353 10853001 9045928 9045928
r-780 15 0.342857 41 0.331707 88119 805903 88119 817987 87397 97976 1004390 97976 111930 558426 111930
r-4 26 0.304615 26 0.283077 8415362 10833819 8415362 11423614 8027126 13755867 17758033 13755867 10126576 11024126 10126576
r-495 14 0.384615 17 0.272059 5799 21431 5799 20839 5992 7291 32595 7291 12095 13320 12095
r-671 49 0.320578 48 0.307624 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-675 27 0.353276 48 0.295213 178537964 801676138 178537964 760414974 177410631 287956090 1472745064 287956090 289485173 605071201 289485173
r-765 31 0.296774 49 0.30102 2652411896 -1 2652411896 -1 2592798409 -1 -1 -1 -1 -1 -1
r-462 21 0.338095 32 0.282258 2164869 6998180 2164869 6769382 2172500 3308316 11890035 3308316 4268593 6154347 4268593
r-606 27 0.344729 13 0.371795 52794 6795 6795 50640 6595 68246 7974 7974 44654 26455 26455
r-434 25 0.3 17 0.294118 480040 158710 158710 475657 164805 738743 213721 213721 470224 232199 232199
r-388 39 0.327935 45 0.317172 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-15 32 0.306452 23 0.288538 28030411 14393442 14393442 29792092 14246520 47115244 22119127 22119127 28062781 20372685 20372685
r-144 33 0.299242 47 0.301573 2880779517 -1 2880779517 -1 2788020098 -1 -1 -1 -1 -1 -1
r-239 38 0.28734 19 0.321637 4285255 696210 696210 4037583 740854 6740187 958154 958154 3145464 1668393 1668393
r-522 49 0.29932 18 0.281046 6810070 779697 779697 6520693 811874 8665866 935595 935595 5739108 840182 840182
r-546 36 0.295238 20 0.263158 18640788 6318139 6318139 19327760 6438820 28320340 8462616 8462616 17519482 10316866 10316866
r-691 32 0.272177 34 0.294118 364308469 336668982 364308469 432140527 329969895 602291836 561722187 602291836 321939650 313638490 321939650
r-866 35 0.29916 43 0.322259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-512 49 0.321429 15 0.285714 842608 137498 137498 826128 140057 830725 135934 135934 658660 730195 730195
r-110 44 0.272727 21 0.352381 18903455 6438275 6438275 18452520 6923080 30576570 8920054 8920054 14830912 5968897 5968897
r-81 45 0.290909 48 0.296099 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-789 25 0.27 21 0.295238 673234 256433 256433 662693 240622 1038349 328476 328476 861545 692876 692876
r-61 20 0.321053 19 0.292398 132789 149312 149312 156126 98602 200208 216785 216785 157924 177495 177495
r-3 22 0.272727 19 0.315789 263031 97693 97693 237738 103815 420033 135502 135502 225720 207024 207024
r-184 22 0.320346 15 0.257143 54747 23494 23494 56747 22804 72515 29195 29195 41842 34720 34720
r-576 16 0.341667 33 0.30303 277075 1273379 277075 1256361 274626 357066 1890179 357066 428797 956376 428797
r-605 23 0.284585 39 0.304993 28946832 76434454 28946832 78543679 28400264 40149848 128422956 40149848 35693467 63266744 35693467
r-283 12 0.272727 49 0.307823 253 233 253 227 253 227 251 227 2908 3516 2908
r-611 20 0.310526 46 0.298551 6663851 22011747 6663851 21404013 6560582 9198461 33801870 9198461 8047289 18006793 8047289
r-123 29 0.29803 10 0.288889 214 160 160 215 169 143 88 88 505 267 267
r-105 25 0.283333 12 0.30303 31935 4360 4360 31515 4904 36735 3641 3641 24680 5180 5180
r-547 48 0.295213 19 0.263158 29769453 3235053 3235053 29531089 3399279 40935504 3999588 3999588 26847055 5038295 5038295
r-549 40 0.301282 38 0.278805 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-687 11 0.418182 44 0.311839 4390 28355 4390 26582 4390 4317 28271 4317 4457 33997 4457
r-876 24 0.318841 28 0.312169 3689792 6915976 3689792 7286459 3508274 5877718 11709970 5877718 5695987 6542079 5695987
r-596 46 0.291787 25 0.31 318092163 80959851 80959851 319580922 86891328 541986224 122329900 122329900 267577644 155890111 155890111
r-893 22 0.298701 33 0.3125 7129728 13399409 7129728 14001090 6911252 10422851 22279655 10422851 8794264 10424035 8794264
r-620 31 0.301075 22 0.294372 11385768 5003780 5003780 11251820 5006760 18689297 7502865 7502865 9696327 6413337 6413337
r-106 41 0.303659 13 0.282051 187623 15067 15067 181998 15809 187722 14825 14825 140833 21531 21531
r-151 29 0.261084 37 0.312312 244922810 248768834 244922810 303999111 230651827 414388537 436656293 414388537 253573669 292348018 253573669
r-14 15 0.295238 13 0.320513 3915 1978 1978 3639 1857 5342 2528 2528 2619 2997 2997
r-300 31 0.298925 10 0.177778 252 109 109 240 162 246 96 96 33 73 73
r-99 42 0.295006 39 0.278003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-484 23 0.3083 30 0.271264 2468619 5435884 2468619 5357872 2412293 3557171 8961763 3557171 1984493 4263149 1984493
r-702 21 0.280952 24 0.304348 485479 591488 485479 687586 430560 738775 890646 738775 533890 944876 533890
r-498 23 0.284585 19 0.28655 420111 375897 375897 432625 377561 664591 536926 536926 561328 406067 406067
r-850 50 0.272653 24 0.293478 194558694 72338870 72338870 193001294 77956727 296898265 99902699 99902699 235975155 87375796 87375796
r-666 35 0.309244 47 0.299722 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-326 37 0.298799 46 0.298551 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-503 10 0.155556 26 0.32 330 570 330 587 331 216 436 216 415 543 415
r-89 30 0.282759 12 0.318182 18790 1682 1682 17642 1673 18860 1790 1790 14412 2512 2512
r-796 30 0.278161 24 0.289855 9399465 4374892 4374892 9696169 4404871 15852521 6809627 6809627 7342828 6036906 6036906
r-36 49 0.318878 18 0.261438 8520384 1186233 1186233 8319154 1206474 10919982 1402706 1402706 7195461 1360194 1360194
r-654 21 0.266667 35 0.32605 2304292 8717800 2304292 9484208 2232190 3328803 14414725 3328803 3050819 5931149 3050819
r-788 41 0.297561 19 0.315789 11689106 1859860 1859860 11433047 1968329 17308256 2406877 2406877 10102538 4766450 4766450
r-397 17 0.264706 18 0.24183 19702 29598 19702 29436 19109 24995 41398 24995 27444 29401 27444
r-766 14 0.362637 28 0.261905 12543 46966 12543 47424 12218 15867 62768 15867 12419 46467 12419
r-289 28 0.322751 49 0.307823 846514073 2489510479 846514073 2505089737 835893501 1359763980 -1 1359763980 1384004973 2370956014 1384004973
r-194 17 0.183824 31 0.286022 149959 474611 149959 502826 148784 173561 614329 173561 180139 534479 180139
r-830 18 0.287582 44 0.315011 491699 7423547 491699 7222586 488524 546228 10127694 546228 1881374 5484270 1881374
r-24 45 0.283838 17 0.360294 6876721 911378 911378 6775369 964170 9866645 1149836 1149836 4279470 2230923 2230923
r-476 23 0.296443 46 0.304348 51532506 114500586 51532506 112401564 50714336 74031768 186655363 74031768 79992709 96273411 79992709
r-633 38 0.285917 34 0.30303 2100628319 1288074633 1288074633 2161458735 1330478382 -1 2275483381 2275483381 1452802672 1600816626 1600816626
r-551 11 0.272727 44 0.294926 360 1086 360 1007 360 345 1094 345 300 297 300
r-259 34 0.294118 20 0.336842 5402058 948390 948390 5348950 1037459 8791618 1336558 1336558 3198894 1567924 1567924
r-297 10 0.377778 39 0.302294 213 304 213 207 213 195 315 195 326 623 326
r-823 27 0.276353 40 0.285897 49540980 111199337 49540980 118464465 47835382 76435798 188294147 76435798 76233712 129015944 76233712
r-588 38 0.273115 28 0.31746 188745815 65295504 65295504 189896400 72678679 340268868 105278165 105278165 214323449 115666127 115666127
r-950 38 0.312945 12 0.19697 378 408 408 365 410 228 229 229 491 426 426
r-197 32 0.272177 15 0.352381 294751 31687 31687 281354 32819 396519 38582 38582 184009 167360 167360
r-371 19 0.339181 32 0.284274 631063 3267968 631063 3102378 637088 828396 5094305 828396 970981 2896500 970981
r-444 30 0.335632 17 0.360294 1573759 442685 442685 1549779 460703 2544452 624504 624504 1100759 602827 602827
r-410 22 0.34632 47 0.310823 21986937 93438513 21986937 93559810 21752548 31256768 153608510 31256768 37655291 84959080 37655291
r-978 30 0.305747 46 0.311111 878238176 2027439185 878238176 2088570404 860969984 1466153930 -1 1466153930 1499585775 2018115995 1499585775
r-910 20 0.331579 50 0.298776 3802466 28262733 3802466 27425712 3776339 4846758 41291581 4846758 10067545 26475792 10067545
r-993 40 0.307692 35 0.290756 2067423576 2048971577 2048971577 2466047144 1818436036 -1 -1 -1 2603159779 2471474783 2471474783
r-531 18 0.294118 22 0.363636 174505 162455 174505 186174 156210 257616 249695 257616 201433 193406 201433
r-26 42 0.315912 44 0.323467 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-838 31 0.27957 50 0.301224 3048432627 -1 3048432627 -1 2979696394 -1 -1 -1 -1 -1 -1
r-229 14 0.340659 15 0.32381 5335 5975 5335 6077 4819 7111 8077 7111 4883 6095 4883
r-714 42 0.310105 15 0.352381 1005607 60801 60801 979071 63600 1302406 70661 70661 719199 302094 302094
r-48 43 0.320044 48 0.326241 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-682 14 0.285714 38 0.3101 28376 102412 28376 98535 28324 31829 106463 31829 29561 75794 29561
r-179 11 0.418182 24 0.289855 1038 6267 1038 6226 1033 1230 6666 1230 3548 12451 3548
r-23 22 0.316017 15 0.257143 64586 21050 21050 66967 18809 93825 26332 26332 46077 30220 30220
r-598 44 0.321353 30 0.264368 1087084158 814199697 814199697 1234391627 743359386 1980779123 1387397899 1387397899 1353675311 1016954209 1016954209
r-922 24 0.307971 50 0.30449 83210821 346537990 83210821 343570381 82114533 122842698 576350048 122842698 163801081 332454302 163801081
r-147 10 0.244444 16 0.283333 275 1411 275 1419 271 310 1480 310 645 1175 645
r-277 20 0.326316 34 0.2959 1741687 5820185 1741687 5519724 1698549 2406328 9528850 2406328 3272244 4201361 3272244
r-38 20 0.310526 40 0.3 6288412 26534345 6288412 26148939 6192521 8654553 41623972 8654553 9010917 22146974 9010917
r-790 18 0.326797 45 0.318182 2033967 11795602 2033967 11464827 2017326 2660071 17415789 2660071 4176442 8061975 4176442
r-228 40 0.252564 14 0.252747 130108 12379 12379 125413 13465 131685 12648 12648 87353 19425 19425
r-975 18 0.24183 35 0.322689 916387 2718470 916387 2807554 903268 1181132 3824627 1181132 1628787 2612157 1628787
r-630 15 0.285714 29 0.295567 70456 326774 70456 319711 69417 80827 452350 80827 88274 265796 88274
r-356 50 0.306122 33 0.329545 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-314 33 0.272727 28 0.224868 92747478 92679117 92679117 112854601 80194731 146923135 142532511 142532511 114873138 136058888 136058888
r-899 29 0.32266 25 0.31 22813938 16046230 16046230 23742724 15721945 39410445 26636476 26636476 22130646 19052165 19052165
r-350 34 0.315508 40 0.289744 1209378500 1936191294 1209378500 2030348884 1201063237 2141482686 -1 2141482686 1496739441 2055838693 1496739441
r-890 15 0.32381 26 0.267692 24280 89436 24280 88038 23747 30709 127533 30709 24810 105351 24810
r-94 42 0.299652 42 0.29849 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-689 47 0.296022 20 0.252632 57878672 9389907 9389907 58304727 9585861 82997623 12147226 12147226 37528152 13958523 13958523
r-107 32 0.28629 31 0.255914 110944427 161311085 161311085 161847496 128497271 188300417 275849273 275849273 138405237 165219101 165219101
r-768 24 0.293478 17 0.330882 313781 116695 116695 298929 124720 496584 153564 153564 247059 143345 143345
r-842 21 0.328571 27 0.299145 1323356 2649698 1323356 2738641 1260495 1905208 4368502 1905208 3194988 2658326 3194988
r-358 34 0.304813 36 0.314286 1227467992 1274237002 1227467992 1436160477 1145890344 2251632984 2350741921 2251632984 1370917425 1417724726 1370917425
r-377 44 0.310782 38 0.294452 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-532 29 0.317734 18 0.261438 681776 353332 353332 740766 322411 1028367 441867 441867 905270 617753 617753
r-688 15 0.314286 41 0.321951 126542 801798 126542 755519 126058 145514 971208 145514 286088 682133 286088
r-593 10 0.288889 26 0.326154 102 102 102 102 102 76 92 76 512 1096 512
r-574 48 0.317376 33 0.304924 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-118 10 0.222222 35 0.29916 114 68 114 75 117 96 86 96 90 59 90
r-527 19 0.321637 48 0.300532 4531420 22385560 4531420 21935989 4495944 5920150 33124964 5920150 11594217 18831793 11594217
r-586 43 0.293466 29 0.300493 964380188 443520877 443520877 994611526 464756788 1753543991 735613819 735613819 1284013666 541953169 541953169
r-396 40 0.280769 40 0.287179 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-981 13 0.230769 12 0.272727 407 232 232 381 182 481 188 188 579 448 448
r-431 28 0.291005 27 0.358974 20060618 12240485 12240485 17023773 13242941 35888817 20792932 20792932 18816828 14671239 14671239
r-489 37 0.318318 23 0.249012 21308793 8743131 8743131 24051283 8282640 33086964 12054033 12054033 18144747 13019510 13019510
r-831 32 0.302419 26 0.295385 46979657 31875711 31875711 49498107 30815515 82415336 52990662 52990662 48116290 37613246 37613246
r-313 41 0.293902 33 0.32197 1851804455 1378571935 1378571935 1919249643 1434159620 3368206394 2305237357 2305237357 1906202459 1532865770 1532865770
r-798 19 0.245614 11 0.363636 5859 1103 1103 5306 1178 6720 638 638 4204 2219 2219
r-770 18 0.313725 31 0.292473 489403 2013052 489403 2000358 485322 644744 3115279 644744 1002001 1736891 1002001
r-645 21 0.3 45 0.307071 12152658 45976985 12152658 46227276 11943898 16750550 70593185 16750550 18225466 42327795 18225466
r-663 27 0.236467 14 0.296703 58413 19042 19042 54347 21866 72411 21899 21899 52223 20609 20609
r-192 29 0.29803 43 0.326689 826218441 1279271345 826218441 1382863187 801444723 1411174855 2367309131 1411174855 917818983 1311249927 917818983
r-947 26 0.276923 40 0.271795 67672673 217040605 67672673 219749017 66840426 100192796 359405234 100192796 122336983 233685337 122336983
r-959 50 0.306939 16 0.325 2971276 1013422 1013422 2965863 1077406 3583431 1151220 1151220 2528257 752578 752578
r-159 16 0.283333 10 0.177778 1334 772 772 1390 681 1342 643 643 1648 1135 1135
r-607 24 0.264493 46 0.295652 67682263 251490197 67682263 255795765 66467055 97415361 409870568 97415361 37775187 120875655 37775187
r-900 30 0.296552 13 0.358974 73561 7392 7392 69532 8381 92089 8196 8196 62275 7648 7648
r-423 43 0.310078 46 0.310145 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-183 44 0.313953 33 0.295455 -1 2830348636 2830348636 -1 2667131382 -1 -1 -1 -1 2829778053 2829778053
r-342 22 0.272727 35 0.285714 5099241 16616640 5099241 17061133 5005363 6958330 24251226 6958330 8473583 15855230 8473583
r-539 15 0.285714 28 0.256614 33749 226995 33749 215781 33311 38569 295549 38569 47394 182845 47394
r-945 30 0.289655 10 0.377778 25270 2937 2937 23814 3014 25232 3007 3007 16292 5110 5110
r-543 49 0.312075 23 0.284585 190450507 37830091 37830091 190709857 38775593 305593333 53813351 53813351 179858046 65254940 65254940
r-288 38 0.297297 29 0.337438 290334058 134102337 134102337 289400521 139678607 543481999 224407772 224407772 358476655 182010630 182010630
r-51 13 0.24359 39 0.299595 3925 61847 3925 58525 3923 3024 60094 3024 482 485 482
r-376 36 0.280952 13 0.192308 19709 1454 1454 19236 1441 18536 577 577 26389 4887 4887
r-983 34 0.299465 29 0.293103 102742274 71397322 71397322 108755240 67608102 178512230 119989513 119989513 96968322 83337765 83337765
r-816 15 0.295238 50 0.280816 38401 258028 38401 249208 38319 41988 261394 41988 89262 367000 89262
r-819 40 0.280769 18 0.326797 2534445 368181 368181 2436055 399188 3619250 455183 455183 2220163 1573862 1573862
r-486 48 0.289007 19 0.374269 15619366 2117844 2117844 15453804 2237518 24176424 2764058 2764058 9991551 4592777 4592777
r-195 40 0.285897 44 0.290698 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-382 10 0.288889 29 0.268473 88 64 88 64 88 82 77 82 113 115 113
r-732 13 0.384615 37 0.303303 3947 50526 3947 50155 3938 4099 50939 4099 22790 40040 22790
r-75 22 0.281385 33 0.280303 4424075 9221161 4424075 8920011 4352020 6452726 14753946 6452726 5098256 7387893 5098256
r-855 44 0.283298 36 0.338095 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-918 39 0.290148 26 0.283077 133498566 60936298 60936298 137883139 60897725 225766762 90777308 90777308 147329343 109335679 109335679
r-62 10 0.466667 17 0.25 543 3251 543 3347 661 613 4350 613 1539 1644 1539
r-316 26 0.307692 17 0.257353 276369 111016 111016 282678 105614 400363 140698 140698 251997 160904 160904
r-193 34 0.269162 38 0.308677 1110291466 998550347 1110291466 1227883950 1021534976 1967668117 1758043145 1967668117 1293717887 1195479179 1293717887
r-622 50 0.303673 50 0.292245 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-420 15 0.257143 46 0.303382 37086 445653 37086 428998 36928 35552 468339 35552 406091 337991 406091
r-1 32 0.336694 25 0.316667 40895841 29317607 29317607 44460153 27618265 70628716 47620906 47620906 43147078 35720385 35720385
r-263 35 0.260504 39 0.292848 2167987192 1975116143 2167987192 2601848290 1881360206 -1 -1 -1 3068510831 1861305869 3068510831
r-266 16 0.341667 28 0.301587 38457 193112 38457 190072 37233 28830 240127 28830 97711 161814 97711
r-662 20 0.252632 45 0.311111 5010990 17548141 5010990 17449119 4973963 6141770 24867013 6141770 5368046 18968081 5368046
r-556 47 0.296022 34 0.317291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-707 48 0.318262 10 0.155556 457 241 241 405 445 301 238 238 35 109 109
r-851 39 0.303644 35 0.309244 1964911217 1468583319 1468583319 2081338420 1406192271 -1 2653820902 2653820902 2221602410 1811251735 1811251735
r-672 11 0.290909 15 0.304762 1509 3957 1509 3409 1500 1818 5138 1818 1945 5424 1945
r-139 49 0.304422 43 0.299003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-273 50 0.276735 33 0.329545 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-31 15 0.342857 12 0.318182 5048 2802 2802 4748 3035 6655 3674 3674 3538 4654 4654
r-584 31 0.311828 43 0.283499 745767250 1369798143 745767250 1397712506 739823418 1252258155 2504957101 1252258155 1194520296 1447618426 1194520296
r-293 18 0.254902 22 0.320346 177968 218027 177968 239233 167954 262998 321847 262998 82417 215517 82417
r-285 50 0.293061 32 0.310484 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-665 25 0.326667 44 0.289641 52589338 195329200 52589338 190249302 52178827 81757164 344364744 81757164 124708367 173021937 124708367
r-436 41 0.303659 33 0.348485 2326833824 1135705292 1135705292 2318809215 1241644942 -1 2045730690 2045730690 2351165401 1650959915 1650959915
r-286 39 0.325236 21 0.347619 28503113 7815500 7815500 27551950 8163763 48227980 11540940 11540940 23069783 14622032 14622032
r-353 40 0.30641 22 0.285714 54411293 16605912 16605912 55341499 17074553 87429546 23575219 23575219 46923322 25253494 25253494
r-535 10 0.355556 41 0.292683 192 420 192 443 192 184 445 184 317 243 317
r-357 20 0.310526 22 0.320346 169517 161617 169517 165593 139990 253262 249829 253262 198893 197762 198893
r-589 10 0.422222 19 0.28655 510 2542 510 2503 507 513 2628 513 1185 2271 1185
r-998 35 0.327731 34 0.324421 618482020 497185030 497185030 708366274 431445528 1156529679 925638295 925638295 575272407 567320610 567320610
r-521 24 0.315217 18 0.261438 199277 123162 123162 222476 102916 278263 162846 162846 292382 175261 175261
r-849 27 0.321937 29 0.256158 7227849 16645008 7227849 15697825 7506025 11627733 28798664 11627733 12918314 18107916 12918314
r-964 50 0.302857 21 0.338095 72394371 12560785 12560785 70783452 13194109 115369028 17620372 17620372 56057358 16174939 16174939
