instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-532 24 0.978261 24 0.858696 1000000 4089 4033 1000000 81856 1000000 4060 5358 1000000 3261 3264
r-347 24 0.460145 24 0.855072 8 97 8 27 10 19 157 11 8 45 8
r-470 24 0.663043 24 0.938406 36 705 19 494 38 42 1019 23 139 816 169
r-313 24 0.318841 24 0.231884 576 641 673 488 566 829 987 679 397 449 415
r-321 24 0.786232 24 0.684783 344 193 207 290 431 564 194 194 281 310 192
r-178 24 0.0326087 24 0.202899 52097 34 18 34806 2658 16976 3 3 51017 963 1160
r-856 24 0.275362 24 0.26087 206 270 204 171 187 460 297 400 407 362 432
r-695 24 0.166667 24 0.547101 86 61 38 119 66 85 96 60 132 153 149
r-482 24 0.568841 24 0.65942 1406 1439 919 1255 1155 1667 2788 1670 1105 1403 1271
r-602 24 0.844203 24 0.32971 23 15 24 34 25 23 22 22 24 17 17
r-644 24 0.746377 24 0.202899 30 15 19 56 23 32 37 51 26 37 42
r-264 24 0.543478 24 0.206522 62 73 63 142 73 62 104 62 62 105 81
r-839 24 0.391304 24 0.942029 0 21 0 9 1 3 41 1 7 17 4
r-784 24 0.902174 24 0.605072 211 39 65 202 131 523 99 59 385 140 205
r-32 24 0.496377 24 0.257246 222 588 331 467 251 461 1163 354 337 540 443
r-737 24 0.184783 24 0.836957 7 3 4 15 9 11 9 11 6 6 6
r-526 24 0.963768 24 0.32971 28 4 2 17 11 33 7 7 16 7 6
r-851 24 0.73913 24 0.67029 1079 404 355 584 687 1440 680 551 708 329 410
r-114 24 0.344203 24 0.474638 1213 567 541 842 956 2276 1032 1363 851 695 682
r-997 24 0.257246 24 0.057971 34 2091 19 1348 36 46 2661 26 112 2617 119
r-530 24 0.130435 24 0.231884 262 92 114 273 149 301 127 128 531 157 218
r-683 24 0.952899 24 0.431159 54 3 3 82 81 94 9 5 57 16 29
r-697 24 0.800725 24 0.974638 37 313462 37 167876 79 28 330525 59 2526 342183 2531
r-516 24 0.449275 24 0.789855 84 84 54 171 105 43 128 43 100 96 101
r-495 24 0.702899 24 0.807971 154 553 252 463 280 218 683 218 228 285 372
r-334 24 0.115942 24 0.286232 137 6 6 37 61 164 15 15 260 215 127
r-579 24 0.449275 24 0.0434783 2 214 1 113 2 2 323 2 37 377 21
r-962 24 0.960145 24 0.119565 3 0 0 1 1 3 1 1 1 1 1
r-557 24 0.42029 24 0.188406 156 200 101 158 107 205 441 205 105 275 168
r-506 24 0.173913 24 0.0434783 90 16838 73 13117 48 106 17892 57 1071 9214 1220
r-52 24 0.202899 24 0.539855 58 94 94 195 106 86 178 157 233 96 113
r-543 24 0.130435 24 0.652174 24 15 15 37 46 37 25 25 41 38 23
r-713 24 0.0869565 24 0.605072 39 5 5 52 29 72 13 13 17 8 8
r-395 24 0.278986 24 0.942029 1 18 0 8 0 2 30 2 3 8 2
r-219 24 0.684783 24 0.15942 17 34 17 69 24 43 55 44 44 39 27
r-609 24 0.873188 24 1 25695 1000000 24076 1000000 24427 27271 1000000 27949 1000000 1000000 1000000
r-13 24 0.887681 24 0.836957 202 89 78 101 170 247 117 65 487 403 400
r-74 24 0.891304 24 0.373188 11 13 7 14 22 34 15 9 24 7 7
r-319 24 0.0688406 24 0.865942 2 1 0 3 2 6 1 3 1 1 1
r-840 24 0.945652 24 0.836957 17015 28 28 6381 2626 11354 18 18 47895 652 651
r-503 24 0.434783 24 0.246377 220 653 221 448 368 562 1219 561 329 423 326
r-761 24 0.0869565 24 0.576087 22 16 9 32 39 60 14 23 54 14 11
r-116 24 0.789855 24 0.224638 13 14 23 31 22 33 21 21 15 29 28
r-775 24 0.626812 24 0.695652 561 964 561 839 651 1006 1742 1280 665 910 788
r-876 24 0.206522 24 0.525362 120 77 74 210 132 291 125 184 145 104 104
r-9 24 0.98913 24 0.101449 0 0 0 0 0 3 1 1 0 0 0
r-479 24 0.822464 24 0.206522 12 8 8 18 22 32 19 11 16 14 14
r-329 24 0.927536 24 0.0181159 0 0 0 0 0 1 2 1 0 0 0
r-852 24 0.199275 24 0.108696 10 63 10 36 10 6 62 11 43 88 43
r-29 24 0.699275 24 0.246377 53 61 35 164 63 49 151 78 75 100 115
r-152 24 0.876812 24 0.449275 43 62 62 130 55 68 86 96 90 50 80
r-171 24 0.652174 24 0.634058 1038 896 1384 989 1345 1674 1568 1563 1083 1411 925
r-502 24 0.336957 24 0.514493 329 378 278 483 338 665 608 480 555 593 627
r-875 24 0.076087 24 0.612319 9 4 4 16 16 19 13 13 16 11 11
r-595 24 0.0326087 24 0.876812 2 0 0 3 3 4 1 2 4 0 0
r-905 24 0.568841 24 0.0905797 22 96 22 51 31 26 149 22 47 86 47
r-454 24 0.583333 24 0.173913 32 53 20 98 29 34 128 53 80 96 52
r-2 24 0.782609 24 0.293478 48 29 47 78 49 67 74 73 66 54 34
r-259 24 0.355072 24 0.275362 446 812 412 772 420 671 1649 689 857 741 735
r-471 24 0.695652 24 0.42029 172 191 260 511 215 267 364 420 293 284 278
r-89 24 0.0905797 24 0.48913 143 9 5 57 46 140 10 10 93 17 10
r-927 24 0 24 0.844203 11 1 3 4 3 18 4 2 5 2 4
r-191 24 0.0144928 24 0.503623 924 7 7 972 401 1675 10 10 971 41 73
r-283 24 0.0398551 24 0.771739 7 1 0 4 3 8 2 1 8 2 2
r-585 24 0.637681 24 0.597826 1199 698 699 838 674 1441 1206 1203 498 437 425
r-986 24 0.373188 24 0.735507 127 63 133 129 159 137 61 138 142 207 143
r-661 24 0.456522 24 0.724638 151 145 153 319 290 255 228 252 297 277 298
r-572 24 0.626812 24 0.235507 42 102 67 171 81 63 102 64 104 204 78
r-768 24 0.942029 24 0.15942 2 0 0 4 1 5 2 2 2 1 2
r-330 24 0.721014 24 0.960145 10 28588 20 23198 20 11 29888 12 372 35398 356
r-885 24 0.48913 24 0.981884 6 179 6 125 3 4 309 4 17 190 9
r-335 24 0.336957 24 0.40942 980 431 434 570 867 1664 727 835 923 622 590
r-792 24 0.318841 24 0.17029 58 228 58 198 70 88 417 140 186 439 187
r-138 24 0.32971 24 0.228261 213 514 335 457 377 337 822 336 343 441 368
r-201 24 0.467391 24 0.351449 695 1356 803 886 643 1092 2477 1045 899 1049 813
r-217 24 0.5 24 0.394928 678 1343 676 800 791 1598 1905 1324 826 1476 824
r-762 24 0.228261 24 0.612319 103 68 68 114 75 155 64 64 187 101 152
r-232 24 0.384058 24 0.40942 1505 575 491 583 1019 1929 899 901 577 513 642
r-958 24 0.786232 24 0.0181159 0 7 0 2 0 1 14 1 1 3 1
r-256 24 0.282609 24 0.471014 640 212 213 419 523 1301 498 355 594 482 350
r-252 24 0.297101 24 0.594203 150 141 218 210 127 254 351 230 219 184 184
r-647 24 0.126812 24 0.173913 69 70 61 83 62 58 23 23 112 101 145
r-786 24 0.713768 24 0.257246 34 53 54 122 63 82 133 51 97 98 63
r-934 24 0.913043 24 0.445652 49 15 15 38 23 46 15 25 31 35 35
r-421 24 0.463768 24 0.688406 321 265 280 349 258 399 423 531 422 487 446
r-187 24 0.442029 24 0.57971 404 459 404 535 507 779 1193 782 726 835 749
r-736 24 0.942029 24 0.619565 524 9 9 300 97 685 6 6 618 42 42
r-244 24 0.681159 24 0.992754 1293 130339 662 116726 658 684 147756 923 2612 141917 2702
r-51 24 0.561594 24 0.42029 454 682 450 594 451 790 756 1209 566 716 570
r-304 24 0.224638 24 0.365942 536 242 194 419 496 1003 335 301 447 356 317
r-360 24 0.228261 24 0.474638 466 164 124 292 532 943 314 203 308 155 155
r-665 24 0.786232 24 0.445652 47 51 47 168 90 115 77 78 106 108 109
r-177 24 0.601449 24 0.00362319 3 70 6 61 6 6 120 11 18 161 32
r-823 24 0.880435 24 0.376812 62 12 19 43 57 97 19 32 87 38 38
r-393 24 0.365942 24 0.115942 28 147 17 62 22 41 151 25 90 179 57
r-887 24 0.644928 24 0.42029 486 409 405 736 461 754 683 682 838 551 683
r-889 24 0.0471014 24 0.224638 2654 21 37 1621 345 1630 9 16 2978 36 27
r-782 24 0.485507 24 0.572464 742 856 740 941 715 1337 1193 1336 900 843 950
r-113 24 0.898551 24 0.474638 42 17 10 56 38 68 24 24 96 63 36
r-862 24 0.0181159 24 0.0144928 0 0 0 0 0 0 0 0 1000000 1000000 1000000
r-618 24 0.387681 24 0.15942 114 250 71 184 91 106 455 106 86 242 142
r-226 24 0.0181159 24 0.692029 31 1 1 7 18 28 2 3 10 4 2
r-787 24 0.242754 24 0.202899 145 416 145 367 245 218 459 218 416 390 273
r-441 24 0.942029 24 0.960145 22 94235 22 87705 10 10 85829 22 4635 121734 4645
r-679 24 0.228261 24 0.492754 465 241 154 486 400 1002 383 385 463 352 226
r-190 24 0.438406 24 0.137681 38 280 38 208 29 32 302 53 51 296 51
r-71 24 0.463768 24 0.210145 78 409 67 259 132 169 767 162 111 183 175
r-976 24 0.902174 24 0.163043 2 1 2 6 2 5 4 4 3 5 2
r-16 24 0.521739 24 0.797101 187 543 130 352 248 208 765 315 157 374 247
r-730 24 0.811594 24 0.894928 36 117 35 47 24 44 155 44 41 410 41
r-315 24 0.315217 24 0.293478 404 321 404 439 465 979 545 797 292 352 299
r-841 24 0.916667 24 0.927536 1 8 1 4 1 2 9 1 7 12 7
r-455 24 0.507246 24 0.710145 118 364 183 416 123 249 858 182 209 192 135
r-182 24 0.855072 24 0.518116 46 25 24 32 24 53 33 20 50 15 25
r-6 24 0.210145 24 0.862319 9 8 9 13 9 8 14 8 12 8 7
r-707 24 0.713768 24 0.634058 711 332 463 602 571 1209 644 602 643 553 615
r-325 24 0.195652 24 0.373188 415 124 123 228 233 565 265 310 302 194 252
r-797 24 0.427536 24 0.793478 25 73 25 60 30 38 115 23 25 134 25
r-749 24 0.608696 24 0.630435 620 428 573 566 359 1094 936 719 519 711 523
r-568 24 0.0869565 24 0.644928 17 3 5 15 9 16 7 5 8 8 5
r-715 24 0.539855 24 0.228261 61 85 94 166 67 95 205 149 196 202 125
r-594 24 0.673913 24 0.282609 59 71 56 106 61 141 91 141 172 111 173
r-565 24 0.358696 24 0.449275 1344 785 832 1334 1672 2766 1441 1459 1083 888 1347
r-908 24 0.275362 24 0.0326087 23 19426 23 7759 24 55 23525 55 1124 27193 949
r-67 24 0.155797 24 0.514493 34 14 14 181 42 74 33 33 57 32 32
r-508 24 0.315217 24 0.438406 497 389 323 542 449 1035 628 589 437 488 336
r-28 24 0.76087 24 0.865942 169 411 260 451 294 211 851 274 192 1044 324
r-867 24 0.137681 24 0.304348 579 121 90 271 408 686 203 206 378 463 319
r-450 24 0.905797 24 0.0833333 0 2 1 1 1 2 2 3 0 1 1
r-540 24 0.916667 24 0.0797101 0 1 1 1 1 1 1 3 1 1 2
r-102 24 0.931159 24 0.92029 725 37668 37548 25262 6498 776 37408 37654 39963 107647 107688
r-808 24 0.952899 24 0.786232 34656 13 26 21987 3747 35079 18 18 82985 553 754
r-250 24 0.413043 24 0.945652 1 95 1 28 1 3 81 3 16 52 8
r-131 24 0.5 24 0.5 655 853 654 581 676 897 1251 896 724 598 682
r-61 24 0.576087 24 0.789855 122 559 109 324 197 277 772 175 224 295 207
r-237 24 0.655797 24 0.00724638 1 13 1 25 3 5 49 5 10 16 16
r-215 24 0.76087 24 0.73913 180 145 165 174 252 294 211 210 373 305 361
r-651 24 0.894928 24 0.815217 132 18 10 75 96 91 11 11 310 85 151
r-496 24 0.344203 24 0.710145 172 110 173 354 126 176 173 176 204 255 208
r-979 24 0.623188 24 0.793478 118 456 189 403 147 268 717 240 171 365 266
r-162 24 0.076087 24 0.452899 93 15 9 64 27 149 23 14 110 42 42
r-483 24 0.449275 24 0.496377 1251 1352 1056 1017 1119 2327 1886 1929 1267 1270 1187
r-895 24 0.431159 24 0.952899 4 103 2 43 3 8 90 8 8 78 8
r-500 24 0.445652 24 0.59058 501 474 389 745 415 683 751 1033 752 560 751
r-778 24 0.583333 24 0.869565 21 90 36 69 42 53 150 53 28 144 46
r-356 24 0.800725 24 0.148551 10 8 6 10 10 17 7 17 8 15 8
r-554 24 0.996377 24 0.394928 141 16 16 313 49 211 12 25 331 44 44
r-247 24 0.492754 24 0.467391 1162 1293 1171 1370 1018 2011 2653 2918 1439 1313 1439
r-838 24 0.507246 24 0.423913 817 611 634 588 730 956 1475 1018 766 842 822
r-603 24 0.594203 24 0.51087 1127 836 888 1042 997 2278 1482 1479 1102 1027 1043
r-384 24 0.15942 24 0.902174 4 2 4 3 2 7 7 4 3 3 3
r-323 24 0.634058 24 0.717391 534 886 534 744 560 1003 1636 724 803 623 831
r-635 24 0.438406 24 0.177536 165 189 165 233 122 200 339 168 184 254 181
r-70 24 0.471014 24 0.742754 103 144 109 422 162 160 223 160 200 409 311
r-238 24 0.289855 24 0.985507 2 13 2 5 2 4 28 3 2 5 1
r-413 24 0.257246 24 0.126812 139 660 85 492 104 168 974 189 169 732 168
r-844 24 0.166667 24 0.365942 401 132 97 293 270 553 234 237 285 170 172
r-188 24 0.902174 24 0.688406 178 6 6 73 97 414 6 6 400 21 21
r-988 24 0.75 24 0.597826 681 244 244 461 563 1238 376 458 548 510 369
r-837 24 0.945652 24 0.217391 4 1 1 4 2 9 2 4 3 5 3
r-777 24 0.231884 24 0.00362319 30245 1000000 29187 1000000 29294 96 1000000 140 8934 1000000 8643
r-836 24 0.0471014 24 0.554348 103 7 7 133 92 154 12 7 59 17 30
r-936 24 0.699275 24 0.634058 647 393 397 576 832 1162 668 1050 679 708 954
r-763 24 0.804348 24 0.887681 28 281 48 279 52 36 358 36 122 688 214
r-209 24 0.195652 24 0.181159 157 180 254 178 144 357 311 254 292 385 270
r-518 24 0.746377 24 0.25 38 23 38 41 29 37 23 37 47 34 74
r-711 24 0.815217 24 0.978261 91 1000000 120 1000000 52 56 1000000 56 2043 1000000 1438
r-897 24 0.311594 24 0.25 270 346 171 330 262 400 638 255 337 399 411
r-166 24 0.65942 24 0.702899 510 484 513 523 503 937 876 1247 1222 752 864
r-941 24 0.706522 24 0.333333 51 102 66 134 53 62 143 160 66 94 142
r-150 24 0.778986 24 0.380435 57 27 27 156 63 148 65 41 104 66 66
r-872 24 0.217391 24 0.355072 511 124 195 292 337 839 173 217 172 154 178
r-199 24 0.583333 24 0.202899 63 84 64 122 56 98 127 62 62 81 62
r-153 24 0.76087 24 0.449275 82 194 194 208 163 126 290 336 242 182 183
r-655 24 0.253623 24 0.304348 627 414 506 591 583 1067 692 719 548 685 441
r-728 24 0.0724638 24 0.692029 15 3 3 18 10 14 3 3 12 7 4
r-998 24 0.630435 24 0.0688406 4 57 4 30 2 4 54 8 11 41 6
r-994 24 0.108696 24 0.380435 231 15 17 180 54 331 35 34 163 44 26
r-974 24 0.75 24 0.492754 147 152 133 411 140 219 175 273 319 151 236
r-397 24 0.967391 24 0.0108696 0 0 0 0 0 1 1 1 0 0 0
r-36 24 0.65942 24 0.576087 1380 960 1205 1325 1161 2472 1466 1462 999 1033 979
r-733 24 0.902174 24 0.539855 68 10 10 37 22 76 16 9 163 31 18
r-663 24 0.728261 24 0.0833333 5 10 5 11 3 5 21 5 3 8 6
r-308 24 0.300725 24 0.0144928 19 48503 34 39423 35 23 56821 25 292 34627 292
r-961 24 0.394928 24 0.898551 6 22 10 33 8 16 62 12 15 20 25
r-548 24 0.851449 24 0.757246 322 127 127 189 286 467 140 101 444 131 130
r-691 24 0.0543478 24 0.387681 571 11 11 264 62 676 28 28 589 114 70
r-650 24 0.757246 24 0.978261 138 104068 122 63082 135 104 118753 77 2424 108937 3017
r-546 24 0.655797 24 0.0471014 1 22 2 10 2 5 40 2 6 30 6
r-630 24 0.384058 24 0.681159 208 120 176 287 147 219 188 217 370 245 243
r-589 24 0.724638 24 0.115942 1 10 1 12 1 5 18 5 4 18 4
r-136 24 0.543478 24 0.173913 65 78 66 83 77 108 75 68 86 102 53
r-801 24 0.557971 24 0.434783 716 589 979 746 779 1224 1242 1362 1055 1125 704
r-515 24 0.0869565 24 0.626812 29 3 3 28 18 28 8 4 19 14 14
r-731 24 0.228261 24 0.503623 260 151 102 320 278 382 154 208 309 218 138
r-83 24 0.235507 24 0.177536 49 148 78 212 53 107 297 108 221 179 137
r-254 24 0.188406 24 0.376812 381 124 124 256 309 798 192 248 327 695 680
r-306 24 0.123188 24 0.431159 116 20 20 77 90 128 47 47 93 33 33
r-625 24 0.0978261 24 0.677536 24 6 6 35 26 47 10 17 21 20 19
r-881 24 0.706522 24 0.764493 229 251 143 209 215 299 533 272 213 358 132
r-574 24 0.717391 24 0.898551 18 302 11 153 18 24 392 14 961 339 1045
r-672 24 0.471014 24 0.148551 41 214 41 92 55 102 403 103 99 129 61
r-938 24 0.195652 24 0.0905797 12 408 12 153 12 25 332 14 134 1238 134
r-101 24 0.503623 24 0.923913 6 65 6 27 7 9 69 9 27 38 28
r-984 24 0.536232 24 0.307971 185 289 285 318 297 296 312 385 345 292 333
r-814 24 0.373188 24 0.731884 97 171 97 212 162 157 172 177 183 275 139
r-756 24 0.688406 24 0.471014 189 352 352 444 197 447 614 675 460 465 557
r-452 24 0.847826 24 0.594203 255 80 49 255 343 455 117 72 330 230 367
r-260 24 0.0905797 24 0.264493 861 16 16 397 499 1076 12 21 1825 583 486
r-300 24 0.0434783 24 0.576087 17 2 3 20 8 31 5 3 9 3 3
r-288 24 0.65942 24 0.507246 842 405 419 1005 672 1826 826 767 747 618 664
r-216 24 0.539855 24 0.804348 60 261 54 199 83 54 339 89 106 242 107
r-776 24 0.811594 24 0.836957 31 21 30 20 17 21 49 28 322 107 233
r-388 24 0.358696 24 0.634058 208 198 156 330 220 343 308 310 323 252 251
r-957 24 0.130435 24 0.326087 267 39 24 102 196 367 28 28 125 25 26
r-951 24 0.815217 24 0.728261 371 94 155 155 181 503 172 221 273 162 106
r-770 24 0.224638 24 0.905797 7 10 7 19 7 11 19 11 12 11 7
r-339 24 0.568841 24 0.59058 1437 858 1231 667 1059 2198 1298 2280 686 888 891
r-667 24 0.34058 24 0.666667 203 223 228 206 160 329 233 243 144 143 147
r-614 24 0.518116 24 0.898551 8 34 8 38 7 8 67 8 40 60 24
r-529 24 0.0326087 24 0.608696 21 5 5 37 23 32 4 4 13 1 1
r-351 24 0.884058 24 0.532609 101 12 7 94 58 178 19 11 107 64 64
r-815 24 0.0942029 24 0.931159 1 0 1 0 0 1 2 2 1 1 1
r-235 24 0.0289855 24 0.210145 85690 257 137 49514 3673 99087 157 288 105398 1112 814
r-80 24 0.449275 24 0.905797 13 33 13 30 11 13 86 22 13 56 22
r-348 24 1 24 0.586957 77755 136 220 77982 1231 85880 130 176 89234 2565 2560
r-243 24 0.0507246 24 0.235507 517 12 21 234 141 627 20 12 1647 55 30
r-22 24 0.173913 24 0.311594 258 64 56 162 367 628 123 124 321 137 138
r-864 24 0.608696 24 0.257246 62 45 66 97 49 101 103 63 101 208 101
r-921 24 0.655797 24 0.525362 954 549 607 705 809 1863 916 796 727 741 594
r-605 24 0.608696 24 0.221014 56 29 69 63 82 56 68 56 104 102 67
r-764 24 0.945652 24 0.0326087 0 0 0 0 0 2 2 1 0 1 0
r-684 24 0.76087 24 0.59058 429 269 171 508 432 898 352 407 480 666 418
r-539 24 0.228261 24 0.0362319 87 9827 158 9344 159 171 11846 96 226 6582 338
r-181 24 0.199275 24 0.98913 0 5 0 1 0 1 12 1 0 2 1
r-363 24 0.815217 24 0.474638 129 65 104 237 91 125 111 111 227 99 145
r-488 24 0.713768 24 0.84058 64 199 64 154 82 150 375 126 144 250 140
r-322 24 0.586957 24 0.460145 774 904 594 824 746 1321 1203 1077 826 897 945
r-577 24 0.373188 24 0.467391 923 573 646 818 770 1800 1099 1080 723 667 599
r-581 24 0.75 24 0 1 18 1 14 2 3 16 3 13 9 24
r-913 24 0.376812 24 0.615942 353 327 496 615 372 653 577 720 552 584 583
r-702 24 0.862319 24 0.528986 185 30 17 109 76 292 44 26 101 72 71
r-613 24 0.891304 24 0.0978261 2 1 1 3 2 3 1 5 2 1 1
r-888 24 0.731884 24 0.481884 352 364 424 467 296 418 546 500 569 466 467
r-820 24 0.416667 24 0.90942 6 58 6 19 12 16 59 16 13 52 8
r-240 24 0.456522 24 0.293478 459 1136 299 838 519 732 1586 743 550 603 478
r-192 24 0.644928 24 0.518116 1010 499 506 657 1102 1803 1016 869 820 886 705
r-292 24 0.898551 24 0.48913 75 10 10 43 37 70 8 8 70 23 13
r-758 24 0.612319 24 0.253623 163 117 105 222 150 171 192 171 162 228 245
r-745 24 0.0253623 24 0.398551 634 10 10 473 58 661 15 8 534 43 43
r-331 24 0.275362 24 0.543478 245 239 153 420 273 337 244 244 328 237 314
r-359 24 0.996377 24 0.576087 15906 4423 4342 17921 4365 18094 4300 4360 9705 818 659
r-200 24 0.90942 24 0.199275 7 3 3 4 3 12 3 3 9 2 2
r-658 24 0.873188 24 0.942029 30 6734 30 4861 71 65 6723 32 2443 34557 2183
r-954 24 0.873188 24 0.481884 44 36 59 120 48 87 57 57 54 40 67
r-72 24 0.362319 24 0.445652 985 660 592 718 826 1750 1091 1280 1334 818 945
r-253 24 0.413043 24 0.155797 24 148 38 66 36 34 162 54 43 103 43
r-760 24 0.0434783 24 0.0833333 202076 946 944 34396 102956 201971 1047 958 425249 6796 6500
r-159 24 0.949275 24 0.550725 92 2 2 52 16 133 2 3 184 15 28
r-129 24 0.503623 24 0.347826 718 651 608 685 618 1058 918 978 858 807 1021
r-879 24 0.713768 24 0.594203 826 364 265 445 960 1570 446 498 1284 560 727
r-909 24 0.547101 24 0.836957 116 276 79 126 147 117 523 189 76 117 117
r-93 24 0.92029 24 0.235507 6 5 3 7 6 20 8 8 15 7 4
r-125 24 0.0181159 24 0.297101 26436 33 33 14398 1129 30475 73 39 30259 1780 1772
r-804 24 0.0253623 24 0.394928 1172 9 9 935 100 1706 11 11 2391 45 45
r-592 24 0.800725 24 0.902174 18 810 34 570 34 23 933 23 253 1276 455
