instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-944 30 0.618391 30 0.618391 98543354 112247220 91341172
r-856 37 0.876877 37 0.876877 201919995 192925007 181235074
r-586 39 0.45614 39 0.45614 -1 -1 -1
r-757 35 0.946218 35 0.946218 2891495 9168743 1905592
r-326 16 0.816667 16 0.816667 2569 2801 2058
r-823 33 0.996212 33 0.996212 537 532 538
r-973 20 0.926316 20 0.926316 837 65668 816
r-902 37 0.0690691 37 0.0690691 2784689 6750540 2504180
r-101 25 0.806667 25 0.806667 947555 1564955 855913
r-959 37 0.0525526 37 0.0525526 -1 -1 -1
r-67 38 0.829303 38 0.829303 2771777558 3522151237 2493500801
r-133 31 0.593548 31 0.593548 145930193 158046653 131307840
r-674 39 0.489879 39 0.489879 -1 -1 -1
r-831 27 0.509972 27 0.509972 14945395 17507330 13422381
r-835 32 0.395161 32 0.395161 298423148 320032540 262966755
r-270 39 0.483131 39 0.483131 -1 -1 -1
r-782 40 0.924359 40 0.924359 96474916 164020178 84330466
r-573 15 0.447619 15 0.447619 10927 9936 9328
r-393 20 0.668421 20 0.668421 188421 161330 165679
r-74 31 0.748387 31 0.748387 71869743 68380352 63872131
r-661 36 0.85873 36 0.85873 258084418 366333051 225616176
r-323 18 0.555556 18 0.555556 63470 68875 56136
r-505 37 0.286787 37 0.286787 2099563382 2595537878 1943473766
r-72 16 0.2 16 0.2 4230 4614 4070
r-995 33 0.342803 33 0.342803 200175430 276058953 181108255
r-109 30 0.485057 30 0.485057 62913054 49195312 56042150
r-663 16 0.0833333 16 0.0833333 246 560 250
r-834 33 0.969697 33 0.969697 -1 -1 -1
r-91 21 0.933333 21 0.933333 6770 74553 349568
r-785 34 0.379679 34 0.379679 514178838 615612439 471982538
r-98 16 0.791667 16 0.791667 6396 11523 4773
r-82 40 0.961538 40 0.961538 114780 14772981038 260742
r-496 27 0.319088 27 0.319088 17505689 19169726 15586172
r-502 38 0.778094 38 0.778094 3562883978 3149741299 3222619638
r-22 21 0.609524 21 0.609524 388053 447272 343688
r-836 40 0.188462 40 0.188462 -1 -1 -1
r-979 36 0.0412698 36 0.0412698 -1 -1 -1
r-85 40 0.0948718 40 0.0948718 1401269704 2396579423 1184268565
r-992 27 0.102564 27 0.102564 265082 280906 244338
r-675 33 0.700758 33 0.700758 315814493 367250776 285449223
r-71 23 0.893281 23 0.893281 80851 64833 63799
r-981 19 0.596491 19 0.596491 142763 155900 122641
r-458 31 0.494624 31 0.494624 163074512 157718709 148441189
r-319 27 0.039886 27 0.039886 720028 -1 12168908149
r-900 35 0.37479 35 0.37479 1015227868 1146729323 938500022
r-30 33 0.676136 33 0.676136 244865951 305130051 212491440
r-772 30 0.986207 30 0.986207 345 351 347
r-12 35 0.0285714 35 0.0285714 -1 -1 -1
r-874 24 0.286232 24 0.286232 2056588 2786836 1894259
r-673 21 0.652381 21 0.652381 394334 401431 313107
r-925 35 0.142857 35 0.142857 286732364 550519600 262892240
r-771 27 0.310541 27 0.310541 15465902 9597980 14189662
r-998 16 0.55 16 0.55 17800 18856 14985
r-399 38 0.217639 38 0.217639 2637826440 2881240566 2320007848
r-263 34 0.87344 34 0.87344 23498490 38943837 21224538
r-731 29 0.283251 29 0.283251 22079875 30722035 18949819
r-36 21 0.77619 21 0.77619 211527 208027 170898
r-400 16 0.866667 16 0.866667 617 1035 565
r-179 30 0.0942529 30 0.0942529 376103 1192057 303235
r-826 28 0.441799 28 0.441799 34066770 38942330 30960107
r-210 19 0.292398 19 0.292398 101020 94700 88306
r-413 34 0.367201 34 0.367201 563264105 652998107 519445696
r-654 18 0.849673 18 0.849673 4145 5823 3974
r-136 19 0.643275 19 0.643275 200301 219660 176715
r-982 19 0.502924 19 0.502924 276751 198754 248578
r-948 40 0.833333 40 0.833333 -1 -1 -1
r-99 29 0.0738916 29 0.0738916 463444 1361391 328741
r-560 18 0.72549 18 0.72549 50708 65804 46033
r-127 21 0.509524 21 0.509524 594883 643878 508957
r-482 31 0.825806 31 0.825806 31983368 36736457 29655913
r-375 33 0.943182 33 0.943182 7047419 224700861 8811069
r-402 17 0.345588 17 0.345588 33060 48582 26582
r-420 37 0.935435 37 0.935435 21523031 31535650 16156769
r-741 20 0.268421 20 0.268421 92702 85613 82152
r-644 34 0.529412 34 0.529412 741870085 773037176 680367329
r-295 31 0.249462 31 0.249462 48602302 58476663 43711278
r-554 21 0.414286 21 0.414286 626705 408127 538544
r-949 20 0.589474 20 0.589474 547918 657039 486850
r-801 40 0.211538 40 0.211538 -1 -1 -1
r-726 29 0.945813 29 0.945813 39671319 334572 42828416
r-13 27 0 27 0 406 406 406
r-734 15 0.92381 15 0.92381 43975 378855 49418
r-456 29 0.305419 29 0.305419 31385101 36999622 27693352
r-693 37 0.725225 37 0.725225 -1 -1 -1
r-794 18 0.156863 18 0.156863 3916 4094 3858
r-228 24 0.0942029 24 0.0942029 10397 13003 8267
r-930 23 0.442688 23 0.442688 1664752 1748484 1466301
r-377 37 0.265766 37 0.265766 3558853555 3574051962 3110176543
r-336 32 0.375 32 0.375 194573060 230882955 169043913
r-459 40 0.739744 40 0.739744 -1 -1 -1
r-829 15 0.52381 15 0.52381 20582 21450 18634
r-328 32 0.469758 32 0.469758 230276574 260277373 212062032
r-590 39 0.345479 39 0.345479 -1 -1 -1
r-679 27 0.492877 27 0.492877 10219146 9375210 8887919
r-265 35 0.0857143 35 0.0857143 13647224 13336931 11281865
r-555 24 0.199275 24 0.199275 1147866 1699608 1092000
r-561 29 0.381773 29 0.381773 43334782 48155155 38232535
r-627 28 0.907407 28 0.907407 296056 516622 271306
r-63 33 0.291667 33 0.291667 265609610 323239316 242196803
r-762 34 0.736185 34 0.736185 263335868 393071023 225009394
r-605 16 0.2 16 0.2 4520 4999 4136
r-166 19 0.736842 19 0.736842 52738 50262 46407
r-736 39 0.712551 39 0.712551 -1 -1 -1
r-722 40 0.382051 40 0.382051 -1 -1 -1
r-190 24 0.402174 24 0.402174 4300612 4335348 3866826
r-358 22 0.675325 22 0.675325 720586 872990 627741
r-411 18 0.888889 18 0.888889 4721 4756 4497
r-991 15 0.047619 15 0.047619 26852548 977 26852550
r-889 31 0.980645 31 0.980645 426 1014 427
r-895 17 0.735294 17 0.735294 21639 17578 19347
r-958 31 0.249462 31 0.249462 57379796 64392903 50601206
r-392 36 0.379365 36 0.379365 1043910153 981381321 922021940
r-169 38 0.00142248 38 0.00142248 744 744 744
r-97 38 0.0128023 38 0.0128023 574 635 579
r-543 34 0.755793 34 0.755793 395557950 375780050 352382340
r-704 22 0.272727 22 0.272727 291681 465067 243878
r-536 19 0.450292 19 0.450292 329858 338555 292870
r-211 19 0.701754 19 0.701754 86533 93100 80673
r-94 29 0.985222 29 0.985222 12137118 -1 -1
r-972 28 0.714286 28 0.714286 31103865 29733406 27856015
r-83 28 0.037037 28 0.037037 2581367 -1 -1
r-259 31 0.584946 31 0.584946 165868102 166280329 153108745
r-519 24 0.0507246 24 0.0507246 5117 504771 5688
r-208 34 0.110517 34 0.110517 37448956 63775439 33654647
