instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-323 18 0.555556 18 0.555556 42618 52363 38310
r-992 27 0.102564 27 0.102564 186076 112635 161001
r-855 28 0.0873016 28 0.0873016 13467 16139 11505
r-137 34 0.848485 34 0.848485 57971627 53730691 53357938
r-732 16 0.2 16 0.2 2210 1961 1977
r-53 21 0.342857 21 0.342857 285030 364327 256540
r-400 16 0.866667 16 0.866667 191 409 169
r-838 33 0.842803 33 0.842803 67495439 108578719 63829825
r-476 27 0.606838 27 0.606838 12939935 16058150 12090313
r-231 18 0.993464 18 0.993464 1 1 1
r-301 40 0.270513 40 0.270513 -1 -1 -1
r-925 35 0.142857 35 0.142857 129123361 255264280 121673890
r-79 31 0.0537634 31 0.0537634 169390 47073 146256
r-613 31 0.464516 31 0.464516 80552670 89261749 71359488
r-804 18 0.699346 18 0.699346 32211 29934 29517
r-638 25 0.553333 25 0.553333 6576692 6382819 5907900
r-129 24 0.300725 24 0.300725 1588502 1412188 1346163
r-19 25 0.743333 25 0.743333 1020974 1525369 940417
r-533 15 0.552381 15 0.552381 13097 11069 12121
r-471 37 0.978979 37 0.978979 -1 -1 -1
r-445 37 0.285285 37 0.285285 2120800204 2487729050 1968287319
r-46 22 0.411255 22 0.411255 761030 674874 665198
r-589 21 0.933333 21 0.933333 159236 1055 159228
r-178 25 0.793333 25 0.793333 951095 718619 846630
r-669 35 0.615126 35 0.615126 638235935 751021844 589371442
r-343 36 0.807937 36 0.807937 684428716 645913548 637780740
r-26 18 0.947712 18 0.947712 1 1 1
r-60 33 0.541667 33 0.541667 275391953 296155862 253578968
r-977 27 0.538462 27 0.538462 13568842 14913689 12257884
r-390 35 0.00336134 35 0.00336134 1 1 1
r-570 21 0.0285714 21 0.0285714 1 1 1
r-84 18 0.130719 18 0.130719 193 420 161
r-538 20 0.284211 20 0.284211 144159 230414 128582
r-67 38 0.829303 38 0.829303 1563189829 2180650960 1439815257
r-131 16 0.7 16 0.7 8171 7124 7147
r-430 26 0.646154 26 0.646154 3022967 4041429 2546601
r-758 33 0.647727 33 0.647727 275137107 289808564 245372482
r-146 29 0.667488 29 0.667488 55483613 64596499 51549026
r-410 30 0.257471 30 0.257471 48965179 34455420 43925416
r-833 39 0.321188 39 0.321188 -1 -1 -1
r-230 34 0.144385 34 0.144385 18847065 54435196 17046735
r-509 29 0.630542 29 0.630542 31651387 42827653 28888954
r-164 16 0.866667 16 0.866667 1667 1173 1661
r-199 23 0.687747 23 0.687747 719862 985181 656454
r-822 21 0.92381 21 0.92381 123573 360 123559
r-552 34 0.953654 34 0.953654 68366 80372512 45022
r-40 28 0.830688 28 0.830688 4701103 6081184 4231575
r-111 38 0.863442 38 0.863442 1235639293 1440662066 1119209460
r-448 21 0.895238 21 0.895238 12815 8532 12736
r-685 30 0.475862 30 0.475862 50691901 59656987 46567160
r-494 35 0.357983 35 0.357983 621880642 608538432 571762533
r-891 36 0.9 36 0.9 35516693 73320981 31957231
r-351 35 0.0487395 35 0.0487395 150017661 12210744 124318519
r-798 40 0.989744 40 0.989744 462753 -1 462753
r-815 15 0.904762 15 0.904762 3915 1518 1605
r-15 23 0.837945 23 0.837945 31989 34914 27083
r-994 22 0.619048 22 0.619048 524575 637491 455244
r-424 31 0.836559 31 0.836559 14539509 26440348 13482784
r-965 23 0.355731 23 0.355731 862926 1246327 767460
r-934 19 0.666667 19 0.666667 45559 34049 37088
r-449 15 0.885714 15 0.885714 49 51 49
r-183 19 0.549708 19 0.549708 45516 46335 36250
r-548 32 0.655242 32 0.655242 182773013 217137861 167543175
r-335 19 0.736842 19 0.736842 71726 62174 58394
r-194 17 0.279412 17 0.279412 21500 24570 19505
r-432 40 0.0615385 40 0.0615385 68080921 134351237 49401745
r-745 34 0.493761 34 0.493761 461426990 439729380 424232096
r-17 38 0.654339 38 0.654339 -1 -1 2718709010
r-442 15 0.4 15 0.4 10157 11299 9152
r-376 40 0.385897 40 0.385897 -1 -1 -1
r-907 23 0.525692 23 0.525692 1503750 1335288 1334732
r-423 29 0.741379 29 0.741379 20856316 26403473 19561401
r-271 28 0.925926 28 0.925926 481234 936546 424917
r-542 24 0.728261 24 0.728261 1016430 1506929 976404
r-105 33 0.195076 33 0.195076 153152146 186702690 138649001
r-265 35 0.0857143 35 0.0857143 3805055 7111395 3314595
r-981 19 0.596491 19 0.596491 98464 92713 82275
r-945 35 0.890756 35 0.890756 25166388 78231434 24197022
r-5 30 0.0988506 30 0.0988506 12115704 12895983 10076489
r-594 39 0.892038 39 0.892038 295824540 357095417 266579057
r-820 31 0.593548 31 0.593548 74016721 85789600 65178161
r-999 37 0.692192 37 0.692192 1642817212 2127467334 1451441555
r-369 39 0.615385 39 0.615385 -1 -1 -1
r-902 37 0.0690691 37 0.0690691 849616 3477172 779662
r-140 27 0.159544 27 0.159544 1440809 1341344 1329624
r-78 19 0.421053 19 0.421053 108223 103212 92497
r-118 36 0.4 36 0.4 994647710 1156215184 910955804
r-926 20 0.621053 20 0.621053 133221 239289 123384
r-615 40 0.478205 40 0.478205 -1 -1 -1
r-212 26 0.0615385 26 0.0615385 310397635 9229 310397467
r-154 25 0.576667 25 0.576667 2949684 3467681 2534840
r-586 39 0.45614 39 0.45614 -1 -1 -1
r-328 32 0.469758 32 0.469758 174453635 188315874 160426412
r-938 25 0.263333 25 0.263333 1141568 1677081 1060314
r-830 15 0.780952 15 0.780952 1518 1617 1423
r-87 38 0.0199147 38 0.0199147 1749 94 1749
r-263 34 0.87344 34 0.87344 11999090 15567456 10906822
r-978 34 0.925134 34 0.925134 4412025 7185512 3943668
r-326 16 0.816667 16 0.816667 1309 1175 1194
r-47 16 0.791667 16 0.791667 4703 5760 4450
r-211 19 0.701754 19 0.701754 47074 56908 44200
r-203 40 0.784615 40 0.784615 -1 -1 -1
r-238 35 0.919328 35 0.919328 1220745 1670413 1105244
r-172 33 0.596591 33 0.596591 448245502 465196720 401543850
r-224 29 0.773399 29 0.773399 14353332 18445258 12872167
r-858 16 0.616667 16 0.616667 13742 17912 12417
r-849 25 0.786667 25 0.786667 566187 682131 527425
r-617 20 0.8 20 0.8 41714 36064 40660
r-566 35 0.62521 35 0.62521 726627165 869766563 668558803
r-179 30 0.0942529 30 0.0942529 85589 262807 80050
r-794 18 0.156863 18 0.156863 2903 1615 2742
r-604 20 0.573684 20 0.573684 245452 298656 218307
r-676 29 0.815271 29 0.815271 1979719 4022959 1868010
r-997 22 0.831169 22 0.831169 39129 55922 37267
r-759 21 0.214286 21 0.214286 79264 131063 74077
r-426 20 0.968421 20 0.968421 1 1 1
r-663 16 0.0833333 16 0.0833333 59 63 59
r-851 16 0.558333 16 0.558333 16524 13813 14047
r-483 26 0.489231 26 0.489231 7280566 5645783 6625356
r-811 38 0.675676 38 0.675676 1786133468 2339758892 1646487413
r-519 24 0.0507246 24 0.0507246 1118 482686 1097
r-558 15 0.428571 15 0.428571 11396 7943 9818
r-786 39 0.0161943 39 0.0161943 1304812 -1 -1
r-659 38 0.810811 38 0.810811 -1 -1 2522537718
r-388 35 0.65042 35 0.65042 890321213 815938861 788873516
r-58 24 0.731884 24 0.731884 419955 842960 375186
r-126 38 0.709815 38 0.709815 1708475049 2842051275 1574364255
r-315 17 0.0147059 17 0.0147059 1 1 1
r-193 19 0.865497 19 0.865497 3414 2746 3237
r-560 18 0.72549 18 0.72549 27368 37064 25871
r-873 30 0.673563 30 0.673563 41301620 45739903 37184432
r-121 26 0.0276923 26 0.0276923 1 1 1
r-125 32 0.659274 32 0.659274 156206766 186523370 142062845
r-985 27 0.538462 27 0.538462 17860683 19075191 16120723
r-564 15 0.552381 15 0.552381 6979 2838 5859
r-898 35 0.909244 35 0.909244 2576647 5122681 2268539
r-306 37 0.704204 37 0.704204 1647974063 1823285560 1456835502
r-233 20 0.7 20 0.7 192946 232809 180840
r-894 32 0.985887 32 0.985887 1 1 1
r-574 22 0.597403 22 0.597403 310056 448139 256958
r-65 20 0.347368 20 0.347368 107133 156761 85918
r-10 31 0.593548 31 0.593548 127895764 143474902 119028194
r-402 17 0.345588 17 0.345588 13679 21412 10699
r-480 20 0.915789 20 0.915789 1018466 181421 800941
r-214 40 0.215385 40 0.215385 -1 -1 -1
r-437 32 0.699597 32 0.699597 94026661 100842553 85528881
r-177 18 0.24183 18 0.24183 28616 25712 26573
r-333 33 0.522727 33 0.522727 338632091 332827297 318368528
r-647 39 0.740891 39 0.740891 -1 -1 -1
r-418 18 0.771242 18 0.771242 25223 23672 22913
r-975 29 0.285714 29 0.285714 9806245 12034384 8703179
r-632 27 0.934473 27 0.934473 2186358080 -1 -1
r-653 28 0.156085 28 0.156085 2916335 3388776 2642858
r-340 15 0.542857 15 0.542857 3464 2055 2224
r-103 16 0.475 16 0.475 21189 20640 19598
r-102 40 0.383333 40 0.383333 -1 -1 -1
r-438 26 0.369231 26 0.369231 9600452 11648409 9176020
r-776 15 0.504762 15 0.504762 13748 12997 12234
r-979 36 0.0412698 36 0.0412698 -1 -1 -1
r-473 34 0.233512 34 0.233512 251401918 335150115 218897345
r-54 22 0.575758 22 0.575758 821093 871323 733332
r-159 20 0.647368 20 0.647368 89677 95437 71866
r-90 30 0.48046 30 0.48046 77930280 84427603 71462596
r-97 38 0.0128023 38 0.0128023 1 1 1
r-869 29 0.975369 29 0.975369 1 1 1
r-508 34 0.386809 34 0.386809 381476655 407978336 343638954
r-447 15 0.714286 15 0.714286 3254 3328 2809
r-768 24 0.326087 24 0.326087 954656 1211521 866212
r-281 16 0.558333 16 0.558333 15306 16046 13557
r-696 40 0.784615 40 0.784615 -1 -1 -1
r-168 18 0.0915033 18 0.0915033 1131 1141 1083
r-579 20 0.163158 20 0.163158 2746 8026 2518
r-272 37 0.978979 37 0.978979 195 819 195
r-356 40 0.79359 40 0.79359 -1 -1 -1
r-545 22 0.0692641 22 0.0692641 2671514382 393165600 1708749121
r-523 25 0.593333 25 0.593333 4968153 6694507 4186856
r-674 39 0.489879 39 0.489879 -1 -1 -1
r-916 18 0.0915033 18 0.0915033 48766 547 45169
r-973 20 0.926316 20 0.926316 30 70 30
r-592 22 0.688312 22 0.688312 367547 393843 315316
r-297 32 0.59879 32 0.59879 218272478 238447692 199991289
r-427 24 0.0615942 24 0.0615942 911 1313 938
r-778 17 0.0808824 17 0.0808824 4640 14602 3994
r-529 24 0.0108696 24 0.0108696 1 1 1
r-339 24 0.666667 24 0.666667 2270739 2235093 2068594
r-61 21 0.561905 21 0.561905 287470 256144 257174
r-714 33 0.916667 33 0.916667 21892654 50013712 18495248
r-32 18 0.0326797 18 0.0326797 1578256420 45 1578256420
r-525 20 0.515789 20 0.515789 215626 183212 189556
r-163 38 0.960171 38 0.960171 380358 190424 348716
r-593 39 0.703104 39 0.703104 -1 -1 -1
r-872 38 0.748222 38 0.748222 -1 -1 -1
r-963 38 0.253201 38 0.253201 -1 -1 -1
r-524 36 0.0619048 36 0.0619048 1317916 2185755 1086951
r-824 20 0.0315789 20 0.0315789 1 1 1
r-603 36 0.253968 36 0.253968 862205656 1025465921 761867519
r-877 23 0.533597 23 0.533597 1719372 1915112 1579220
