instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-454 24 0.583333 24 0.173913 82575 187478 82575 121391 108105 129429 273797 129429 111936 226475 111936
r-2 24 0.782609 24 0.293478 192122 125889 125889 102307 209317 290375 193094 193094 163885 105775 105775
r-259 24 0.355072 24 0.275362 1239303 2195388 1239303 1802831 1201466 1903436 3639596 1903436 1541665 1799187 1541665
r-471 24 0.695652 24 0.42029 592585 631551 631551 657088 595876 892086 1024869 1024869 887505 938586 938586
r-89 24 0.0905797 24 0.48913 364170 27802 27802 383480 103280 543479 35595 35595 395264 35945 35945
r-927 24 0 24 0.844203 74421 14972 14972 48537 30037 108081 19695 19695 74421 19580 19580
r-191 24 0.0144928 24 0.503623 7800850 50971 50971 1704713 2863402 9877208 68277 68277 8405298 97401 97401
r-283 24 0.0398551 24 0.771739 26607 4229 4229 13139 22941 53889 8905 8905 29518 4568 4568
r-585 24 0.637681 24 0.597826 1980967 2196813 2196813 2790152 1639424 3430019 3645276 3645276 1002672 828370 828370
r-986 24 0.373188 24 0.735507 289390 135449 289390 239637 336530 450097 198886 450097 370035 257739 370035
r-661 24 0.456522 24 0.724638 413170 510686 413170 709802 506452 659503 774304 659503 799582 816361 799582
r-572 24 0.626812 24 0.235507 162491 242862 162491 211635 190893 238735 363797 238735 298111 389434 298111
r-768 24 0.942029 24 0.15942 15621 3242 3242 15813 11444 32740 7380 7380 16187 7254 7254
r-330 24 0.721014 24 0.960145 68273 181944530 68273 150576405 63863 76796 189547920 76796 25083 183532288 25083
r-885 24 0.48913 24 0.981884 26041 1126816 26041 853917 24961 34042 1601359 34042 27956 1370534 27956
r-335 24 0.336957 24 0.40942 1473729 1184084 1184084 1729095 1322905 2593477 1931749 1931749 1320168 1035890 1035890
r-792 24 0.318841 24 0.17029 153254 415243 153254 264208 173435 232304 633467 232304 272177 806266 272177
r-138 24 0.32971 24 0.228261 470439 855194 470439 657056 505854 723565 1370000 723565 895968 886629 895968
r-201 24 0.467391 24 0.351449 1964727 2788919 1964727 2302304 1949122 3405996 5410887 3405996 1885843 2286736 1885843
r-217 24 0.5 24 0.394928 2071779 2310426 2071779 2095931 1869855 3670019 4346546 3670019 1747273 2085661 1747273
r-762 24 0.228261 24 0.612319 247732 156146 156146 263269 267139 373264 233460 233460 276292 314304 314304
r-232 24 0.384058 24 0.40942 2317485 1248097 1248097 1535220 2001876 4171492 2192844 2192844 1053322 1302991 1302991
r-958 24 0.786232 24 0.0181159 1653 32169 1653 24191 1164 5676 58926 5676 5927 31150 5927
r-256 24 0.282609 24 0.471014 1485520 653500 653500 1487374 1195796 2760695 1057239 1057239 1318575 877139 877139
r-252 24 0.297101 24 0.594203 331779 492321 492321 456436 333503 484962 790308 790308 426845 410431 410431
r-647 24 0.126812 24 0.173913 65364 309401 309401 182296 60855 80176 118497 118497 111160 40453 40453
r-786 24 0.713768 24 0.257246 147261 213165 147261 218840 159633 213984 330059 213984 261574 249896 261574
r-934 24 0.913043 24 0.445652 133390 40664 40664 67572 105693 197600 66630 66630 127713 60613 60613
r-421 24 0.463768 24 0.688406 624055 487311 624055 673893 628495 1006418 751278 1006418 649485 700543 649485
r-187 24 0.442029 24 0.57971 1261080 1246585 1261080 1263780 1160241 2101259 2079797 2101259 1347860 1860483 1347860
r-736 24 0.942029 24 0.619565 2888188 29541 29541 2541066 295117 3574173 39866 39866 2901565 234966 234966
r-244 24 0.681159 24 0.992754 5573304 902499679 5573304 745079200 5571358 5735424 1014180366 5735424 11998143 1261303748 11998143
r-51 24 0.561594 24 0.42029 1182423 1098846 1182423 1437044 1143046 2007246 1779329 2007246 1216253 1316653 1216253
r-304 24 0.224638 24 0.365942 1313827 711125 711125 1605309 1180530 2190673 1069338 1069338 1468966 688258 688258
r-360 24 0.228261 24 0.474638 693626 460292 460292 1232397 564058 1339495 739148 739148 645248 493385 493385
r-665 24 0.786232 24 0.445652 179494 111174 111174 180048 207208 264819 163730 163730 378139 142586 142586
r-177 24 0.601449 24 0.00362319 25413 808255 25413 646412 24773 42687 1246087 42687 104745 869200 104745
r-823 24 0.880435 24 0.376812 185977 59933 59933 170479 167862 274146 94528 94528 262608 86695 86695
r-393 24 0.365942 24 0.115942 56447 221934 56447 124706 71277 81118 350358 81118 163187 317435 163187
r-887 24 0.644928 24 0.42029 1451008 1258796 1258796 1412008 1421629 2327915 2046960 2046960 1645588 1287521 1287521
r-889 24 0.0471014 24 0.224638 5246359 128448 128448 16112425 997456 5752111 58101 58101 6912132 151383 151383
r-782 24 0.485507 24 0.572464 2037751 1880598 2037751 2160996 1873042 3506007 3196640 3506007 2324234 2012073 2324234
r-113 24 0.898551 24 0.474638 199287 47227 47227 103481 180751 299753 70739 70739 224946 66490 66490
r-862 24 0.0181159 24 0.0144928 1 1 1 1 1 2 2 2 -1 -1 -1
r-618 24 0.387681 24 0.15942 282444 310365 282444 172585 340659 410886 498801 410886 143708 428955 143708
r-226 24 0.0181159 24 0.692029 145475 7205 7205 46063 68071 231312 13212 13212 78481 8918 8918
r-787 24 0.242754 24 0.202899 476640 746014 476640 641928 483121 681282 1101658 681282 1089174 1206885 1089174
r-441 24 0.942029 24 0.960145 114727 1101166805 114727 1043900692 114715 114768 1101166868 114768 1911 35899599 1911
r-679 24 0.228261 24 0.492754 1127424 532986 532986 1240261 940251 2048700 811135 811135 1122336 785748 785748
r-190 24 0.438406 24 0.137681 114553 562899 114553 425873 135411 155723 887184 155723 146533 682774 146533
r-71 24 0.463768 24 0.210145 214627 485670 214627 386607 263781 334096 888134 334096 249627 557300 249627
r-976 24 0.902174 24 0.163043 14743 8325 8325 15392 15120 25511 13411 13411 20001 10617 10617
r-16 24 0.521739 24 0.797101 445405 909611 445405 638238 507815 688856 1635875 688856 534134 1032174 534134
r-730 24 0.811594 24 0.894928 25391 158603 25391 84282 35991 31925 194403 31925 44035 788615 44035
r-315 24 0.315217 24 0.293478 1297903 783534 1297903 839985 1158961 2066954 1234622 2066954 760926 763315 760926
r-841 24 0.916667 24 0.927536 388 995 388 1301 378 416 1086 416 2268 10460 2268
r-455 24 0.507246 24 0.710145 327462 525541 327462 345177 329474 505930 1001430 505930 331430 491978 331430
r-182 24 0.855072 24 0.518116 71957 57078 57078 79039 54160 127763 80924 80924 148550 40553 40553
r-6 24 0.210145 24 0.862319 28229 25349 28229 21511 25669 42083 39572 42083 21196 38389 21196
r-707 24 0.713768 24 0.634058 1701929 1022632 1022632 1810235 1378340 2847461 1603315 1603315 1631406 1356688 1356688
r-325 24 0.195652 24 0.373188 703532 399313 399313 891303 622936 1186023 609341 609341 733977 410670 410670
r-797 24 0.427536 24 0.793478 54390 257810 54390 65896 64316 81532 387670 81532 94923 124546 94923
r-749 24 0.608696 24 0.630435 1282811 1158735 1282811 1101955 1087722 2218254 1996450 2218254 1110776 1048522 1110776
r-568 24 0.0869565 24 0.644928 48035 17224 17224 21157 44331 74353 25772 25772 38343 24660 24660
r-715 24 0.539855 24 0.228261 209291 286799 209291 283619 223312 323537 430884 323537 319710 555154 319710
r-594 24 0.673913 24 0.282609 202747 164965 202747 230212 212824 317789 247708 317789 298549 129827 298549
r-565 24 0.358696 24 0.449275 3240026 2170308 2170308 3388856 2769424 5977097 3751910 3751910 2410418 2518742 2518742
r-908 24 0.275362 24 0.0326087 145718 125932742 145718 36202185 146770 188011 148299839 188011 1617543 117993641 1617543
r-67 24 0.155797 24 0.514493 108084 48491 48491 124386 126079 166944 72387 72387 183869 102480 102480
r-508 24 0.315217 24 0.438406 1075831 766263 766263 1072236 881103 1994636 1342775 1342775 737912 552767 552767
r-28 24 0.76087 24 0.865942 678910 793821 678910 562112 675494 891216 1126302 891216 471535 1151237 471535
r-867 24 0.137681 24 0.304348 940244 430096 430096 1543666 711286 1370666 572555 572555 907763 201660 201660
r-450 24 0.905797 24 0.0833333 6344 8173 6344 5628 5680 12394 15855 12394 4790 3596 4790
r-540 24 0.916667 24 0.0797101 4320 6030 4320 4675 4041 9583 10757 9583 8140 6498 8140
r-102 24 0.931159 24 0.92029 4683521 646236632 646236632 458351502 60018570 4699584 646318652 646318652 355792 197935733 197935733
r-808 24 0.952899 24 0.786232 184894741 64278 64278 250194648 24770140 190769494 84974 84974 181488439 3146466 3146466
r-250 24 0.413043 24 0.945652 6132 281603 6132 79127 4732 10364 411424 10364 46261 153008 46261
r-131 24 0.5 24 0.5 962923 1125791 962923 1108101 849763 1683138 1995651 1683138 1076145 1085290 1076145
r-61 24 0.576087 24 0.789855 409991 788665 409991 617091 454226 644305 1265233 644305 610423 761703 610423
r-237 24 0.655797 24 0.00724638 11984 128844 11984 119684 11420 20772 218464 20772 34654 137503 34654
r-215 24 0.76087 24 0.73913 566387 397701 397701 547201 478901 855165 562924 562924 597069 544441 544441
r-651 24 0.894928 24 0.815217 225411 44961 44961 244125 158938 270482 51379 51379 463495 70289 70289
r-496 24 0.344203 24 0.710145 389222 421855 389222 561629 416502 594514 640700 594514 573876 443863 573876
r-979 24 0.623188 24 0.793478 360426 961754 360426 634864 409829 541070 1568371 541070 402969 984895 402969
r-162 24 0.076087 24 0.452899 389939 48992 48992 439892 92684 589074 70167 70167 512685 234974 234974
r-483 24 0.449275 24 0.496377 3058357 2775651 2775651 2993898 2782546 5713867 4988507 4988507 2909289 2595532 2595532
r-895 24 0.431159 24 0.952899 16282 337771 16282 139587 15267 26362 508559 26362 26211 255228 26211
r-500 24 0.445652 24 0.59058 1042700 1031781 1042700 1167861 969641 1770373 1666695 1770373 1402100 1066135 1402100
r-778 24 0.583333 24 0.869565 101742 239453 101742 186383 113130 147471 360691 147471 84414 335274 84414
r-356 24 0.800725 24 0.148551 32590 23953 32590 39365 30804 51710 36822 51710 35501 43742 35501
r-554 24 0.996377 24 0.394928 1657498 66459 66459 1084570 420090 2197601 99786 99786 1657498 111079 111079
r-247 24 0.492754 24 0.467391 3066118 3147386 3066118 2933924 2850816 5494755 5877688 5494755 3232467 3125207 3232467
r-838 24 0.507246 24 0.423913 1447022 1667398 1447022 1646056 1239642 2441164 2789808 2441164 1663592 1898818 1663592
r-603 24 0.594203 24 0.51087 2815102 2430099 2430099 2967968 2393443 5220826 4147295 4147295 2508803 2861743 2861743
r-384 24 0.15942 24 0.902174 18709 14991 18709 11126 17450 28765 23717 28765 12945 22838 12945
r-323 24 0.634058 24 0.717391 1422187 2273493 1422187 1864514 1380064 2338098 3903570 2338098 1345914 1674436 1345914
r-635 24 0.438406 24 0.177536 320796 417646 320796 305152 350608 500369 692147 500369 330683 695066 330683
r-70 24 0.471014 24 0.742754 369081 514580 369081 616702 443678 582781 769690 582781 405773 854083 405773
r-238 24 0.289855 24 0.985507 8716 59737 8716 20191 8122 14441 115810 14441 7197 30503 7197
r-413 24 0.257246 24 0.126812 378172 2252567 378172 1209918 420426 519068 3088028 519068 355508 2751889 355508
r-844 24 0.166667 24 0.365942 648376 302973 302973 863581 556625 1108811 451084 451084 690530 291341 291341
r-188 24 0.902174 24 0.688406 604259 24720 24720 466107 324787 790130 32461 32461 783604 104454 104454
r-988 24 0.75 24 0.597826 1367150 828683 828683 1829393 1235078 2347880 1277665 1277665 1021674 989766 989766
r-837 24 0.945652 24 0.217391 14762 6818 6818 17793 15099 28902 12176 12176 21687 14633 14633
r-777 24 0.231884 24 0.00362319 437075 -1 437075 -1 435067 548717 -1 548717 5716885 -1 5716885
r-836 24 0.0471014 24 0.554348 352448 25300 25300 76036 306339 497518 40590 40590 335526 33579 33579
r-936 24 0.699275 24 0.634058 1574387 1152459 1152459 1732222 1304871 2630388 1860385 1860385 1571387 1257124 1257124
r-763 24 0.804348 24 0.887681 121417 1048843 121417 555609 120925 153246 1280617 153246 148369 2027770 148369
r-209 24 0.195652 24 0.181159 630573 655258 630573 665667 598238 868809 880275 868809 575518 1285290 575518
r-518 24 0.746377 24 0.25 106953 60078 106953 98378 121151 159526 91433 159526 151584 82218 151584
r-711 24 0.815217 24 0.978261 389533 -1 389533 -1 384915 434377 -1 434377 102257 -1 102257
r-897 24 0.311594 24 0.25 542190 986204 542190 813870 511438 764506 1492288 764506 594371 927746 594371
r-166 24 0.65942 24 0.702899 1466497 962729 1466497 1194072 1337036 2352010 1604150 2352010 1675945 1931231 1675945
r-941 24 0.706522 24 0.333333 143494 222900 222900 180251 171390 202548 344585 344585 106570 252426 252426
r-150 24 0.778986 24 0.380435 220071 88476 88476 213210 234411 345313 129698 129698 227539 206305 206305
r-872 24 0.217391 24 0.355072 508751 454140 454140 1062065 463803 804625 632561 632561 427755 251349 251349
r-199 24 0.583333 24 0.202899 140684 202845 140684 218137 187353 214262 300616 214262 156803 268743 156803
r-153 24 0.76087 24 0.449275 295000 434914 434914 358146 345320 444139 728242 728242 853413 391068 391068
r-655 24 0.253623 24 0.304348 1436128 962838 962838 1614944 1337179 2292879 1474575 1474575 1255541 1286144 1286144
r-728 24 0.0724638 24 0.692029 47729 11420 11420 32139 51053 72520 17814 17814 64971 22021 22021
r-998 24 0.630435 24 0.0688406 16768 187125 16768 100715 13180 26184 283765 26184 38521 140856 38521
r-994 24 0.108696 24 0.380435 552390 60642 60642 592738 193979 754972 80950 80950 634798 115168 115168
r-974 24 0.75 24 0.492754 302213 371579 371579 293545 319649 441842 570879 570879 465420 389626 389626
r-397 24 0.967391 24 0.0108696 518 1430 518 1507 509 5163 5725 5163 905 1546 905
r-36 24 0.65942 24 0.576087 3494505 2663571 2663571 3860833 2940803 6287468 4505736 4505736 2646135 2189707 2189707
r-733 24 0.902174 24 0.539855 139223 24498 24498 118393 63067 231554 37835 37835 336482 80538 80538
r-663 24 0.728261 24 0.0833333 18338 30581 18338 22308 17577 28679 60373 28679 19130 37762 19130
r-308 24 0.300725 24 0.0144928 136359 144337222 136359 84979737 134396 162277 172532635 162277 1287272 147345945 1287272
r-961 24 0.394928 24 0.898551 32063 97985 32063 36734 37912 49746 155565 49746 18103 89456 18103
r-548 24 0.851449 24 0.757246 1099432 326425 326425 1007173 914633 1497261 420616 420616 1457502 410650 410650
r-691 24 0.0543478 24 0.387681 2508416 70754 70754 2032040 292366 3434984 99036 99036 2955720 100687 100687
r-650 24 0.757246 24 0.978261 457044 664191368 457044 351099493 448544 538042 738050854 538042 9898396 696565251 9898396
r-546 24 0.655797 24 0.0471014 9876 144891 9876 58236 7885 16634 238505 16634 12462 99829 12462
