instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-17 15 0.495238 48 0.49734 167 732 508 166 686 244 278 713 672 222 241 592 702 162
r-663 50 0.497143 12 0.560606 35 15 35 15 56 38 54 10 34 15 134 26 214 26
r-243 23 0.549407 28 0.240741 203 279 328 205 640 263 342 380 342 376 261 509 223 223
r-304 10 0.4 34 0.959002 0 1 0 0 1 0 0 4 0 0 0 1 0 0
r-267 49 0.308673 50 0.846531 31639 45386 31824 31590 70537 45090 65174 82967 65102 64947 43265 66996 43406 43358
r-835 32 0.568548 25 0.296667 1623 1946 1532 2386 2430 2724 3191 2963 2811 3095 2545 2321 2689 2972
r-954 39 0.375169 19 0.105263 584 1970 586 1475 1159 1417 1103 2428 971 2292 1249 1886 1253 1723
r-161 17 0.0735294 14 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-941 14 0.0769231 31 0.765591 2 0 0 4 11 4 3 3 3 3 6 5 5 4
r-135 35 0.941176 31 0.303226 129 30 30 30 110 107 232 47 48 48 111 33 57 57
r-593 46 0.448309 25 0.233333 31907 43054 31753 42947 42945 35773 59065 85294 59083 85215 25028 33140 25343 32473
r-844 16 0.7 12 0.378788 0 0 0 0 1 0 1 0 1 0 2 1 1 1
r-891 26 0.636923 47 0.633673 108857 224391 224048 108901 219954 108314 198841 455636 455100 198303 146023 202373 203944 146521
r-364 33 0.333333 41 0.458537 520459 328744 329080 520799 420924 501429 1000000 711978 712188 1000000 429573 407673 407429 429726
r-98 25 0.223333 23 0.422925 202 85 85 136 219 173 472 121 121 200 399 121 195 194
r-971 27 0.814815 46 0.749758 62618 134813 134669 62834 144204 61619 89662 215148 214535 89557 73302 204903 204200 73568
r-742 35 0.989916 40 0.888462 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-878 16 0.95 44 0.167019 5 1 0 9 5 8 12 2 2 22 8 3 2 5
r-852 31 0.0408602 19 0.444444 45 3 3 1 78 2 63 4 4 2 128 38 38 21
r-520 39 0.0782726 12 0.30303 359 0 0 0 374 1 289 0 0 0 323 32 32 56
r-214 10 0.866667 39 0.68691 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-59 36 0.187302 48 0.808511 1113 1137 1075 1021 2758 1763 2155 1887 2003 2189 2127 2422 2498 2117
r-394 22 0.047619 48 0.599291 1379 128 70 1217 911 882 2275 131 236 2225 1907 340 418 1904
r-850 49 0.645408 20 0.984211 17210 1000000 17098 1000000 1000000 800512 19762 1000000 19772 1000000 403887 1000000 403836 1000000
r-636 44 0.790698 24 0.25 180 344 356 222 335 463 464 450 428 391 459 383 474 460
r-284 29 0.783251 15 0.87619 0 0 0 0 0 0 0 0 0 0 1 1 2 1
r-788 23 0.304348 21 0.314286 121 154 98 147 115 136 204 245 155 250 136 188 118 188
r-326 28 0.153439 18 0.529412 39 9 9 15 35 31 58 23 23 22 58 29 29 50
r-343 42 0.392567 35 0.712605 65509 66780 61913 66114 100153 98404 123185 125783 123240 126129 97746 128536 97816 128439
r-111 11 0.563636 22 0.943723 0 8 0 0 3 0 0 10 0 0 1 5 1 1
r-433 48 0.47961 23 0.865613 1318 2206 1318 2343 3122 5607 2758 3690 2186 4572 3277 2724 3097 2726
r-595 29 0.761084 45 0.247475 1414 1243 1244 1411 3814 1909 2463 2339 2396 2461 2556 2570 2719 2652
r-818 39 0.765182 17 0.205882 51 18 31 29 50 88 49 50 81 30 55 41 88 25
r-180 11 0.436364 48 0.509752 5 3 3 5 6 5 3 2 2 5 10 1 1 10
r-693 32 0.506048 26 0.64 7131 10536 7023 10458 8434 9025 13032 21819 12900 21902 10132 10349 10006 10359
r-241 33 0.356061 21 0.047619 163 6090 85 6080 1644 1970 226 7982 124 7978 252 8735 451 8268
r-396 46 0.98744 32 0.383065 1420 29 29 29 1582 268 2570 20 39 20 2211 252 195 259
r-475 43 0.619048 16 0.366667 229 125 248 125 383 474 479 170 513 170 516 363 333 493
r-918 30 0.737931 30 0.266667 396 525 322 477 740 469 613 556 557 613 672 543 600 771
r-230 33 0.528409 14 0.296703 41 33 64 33 90 43 98 40 95 25 93 66 93 44
r-265 25 0.373333 38 0.758179 743 970 700 725 2256 983 1705 1595 1156 1156 1989 1785 1252 1249
r-994 40 0.512821 50 0.548571 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-950 40 0.732051 34 0.930481 5177 365037 5450 366005 64494 69799 6815 492846 6978 493226 61827 565455 61507 565225
r-948 36 0.068254 11 0.872727 0 0 0 0 0 0 1 0 0 0 0 0 0 0
r-981 25 0.283333 27 0.424501 2997 1744 1954 3038 2352 3008 6082 3226 3203 6016 2347 1552 1622 2522
r-163 29 0.37931 34 0.208556 4807 12511 4760 4708 10119 6033 4418 23910 4551 4285 5286 12023 5369 5595
r-279 46 0.584541 24 0.612319 113753 70174 113493 70554 113562 67194 231247 128076 232208 128182 113374 81986 113620 80280
r-914 46 0.676329 44 0.871036 529558 1000000 527255 1000000 1000000 1000000 892224 1000000 902709 1000000 1000000 1000000 1000000 1000000
r-392 13 0.576923 21 0.519048 6 5 5 6 8 5 5 12 12 8 5 9 8 8
r-569 10 0.933333 40 0.608974 0 1 0 0 1 0 0 0 0 0 1 3 3 1
r-907 20 0.110526 28 0.232804 237 179 174 413 166 364 449 128 227 275 835 448 498 833
r-865 26 0.901538 24 0.0543478 0 1 0 1 2 2 1 1 3 3 2 2 2 2
r-533 21 0.647619 17 0.279412 7 6 11 9 22 19 9 14 9 14 12 9 20 15
r-498 47 0.361702 14 0.516484 226 118 99 77 162 158 188 98 134 150 183 88 58 88
r-181 14 0.285714 43 0.550388 83 220 182 128 517 131 102 261 356 102 234 283 231 178
r-653 15 0.352381 12 0.863636 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-49 10 0.977778 13 0.474359 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-733 44 0.609937 44 0.680761 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-510 22 0.891775 13 0.679487 1 0 0 0 0 0 1 0 0 0 2 0 1 0
r-886 43 0.415282 49 0.94983 434 11572 491 395 3650 982 702 19327 888 607 1671 8132 1197 1199
r-425 42 0.0301974 44 0.267442 1000000 30702 30327 1000000 1000000 923200 1000000 27239 27354 1000000 1000000 1000000 1000000 1000000
r-602 15 0.8 35 0.290756 14 25 24 9 37 11 25 39 23 25 22 46 28 37
r-233 30 0.443678 10 0.955556 4 6 2 6 4 8 3 4 3 7 6 11 6 10
r-648 39 0.309042 44 0.276956 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-895 18 0 35 0.912605 3 0 0 1 2 2 3 1 1 7 1 1 1 3
r-101 23 0.359684 47 0.365402 22361 45799 45660 22185 44594 21880 37207 86032 85949 37286 24455 36328 36480 25020
r-514 37 0.0315315 33 0.0416667 1000000 368 368 207 1000000 1000000 1000000 364 359 203 1000000 1000000 1000000 1000000
r-473 28 0.687831 49 0.571429 369012 381085 381963 367832 427301 363781 746045 762356 764595 748000 463503 528418 528892 463431
r-892 37 0.121622 19 0.766082 15 14 8 14 24 24 23 23 13 22 12 14 22 23
r-291 15 0.457143 14 0.318681 2 5 1 3 3 2 3 5 2 5 3 3 3 1
r-116 33 0.0909091 26 0.461538 337 48 50 50 239 43 540 62 62 62 308 193 244 261
r-626 44 0.479915 10 0.955556 13 37 28 22 48 32 37 25 37 43 70 39 33 65
r-255 48 0.327128 35 0.677311 128847 86143 129094 86344 176014 148680 259127 166273 259193 165808 164872 136472 165117 136395
r-31 31 0.625806 25 0.84 418 2723 437 1805 1027 1414 1011 2878 733 3033 1769 1528 1376 2096
r-244 35 0.218487 41 0.363415 465011 172440 173587 464728 252253 433694 934160 322423 321936 938659 532372 330393 329270 532822
r-203 23 0.162055 17 0.389706 86 14 9 9 76 22 133 19 11 18 74 29 49 29
r-580 19 0.912281 37 0.429429 504 61 33 407 849 511 495 93 51 838 552 223 222 535
r-700 17 0.889706 44 0.494715 187 157 157 185 652 193 365 261 319 270 549 402 476 685
r-108 10 0.466667 44 0.608879 0 1 0 0 0 0 0 0 0 0 0 0 0 0
r-711 43 0.296788 38 0.344239 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-882 39 0.612686 34 0.668449 279728 562304 280397 564038 314860 478141 588900 1000000 588712 1000000 438144 327883 439473 328051
r-518 28 0.269841 48 0.636525 29887 17793 18137 29982 54542 30811 56752 31911 31873 56831 36462 33567 33728 37202
r-542 45 0.651515 31 0.301075 23769 17990 23389 17848 36020 35028 44561 32399 44771 32446 35413 49718 35403 49962
r-407 47 0.544866 25 0.896667 1687 7528 1657 7691 4886 3856 2155 12943 2192 12720 2126 7234 2148 7308
r-215 40 0.226923 31 0.905376 113 240 68 145 251 196 118 256 205 256 147 279 147 279
r-400 46 0.691787 24 0.289855 2684 2036 3319 2035 4057 4707 4739 3047 4742 3080 5097 3681 5087 3452
r-736 50 0.277551 42 0.851336 5045 11592 4906 11368 9749 7251 9627 20742 9756 20560 8786 11581 8571 11433
r-753 26 0.966154 45 0.713131 1000000 9982 9901 1000000 747065 1000000 1000000 12998 12960 1000000 1000000 151463 151797 1000000
r-408 36 0.115873 43 0.41639 92149 12810 12831 91459 33902 59371 165523 21608 21883 164913 122522 34768 34720 122604
r-816 14 0.978022 45 0.179798 8 1 2 4 15 7 19 5 2 19 10 2 2 10
r-67 47 0.395005 21 0.595238 7936 5297 5058 5528 8990 8219 14141 8363 8398 8512 13214 8555 8632 8743
r-155 36 0.487302 29 0.192118 3262 11725 3273 11684 5723 7320 5567 23020 5683 23008 5964 9047 6236 8835
r-611 47 0.747456 37 0.89039 446666 1000000 446892 1000000 1000000 1000000 642531 1000000 645582 1000000 1000000 1000000 1000000 1000000
r-389 13 0.115385 23 0.418972 8 3 1 8 4 4 9 3 3 5 3 9 9 6
r-758 30 0.632184 47 0.521739 555795 464274 464742 554136 512477 546295 1000000 1000000 1000000 1000000 510887 531461 531998 511414
r-767 43 0.361019 33 0.0700758 2766 123119 3552 122820 30000 20471 4538 192515 4410 191738 9602 142624 10027 142938
r-503 20 0.584211 14 0.0769231 0 4 0 4 2 2 1 3 1 6 0 2 1 4
r-821 15 0.485714 42 0.868757 12 40 7 7 94 15 17 94 10 17 30 74 28 17
r-229 50 0.52898 45 0.60101 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-980 24 0.826087 25 0.0166667 1 2 1 1 4 0 1 10 2 1 1 5 1 1
r-787 45 0.841414 43 0.45515 158512 67257 67875 67328 194207 143214 276467 127458 128156 127466 188687 115441 115318 114939
r-501 31 0.406452 12 0.0454545 23 135 48 135 134 153 61 158 31 158 145 277 72 308
r-770 47 0.114709 20 0.252632 1156 73 56 55 1115 172 1504 65 66 66 1018 288 292 393
r-609 42 0.463415 43 0.928018 1355 20764 1285 1357 8589 1924 2236 35443 2072 2072 4143 16747 4137 4133
r-814 32 0.219758 37 0.593093 5717 4399 4212 5656 9013 6834 9708 7885 7639 9589 9876 6516 6644 9883
r-707 38 0.613087 20 0.215789 351 449 230 421 764 455 549 571 370 432 510 700 464 590
r-868 22 0.233766 26 0.181538 83 313 84 84 290 85 104 423 64 107 343 542 244 337
r-416 28 0.222222 39 0.65587 2245 1485 1766 2165 3739 2572 3699 2684 2661 3771 3157 2492 2585 3160
r-139 25 0.143333 14 0.0549451 39 21 40 47 41 26 38 39 18 17 29 29 62 60
r-417 36 0.144444 45 0.374747 343512 71711 70586 341892 131108 278682 629845 123198 123291 633108 491694 173032 172202 489267
r-782 11 0.654545 37 0.813814 0 7 0 0 7 0 0 4 0 0 1 2 1 1
r-481 22 0.350649 38 0.118065 152 1283 148 153 828 119 212 1674 126 214 202 1119 260 252
r-970 25 0.37 49 0.370748 90171 212332 212475 89384 207861 89475 158384 430711 431194 158648 108591 197625 197641 108700
r-689 23 0.711462 33 0.3125 166 248 157 166 752 223 320 404 256 263 402 543 358 296
r-112 36 0.598413 17 0.801471 203 273 319 332 429 239 364 314 433 294 631 339 558 401
r-879 43 0.978959 24 0.42029 2086 8 8 4 3115 389 3071 12 6 6 1749 136 70 133
r-432 24 0.34058 26 0.267692 705 719 517 515 983 527 464 1878 655 459 683 984 434 689
r-339 30 0.744828 33 0.42803 4084 4094 3994 4718 7347 4455 6905 7459 7441 6966 6028 7630 6252 5967
r-540 10 0.911111 38 0.883357 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-429 36 0.649206 28 0.380952 11769 11319 11425 11267 16048 15535 21534 21095 21122 21086 16669 16003 16000 16142
r-224 44 0.234672 23 0.632411 1587 562 401 556 1685 1603 2141 569 792 697 2197 1025 1074 953
r-570 13 0.192308 26 0.996923 0 1 0 0 0 0 0 1 0 0 0 0 0 0
r-104 16 0.358333 12 0.318182 1 0 1 0 1 1 1 1 2 1 1 0 1 0
r-543 15 0.0571429 42 0.894309 1 0 0 1 4 2 3 2 2 5 2 0 0 3
r-390 48 0.526596 24 0.663043 83985 90105 84127 90098 93405 82828 167304 178028 167489 176687 96175 85653 95504 85539
r-435 13 0.512821 23 0.679842 1 13 2 2 13 1 2 20 3 3 3 7 3 3
r-744 49 0.253401 23 0.00790514 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-368 19 0.736842 13 0.397436 2 1 1 1 4 3 2 1 2 1 3 3 2 2
r-290 33 0.719697 30 0.062069 31 143 18 136 84 69 55 274 32 156 28 89 49 59
r-808 27 0.988604 20 0.542105 1151 3 3 6 803 3 698 8 8 8 836 131 127 134
r-671 44 0.837209 35 0.141176 177 173 282 173 519 383 308 321 421 318 418 377 491 513
r-654 47 0.320074 13 0.538462 71 29 30 29 120 41 131 22 22 34 189 41 27 27
r-823 16 0.708333 18 0.993464 9 2196 9 4 2163 8 4 2503 10 10 148 2483 148 310
r-273 23 0.948617 21 0.885714 15595 12 24 25 6735 32 16502 24 12 24 28163 2609 2543 2549
r-440 15 0.428571 29 0.805419 5 17 5 8 37 10 7 23 12 12 9 25 9 9
r-601 44 0.596195 25 0.106667 292 1135 277 995 992 1084 494 1600 680 1980 704 1485 735 1478
r-568 16 0.483333 40 0.414103 348 498 233 352 746 351 313 756 446 451 451 724 302 450
r-426 10 0.844444 47 0.702128 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-47 27 0.145299 20 0.342105 157 33 34 21 159 65 257 49 50 49 174 45 45 44
r-73 29 0.546798 12 0.136364 5 6 5 6 12 10 4 8 5 8 13 14 7 14
r-997 28 0.465608 13 0.205128 17 9 17 14 25 8 23 18 14 18 21 10 20 10
r-993 12 0.757576 34 0.793226 0 1 0 0 0 0 0 0 0 0 0 0 0 0
r-132 13 0.333333 18 0.333333 2 4 2 1 4 2 2 4 1 2 2 2 2 3
r-260 28 0.269841 45 0.619192 20253 15333 15307 20290 38786 22989 36433 28589 28579 36539 30410 30873 31092 30600
r-627 11 0.327273 31 0.496774 3 8 8 3 5 2 1 1 2 2 1 4 4 1
r-673 40 0.769231 39 0.0917679 251 444 149 514 471 292 265 612 351 608 320 400 331 465
r-138 50 0.183673 22 0.545455 2381 791 613 612 2470 1927 2875 1006 1005 1133 1913 1055 828 828
r-686 36 0.371429 11 0.436364 23 3 3 3 23 2 23 2 2 2 20 3 3 3
r-372 13 0.910256 43 0.228128 10 3 3 5 19 8 18 11 11 18 16 10 10 16
r-605 23 0.545455 44 0.552854 26748 49103 26773 26757 48332 26467 49508 101777 49463 49583 31796 42568 31908 31712
r-338 35 0.72437 40 0.834615 127968 617508 127870 128106 491813 150852 203280 1000000 202410 202330 263675 617137 263330 263539
r-129 49 0.789116 18 0.915033 16 8 16 16 17 15 5 2 5 2 67 14 36 26
r-961 42 0.627178 22 0.190476 572 1372 862 1468 1035 1504 983 2422 1110 2420 1103 1737 1304 1890
r-800 13 0.884615 46 0.708213 2 0 1 2 1 2 0 0 0 1 0 0 0 0
r-545 24 0.612319 18 0.712418 74 120 125 120 138 105 117 115 116 154 146 72 90 72
r-592 32 0.866935 36 0.228571 222 176 167 153 288 171 359 291 177 224 343 209 123 273
r-728 15 0.12381 24 0.677536 3 1 2 3 4 5 8 2 3 8 5 4 2 5
r-91 19 0.397661 18 0.882353 0 2 0 3 2 1 1 3 1 5 1 3 1 3
r-672 41 0.195122 37 0.396396 272848 79873 79661 80127 216504 121084 553563 144470 144959 144662 235050 136786 136809 136770
r-932 50 0.361633 21 0.919048 197 760 197 606 561 879 340 1082 191 1192 485 918 323 961
r-884 15 0.714286 18 0.202614 1 0 1 1 2 0 1 1 0 0 0 1 1 1
r-903 11 0.654545 38 0.790896 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-866 21 0.385714 12 0.181818 4 7 2 7 7 3 6 9 6 9 6 9 6 5
r-555 27 0.529915 12 0.833333 14 26 14 26 12 23 21 35 20 37 23 24 13 14
r-434 15 0.4 15 0.209524 0 2 1 1 1 1 1 1 0 1 0 1 1 0
r-513 40 0.902564 30 0.77931 72169 1194 996 989 55385 1943 95555 1291 1292 1292 185749 15249 15252 15056
r-839 35 0.956303 25 0.0833333 2 1 1 1 5 6 10 6 7 7 5 1 3 3
r-263 44 0.614165 38 0.581792 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-18 29 0.667488 34 0.130125 135 208 96 96 397 235 281 350 218 268 118 295 136 194
r-524 42 0.7259 37 0.258258 10370 11704 10355 11276 18125 12991 20045 21515 20226 21696 16666 18219 17917 17998
r-34 10 0.644444 17 0.639706 0 0 0 0 0 0 0 1 1 0 0 0 0 0
r-659 20 0.0947368 31 0.11828 1 91 91 1 170 2 2 93 93 1 1 121 118 2
r-109 45 0.659596 42 0.703833 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-662 50 0.367347 47 0.66975 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-873 38 0.98293 42 0.358885 1149 33 62 1135 1365 488 2281 71 123 2316 1342 142 142 1171
r-160 22 0.12987 41 0.32439 3314 1643 1506 3615 2220 3061 4661 2303 2293 4799 3258 3921 4052 3251
r-90 15 0.00952381 24 0.152174 1000000 486 435 1000000 317237 982493 1000000 367 370 1000000 1000000 323644 326891 1000000
r-367 22 0.861472 32 0.899194 4 315 4 4 292 6 4 390 7 4 154 2011 163 202
r-624 10 0.177778 20 0.363158 0 0 1 0 1 0 0 1 1 0 0 1 0 0
r-50 17 0.147059 30 0.795402 2 5 5 5 10 2 8 4 8 8 5 9 5 5
r-651 13 0.435897 50 0.511837 58 185 222 59 259 38 59 144 219 59 51 357 277 51
r-774 35 0.0235294 19 0.403509 864 4 7 7 940 7 1065 9 5 9 1217 17 10 18
r-348 37 0.521021 22 0.316017 3540 2244 3086 2092 3740 3674 4894 3436 5035 3444 3340 3587 3217 3718
r-714 36 0.307937 18 0.111111 155 59 91 67 224 39 121 50 164 50 108 74 130 71
r-402 49 0.232993 15 0.447619 519 103 103 67 766 111 770 87 132 86 390 96 149 147
r-431 45 0.547475 50 0.92898 8773 131024 8121 8091 101786 11615 13185 223651 13196 13427 13362 185824 13065 13273
r-755 25 0.306667 20 0.657895 61 39 40 40 104 90 88 38 38 37 84 64 40 64
r-883 15 0.790476 43 0.439646 139 117 164 138 467 135 184 179 178 179 102 215 347 102
r-828 29 0.571429 39 0.387314 64163 65167 63970 63908 96220 69025 130289 129510 130673 130648 83466 102305 83792 83514
r-113 20 0.873684 25 0.396667 46 12 12 46 39 46 45 18 32 72 67 39 39 66
r-691 43 0.0985604 21 0.361905 216 29 48 48 192 88 341 33 33 20 430 142 142 86
r-655 37 0.111111 14 0.923077 0 1 0 1 0 0 1 2 2 2 1 1 1 1
r-856 45 0.361616 46 0.244444 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-670 48 0.370567 30 0.921839 553 1944 386 1896 1150 1244 722 3696 711 3704 917 2952 955 1923
r-404 24 0.105072 49 0.193878 3193 15406 15292 3199 16899 3373 2636 17540 17539 2721 7476 32395 31866 7463
r-539 33 0.291667 24 0.311594 3811 2643 2645 2877 3872 2945 6743 4313 4435 4827 4053 2568 2525 2585
r-965 28 0.968254 13 0.24359 0 0 0 0 0 0 1 0 0 0 1 0 0 1
r-849 16 0.2 43 0.790698 14 18 18 23 79 25 42 16 28 42 28 26 45 28
r-841 32 0.653226 49 0.577381 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-324 35 0.0722689 48 0.719858 904 170 170 828 855 673 1589 349 293 1472 1167 421 515 1235
r-694 39 0.175439 17 0.948529 2 7 3 7 4 6 7 17 3 17 4 5 7 9
r-322 37 0.46997 40 0.430769 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-874 26 0.492308 37 0.746246 2376 4063 2600 2350 6356 3016 4033 6584 4112 4059 4129 4576 4001 4032
r-23 10 0.733333 30 0.471264 1 5 3 1 6 1 1 3 3 1 2 4 7 2
r-704 19 0.830409 19 0.0175439 0 1 0 0 1 0 0 1 0 0 0 1 0 0
r-374 37 0.478979 33 0.19697 11331 30365 10706 30200 20698 21348 19519 63801 19658 63915 14408 24693 14445 24816
r-674 13 0.769231 21 0.0952381 0 0 0 0 0 0 0 1 0 0 0 0 0 0
r-699 21 0.309524 40 0.0820513 3 2017 3 5 1970 14 6 2307 6 3 38 5057 37 22
r-357 21 0.433333 45 0.983838 11 285 11 21 275 21 16 258 31 31 39 155 40 40
r-177 30 0.737931 11 0.345455 2 0 0 0 3 3 5 1 1 1 2 2 2 2
r-667 13 0.576923 47 0.752081 8 68 5 8 65 8 9 77 5 5 11 31 11 7
r-283 46 0.0376812 14 0.604396 7 1 2 2 7 13 10 3 1 3 6 2 1 1
r-335 30 0.232184 44 0.978858 5 29 5 2 22 5 13 135 6 12 16 27 9 9
r-509 12 0.318182 45 0.710101 13 23 13 12 74 12 16 56 16 10 16 48 25 16
r-763 27 0.737892 34 0.477718 6884 4501 4541 6711 9566 7327 11457 8035 8051 11304 8033 5496 5252 7221
r-462 24 0.315217 12 0.984848 1 6 0 6 4 2 1 9 1 9 1 3 1 3
r-19 26 0.784615 20 0.642105 246 109 67 107 202 141 311 160 147 99 138 66 66 66
r-493 39 0.379217 46 0.144928 162521 984481 162504 162542 719011 231009 279588 1000000 281403 280314 399541 1000000 400583 400319
r-127 42 0.648084 42 0.293844 118407 155453 118581 118301 218869 144334 246450 319332 247944 246810 160942 195128 160626 160360
r-353 14 0.736264 18 0.431373 2 4 4 3 6 2 3 6 6 5 5 4 4 5
r-80 20 0.536842 14 0.395604 7 3 4 6 5 9 10 8 10 8 12 12 12 7
r-302 35 0.0168067 18 0.379085 1769 2 4 4 1404 2 1558 6 3 6 1801 37 68 37
r-428 46 0.553623 19 0.0643275 120 336 120 570 334 542 318 682 388 533 422 708 416 661
r-202 10 0.288889 16 0.00833333 0 16 0 0 15 0 0 7 0 0 0 6 0 0
r-560 46 0.26087 36 0.995238 68 762 67 890 1049 68 75 1520 79 1382 116 627 115 907
r-683 32 0.522177 20 0.889474 107 345 101 290 180 177 90 559 157 680 144 267 205 390
r-201 20 0.610526 47 0.106383 45 134 44 45 171 65 43 346 71 43 63 172 62 62
r-793 25 0.61 44 0.179704 384 461 309 373 1006 417 465 449 720 464 937 1313 687 683
r-206 21 0.890476 47 0.847364 16 575 495 9 271 16 8 403 348 14 21 318 489 12
r-373 17 0.882353 19 0.251462 1 0 0 1 2 2 3 1 0 3 1 2 1 1
r-833 16 0.00833333 28 0.846561 1 0 0 1 2 0 2 0 1 2 2 0 0 1
r-773 29 0.458128 12 0.545455 21 9 20 6 21 14 26 11 16 11 20 12 33 12
r-857 13 0.833333 45 0.29697 11 22 22 11 57 12 28 33 34 28 41 23 23 42
r-282 17 0.294118 18 0.346405 16 12 7 16 15 15 16 17 10 16 15 15 15 15
r-861 16 0.516667 25 0.82 7 28 7 7 25 9 11 51 6 6 8 12 5 8
r-834 15 0.0571429 11 0.727273 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-266 36 0.57619 14 0.824176 113 71 114 68 125 40 89 80 89 51 153 34 91 53
r-239 17 0.404412 21 0.828571 1 4 2 2 7 3 2 6 2 2 6 5 6 3
r-792 36 0.955556 44 0.529598 36643 1531 848 36018 9831 4156 61003 1672 1597 60970 48142 5858 6093 48352
r-551 45 0.408081 22 0.30303 26223 23343 26317 23292 26971 21462 48086 39627 47539 39758 22103 20642 22486 20715
r-54 18 0.705882 35 0.919328 9 91 5 5 89 6 12 229 6 6 21 160 37 37
r-419 26 0.633846 45 0.0858586 51 182 50 51 113 39 86 164 83 50 83 124 83 50
r-900 23 0.339921 17 0.970588 0 7 0 4 4 1 0 13 0 7 2 4 2 8
r-535 42 0.240418 46 0.0241546 17273 1000000 17086 17166 1000000 17379 21843 1000000 21831 21896 1000000 1000000 1000000 1000000
r-811 22 0.761905 46 0.562319 20294 13905 13971 19960 16790 19674 35351 24444 24288 35248 17885 21041 20539 17959
r-534 10 0.555556 11 0.418182 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-911 35 0.677311 47 0.705828 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-307 20 0.921053 10 0.244444 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-363 11 0.490909 46 0.119807 1 7 1 1 7 2 2 10 2 2 1 6 1 1
r-122 34 0.522282 38 0.177809 5864 9782 5893 5805 13049 8180 10416 14886 10617 10456 8457 14053 8460 8403
r-204 35 0.660504 48 0.336879 175759 189404 175253 175371 227442 213289 346143 377849 346882 346137 165605 188852 166491 164865
r-996 23 0.102767 19 0.19883 101 5 2 2 82 7 70 3 6 6 67 46 87 47
r-375 38 0.192034 27 0.698006 306 280 335 350 854 759 550 476 477 747 757 512 512 512
r-387 49 0.37415 45 0.951515 821 5668 879 5816 3265 1450 1254 10486 1207 10531 2449 4957 2497 4657
r-556 45 0.0393939 47 0.231267 1000000 51115 50898 1000000 1000000 1000000 1000000 75152 75146 1000000 1000000 1000000 1000000 1000000
r-397 16 0.241667 46 0.737198 44 133 153 44 173 40 103 244 248 66 105 117 197 64
r-943 20 0.178947 19 0.760234 3 3 3 3 6 2 4 5 3 5 2 4 4 2
r-940 45 0.250505 44 0.639535 173214 156426 156424 157501 274338 201440 339472 332482 332706 332526 262006 211805 212429 212379
r-864 35 0.359664 39 0.175439 31434 172318 31663 31431 132633 40913 52770 314811 52689 52741 116281 164457 116426 116169
r-256 41 0.809756 40 0.665385 1000000 699701 697059 696109 1000000 981254 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-466 40 0.561538 21 0.695238 5906 6897 5826 6938 6641 6341 10438 12053 10461 12101 7824 4292 8446 4257
r-766 16 0.766667 38 0.105263 5 8 9 9 17 5 11 12 6 6 11 11 6 6
r-319 49 0.510204 26 0.332308 158147 139397 157640 139244 183919 176633 320419 257119 320544 257788 190333 181095 189858 181174
