instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-166 24 0.65942 24 0.702899 617201 972327 617201 1091652 610665 943487 1658326 943487 1625728 1203315 1625728
r-6 24 0.210145 24 0.862319 2650 1123 2650 25519 2438 3719 1993 3719 16943 4054 16943
r-605 24 0.608696 24 0.221014 8951 26374 8951 170136 8029 2519 38406 2519 104292 137678 104292
r-809 24 0.460145 24 0.692029 39071 226536 39071 531237 36669 50536 330972 50536 880310 593774 880310
r-607 24 0.155797 24 0.800725 935 2505 2505 38009 1507 2142 4789 4789 14178 18167 18167
r-401 24 0.391304 24 0.655797 89401 60092 89401 765482 87356 131360 86887 131360 325023 212721 325023
r-566 24 0.307971 24 0.351449 1393576 806374 806374 958347 1206136 2373333 1265871 1265871 1606571 691348 691348
r-818 24 0.735507 24 0.963768 13460 11977822 13460 11264896 9676 8008 12210962 8008 109652 9348710 109652
r-705 24 0.514493 24 0.434783 529539 690695 529539 904959 467373 850979 1164629 850979 1224728 820215 1224728
r-187 24 0.442029 24 0.57971 148481 343653 148481 806930 138637 218424 554656 218424 1215385 737393 1215385
r-63 24 0.623188 24 0.431159 383064 246553 246553 1219935 389714 588029 355938 355938 592189 1018754 1018754
r-124 24 0.467391 24 0.735507 91080 78186 91080 356633 95239 129981 112538 129981 132925 123221 132925
r-858 24 0.952899 24 0.166667 1097 810 810 7162 578 2625 1283 1283 1594 1521 1521
r-479 24 0.822464 24 0.206522 2444 1692 1692 46195 2361 3971 556 556 15825 4275 4275
r-868 24 0.235507 24 0.286232 662055 227473 227473 274615 604133 1040868 335995 335995 939850 290017 290017
r-949 24 0.119565 24 0.405797 262700 28119 28119 38060 184221 433490 35629 35629 153015 54713 54713
r-800 24 0.057971 24 0.384058 495676 3466 3466 11322 106423 638291 4463 4463 763624 29787 29787
r-435 24 0.278986 24 0.445652 1250838 259541 259541 414005 1005313 2371497 394706 394706 838622 1362056 1362056
r-123 24 0.728261 24 0.565217 1365328 322918 322918 413468 1142420 2447414 524248 524248 694675 524209 524209
r-458 24 0.554348 24 0.561594 1044813 1477020 1044813 1672291 958426 1878754 2753328 1878754 927755 1697550 927755
r-844 24 0.166667 24 0.365942 783164 160913 160913 205593 646636 1310268 224531 224531 637433 209453 209453
r-704 24 0.836957 24 0.586957 606319 182708 182708 243481 535352 1097209 298044 298044 183201 198578 198578
r-339 24 0.568841 24 0.59058 985777 991523 985777 1069689 891721 1686182 1851170 1686182 936605 767095 936605
r-578 24 0.275362 24 0.0724638 17233 481187 17233 474628 15603 21337 619655 21337 2268904 3177237 2268904
r-10 24 0.485507 24 0.746377 153325 125379 153325 813569 144586 242676 163918 242676 388214 279168 388214
r-311 24 0.844203 24 0.996377 3257702 -1 3257702 -1 3257512 133668 -1 133668 -1 -1 -1
r-241 24 0.98913 24 0.347826 40028 1039 1039 201683 24620 52625 1615 1615 40528 1075 1075
r-496 24 0.344203 24 0.710145 60061 30271 60061 438019 62076 90226 34830 90226 222622 298919 222622
r-296 24 0.108696 24 0.485507 231020 9534 9534 15856 183098 385474 3781 3781 108582 89337 89337
r-806 24 0.981884 24 0.057971 386 45 45 2857 181 982 525 525 389 97 97
r-169 24 0.26087 24 0.786232 2910 2753 2910 88454 3785 4294 3832 4294 43865 9568 43865
r-565 24 0.358696 24 0.449275 1746715 726430 726430 919723 1350149 3351772 1283526 1283526 1604151 775730 775730
r-332 24 0.268116 24 0.34058 633061 204754 204754 239283 506154 1071344 242931 242931 827770 1315947 1315947
r-2 24 0.782609 24 0.293478 18569 8723 8723 143409 18129 6578 10064 10064 16267 44731 44731
r-590 24 0.257246 24 0.728261 9301 4484 4484 172171 10494 12698 5569 5569 43445 37429 37429
r-92 24 0.00724638 24 0.318841 2809222934 5798 5798 18701164 838072 3042907038 10268 10268 2150484910 8102482 8102482
r-974 24 0.75 24 0.492754 64406 74512 74512 1088630 76800 90525 102779 102779 336481 209213 209213
r-603 24 0.594203 24 0.51087 1286007 582760 582760 765418 1098821 2408026 945882 945882 1473176 845198 845198
r-170 24 0.315217 24 0.644928 80324 66594 66594 369277 88283 121028 94459 94459 104979 126532 126532
r-265 24 0.985507 24 0.677536 538123164 20723 20723 7654789 1312931 597238797 24901 24901 131009385 315249 315249
r-610 24 0.134058 24 0.15942 123585 19183 19183 25051 89119 152286 17727 17727 226934 188675 188675
r-997 24 0.257246 24 0.057971 33051 4210882 33051 3839933 36617 41869 5058026 41869 117283 5669848 117283
r-915 24 0.231884 24 0.688406 20701 10533 10533 196706 22528 30635 14172 14172 36289 158607 158607
r-736 24 0.942029 24 0.619565 1210691 5195 5195 16024 61948 1452343 2669 2669 1207846 20939 20939
r-202 24 0.362319 24 0.0978261 11578 224468 11578 239499 12335 13510 331243 13510 63525 532005 63525
r-495 24 0.702899 24 0.807971 160142 871009 160142 859541 180559 147764 1203247 147764 606633 876507 606633
r-243 24 0.0507246 24 0.235507 1223227 24634 24634 48013 312408 1370347 6212 6212 8955346 256249 256249
r-291 24 0.15942 24 0.608696 19596 17537 17537 177659 24106 28672 24341 24341 56334 45996 45996
r-921 24 0.655797 24 0.525362 1128757 490728 490728 646311 961091 2110419 804108 804108 847974 856682 856682
r-897 24 0.311594 24 0.25 194415 500376 194415 532526 185323 291328 788451 291328 707819 791681 707819
r-83 24 0.235507 24 0.177536 123078 492897 123078 508354 131947 157271 718856 157271 259325 490403 259325
r-697 24 0.800725 24 0.974638 4670 1573789840 4670 1259487192 4504 646 1499706991 646 19234121 1391743899 19234121
r-716 24 0.525362 24 0.942029 1998 480967 1998 467997 1658 1099 584801 1099 153165 754605 153165
r-750 24 0.413043 24 0.710145 137301 102032 137301 813270 130653 197648 126827 197648 447658 335068 447658
r-299 24 0.257246 24 0.884058 771 6465 771 24033 725 775 10154 775 6276 12709 6276
r-358 24 0.0471014 24 0.40942 719955 3893 3893 77879 40967 952211 5246 5246 649407 40632 40632
r-173 24 0.449275 24 0.286232 204279 1170250 204279 1080939 202914 304035 2128224 304035 543311 597491 543311
r-597 24 0.0507246 24 0.514493 174369 723 723 320606 33854 212797 893 893 81499 8993 8993
r-440 24 0.15942 24 0.416667 373445 51898 51898 66604 336916 665945 81539 81539 358650 76050 76050
r-599 24 0.528986 24 0.518116 1252371 923495 923495 1042622 1105444 2308811 1640584 1640584 1944877 1885632 1885632
r-388 24 0.358696 24 0.634058 108611 47558 47558 492310 106420 164914 69075 69075 379714 463542 463542
r-546 24 0.655797 24 0.0471014 966 21254 966 40559 736 1006 29783 1006 10984 30032 10984
r-80 24 0.449275 24 0.905797 1860 26357 1860 99636 1490 2436 38159 2436 36338 42218 36338
r-335 24 0.336957 24 0.40942 1868910 389179 389179 539490 1517826 3346796 628002 628002 1100923 1195129 1195129
r-941 24 0.706522 24 0.333333 30425 33872 33872 172642 31403 40850 47449 47449 137375 89605 89605
r-803 24 0.15942 24 0.195652 305950 110677 110677 143802 201766 414972 148173 148173 854690 1179087 1179087
r-186 24 0.728261 24 0.699275 620210 564602 564602 658684 501468 996284 850508 850508 772783 1104340 1104340
r-568 24 0.0869565 24 0.644928 12822 551 551 31249 8187 14624 400 400 6444 2491 2491
r-933 24 0.597826 24 0.65942 526529 1040173 526529 1060087 482486 922118 1911655 922118 1967709 1610627 1967709
r-545 24 0.163043 24 0.23913 177873 22777 22777 33071 127823 214641 25116 25116 596072 83287 83287
r-101 24 0.503623 24 0.923913 3687 75847 3687 80146 2987 4180 117308 4180 37394 43881 37394
r-981 24 0.641304 24 0.333333 64617 49973 64617 323410 64210 80571 76188 80571 375000 273230 375000
r-552 24 0.246377 24 0.202899 141776 878382 141776 907229 212175 202009 1294287 202009 1135382 521413 1135382
r-633 24 0.452899 24 0.847826 11479 22140 11479 50142 11380 5249 29042 5249 95970 26705 95970
r-585 24 0.637681 24 0.597826 1115257 588705 588705 767844 908273 1968659 946865 946865 901629 799031 799031
r-212 24 0.583333 24 0.608696 1142920 1383411 1142920 1424823 991608 2035514 2513491 2035514 1728024 1855026 1728024
r-978 24 0.257246 24 0.485507 759499 140713 140713 236275 572134 1402562 200683 200683 352917 626386 626386
r-715 24 0.539855 24 0.228261 35885 66399 35885 488433 33742 51070 95309 51070 212269 123699 212269
r-164 24 0.507246 24 0.315217 90684 168724 90684 970970 81571 123265 240309 123265 491447 456599 491447
r-730 24 0.811594 24 0.894928 101046 235893 101046 215647 105414 119080 303329 119080 211775 547756 211775
r-980 24 0.0869565 24 0.184783 2918897 20208 20208 129397 1405031 3481262 23185 23185 2973571 147347 147347
r-746 24 0.402174 24 0.684783 59607 57647 59607 637954 56315 82805 78794 82805 99448 268839 99448
r-537 24 0.130435 24 0.59058 20828 13627 13627 172278 25169 28956 18058 18058 103309 35132 35132
r-49 24 0.90942 24 0.336957 16273 1514 1514 92127 15257 20356 1938 1938 16041 17129 17129
r-609 24 0.873188 24 1 7247043 -1 7247043 -1 7247043 7174069 -1 7174069 -1 -1 -1
r-898 24 0.644928 24 0.51087 629719 191918 191918 294751 539705 1136175 296802 296802 728499 822687 822687
r-463 24 0.952899 24 0.586957 427150 6915 6915 12485 65236 561458 5831 5831 219009 16078 16078
r-559 24 0.681159 24 0.891304 151060 683512 151060 688151 171237 216227 1056877 216227 458942 600200 458942
r-437 24 0.333333 24 0.576087 130213 163905 163905 954501 136129 195883 249161 249161 346129 564379 564379
r-531 24 0.210145 24 0.471014 461537 94713 94713 199228 380728 820194 143349 143349 137299 191151 191151
r-793 24 0.815217 24 0.952899 94879 23154631 94879 18140539 15604 99359 25052452 99359 1880258 41524100 1880258
r-55 24 0.210145 24 0.884058 8019 3803 8019 59174 6737 4621 3468 4621 7832 7180 7832
r-932 24 0.663043 24 0.811594 15600 499724 15600 492802 13717 13227 780970 13227 337076 676282 337076
r-582 24 0.471014 24 0.996377 956 556372 956 770750 924 1400 716256 1400 406642 689611 406642
r-359 24 0.996377 24 0.576087 158804377 3540 3540 131644 36389679 170596742 4691 4691 33342002 2875161 2875161
r-570 24 0.134058 24 0.521739 55189 6998 6998 422544 49256 74998 8758 8758 80885 15947 15947
r-601 24 0.362319 24 0.0869565 37676 307354 37676 313477 33860 50245 418887 50245 142511 288053 142511
r-973 24 0.634058 24 0.231884 15181 17698 15181 390256 17974 20035 24933 20035 93738 38692 93738
r-453 24 0.278986 24 0.757246 9839 6647 9839 174982 11509 14133 8861 14133 21265 79619 21265
r-508 24 0.315217 24 0.438406 718881 432125 432125 525863 574979 1340321 751427 751427 621770 668497 668497
r-926 24 0.981884 24 0.0434783 196 51 51 2392 82 694 526 526 198 119 119
r-671 24 0.416667 24 0.0434783 17774 766411 17774 772282 17505 27503 1163649 27503 563777 895027 563777
r-371 24 0.702899 24 0.731884 491419 594917 491419 666706 426195 807772 969162 807772 546693 581319 546693
r-310 24 0.434783 24 0.98913 3872 252284 3872 723130 1491 4663 360714 4663 6648 488018 6648
r-192 24 0.644928 24 0.518116 1037282 382003 382003 513752 851083 2014541 633552 633552 994541 1295543 1295543
r-884 24 0.688406 24 0.438406 132848 83428 83428 784161 135263 201152 127040 127040 716592 181813 181813
r-454 24 0.583333 24 0.173913 10171 64218 10171 175508 11669 14753 87089 14753 119546 37994 119546
r-120 24 0.525362 24 0.652174 292446 1432753 292446 1407792 264230 464648 2817827 464648 1352908 868051 1352908
r-853 24 0.916667 24 0.833333 1017136 30177 30177 175923 483876 1072087 25070 25070 3423474 1662227 1662227
r-502 24 0.336957 24 0.514493 321657 57443 57443 1028780 337863 460880 81071 81071 466716 1035219 1035219
r-567 24 0.0217391 24 0.927536 682 130 130 4413 329 1575 627 627 671 505 505
r-116 24 0.789855 24 0.224638 2744 6730 6730 44394 2448 3279 9533 9533 15998 65781 65781
r-852 24 0.199275 24 0.108696 24520 156568 24520 162476 20473 18928 200762 18928 75905 173552 75905
r-313 24 0.318841 24 0.231884 610495 1497221 610495 1489222 650840 950562 2445480 950562 1038619 625402 1038619
r-91 24 0.612319 24 0.471014 591161 173995 173995 1163864 554378 976690 239048 239048 825208 885297 885297
r-478 24 0.173913 24 0.123188 39812 415545 39812 417581 50393 47248 503970 47248 540156 947181 540156
r-250 24 0.413043 24 0.945652 685 94889 685 39976 447 1055 130681 1055 5211 47005 5211
r-785 24 0.507246 24 0.561594 714015 901478 714015 924405 631061 1305312 1697045 1305312 1178414 1264267 1178414
r-807 24 0.26087 24 0.858696 2063 4256 2063 71996 2701 3123 5680 3123 22045 4499 22045
r-104 24 0.923913 24 0.887681 263653 105658 105658 287344 98801 168155 110293 110293 197954077 7542842 7542842
r-5 24 0.115942 24 0.92029 488 1102 488 11014 422 1079 1970 1079 1827 1348 1827
r-43 24 0.666667 24 0.456522 164288 279852 279852 773976 176105 235989 425451 425451 590327 638135 638135
r-60 24 0.894928 24 0.195652 1908 737 737 17427 1768 3174 469 469 2775 3630 3630
r-398 24 0.931159 24 0.246377 7845 2530 2530 24273 6699 11462 3636 3636 5618 10771 10771
r-303 24 0.637681 24 0.945652 10626 697044 10626 675093 10984 15096 899384 15096 20888 864971 20888
r-549 24 0.0652174 24 0.25 4777971 14629 14629 24936 749084 5890729 18425 18425 3514608 366677 366677
r-895 24 0.431159 24 0.952899 1173 78384 1173 62223 841 1637 92346 1637 3413 77427 3413
r-911 24 0.851449 24 0.17029 1760 2498 2498 28395 1788 2463 3597 3597 26757 2673 2673
r-804 24 0.0253623 24 0.394928 3420385 6080 6080 86512 31330 4501708 1339 1339 16862233 126728 126728
r-539 24 0.228261 24 0.0362319 40868 59403642 40868 53102116 41930 21892 66811188 21892 1632432 20797305 1632432
r-642 24 0.318841 24 0.221014 397170 914304 397170 910554 431276 616758 1525395 616758 870462 898493 870462
r-426 24 0.782609 24 0.876812 31727 527878 31727 511867 35394 5660 572806 5660 929198 759283 929198
r-617 24 0.978261 24 0.112319 1101 553 553 3500 462 2364 525 525 1099 628 628
r-757 24 0.101449 24 0.742754 4578 769 769 38487 3787 7454 1117 1117 6447 3370 3370
r-68 24 0.0869565 24 0.51087 63944 7450 7450 354936 68141 87506 2879 2879 154885 16064 16064
r-286 24 0.942029 24 0.985507 163139 -1 163139 -1 162037 191342 -1 191342 6585161933 -1 6585161933
r-106 24 0.456522 24 0.478261 1195635 779698 779698 869282 1072041 2225545 1295605 1295605 1536150 1463395 1463395
r-718 24 0.623188 24 0.166667 14523 16950 14523 132748 12874 4054 23863 4054 41539 31877 41539
r-654 24 0.351449 24 0.503623 221640 470728 470728 957489 222899 325839 706594 706594 1154668 650000 650000
r-540 24 0.916667 24 0.0797101 434 639 434 6904 316 934 1004 934 599 558 599
r-687 24 0.318841 24 0.90942 1871 9537 1871 27634 1509 2886 13424 2886 4468 21730 4468
r-745 24 0.0253623 24 0.398551 1017743 10422 10422 443123 24989 1222011 5844 5844 1392792 137670 137670
r-260 24 0.0905797 24 0.264493 1370541 4271 4271 7218 558191 1731278 5440 5440 4133978 79918 79918
r-971 24 0.836957 24 0.0543478 302 1231 302 8608 293 821 3177 821 1117 2418 1117
r-41 24 0.800725 24 0.865942 211403 686210 211403 691897 226208 264148 905157 264148 310592 686346 310592
r-343 24 0.507246 24 0.710145 402377 1470549 402377 1377634 397676 678398 2839255 678398 417300 761378 417300
r-928 24 0.913043 24 0.391304 8321 3096 3096 63450 6006 8896 4315 4315 17113 18443 18443
r-351 24 0.884058 24 0.532609 241902 4678 4678 6102 164376 406312 5869 5869 185645 63715 63715
r-946 24 0.228261 24 0.971014 124 8679 124 5194 107 571 13967 571 1289 9805 1289
r-761 24 0.0869565 24 0.576087 35157 4296 4296 129789 20745 42900 1678 1678 24961 11777 11777
r-636 24 0.119565 24 0.547101 31722 13691 13691 174429 28480 49122 19354 19354 111231 86564 86564
r-509 24 0.688406 24 0.641304 1011230 676803 676803 781949 824907 1795204 1132139 1132139 1391194 1112300 1112300
r-198 24 0.876812 24 0.51087 156819 8057 8057 11103 130813 305082 10999 10999 49020 17340 17340
r-346 24 0.293478 24 0.0144928 54094 388484899 54094 372496528 51236 16703 435565974 16703 4827824 197851050 4827824
r-373 24 0.503623 24 0.228261 52878 88900 52878 378912 47900 25516 117513 25516 168696 199183 168696
r-682 24 0.949275 24 0.373188 16566 961 961 76302 4860 25218 1631 1631 22786 3564 3564
r-555 24 0.452899 24 0.956522 2000 42792 2000 42214 1069 2000 53336 2000 32345 25450 32345
r-888 24 0.731884 24 0.481884 64460 107740 107740 899597 91850 88049 153077 153077 666006 471273 471273
r-413 24 0.257246 24 0.126812 83255 1555381 83255 1454351 122685 118902 2246727 118902 568403 1250866 568403
r-995 24 0.0615942 24 0.865942 1235 118 118 5842 1238 2697 584 584 1521 925 925
r-505 24 0.528986 24 0.833333 36521 301496 36521 247827 40068 12030 462386 12030 150020 63408 150020
r-672 24 0.471014 24 0.148551 35502 380616 35502 314589 46969 47681 677870 47681 173188 357327 173188
r-45 24 0.246377 24 0.438406 960819 119879 119879 172505 708964 1862161 144021 144021 321440 714751 714751
r-36 24 0.65942 24 0.576087 1661460 606500 606500 795345 1250344 2831669 992953 992953 1374023 1460091 1460091
r-543 24 0.130435 24 0.652174 16396 2396 2396 92149 18372 8151 2940 2940 26026 47919 47919
r-22 24 0.173913 24 0.311594 506537 35656 35656 43911 436400 774283 39612 39612 411753 157875 157875
r-816 24 0.456522 24 0.67029 281234 218846 281234 858863 271542 426432 333345 426432 692459 492040 692459
r-150 24 0.778986 24 0.380435 28720 29914 29914 270115 34225 41867 43244 43244 228565 85470 85470
r-854 24 0.532609 24 0.336957 308807 499732 308807 1419051 288623 481053 779095 481053 625234 1147074 625234
r-236 24 0.282609 24 0.862319 2897 5659 2897 78058 2774 4483 8733 4483 16405 10176 16405
r-175 24 0.695652 24 0.641304 1060544 465378 465378 583915 808888 1879972 768988 768988 1015508 1849110 1849110
r-680 24 0.0362319 24 0.547101 88072 3313 3313 521650 41389 128580 5418 5418 71682 18114 18114
r-954 24 0.873188 24 0.481884 69832 5433 5433 258906 73904 92451 6632 6632 60654 56514 56514
r-929 24 0.905797 24 0.532609 210378 6145 6145 7546 161769 361874 7615 7615 165363 156934 156934
r-217 24 0.5 24 0.394928 320222 880258 320222 856400 289968 501008 1621420 501008 1241035 1389389 1241035
r-881 24 0.706522 24 0.764493 324345 636587 324345 622654 327724 329708 707815 329708 158065 451258 158065
r-377 24 0.938406 24 0.721014 1571820 9561 9561 12196 313019 2094999 11735 11735 3366945 83051 83051
r-226 24 0.0181159 24 0.692029 20740 822 822 31154 7482 31745 1315 1315 21177 6003 6003
r-748 24 0.576087 24 0.213768 24992 80275 24992 305568 25124 36512 116253 36512 52772 114857 52772
r-670 24 0.148551 24 0.844203 880 1019 1019 25886 1246 890 1516 1516 10089 7353 7353
r-798 24 0.927536 24 0.59058 166899 21926 21926 57077 75029 244127 8393 8393 430400 63387 63387
r-752 24 0.98913 24 0.173913 1999 56 56 8876 879 4064 525 525 2669 871 871
r-580 24 0.771739 24 0.521739 472105 29425 29425 50655 354696 879675 39842 39842 138187 454468 454468
r-885 24 0.48913 24 0.981884 518 364637 518 427732 408 527 489824 527 35785 312981 35785
r-675 24 0.438406 24 0.434783 1032337 1868793 1032337 2012567 915108 1653442 3544281 1653442 1719981 1545092 1719981
r-620 24 0.894928 24 0.641304 563630 40092 40092 53002 356592 919625 38178 38178 329748 431790 431790
r-183 24 0.293478 24 0.76087 19686 10605 19686 136016 20650 27848 15114 27848 52530 124483 52530
r-154 24 0.355072 24 0.351449 1054234 1018036 1054234 1133897 878872 1885774 1820467 1885774 1346336 1334120 1346336
r-140 24 0.467391 24 0.65942 334560 425852 334560 700447 311321 520639 685325 520639 390151 296238 390151
r-501 24 0.518116 24 0.34058 245850 240718 245850 1038809 234187 391003 369833 391003 538156 668943 538156
r-410 24 0.347826 24 0.568841 258406 94039 94039 1435848 268063 401152 133881 133881 1073658 647498 647498
r-560 24 0.192029 24 0.84058 1125 2662 1125 30645 836 1611 2039 1611 5425 27039 5425
r-220 24 0.73913 24 0.811594 162609 760300 162609 820873 138909 162651 1175205 162651 193924 422551 193924
r-128 24 0.304348 24 0.76087 18652 5616 18652 249486 20606 31646 8174 31646 97934 149044 97934
r-78 24 0.695652 24 0.105072 12063 7414 12063 34067 10708 17481 13360 17481 14292 14878 14292
r-812 24 0.677536 24 0.967391 13502 6544948 13502 5627562 12437 21684 7755529 21684 29316 31620147 29316
r-639 24 0.615942 24 0.057971 259 25068 259 22716 253 451 31188 451 10963 40510 10963
r-964 24 0.865942 24 0.423913 31572 6767 6767 187210 25757 39376 9712 9712 76434 43437 43437
r-651 24 0.894928 24 0.815217 244775 25333 25333 42268 166491 283483 19570 19570 778803 468812 468812
r-756 24 0.688406 24 0.471014 191231 245507 245507 501577 198211 262654 371033 371033 728054 866583 866583
r-21 24 0.967391 24 0.692029 11448243 16507 16507 1458196 162529 14548699 26206 26206 8825885 82638 82638
r-367 24 0.355072 24 0.963768 293 40721 293 56402 158 682 43423 682 13368 41947 13368
r-700 24 0.485507 24 0.351449 560569 1417257 560569 1401494 512607 936353 2769787 936353 1023108 872662 1023108
r-591 24 0.619565 24 0.206522 39545 5538 39545 143077 34468 57391 6955 57391 51154 86316 51154
r-341 24 0.514493 24 0.326087 276708 332022 276708 810671 248006 433645 529347 433645 515650 444593 515650
r-30 24 0.123188 24 0.518116 43065 6426 6426 286752 38404 66975 8473 8473 69369 10682 10682
r-364 24 0.663043 24 0.778986 181302 596149 181302 580835 189579 206441 975625 206441 567051 328395 567051
r-160 24 0.956522 24 0.597826 4276590 12693 12693 91119 61254 5032217 13945 13945 5037910 5408 5408
r-612 24 0.40942 24 0.554348 486925 962387 962387 2444852 442282 720302 1642248 1642248 2149603 2395494 2395494
r-480 24 0.706522 24 0.398551 58160 62310 62310 538351 63401 82167 85862 85862 170611 229643 229643
r-623 24 0.793478 24 0.130435 1378 1992 1378 38519 1229 2067 3306 2067 2535 8370 2535
r-1 24 0.25 24 0.73913 16137 9418 9418 90723 19075 6837 5033 5033 71500 28935 28935
r-741 24 0.384058 24 0.967391 1011 16603 1011 19898 714 757 26920 757 2429 33996 2429
r-799 24 0.778986 24 0.862319 105495 272197 105495 265531 112249 113393 361595 113393 1990973 617000 1990973
r-774 24 0.137681 24 0.0978261 21618 81164 21618 87503 22218 27815 108078 27815 242280 2306832 242280
r-967 24 0.23913 24 0.213768 221474 274663 221474 302711 206404 331338 413944 331338 329503 295522 329503
r-65 24 0.0144928 24 0.344203 91887531 8137 8137 1742346 124976 98324171 5303 5303 22340167 152668 152668
r-420 24 0.677536 24 0.192029 10519 10002 10519 107402 10408 13575 15080 13575 34561 18409 34561
r-706 24 0.605072 24 0.768116 175755 1543193 175755 1375910 230634 271828 2700538 271828 916847 599561 916847
r-659 24 0.199275 24 0.793478 3267 3689 3689 32098 3053 4246 5484 5484 5119 7683 7683
r-791 24 0.630435 24 0.913043 11830 191260 11830 179809 11655 15281 299904 15281 58622 440035 58622
r-773 24 0.75 24 0.742754 854875 457132 457132 560438 738703 1261370 678079 678079 935404 743903 743903
r-735 24 0.75 24 0.0398551 230 3588 230 6368 166 475 8335 475 344 5655 344
r-655 24 0.253623 24 0.304348 1205596 819375 819375 1019490 1041340 2041855 1314209 1314209 1074579 593506 593506
r-167 24 0.786232 24 0.880435 205222 539784 205222 498584 213440 242556 727587 242556 266328 614586 266328
r-13 24 0.887681 24 0.836957 727497 172936 172936 285454 596317 895778 224939 224939 2005959 2897171 2897171
r-402 24 0.202899 24 0.873188 2963 1930 2963 13635 2375 3739 3053 3739 8492 12503 8492
r-562 24 0.336957 24 0.057971 28965 367812 28965 375690 27395 17104 475329 17104 83213 1894193 83213
r-594 24 0.673913 24 0.282609 24513 16760 24513 250819 23925 36655 27235 36655 184605 157792 184605
r-40 24 0.0978261 24 0.481884 58013 2925 2925 3488 43932 89992 1005 1005 46963 91105 91105
r-587 24 0.442029 24 0.800725 27389 42613 27389 377001 25481 39059 60180 39059 123925 163339 123925
r-151 24 0.268116 24 0.586957 27465 35734 35734 335677 30075 38352 50015 50015 129070 198078 198078
r-132 24 0.528986 24 0.786232 62691 505506 62691 412786 66828 70278 875889 70278 348901 354856 348901
r-856 24 0.275362 24 0.26087 486372 257214 486372 304735 408447 745770 366686 745770 582395 398298 582395
r-387 24 0.057971 24 0.188406 35523449 210991 210991 13082040 2451861 33941236 17109 17109 70978145 4365619 4365619
r-499 24 0.253623 24 0.427536 1120659 290211 290211 359415 1012349 2088735 493551 493551 405961 464209 464209
r-165 24 0.539855 24 0.67029 308247 1055298 308247 989283 275369 467322 2012269 467322 989985 928697 989985
r-860 24 0.992754 24 0.242754 7994 95 95 57885 3845 14713 500 500 8714 2089 2089
