instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
g12-g76 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g12-g77 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g12-g78 0 0 0 0 0 3 0 0 0 0 0 0 0 11 0 0
g12-g79 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g12-g80 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g12-g81 0 0 0 0 0 8 1 0 0 0 0 0 0 11 0 0
g12-g83 0 0 0 0 0 8 0 0 0 0 0 0 0 11 0 0
g12-g84 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g12-g85 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g12-g87 0 0 0 0 0 6 15 1 0 4 3 0 0 11 0 0
g12-g88 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g12-g89 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g12-g90 0 0 0 0 0 12 2 0 0 0 0 0 0 11 0 0
g12-g91 0 0 0 0 0 14 25 0 0 5 1 0 0 11 0 0
g12-g92 0 0 0 0 0 25 31 0 0 5 1 0 0 11 0 0
g12-g94 0 0 0 0 0 21 2 0 0 0 0 0 0 11 0 0
g12-g95 0 0 0 0 0 25 4 1 0 0 0 0 0 11 0 0
g12-g96 0 0 0 0 0 24 4 0 0 0 0 0 0 11 0 0
g12-g97 0 0 0 0 0 30 4 0 0 0 0 0 0 11 0 0
g12-g98 0 0 0 0 0 25 3 1 0 0 0 0 0 11 0 0
g12-g99 0 0 0 0 0 24 4 0 0 0 0 0 0 11 0 0
g13-g100 0 0 0 0 0 30 4 0 0 0 0 0 0 11 0 0
g13-g101 0 0 0 0 0 28 5 1 0 0 0 0 0 11 0 0
g13-g102 0 0 0 0 0 41 3 1 0 0 0 0 0 11 0 0
g13-g103 0 0 0 0 0 27 3 1 0 0 0 0 0 11 0 0
g13-g104 0 0 0 0 0 97 122 9 41 38 6 0 0 11 6 0
g13-g105 0 0 0 0 0 73 97 15 41 56 6 0 0 11 6 0
g13-g106 1 0 1 0 1 148 236 45 27962 21729 3338 1 0 11 45 0
g13-g107 0 0 0 0 0 133 245 26 4756 3677 993 0 0 11 26 0
g13-g108 1 0 0 1 0 159 259 19 5542 4183 1390 0 0 11 19 0
g13-g109 0 0 0 0 0 155 15 5 0 0 1 0 0 11 0 0
g13-g110 6 4 7 4 7 278 593 133 18 46 2332 7 4 11 18 4
g13-g111 1 1 1 1 1 224 333 33 28064 22114 4071 1 1 11 33 1
g13-g112 1 1 0 1 1 323 504 22 0 22 32 1 1 11 0 1
g13-g51 0 0 0 0 1 0 4 0 3476 2754 172 1 0 11 0 0
g13-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g13-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g13-g54 0 0 0 0 0 0 1 0 0 1 0 0 0 11 0 0
g13-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g13-g56 0 0 0 0 0 0 1 1 0 1 0 0 0 11 0 0
g13-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g13-g61 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g13-g62 0 0 0 0 0 1 2 0 0 0 0 0 0 11 0 0
g13-g63 1 1 0 1 0 1 12 7 283 178 847 0 1 11 7 0
g13-g64 2132 1868 1000000 1855 5775 1504 7884 6356 1000000 941355 1000000 1968 5875 11 6356 1504
g13-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g13-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g13-g68 100 89 88 89 5 146 1054 889 11047 9304 32596 5 89 11 889 5
g13-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g13-g70 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g13-g71 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g13-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g13-g74 0 0 0 0 0 3 14 1 0 2 4 0 0 11 0 0
g13-g75 5 7 4 4 4 8 28 25 96 104 254 4 7 11 25 4
g13-g76 49 76 1000000 79 47 33 109 76 1913 1607 2459 47 76 11 76 33
g13-g77 402 369 1000000 358 194 192 301 504 11787 9779 6856 469 294 11 301 192
g13-g78 0 0 0 0 0 3 20 3 0 6 2 0 0 11 0 0
g13-g79 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g13-g80 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g13-g81 0 0 0 0 0 8 0 0 0 0 0 0 0 11 0 0
g13-g83 0 0 0 0 0 8 0 0 0 0 0 0 0 11 0 0
g13-g84 69 107 1000000 89 63 89 186 130 1925 1582 8042 63 163 11 130 63
g13-g85 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g13-g87 0 0 0 0 0 10 9 5 0 4 2 0 0 11 0 0
g13-g88 0 0 0 0 0 9 9 0 0 0 0 0 0 11 0 0
g13-g89 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g13-g90 0 0 0 0 0 12 3 0 0 0 0 0 0 11 0 0
g13-g91 0 0 0 0 0 19 25 4 0 3 1 0 0 11 0 0
g13-g92 0 0 0 0 0 24 18 4 0 6 2 0 0 11 0 0
g13-g94 0 0 0 0 0 21 2 1 0 0 0 0 0 11 0 0
g13-g95 0 0 0 0 0 25 3 1 0 0 0 0 0 11 0 0
g13-g96 0 0 0 0 0 34 4 1 0 0 0 0 0 11 0 0
g13-g97 0 0 0 0 0 25 4 0 0 0 0 0 0 11 0 0
g13-g98 0 0 0 0 0 25 3 0 0 0 0 0 0 11 0 0
g13-g99 0 0 0 0 0 26 3 1 0 0 0 0 0 11 0 0
g14-g100 0 0 0 0 0 34 4 1 0 0 0 0 0 11 0 0
g14-g101 0 0 0 0 0 29 5 1 0 0 0 0 0 11 0 0
g14-g102 0 0 0 0 0 40 3 1 0 0 0 0 0 11 0 0
g14-g103 0 0 0 0 0 28 5 1 0 0 0 0 0 11 0 0
g14-g104 0 0 0 0 0 89 104 13 79 106 3123 0 0 11 13 0
g14-g105 0 0 0 0 0 75 103 13 114 80 3187 0 0 11 13 0
g14-g106 1 1 1 1 1 147 252 57 4147 3650 204951 1 1 11 57 1
g14-g107 1 0 1 0 0 139 232 31 830 733 40631 0 0 11 31 0
g14-g108 1 1 1 1 1 230 426 64 2983 2624 123703 1 1 11 64 1
g14-g109 0 0 0 0 0 184 21 4 0 0 1 0 0 11 0 0
g14-g110 12 9 10 9 9 305 647 370 44 99 4518 9 9 11 44 9
g14-g111 2 1 1 1 1 228 482 115 4908 3712 239945 1 1 11 115 1
g14-g112 1 1 1 1 1 331 551 40 0 31 44 1 1 11 0 1
g14-g51 0 0 0 0 0 0 2 0 666 572 1354 0 0 11 0 0
g14-g52 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g14-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g14-g54 0 0 0 0 0 0 2 1 0 1 0 0 0 11 0 0
g14-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g14-g56 0 0 0 0 0 0 2 1 0 2 0 0 0 11 0 0
g14-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g14-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g14-g62 0 0 0 0 0 1 4 0 0 0 0 0 0 11 0 0
g14-g63 1 0 0 1 2 2 12 15 490 301 4757 2 0 11 12 0
g14-g64 3135 2671 1000000 2698 4669 1940 10965 9081 1000000 1000000 1000000 2771 4769 11 9081 1940
g14-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g14-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g14-g68 35 54 33 33 32 27 838 705 9084 7316 71400 32 54 11 705 27
g14-g69 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g14-g70 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g14-g71 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g14-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g14-g74 0 0 0 0 0 3 14 3 0 1 6 0 0 11 0 0
g14-g75 5 4 4 7 7 6 26 16 156 126 278 7 4 11 16 4
g14-g76 78 47 1000000 76 46 49 106 82 2628 2246 2507 46 47 11 82 46
g14-g77 421 351 1000000 329 216 139 300 486 17604 14573 7356 451 316 11 300 139
g14-g78 0 0 0 0 0 2 24 3 0 6 12 0 0 11 0 0
g14-g79 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g14-g80 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g14-g81 0 0 0 0 0 5 1 0 0 0 0 0 0 11 0 0
g14-g83 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g14-g84 67 107 1000000 106 63 92 181 140 2970 2377 7822 63 163 11 140 63
g14-g85 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g14-g87 0 0 0 0 0 7 11 6 0 8 8 0 0 11 0 0
g14-g88 0 0 0 0 0 9 12 6 0 1 3 0 0 11 0 0
g14-g89 0 0 0 0 0 10 2 0 0 0 0 0 0 11 0 0
g14-g90 0 0 0 0 0 16 2 0 0 0 0 0 0 11 0 0
g14-g91 0 0 0 0 0 13 24 4 0 9 2 0 0 11 0 0
g14-g92 0 0 0 0 0 18 32 4 0 7 3 0 0 11 0 0
g14-g94 0 0 0 0 0 30 2 0 0 0 0 0 0 11 0 0
g14-g95 0 0 0 0 0 25 3 1 0 0 0 0 0 11 0 0
g14-g96 0 0 0 0 0 29 3 0 0 0 0 0 0 11 0 0
g14-g97 0 0 0 0 0 25 3 0 0 0 0 0 0 11 0 0
g14-g98 0 0 0 0 0 25 4 0 0 0 0 0 0 11 0 0
g14-g99 0 0 0 0 0 25 4 1 0 0 0 0 0 11 0 0
g15-g100 0 0 0 0 0 35 4 0 0 0 0 0 0 11 0 0
g15-g101 0 0 0 0 0 42 5 1 0 0 0 0 0 11 0 0
g15-g102 0 0 0 0 0 40 5 1 0 0 0 0 0 11 0 0
g15-g103 0 0 0 0 0 42 3 2 0 0 0 0 0 11 0 0
g15-g104 0 0 0 0 0 74 97 1 0 2 1 0 0 11 0 0
g15-g105 0 0 0 0 0 74 98 2 0 2 1 0 0 11 0 0
g15-g106 1 0 0 0 0 136 243 17 7607 5858 8456 0 0 11 17 0
g15-g107 0 0 0 0 0 136 204 14 726 559 278 0 0 11 14 0
g15-g108 0 0 0 0 0 159 266 16 981 761 809 0 0 11 16 0
g15-g109 0 0 0 0 0 153 21 3 0 0 1 0 0 11 0 0
g15-g110 7 5 3 5 3 265 599 117 15 41 1306 3 5 11 15 3
g15-g111 1 0 0 1 1 222 378 35 7675 5942 10333 1 0 11 35 0
g15-g112 1 1 1 1 1 350 544 38 0 22 27 1 1 11 0 1
g15-g51 0 0 0 0 0 0 2 0 2477 1906 820 0 0 11 0 0
g15-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g15-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g15-g54 0 0 0 0 0 0 1 0 0 0 0 0 0 11 0 0
g15-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g15-g56 0 0 0 0 0 0 1 0 0 1 0 0 0 11 0 0
g15-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g15-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g15-g62 0 0 0 0 0 1 2 0 0 0 0 0 0 11 0 0
g15-g63 0 0 0 0 0 1 19 3 140 77 742 0 0 11 3 0
g15-g64 1894 1615 1000000 1569 5702 1101 7567 6094 1000000 936346 1000000 1715 5802 11 6094 1101
g15-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g15-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g15-g68 3 3 5 4 5 4 114 69 11117 9233 67987 5 3 11 69 3
g15-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g15-g70 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g15-g71 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g15-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g15-g74 0 0 0 0 0 3 15 2 0 2 2 0 0 11 0 0
g15-g75 5 4 4 4 8 8 29 15 68 56 251 8 4 11 15 4
g15-g76 88 78 1000000 75 47 49 140 102 1806 1586 2324 47 78 11 102 47
g15-g77 348 316 1000000 318 218 125 304 433 11736 9909 6858 416 318 11 304 125
g15-g78 0 0 0 0 0 3 0 0 0 0 0 0 0 11 0 0
g15-g79 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g15-g80 0 0 0 0 0 4 0 0 0 0 0 0 0 11 0 0
g15-g81 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g15-g83 0 0 0 0 0 8 0 0 0 0 0 0 0 11 0 0
g15-g84 70 107 113 126 92 88 195 147 1937 1593 7950 92 192 11 147 88
g15-g85 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g15-g87 0 0 0 0 0 9 9 0 0 0 0 0 0 11 0 0
g15-g88 0 0 0 0 0 6 15 0 0 0 0 0 0 11 0 0
g15-g89 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g15-g90 0 0 0 0 0 12 3 0 0 0 0 0 0 11 0 0
g15-g91 0 0 0 0 0 13 24 0 0 6 0 0 0 11 0 0
g15-g92 0 0 0 0 0 17 29 1 0 4 2 0 0 11 0 0
g15-g94 0 0 0 0 0 29 3 0 0 0 0 0 0 11 0 0
g15-g95 0 0 0 0 0 26 3 1 0 0 0 0 0 11 0 0
g15-g96 0 0 0 0 0 25 4 0 0 0 0 0 0 11 0 0
g15-g97 0 0 0 0 0 25 4 0 0 0 0 0 0 11 0 0
g15-g98 0 0 0 0 0 37 3 0 0 0 0 0 0 11 0 0
g15-g99 0 0 0 0 0 26 3 0 0 0 0 0 0 11 0 0
g16-g100 0 0 0 0 0 24 4 1 0 0 0 0 0 11 0 0
g16-g101 0 0 0 0 0 28 5 1 0 0 0 0 0 11 0 0
g16-g102 0 0 0 0 0 29 3 1 0 0 0 0 0 11 0 0
g16-g103 9 4 7 4 4 69 75 212 25 27 6 4 4 11 6 4
g16-g104 1 1 1 1 1 83 112 34 19 42 691 1 1 11 19 1
g16-g105 1 1 1 1 1 94 107 57 19 29 666 1 1 11 19 1
g16-g106 5 4 5 8 8 180 257 244 63 111 46 8 4 11 46 4
g16-g107 2 2 3 2 3 155 233 101 26 48 1939 3 2 11 26 2
g16-g108 3 4 2 2 2 202 300 128 49 57 2641 2 4 11 49 2
g16-g109 0 0 0 0 0 163 16 3 0 0 0 0 0 11 0 0
g16-g110 12 16 10 10 10 313 625 503 71 75 15 10 16 11 15 10
g16-g111 9 8 5 8 5 272 430 316 64 123 6405 5 8 11 64 5
g16-g112 1 1 1 1 1 415 512 22 0 37 0 1 1 11 0 1
g16-g51 0 0 0 0 0 0 2 0 463 365 19 0 0 11 0 0
g16-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g16-g53 0 0 0 0 0 0 1 4 4 6 2 0 0 11 1 0
g16-g54 0 0 0 0 0 0 2 1 0 1 4 0 0 11 0 0
g16-g55 0 0 0 0 0 0 1 1 0 2 0 0 0 11 0 0
g16-g56 0 0 0 0 0 1 7 1 0 2 8 0 0 11 0 0
g16-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g16-g61 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g16-g62 0 0 0 0 0 1 5 1 0 2 0 0 0 11 0 0
g16-g63 4 4 7 4 7 6 29 48 259 255 167 7 4 11 29 4
g16-g64 3163 2637 2602 2599 13098 2320 9969 8926 1000000 1000000 1000000 2737 13198 11 8926 2320
g16-g65 0 1 1 0 0 2 3 10 4 9 2 0 1 11 2 0
g16-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g16-g68 274 251 228 233 207 199 1455 1231 41918 34650 78323 351 307 11 1231 199
g16-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g16-g70 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g16-g71 0 0 0 0 0 2 3 0 0 2 0 0 0 11 0 0
g16-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g16-g74 0 0 0 0 0 4 14 4 1 2 0 0 0 11 0 0
g16-g75 5 5 4 4 8 9 30 38 75 64 278 8 5 11 30 5
g16-g76 83 46 303736 78 46 49 124 107 1868 1584 2376 46 46 11 107 46
g16-g77 395 372 52304 394 201 195 306 603 11875 10030 354 472 301 11 306 195
g16-g78 1 0 0 1 1 4 35 10 5 10 2 1 0 11 2 0
g16-g79 0 0 0 0 0 6 8 3 0 11 0 0 0 11 0 0
g16-g80 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g16-g81 4 2 2 3 2 10 10 29 13 23 3 2 2 11 3 2
g16-g83 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g16-g84 91 93 104 111 101 83 199 204 1969 1620 142 193 93 11 142 83
g16-g85 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g16-g87 0 0 0 0 0 8 11 3 0 8 22 0 0 11 0 0
g16-g88 0 0 0 0 0 9 22 6 0 12 43 0 0 11 0 0
g16-g89 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g16-g90 0 0 0 0 0 12 3 0 0 0 0 0 0 11 0 0
g16-g91 0 0 0 0 0 21 15 5 0 3 0 0 0 11 0 0
g16-g92 0 0 0 0 0 21 30 4 0 7 0 0 0 11 0 0
g16-g94 0 0 0 0 0 30 2 1 0 0 0 0 0 11 0 0
g16-g95 0 0 0 0 0 37 4 0 0 1 0 0 0 11 0 0
g16-g96 0 0 0 0 0 36 4 1 0 1 0 0 0 11 0 0
g16-g97 0 0 0 0 0 25 4 0 0 0 0 0 0 11 0 0
g16-g98 0 0 0 0 0 36 27 2 0 4 2 0 0 11 0 0
g16-g99 0 0 0 0 0 37 44 1 0 2 1 0 0 11 0 0
g17-g100 0 0 0 0 0 24 4 0 0 0 0 0 0 11 0 0
g17-g101 65 37 37 68 8 307 37 3603 21 25 22 8 37 11 21 8
g17-g102 97 94 95 134 26 566 40 8125 49 42 43 26 94 11 40 26
g17-g103 395 374 374 412 62 1314 49 26307 172 117 62 62 162 11 49 62
g17-g104 22 34 21 21 21 272 405 962 131 116 1000000 21 34 11 116 21
g17-g105 22 21 36 21 21 280 445 978 185 162 1000000 21 21 11 162 21
g17-g106 205 128 162 183 185 1609 2803 6327 991 793 1746 228 285 11 793 128
g17-g107 95 89 90 90 86 921 1378 3179 497 402 1000000 86 89 11 402 86
g17-g108 114 67 66 101 67 1006 1586 3568 551 420 1000000 67 67 11 420 67
g17-g109 4112 4403 4424 4409 4021 85660 138890 354434 6536 4476 13288 4503 4121 11 4476 4021
g17-g110 5 3 3 3 39 237 981 115 9 68 174562 39 3 11 9 3
g17-g111 141 163 163 163 176 2101 3403 7526 1113 807 1000000 263 276 11 807 163
g17-g112 15 24 14 14 16 706 684 1272 170 127 128 16 24 11 127 16
g17-g51 1 0 0 0 1 1 10 4 35 25 15 1 0 11 4 0
g17-g52 1 2 1 1 3 4 5 14 72 32 5093 3 2 11 5 2
g17-g53 1 1 2 1 1 2 7 22 11 9 17 1 1 11 7 1
g17-g54 1803 1961 1920 1925 5154 3721 2989 10105 32996 22145 1000000 2061 5254 11 2989 1961
g17-g55 127 91 125 142 102 183 63 920 257 159 467 191 91 11 63 91
g17-g56 3826 4180 4157 4141 14222 7762 7363 21941 109330 74763 1000000 4280 14322 11 7363 4180
g17-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g17-g61 1 1 0 1 0 2 20 16 3 5 5 0 1 11 3 0
g17-g62 48 77 47 77 755 92 81 134 20259 14968 7214 177 77 11 81 77
g17-g63 404 402 403 401 521 951 2789 2904 18791 15290 23142 502 621 11 2789 402
g17-g64 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g17-g65 625 595 604 644 205 1168 171 6440 533 352 749 695 305 11 171 205
g17-g67 12 14 7 7 1 19 3 157 7 8 4 1 14 11 3 1
g17-g68 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g17-g69 1 1 2 1 2 7 31 21 10 11 12 2 1 11 10 1
g17-g70 0 0 0 0 0 3 3 2 0 6 98 0 0 11 0 0
g17-g71 1 1 2 1 1 5 30 45 6 12 13 1 1 11 6 1
g17-g72 0 0 0 0 0 3 0 0 1 1 152 0 0 11 0 0
g17-g74 2169 2261 2218 2180 3079 4389 2122 4303 535103 446384 59648 2361 3179 11 2122 2261
g17-g75 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g17-g76 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g17-g77 256371 222938 175381 220549 1000000 97527 108463 655018 1000000 1000000 1000000 223038 1000000 11 108463 97527
g17-g78 3 3 3 3 73 10 49 11 1000000 1000000 1000000 73 3 11 11 3
g17-g79 0 0 0 0 1 4 19 4 83 40 36 1 0 11 4 0
g17-g80 0 0 0 0 0 7 0 0 0 1 2 0 0 11 0 0
g17-g81 480 490 528 538 95 1209 87 7091 247 167 255 95 195 11 87 95
g17-g83 0 0 0 0 0 5 45 6 0 11 0 0 0 11 0 0
g17-g84 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g17-g85 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g17-g87 4916 5017 4967 4988 17185 21096 9292 9479 187837 118128 1000000 5117 17285 11 9292 5017
g17-g88 164 165 164 166 255 717 152 2398 6391 5058 405897 265 355 11 152 165
g17-g89 5 5 9 5 3 72 15 503 6 9 5 3 5 11 5 3
g17-g90 0 0 0 0 0 14 39 9 0 15 0 0 0 11 0 0
g17-g91 3 3 5 3 3 32 65 115 45 29 29 3 3 11 29 3
g17-g92 6 3 5 3 3 45 46 146 37 25 16 3 3 11 16 3
g17-g94 58 98 62 63 82 483 57 12 1705 1247 2017 82 98 11 12 82
g17-g95 0 0 0 0 0 41 55 16 2 6 3060 0 0 11 2 0
g17-g96 0 0 0 1 1 32 36 32 2 7 4478 1 0 11 2 0
g17-g97 1 0 1 0 0 43 58 17 2 8 1980 0 0 11 2 0
g17-g98 3 2 2 3 2 58 73 96 10 25 31989 2 2 11 10 2
g17-g99 1 1 1 2 2 39 46 57 10 16 32896 2 1 11 10 1
g18-g100 0 0 0 0 0 24 2 1 0 0 0 0 0 11 0 0
g18-g101 68 66 68 36 7 309 38 3458 21 26 52 7 66 11 21 7
g18-g102 99 94 99 138 25 568 64 7764 50 43 144 25 94 11 43 25
g18-g103 434 374 374 418 62 1341 77 24675 206 117 676 62 162 11 77 62
g18-g104 41 24 39 24 21 304 452 1495 188 146 1000000 21 24 11 146 21
g18-g105 25 39 24 24 21 301 682 1518 186 142 1000000 21 39 11 142 21
g18-g106 154 181 193 178 142 1819 2782 10723 1020 795 1812 281 242 11 795 142
g18-g107 106 60 60 95 54 872 1274 4666 489 318 1000000 54 60 11 318 54
g18-g108 79 109 124 75 68 1147 1545 5871 587 387 1000000 68 168 11 387 68
g18-g109 2787 3079 3077 3092 1799 60106 62155 290969 3204 2153 12402 3179 1899 11 2153 1799
g18-g110 6732 5993 5963 5897 7091 60750 1816 15900 1000000 1000000 2130 6093 7191 11 1816 5993
g18-g111 189 198 182 197 183 2406 4507 12965 1148 812 1000000 298 283 11 812 183
g18-g112 26 14 15 25 16 741 656 1031 120 172 489 16 14 11 120 14
g18-g51 0 0 0 0 1 1 4 2 32 26 26 1 0 11 2 0
g18-g52 2 2 2 2 5 4 2 0 73 45 3971 5 2 11 0 2
g18-g53 2 2 2 2 2 2 8 24 11 9 20 2 2 11 8 2
g18-g54 1918 2054 2058 2022 5090 4223 1965 12752 32851 22273 1000000 2154 5190 11 1965 2054
g18-g55 128 139 185 173 64 324 91 1302 227 159 330 64 164 11 91 64
g18-g56 4025 4015 3924 3956 14358 7906 4095 23527 110253 80868 1000000 4115 14458 11 4095 4015
g18-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g18-g61 0 1 0 1 0 2 24 19 3 5 4 0 1 11 3 0
g18-g62 28 45 27 27 720 87 73 128 20295 13899 8399 145 45 11 73 45
g18-g63 178 214 216 215 474 397 1301 1632 10874 8782 5724 314 574 11 1301 214
g18-g64 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g18-g65 735 777 715 777 158 1391 172 7914 497 320 665 877 258 11 172 158
g18-g67 7 13 13 13 1 19 2 147 7 9 22 1 13 11 2 1
g18-g68 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g18-g69 1 1 2 1 1 5 29 47 9 11 15 1 1 11 9 1
g18-g70 0 0 0 0 0 3 3 1 0 3 107 0 0 11 0 0
g18-g71 1 2 1 2 1 5 42 29 7 12 18 1 2 11 7 1
g18-g72 0 0 0 0 0 3 0 0 0 1 156 0 0 11 0 0
g18-g74 1625 1601 1593 1551 3089 3302 1005 2015 522159 424098 72673 1701 3189 11 1005 1601
g18-g75 216005 199432 198814 199071 1000000 361884 610673 1000000 1000000 1000000 1000000 199532 1000000 11 610673 199432
g18-g76 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g18-g77 142945 124322 124730 123768 1000000 62660 84518 426364 1000000 1000000 1000000 124422 1000000 11 84518 62660
g18-g78 334562 348533 347974 347582 201672 1000000 30027 80223 1000000 1000000 1000000 348633 201772 11 30027 201672
g18-g79 0 0 0 0 3 5 19 6 170 101 1001 3 0 11 6 0
g18-g80 0 0 0 0 0 7 0 0 0 0 3 0 0 11 0 0
g18-g81 601 573 577 648 92 1408 139 9111 413 285 424 92 192 11 139 92
g18-g83 0 0 0 0 0 7 48 11 0 12 0 0 0 11 0 0
g18-g84 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g18-g85 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g18-g87 3842 3857 3759 3708 70098 15624 26674 76689 975358 662813 1000000 3957 70198 11 26674 3857
g18-g88 72824 73030 73927 73230 543494 304969 322100 1000000 1000000 1000000 1000000 73130 543594 11 322100 73030
g18-g89 9 5 4 10 1 42 8 433 6 14 14 1 5 11 6 1
g18-g90 0 0 0 0 0 11 78 10 0 17 0 0 0 11 0 0
g18-g91 5 3 3 5 3 35 35 131 29 44 121 3 3 11 29 3
g18-g92 3 3 6 3 6 70 41 113 22 24 49 6 3 11 22 3
g18-g94 45 78 48 49 37 383 60 13 749 535 1065 37 78 11 13 37
