instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
all-meshes-CVIU11-pattern1-target312 0 0 0 0 0 1 10 1 0 4 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target313 0 0 0 0 0 58 154 1 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target314 0 0 0 0 0 176 21 5 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern1-target315 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target316 0 0 0 0 0 6 30 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target317 0 0 0 0 0 1 8 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target318 0 0 0 0 0 114 601 2 0 6 1 0 0 13 0 0
all-meshes-CVIU11-pattern1-target319 0 0 0 0 0 1 0 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target32 0 0 0 0 0 12 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target320 0 0 0 0 0 3 13 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target321 0 0 0 0 0 32 4 0 4 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target322 0 0 0 0 0 162 15 3 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern1-target323 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target324 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target325 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target326 0 0 0 0 0 21 4 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target327 0 0 0 0 0 48 4 1 5 7 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target328 0 0 0 0 0 34 261 2 0 5 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target329 0 0 0 0 0 15 135 2 0 8 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target33 0 0 0 0 0 19 140 3 13 10 1 0 0 13 1 0
all-meshes-CVIU11-pattern1-target330 0 0 0 0 0 2 6 0 0 3 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target331 1 0 0 0 0 182 25 4 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern1-target332 0 0 0 0 0 14 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target333 0 0 0 0 0 30 185 3 0 12 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target334 0 0 0 0 0 10 66 3 0 8 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target335 0 0 0 0 0 5 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target336 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target337 0 0 0 0 0 2 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target338 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target339 0 0 0 0 0 0 5 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target34 0 0 0 0 0 56 638 3 0 9 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target340 0 0 0 0 0 16 68 5 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target341 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern1-target342 0 0 0 0 0 13 61 5 1 19 0 0 0 13 0 0
