instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
si4_b06_m200.09 0 0 0 0 0 0 7 3 0 3 0 0 0 3 0 0
si6_b09_m800.03 0 0 0 0 1 5 293 58 0 70 1 1 0 3 0 0
si6_b09_m800.09 0 0 0 0 1 5 295 60 0 128 1 1 0 3 0 0
si6_b09_m800.07 1 0 1 0 1 5 292 102 0 70 1 1 0 3 0 0
si6_b09_m800.05 1 0 0 0 1 5 346 57 0 102 1 1 0 3 0 0
si6_b09_m800.04 1 0 0 0 1 5 378 57 0 111 1 1 0 3 0 0
si6_b09_m800.01 1 0 0 0 1 8 303 103 0 70 1 1 0 3 0 0
si6_b09_m800.00 1 0 0 0 1 8 292 60 0 71 1 1 0 3 0 0
si6_b09_m800.02 0 0 0 0 1 5 294 57 0 108 1 1 0 3 0 0
si6_b09_m800.06 0 0 0 0 1 5 321 58 0 70 1 1 0 3 0 0
si6_b09_m800.08 1 0 0 0 1 7 336 57 0 91 1 1 0 3 0 0
si6_b06m_m400.00 0 0 0 0 0 2 25 9 0 14 0 0 0 4 0 0
si6_b06m_m400.08 0 0 0 0 0 1 29 9 0 13 0 0 0 4 0 0
si6_b06m_m400.03 0 0 0 0 0 2 27 14 0 8 0 0 0 4 0 0
si6_b06m_m400.04 0 0 0 0 0 1 27 15 0 19 0 0 0 4 0 0
si6_b06m_m400.06 0 0 0 0 0 1 27 9 0 13 0 0 0 4 0 0
si6_b06m_m400.07 0 0 0 0 0 2 30 15 0 15 0 0 0 4 0 0
si6_b06m_m400.09 0 0 0 0 0 2 19 9 0 20 0 0 0 4 0 0
si6_b06m_m400.02 0 0 0 0 0 1 31 16 0 41 0 0 0 4 0 0
si6_b06m_m400.01 0 0 0 0 0 2 28 9 0 14 0 0 0 4 0 0
si6_b06m_m400.05 0 0 0 0 0 1 18 15 0 11 0 0 0 4 0 0
si4_b09m_m200.01 0 0 0 0 0 0 9 2 0 3 0 0 0 4 0 0
si4_b09m_m200.00 0 0 0 0 0 0 10 2 0 6 0 0 0 4 0 0
si4_b09m_m200.03 0 0 0 0 0 0 10 3 0 4 0 0 0 4 0 0
si4_b09m_m200.06 0 0 0 0 0 0 6 1 0 8 0 0 0 4 0 0
si4_b09m_m200.02 0 0 0 0 0 0 9 1 0 3 0 0 0 4 0 0
si4_b09m_m200.04 0 0 0 0 0 0 5 1 0 4 0 0 0 4 0 0
si4_b09m_m200.05 0 0 0 0 0 0 5 1 0 5 0 0 0 4 0 0
si4_b09m_m200.07 0 0 0 0 0 0 5 1 0 4 0 0 0 4 0 0
si4_b09m_m200.08 0 0 0 0 0 0 8 2 0 2 0 0 0 4 0 0
si4_b09m_m200.09 0 0 0 0 0 0 9 2 0 3 0 0 0 4 0 0
si2_b06m_m400.03 0 0 0 0 0 1 6 3 0 4 0 0 0 4 0 0
si2_b06m_m400.06 0 0 0 0 0 0 11 2 0 4 0 0 0 4 0 0
si2_b06m_m400.05 0 0 0 0 0 1 7 4 0 7 0 0 0 4 0 0
si2_b06m_m400.01 0 0 0 0 0 1 10 4 0 4 0 0 0 4 0 0
si2_b06m_m400.00 0 0 0 0 0 1 11 4 0 2 0 0 0 4 0 0
si2_b06m_m400.08 0 0 0 0 0 1 10 3 0 2 0 0 0 4 0 0
si2_b06m_m400.07 0 0 0 0 0 1 10 4 0 5 0 0 0 4 0 0
si2_b06m_m400.09 0 0 0 0 0 1 12 4 0 11 0 0 0 4 0 0
si2_b06m_m400.04 0 0 0 0 0 1 12 4 0 8 0 0 0 4 0 0
si2_b06m_m400.02 0 0 0 0 0 1 13 2 0 8 0 0 0 4 0 0
si6_b03_m800.02 0 0 0 0 1 5 148 40 0 39 0 1 0 3 0 0
si6_b03_m800.04 0 0 0 0 1 7 135 69 0 46 1 1 0 3 0 0
si6_b03_m800.03 0 0 0 0 0 5 151 41 0 38 1 0 0 3 0 0
si6_b03_m800.05 0 0 0 0 0 5 87 40 0 60 0 0 0 3 0 0
si6_b03_m800.06 0 0 0 0 1 5 113 40 0 59 1 1 0 3 0 0
si6_b03_m800.01 0 0 0 0 0 5 108 40 0 61 1 0 0 3 0 0
si6_b03_m800.00 0 0 0 0 1 5 108 70 0 38 1 1 0 3 0 0
si6_b03_m800.07 0 0 0 0 1 7 86 40 0 59 1 1 0 3 0 0
