instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
si6_b06_m200.05 0 8 14 30 3
si6_b06_m200.00 0 8 30 14 3
si6_b06_m200.08 0 8 30 30 3
si6_b06_m200.02 0 3 15 14 3
si6_b06_m200.06 0 3 24 14 3
si6_b06_m200.04 0 3 30 30 3
si6_b06_m200.01 0 8 14 30 3
si6_b06_m200.07 0 8 15 31 3
si6_b06m_m200.09 0 17 26 26 4
si6_b06m_m200.02 0 18 26 27 4
si6_b06m_m200.05 0 17 12 25 4
si6_b06m_m200.00 0 17 26 20 4
si6_b06m_m200.07 0 17 26 26 4
si6_b06m_m200.04 0 17 25 25 4
si6_b06m_m200.08 0 17 26 27 4
si6_b06m_m200.06 0 17 25 13 4
si6_b06m_m200.03 0 8 26 26 4
si6_b06m_m200.01 0 17 25 13 4
si2_b09m_m200.08 0 3 20 9 4
si2_b09m_m200.06 0 6 18 18 4
si2_b09m_m200.03 0 3 18 9 4
si2_b09m_m200.09 0 6 18 18 4
si2_b09m_m200.04 0 6 18 9 4
si2_b09m_m200.00 0 6 9 18 4
si2_b09m_m200.01 0 6 9 18 4
si2_b09m_m200.05 0 6 18 9 4
si2_b09m_m200.07 0 5 9 18 4
si2_b09m_m200.02 0 6 18 9 4
si6_b03_m200.01 0 5 13 13 3
si6_b03_m200.03 0 8 13 28 3
si6_b03_m200.04 0 8 13 28 3
si6_b03_m200.08 0 8 13 28 3
si6_b03_m200.07 0 8 13 28 3
si6_b03_m200.09 0 8 13 28 3
si6_b03_m200.05 0 8 13 28 3
si6_b03_m200.02 0 3 28 13 3
si6_b03_m200.06 0 8 28 13 3
si6_b03_m200.00 0 8 28 13 3
si6_b09_m200.09 0 8 15 32 3
si6_b09_m200.06 0 8 15 32 3
si6_b09_m200.08 0 8 15 32 3
si6_b09_m200.03 0 8 15 32 3
si6_b09_m200.00 0 8 15 32 3
si6_b09_m200.02 0 8 15 32 3
si6_b09_m200.07 0 8 15 32 3
si6_b09_m200.04 0 8 15 32 3
si6_b09_m200.01 0 8 15 32 3
si6_b09_m200.05 0 8 16 32 3
