instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
phase-30-150-0.56-0.56-0.60-2 1000000 1000000 1000000 1000028 12
phase-30-150-0.56-0.56-0.60-3 1000000 1000000 1000000 1000029 12
phase-30-150-0.56-0.56-0.60-4 1000000 1000000 1000000 1000027 12
phase-30-150-0.56-0.56-0.60-5 1000000 1000000 1000000 1000027 12
phase-30-150-0.56-0.56-0.60-6 1000000 1000000 1000000 1000030 12
phase-30-150-0.56-0.56-0.60-7 1000000 1000000 1000000 1000030 12
phase-30-150-0.56-0.56-0.60-8 1000000 1000000 1000000 1000030 12
phase-30-150-0.60-0.58-0.62-1 1000000 1000000 1000000 1000037 12
phase-30-150-0.60-0.58-0.62-2 1000000 1000000 1000000 1000029 12
phase-30-150-0.60-0.58-0.62-3 1000000 1000000 1000000 1000035 12
phase-30-150-0.60-0.58-0.62-4 1000000 1000000 1000000 1000036 12
phase-30-150-0.60-0.58-0.62-5 1000000 1000000 1000000 1000029 12
phase-30-150-0.60-0.58-0.62-6 1000000 1000000 1000000 1000034 12
phase-30-150-0.60-0.58-0.62-7 1000000 1000000 1000000 1000028 12
phase-30-150-0.60-0.58-0.62-8 1000000 1000000 1000000 1000025 12
phase-30-150-0.64-0.62-0.64-1 1000000 1000000 1000000 1000027 12
phase-30-150-0.64-0.62-0.64-2 1000000 1000000 1000000 1000030 12
phase-30-150-0.64-0.62-0.64-3 1000000 1000000 1000000 1000032 12
phase-30-150-0.64-0.62-0.64-4 1000000 1000000 1000000 1000038 12
phase-30-150-0.64-0.62-0.64-5 1000000 1000000 1000000 1000034 12
phase-30-150-0.64-0.62-0.64-6 1000000 1000000 1000000 1000037 12
phase-30-150-0.64-0.62-0.64-7 1000000 1000000 1000000 1000035 12
phase-30-150-0.64-0.62-0.64-8 1000000 1000000 1000000 1000030 12
phase-30-150-0.66-0.64-0.66-1 1000000 1000000 1000000 1000034 12
phase-30-150-0.66-0.64-0.66-2 1000000 1000000 1000000 1000008 12
phase-30-150-0.66-0.64-0.66-3 1000000 1000000 1000000 1000037 12
phase-30-150-0.66-0.64-0.66-4 1000000 1000000 1000000 1000019 12
phase-30-150-0.66-0.64-0.66-5 1000000 1000000 1000000 1000029 12
phase-30-150-0.66-0.64-0.66-6 1000000 1000000 1000000 1000037 12
phase-30-150-0.66-0.64-0.66-7 1000000 1000000 1000000 1000030 12
phase-30-150-0.66-0.64-0.66-8 1000000 1000000 1000000 1000032 12
phase-30-150-0.68-0.64-0.68-1 1000000 1000000 1000000 1000015 12
phase-30-150-0.68-0.64-0.68-2 1000000 1000000 1000000 1000020 12
phase-30-150-0.68-0.64-0.68-3 1000000 1000000 1000000 1000004 12
phase-30-150-0.68-0.64-0.68-4 1000000 1000000 1000000 1000009 12
phase-30-150-0.68-0.64-0.68-5 1000000 1000000 1000000 1000032 12
phase-30-150-0.68-0.64-0.68-6 1000000 1000000 1000000 1000037 12
phase-30-150-0.68-0.64-0.68-7 1000000 1000000 1000000 1000034 12
phase-30-150-0.68-0.64-0.68-8 1000000 1000000 1000000 1000031 12
phase-30-150-0.70-0.66-0.70-1 1000000 1000000 1000000 1000027 12
phase-30-150-0.70-0.66-0.70-2 1000000 1000000 1000000 1000032 12
phase-30-150-0.70-0.66-0.70-3 1000000 1000000 1000000 1000015 12
phase-30-150-0.70-0.66-0.70-4 1000000 1000000 1000000 1000015 12
phase-30-150-0.70-0.66-0.70-5 1000000 1000000 1000000 1000023 12
phase-30-150-0.70-0.66-0.70-6 1000000 1000000 1000000 1000016 12
phase-30-150-0.70-0.66-0.70-7 1000000 1000000 1000000 1000012 12
phase-30-150-0.70-0.66-0.70-8 1000000 1000000 1000000 1000029 12
phase-30-150-0.72-0.66-0.70-1 1000000 1000000 1000000 1000029 12
phase-30-150-0.72-0.66-0.70-2 1000000 1000000 1000000 1000009 12
phase-30-150-0.72-0.66-0.70-3 1000000 1000000 1000000 1000020 12
phase-30-150-0.72-0.66-0.70-4 1000000 1000000 1000000 1000041 12
phase-30-150-0.72-0.66-0.70-5 1000000 1000000 1000000 1000044 12
phase-30-150-0.72-0.66-0.70-6 1000000 1000000 1000000 1000033 12
phase-30-150-0.72-0.66-0.70-7 1000000 1000000 1000000 1000033 12
phase-30-150-0.72-0.66-0.70-8 1000000 1000000 1000000 1000039 12
phase-30-150-0.74-0.68-0.70-1 1000000 1000000 1000000 1000024 12
phase-30-150-0.74-0.68-0.70-2 1000000 1000000 1000000 1000025 12
phase-30-150-0.74-0.68-0.70-3 1000000 1000000 1000000 1000004 12
phase-30-150-0.74-0.68-0.70-4 1000000 1000000 1000000 1000026 12
phase-30-150-0.74-0.68-0.70-5 1000000 1000000 1000000 1000042 12
phase-30-150-0.74-0.68-0.70-6 1000000 1000000 1000000 1000042 12
phase-30-150-0.74-0.68-0.70-7 1000000 1000000 1000000 1000030 12
phase-30-150-0.74-0.68-0.70-8 1000000 1000000 1000000 1000039 12
phase-30-150-0.76-0.70-0.72-1 1000000 1000000 1000000 1000055 12
phase-30-150-0.76-0.70-0.72-2 1000000 1000000 1000000 1000037 12
phase-30-150-0.76-0.70-0.72-3 1000000 1000000 1000000 1000025 12
phase-30-150-0.76-0.70-0.72-4 1000000 1000000 1000000 1000032 12
phase-30-150-0.76-0.70-0.72-5 1000000 1000000 1000000 1000029 12
phase-30-150-0.76-0.70-0.72-6 1000000 1000000 1000000 1000003 12
phase-30-150-0.76-0.70-0.72-7 1000000 1000000 1000000 1000036 12
phase-30-150-0.76-0.70-0.72-8 1000000 1000000 1000000 1000041 12
phase-30-150-0.78-0.72-0.74-1 1000000 1000000 1000000 1000037 12
phase-30-150-0.78-0.72-0.74-2 1000000 1000000 1000000 1000036 12
phase-30-150-0.78-0.72-0.74-3 1000000 1000000 1000000 1000005 12
phase-30-150-0.78-0.72-0.74-4 1000000 1000000 1000000 1000018 12
phase-30-150-0.78-0.72-0.74-5 1000000 1000000 1000000 1000028 12
phase-30-150-0.78-0.72-0.74-6 1000000 1000000 1000000 1000034 12
phase-30-150-0.78-0.72-0.74-7 1000000 1000000 1000000 1000037 12
phase-30-150-0.78-0.72-0.74-8 1000000 1000000 1000000 1000041 12
phase-30-150-0.80-0.72-0.74-1 1000000 1000000 1000000 1000033 12
phase-30-150-0.80-0.72-0.74-2 1000000 1000000 1000000 1000037 12
phase-30-150-0.80-0.72-0.74-3 1000000 1000000 1000000 1000033 12
phase-30-150-0.80-0.72-0.74-4 1000000 1000000 1000000 1000037 12
phase-30-150-0.80-0.72-0.74-5 1000000 1000000 1000000 1000035 12
phase-30-150-0.80-0.72-0.74-6 1000000 1000000 1000000 1000042 12
phase-30-150-0.80-0.72-0.74-7 1000000 1000000 1000000 1000024 12
phase-30-150-0.80-0.72-0.74-8 1000000 1000000 1000000 1000005 12
phase-30-150-0.82-0.74-0.76-1 1000000 1000000 1000000 1000007 12
phase-30-150-0.82-0.74-0.76-2 1000000 1000000 1000000 1000027 12
phase-30-150-0.82-0.74-0.76-3 1000000 1000000 1000000 1000020 12
phase-30-150-0.82-0.74-0.76-4 1000000 1000000 1000000 1000037 12
phase-30-150-0.82-0.74-0.76-5 1000000 1000000 1000000 1000033 12
phase-30-150-0.82-0.74-0.76-6 1000000 1000000 1000000 1000036 12
phase-30-150-0.82-0.74-0.76-7 1000000 1000000 1000000 1000037 12
phase-30-150-0.82-0.74-0.76-8 1000000 1000000 1000000 1000022 12
phase-30-150-0.84-0.74-0.76-1 1000000 1000000 1000000 1000027 12
phase-30-150-0.84-0.74-0.76-2 1000000 1000000 1000000 1000011 12
phase-30-150-0.84-0.74-0.76-3 1000000 1000000 1000000 1000036 12
phase-30-150-0.84-0.74-0.76-4 1000000 1000000 1000000 1000037 12
phase-30-150-0.84-0.74-0.76-5 1000000 1000000 1000000 1000022 12
phase-30-150-0.84-0.74-0.76-6 1000000 1000000 1000000 1000035 12
phase-30-150-0.84-0.74-0.76-7 1000000 1000000 1000000 1000031 12
phase-30-150-0.84-0.74-0.76-8 1000000 1000000 1000000 1000040 12
phase-30-150-0.84-0.76-0.76-1 1000000 1000000 1000000 1000033 12
phase-30-150-0.84-0.76-0.76-2 1000000 1000000 1000000 1000012 12
phase-30-150-0.84-0.76-0.76-3 1000000 1000000 1000000 1000034 12
phase-30-150-0.84-0.76-0.76-4 1000000 1000000 1000000 1000040 12
phase-30-150-0.84-0.76-0.76-5 1000000 1000000 1000000 1000035 12
phase-30-150-0.84-0.76-0.76-6 1000000 1000000 1000000 1000033 12
phase-30-150-0.84-0.76-0.76-7 1000000 1000000 1000000 1000042 12
phase-30-150-0.84-0.76-0.76-8 1000000 1000000 1000000 1000035 12
phase-30-150-0.86-0.76-0.78-1 1000000 1000000 1000000 1000036 12
phase-30-150-0.86-0.76-0.78-2 1000000 1000000 1000000 1000045 12
phase-30-150-0.86-0.76-0.78-3 1000000 1000000 1000000 1000035 12
phase-30-150-0.86-0.76-0.78-4 1000000 1000000 1000000 1000036 12
phase-30-150-0.86-0.76-0.78-5 1000000 1000000 1000000 1000034 12
phase-30-150-0.86-0.76-0.78-6 1000000 1000000 1000000 1000036 12
phase-30-150-0.86-0.76-0.78-7 1000000 1000000 1000000 1000046 12
phase-30-150-0.86-0.76-0.78-8 1000000 1000000 1000000 1000034 12
