instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
all-images-CVIU11-pattern14-target25 1000000 1000000 1000002 1000091 14
all-images-CVIU11-pattern14-target26 1000000 1000000 1000001 1000113 14
all-images-CVIU11-pattern14-target27 1000000 1000001 1000004 1000047 14
all-images-CVIU11-pattern14-target28 1000000 1000000 1000001 1000063 14
all-images-CVIU11-pattern14-target29 1000001 1000002 1000007 1000015 14
all-images-CVIU11-pattern14-target3 1000001 1000000 1000002 1000055 14
all-images-CVIU11-pattern14-target30 1000001 1000000 1000005 1000013 14
all-images-CVIU11-pattern14-target31 1000000 1000000 1000003 1000050 14
all-images-CVIU11-pattern14-target32 1000001 1000002 1000009 1000017 14
all-images-CVIU11-pattern14-target33 1000001 1000003 1000008 1000013 14
all-images-CVIU11-pattern14-target34 1000000 1000000 1000003 1000109 14
all-images-CVIU11-pattern14-target35 1000001 1000002 1000007 1000013 14
all-images-CVIU11-pattern14-target36 1000000 1000000 1000002 1000111 14
all-images-CVIU11-pattern14-target37 1000001 1000002 1000006 1000013 14
all-images-CVIU11-pattern14-target38 1000001 1000001 1000005 1000012 14
all-images-CVIU11-pattern14-target39 1000000 1000000 1000003 1000064 14
all-images-CVIU11-pattern14-target4 1000000 1000001 1000003 1000090 14
all-images-CVIU11-pattern14-target40 1000001 1000000 1000003 1000156 14
all-images-CVIU11-pattern14-target41 1000000 1000000 1000003 1000071 14
all-images-CVIU11-pattern14-target42 1000000 1000000 1000003 1000070 14
all-images-CVIU11-pattern14-target43 1000001 1000001 1000005 1000012 14
all-images-CVIU11-pattern14-target44 1000001 1000001 1000007 1000015 14
all-images-CVIU11-pattern14-target45 1000001 1000002 1000006 1000014 14
all-images-CVIU11-pattern14-target46 1000000 1000001 1000003 1000054 14
all-images-CVIU11-pattern14-target47 1000000 1000002 1000005 1000012 14
all-images-CVIU11-pattern14-target48 1000000 1000000 1000002 1000258 14
all-images-CVIU11-pattern14-target49 1000001 1000001 1000003 1000090 14
all-images-CVIU11-pattern14-target5 1000000 1000002 1000006 1000013 14
all-images-CVIU11-pattern14-target50 1000001 1000002 1000006 1000013 14
all-images-CVIU11-pattern14-target51 1000000 1000001 1000003 1000121 14
all-images-CVIU11-pattern14-target52 1000000 1000000 1000003 1000135 14
all-images-CVIU11-pattern14-target53 1000000 1000000 1000002 1000061 14
all-images-CVIU11-pattern14-target54 1000000 1000000 1000002 1000068 14
all-images-CVIU11-pattern14-target55 1000000 1000000 1000002 1000110 14
all-images-CVIU11-pattern14-target56 1000000 1000000 1000001 1000110 14
all-images-CVIU11-pattern14-target57 1000001 1000002 1000008 1000017 14
all-images-CVIU11-pattern14-target58 1000000 1000000 1000001 1000110 14
all-images-CVIU11-pattern14-target59 0 710 4575 4610 14
all-images-CVIU11-pattern14-target6 1000001 1000000 1000002 1000013 14
all-images-CVIU11-pattern14-target60 1000000 1000000 1000003 1000039 14
all-images-CVIU11-pattern14-target61 1000000 1000001 1000002 1000004 14
all-images-CVIU11-pattern14-target62 1000001 1000002 1000002 1000012 14
all-images-CVIU11-pattern14-target63 1000000 1000001 1000004 1000039 14
all-images-CVIU11-pattern14-target64 1000000 1000001 1000003 1000115 14
all-images-CVIU11-pattern14-target65 1000000 1000001 1000003 1000039 14
all-images-CVIU11-pattern14-target66 1000000 1000000 1000002 1000084 14
all-images-CVIU11-pattern14-target67 1000001 1000001 1000005 1000013 14
all-images-CVIU11-pattern14-target68 1000001 1000002 1000006 1000014 14
all-images-CVIU11-pattern14-target69 1000001 1000002 1000007 1000017 14
all-images-CVIU11-pattern14-target7 1000001 1000000 1000005 1000018 14
all-images-CVIU11-pattern14-target70 1000001 1000001 1000006 1000013 14
all-images-CVIU11-pattern14-target71 1000000 1000000 1000002 1000042 14
all-images-CVIU11-pattern14-target72 1000000 1000002 1000004 1000028 14
all-images-CVIU11-pattern14-target73 1000001 1000001 1000006 1000012 14
all-images-CVIU11-pattern14-target74 1000001 1000001 1000006 1000013 14
all-images-CVIU11-pattern14-target75 1000000 1000001 1000007 1000013 14
all-images-CVIU11-pattern14-target76 1000001 1000002 1000007 1000016 14
all-images-CVIU11-pattern14-target77 1000001 1000003 1000007 1000016 14
all-images-CVIU11-pattern14-target78 1000000 1000002 1000007 1000013 14
all-images-CVIU11-pattern14-target79 1000000 1000000 1000001 1000095 14
all-images-CVIU11-pattern14-target8 1000000 1000001 1000003 1000061 14
all-images-CVIU11-pattern14-target80 1000000 1000000 1000002 1000082 14
all-images-CVIU11-pattern14-target81 1000000 1000001 1000003 1000033 14
all-images-CVIU11-pattern14-target82 1000000 1000001 1000003 1000142 14
all-images-CVIU11-pattern14-target83 1000001 1000001 1000004 1000070 14
all-images-CVIU11-pattern14-target84 1000000 1000000 1000000 1000079 14
all-images-CVIU11-pattern14-target85 1000001 1000001 1000005 1000012 14
all-images-CVIU11-pattern14-target86 1000000 1000001 1000003 1000024 14
all-images-CVIU11-pattern14-target87 1000000 1000001 1000003 1000084 14
all-images-CVIU11-pattern14-target88 1000000 1000000 1000004 1000067 14
all-images-CVIU11-pattern14-target89 1000000 1000000 1000002 1000096 14
all-images-CVIU11-pattern14-target9 1000000 1000001 1000003 1000082 14
all-images-CVIU11-pattern14-target90 1000000 1000000 1000001 1000108 14
all-images-CVIU11-pattern14-target91 1000000 1000000 1000000 1000082 14
all-images-CVIU11-pattern14-target92 1000001 1000002 1000007 1000013 14
all-images-CVIU11-pattern14-target93 1000000 1000000 1000003 1000057 14
all-images-CVIU11-pattern14-target94 1000001 1000000 1000005 1000013 14
all-images-CVIU11-pattern14-target95 1000000 1000000 1000001 1000064 14
all-images-CVIU11-pattern14-target96 1000000 1000000 1000002 1000054 14
all-images-CVIU11-pattern14-target97 1000000 1000000 1000002 1000101 14
all-images-CVIU11-pattern14-target98 1000000 1000000 1000001 1000152 14
all-images-CVIU11-pattern14-target99 1000000 1000000 1000004 1000098 14
all-images-CVIU11-pattern15-target1 98 447646 114196 11953 14
all-images-CVIU11-pattern15-target10 70 42524 47845 9327 14
all-images-CVIU11-pattern15-target100 62 21636 153923 2035 14
all-images-CVIU11-pattern15-target101 44 5848 88681 1954 14
all-images-CVIU11-pattern15-target102 84 306163 277644 4287 14
all-images-CVIU11-pattern15-target103 81 313317 259079 5123 14
all-images-CVIU11-pattern15-target104 201 54824 148130 12775 14
all-images-CVIU11-pattern15-target105 131 399455 97177 12381 14
all-images-CVIU11-pattern15-target106 180 536679 32896 8900 14
all-images-CVIU11-pattern15-target107 111 248525 108584 6807 14
all-images-CVIU11-pattern15-target108 160 654441 126644 24791 14
all-images-CVIU11-pattern15-target109 158 550820 440487 12847 14
all-images-CVIU11-pattern15-target11 67 885222 43596 4798 14
all-images-CVIU11-pattern15-target110 85 381625 320427 4420 14
all-images-CVIU11-pattern15-target111 41 495970 36070 4146 14
all-images-CVIU11-pattern15-target112 36 814699 48328 4069 14
all-images-CVIU11-pattern15-target113 82 554029 520207 5124 14
all-images-CVIU11-pattern15-target114 73 77929 60110 2927 14
all-images-CVIU11-pattern15-target115 105 853871 43458 8894 14
all-images-CVIU11-pattern15-target116 173 1000000 312198 25544 14
all-images-CVIU11-pattern15-target117 142 350099 28570 11745 14
all-images-CVIU11-pattern15-target118 123 221596 123685 7835 14
all-images-CVIU11-pattern15-target119 197 1000000 344228 21604 14
all-images-CVIU11-pattern15-target12 123 957998 885478 10300 14
all-images-CVIU11-pattern15-target120 173 422105 59908 12714 14
all-images-CVIU11-pattern15-target121 159 816260 166699 17324 14
all-images-CVIU11-pattern15-target122 73 30999 243551 7590 14
all-images-CVIU11-pattern15-target123 151 1000000 371770 18411 14
all-images-CVIU11-pattern15-target124 160 135042 589526 9665 14
all-images-CVIU11-pattern15-target125 166 743331 231079 13975 14
all-images-CVIU11-pattern15-target126 39 284570 214779 1421 14
all-images-CVIU11-pattern15-target127 24 157747 6978 1502 14
all-images-CVIU11-pattern15-target128 160 208685 652407 14466 14
all-images-CVIU11-pattern15-target129 85 186400 173268 2161 14
all-images-CVIU11-pattern15-target13 183 1000000 1000003 11133 14
all-images-CVIU11-pattern15-target130 58 370908 370151 2339 14
all-images-CVIU11-pattern15-target131 96 93290 108490 5417 14
all-images-CVIU11-pattern15-target132 105 697431 80126 6394 14
all-images-CVIU11-pattern15-target133 138 57016 154141 5189 14
all-images-CVIU11-pattern15-target134 71 25596 878138 6800 14
all-images-CVIU11-pattern15-target135 113 171624 62965 5730 14
all-images-CVIU11-pattern15-target136 95 240279 312299 6621 14
all-images-CVIU11-pattern15-target137 121 87820 91432 1936 14
all-images-CVIU11-pattern15-target138 114 1000000 1000005 23435 14
all-images-CVIU11-pattern15-target139 73 78910 99340 2728 14
all-images-CVIU11-pattern15-target14 46 246210 218898 2082 14
all-images-CVIU11-pattern15-target140 96 188989 205533 4249 14
all-images-CVIU11-pattern15-target141 81 76181 53017 2643 14
all-images-CVIU11-pattern15-target142 116 88848 127279 6280 14
all-images-CVIU11-pattern15-target143 89 239030 291653 4716 14
all-images-CVIU11-pattern15-target144 107 791958 743032 8225 14
all-images-CVIU11-pattern15-target145 68 51310 44848 2906 14
all-images-CVIU11-pattern15-target146 149 529228 733015 15027 14
all-images-CVIU11-pattern15-target15 86 334132 14945 1869 14
all-images-CVIU11-pattern15-target16 77 357988 294712 2894 14
all-images-CVIU11-pattern15-target17 210 355519 452048 14570 14
all-images-CVIU11-pattern15-target18 98 1000000 105932 12836 14
all-images-CVIU11-pattern15-target19 175 1000000 366501 29790 14
all-images-CVIU11-pattern15-target2 109 1000000 1000002 8526 14
all-images-CVIU11-pattern15-target20 181 379653 17862 16537 14
all-images-CVIU11-pattern15-target21 139 195173 965988 12066 14
all-images-CVIU11-pattern15-target22 106 301899 90890 5362 14
all-images-CVIU11-pattern15-target23 152 806808 761820 12572 14
all-images-CVIU11-pattern15-target24 78 185730 174553 1874 14
all-images-CVIU11-pattern15-target25 72 545794 476544 4582 14
all-images-CVIU11-pattern15-target26 32 270741 221068 3109 14
all-images-CVIU11-pattern15-target27 59 520758 31814 8145 14
all-images-CVIU11-pattern15-target28 45 354298 339649 1993 14
all-images-CVIU11-pattern15-target29 230 1000000 1000006 24801 14
all-images-CVIU11-pattern15-target3 138 387221 18979 13915 14
all-images-CVIU11-pattern15-target30 185 281302 350266 17546 14
all-images-CVIU11-pattern15-target31 118 388552 159666 11828 14
all-images-CVIU11-pattern15-target32 160 238184 611944 28664 14
all-images-CVIU11-pattern15-target33 152 1000000 131392 25695 14
all-images-CVIU11-pattern15-target34 218 187632 217763 9892 14
all-images-CVIU11-pattern15-target35 215 590076 42331 24195 14
all-images-CVIU11-pattern15-target36 103 159657 160334 7217 14
all-images-CVIU11-pattern15-target37 235 944979 1000005 23074 14
all-images-CVIU11-pattern15-target38 204 662945 508215 19953 14
all-images-CVIU11-pattern15-target39 135 614065 106237 6819 14
all-images-CVIU11-pattern15-target4 152 171261 239224 11634 14
all-images-CVIU11-pattern15-target40 63 213684 123654 9457 14
all-images-CVIU11-pattern15-target41 118 712900 116862 9102 14
all-images-CVIU11-pattern15-target42 142 1000000 1000003 11476 14
all-images-CVIU11-pattern15-target43 259 134617 177301 17146 14
all-images-CVIU11-pattern15-target44 168 1000000 63110 28075 14
all-images-CVIU11-pattern15-target45 182 627748 119185 24834 14
all-images-CVIU11-pattern15-target46 143 236821 13923 9923 14
all-images-CVIU11-pattern15-target47 174 401089 186884 19563 14
all-images-CVIU11-pattern15-target48 95 647861 673144 5328 14
all-images-CVIU11-pattern15-target49 68 195200 223849 10527 14
all-images-CVIU11-pattern15-target5 157 470594 198798 20080 14
all-images-CVIU11-pattern15-target50 222 850479 256853 22396 14
all-images-CVIU11-pattern15-target51 140 202303 272786 7890 14
all-images-CVIU11-pattern15-target52 136 154692 223063 8089 14
all-images-CVIU11-pattern15-target53 155 244829 276754 4900 14
all-images-CVIU11-pattern15-target54 102 232941 76854 5239 14
all-images-CVIU11-pattern15-target55 98 349541 356959 4566 14
all-images-CVIU11-pattern15-target56 80 268570 274998 3522 14
all-images-CVIU11-pattern15-target57 207 317188 439807 30588 14
all-images-CVIU11-pattern15-target58 126 123217 36254 4360 14
all-images-CVIU11-pattern15-target59 188 1000000 153945 17299 14
all-images-CVIU11-pattern15-target6 169 1000000 51245 17086 14
all-images-CVIU11-pattern15-target60 121 315929 137738 8246 14
all-images-CVIU11-pattern15-target61 151 391812 335526 16112 14
all-images-CVIU11-pattern15-target62 150 173084 162574 18350 14
all-images-CVIU11-pattern15-target63 146 26979 639980 14087 14
all-images-CVIU11-pattern15-target64 126 919257 53393 9906 14
all-images-CVIU11-pattern15-target65 122 112019 548892 8645 14
all-images-CVIU11-pattern15-target66 96 26625 50142 4612 14
all-images-CVIU11-pattern15-target67 15 724 5024 4980 14
all-images-CVIU11-pattern15-target68 172 1000000 154008 23586 14
all-images-CVIU11-pattern15-target69 259 1000000 68116 28001 14
all-images-CVIU11-pattern15-target7 188 1000000 98269 16804 14
all-images-CVIU11-pattern15-target70 204 182088 83984 21081 14
all-images-CVIU11-pattern15-target71 138 316832 926391 16638 14
all-images-CVIU11-pattern15-target72 136 668454 36144 13843 14
all-images-CVIU11-pattern15-target73 185 1000000 1000005 21111 14
all-images-CVIU11-pattern15-target74 178 818060 42288 22278 14
all-images-CVIU11-pattern15-target75 198 314235 504932 25242 14
all-images-CVIU11-pattern15-target76 141 673993 301575 25113 14
all-images-CVIU11-pattern15-target77 164 1000000 1000005 26052 14
all-images-CVIU11-pattern15-target78 129 462090 113965 23030 14
all-images-CVIU11-pattern15-target79 112 261314 12350 3932 14
all-images-CVIU11-pattern15-target8 148 628045 19735 8528 14
all-images-CVIU11-pattern15-target80 104 1000000 1000001 4675 14
all-images-CVIU11-pattern15-target81 118 1000000 108783 7913 14
all-images-CVIU11-pattern15-target82 124 262159 108265 11509 14
all-images-CVIU11-pattern15-target83 132 409473 28806 13365 14
all-images-CVIU11-pattern15-target84 33 126709 120007 1144 14
all-images-CVIU11-pattern15-target85 125 716169 279661 16050 14
all-images-CVIU11-pattern15-target86 101 295631 306248 9266 14
all-images-CVIU11-pattern15-target87 101 609178 18318 8449 14
all-images-CVIU11-pattern15-target88 226 557741 528419 14300 14
all-images-CVIU11-pattern15-target89 126 758947 50044 4837 14
all-images-CVIU11-pattern15-target9 191 590307 542953 7835 14
all-images-CVIU11-pattern15-target90 113 493313 475085 3099 14
all-images-CVIU11-pattern15-target91 52 8596 134647 1507 14
all-images-CVIU11-pattern15-target92 211 1000000 204863 24957 14
all-images-CVIU11-pattern15-target93 203 1000000 1000003 10587 14
all-images-CVIU11-pattern15-target94 223 33424 51238 16033 14
all-images-CVIU11-pattern15-target95 92 215759 206377 1769 14
all-images-CVIU11-pattern15-target96 90 77621 10839 5763 14
all-images-CVIU11-pattern15-target97 126 10497 242829 5727 14
all-images-CVIU11-pattern15-target98 66 294762 266506 2492 14
all-images-CVIU11-pattern15-target99 82 331502 168334 14236 14
all-images-CVIU11-pattern16-target1 1000000 1000000 1000003 1001150 14
all-images-CVIU11-pattern16-target10 1000000 1000000 1000002 1001195 14
all-images-CVIU11-pattern16-target100 101459 1000000 1000001 1001870 14
all-images-CVIU11-pattern16-target101 950353 1000000 1000001 1001982 14
all-images-CVIU11-pattern16-target102 1000000 1000000 1000001 1001472 14
all-images-CVIU11-pattern16-target103 1000000 1000000 1000002 1001337 14
all-images-CVIU11-pattern16-target104 1000000 1000000 1000003 1000940 14
all-images-CVIU11-pattern16-target105 1000000 1000000 1000003 1000998 14
all-images-CVIU11-pattern16-target106 1000000 1000000 1000002 1001048 14
all-images-CVIU11-pattern16-target107 1000000 1000000 1000002 1001278 14
all-images-CVIU11-pattern16-target108 1000000 1000000 1000006 1000687 14
all-images-CVIU11-pattern16-target109 1000000 1000000 1000003 1001082 14
all-images-CVIU11-pattern16-target11 1000000 1000000 1000001 1001752 14
all-images-CVIU11-pattern16-target110 1000000 1000000 1000001 1001691 14
all-images-CVIU11-pattern16-target111 1000000 1000000 1000001 1001491 14
all-images-CVIU11-pattern16-target112 1000000 1000000 1000001 1001506 14
all-images-CVIU11-pattern16-target113 1000000 1000000 1000002 1001543 14
all-images-CVIU11-pattern16-target114 1000000 1000000 1000001 1001657 14
all-images-CVIU11-pattern16-target115 1000000 1000000 1000002 1001022 14
all-images-CVIU11-pattern16-target116 1000000 1000000 1000006 1000691 14
all-images-CVIU11-pattern16-target117 1000000 1000000 1000003 1000977 14
all-images-CVIU11-pattern16-target118 1000000 1000000 1000002 1001112 14
all-images-CVIU11-pattern16-target119 1000001 1000000 1000005 1000737 14
all-images-CVIU11-pattern16-target12 1000000 1000000 1000003 1001003 14
all-images-CVIU11-pattern16-target120 1000000 1000000 1000004 1001068 14
all-images-CVIU11-pattern16-target121 1000000 1000000 1000004 1000837 14
all-images-CVIU11-pattern16-target122 1000000 1000000 1000002 1001117 14
all-images-CVIU11-pattern16-target123 1000001 1000000 1000004 1000813 14
all-images-CVIU11-pattern16-target124 1000000 1000000 1000002 1001012 14
all-images-CVIU11-pattern16-target125 1000000 1000000 1000004 1000996 14
all-images-CVIU11-pattern16-target126 649773 1000000 1000000 1001887 14
all-images-CVIU11-pattern16-target127 734378 1000000 1000000 1002097 14
all-images-CVIU11-pattern16-target128 1000000 1000000 1000004 1000852 14
all-images-CVIU11-pattern16-target129 1000000 1000000 1000001 1001860 14
all-images-CVIU11-pattern16-target13 1000000 1000000 1000003 1001258 14
all-images-CVIU11-pattern16-target130 1000000 1000000 1000001 1001716 14
all-images-CVIU11-pattern16-target131 1000000 1000000 1000002 1001342 14
all-images-CVIU11-pattern16-target132 1000000 1000000 1000002 1001181 14
all-images-CVIU11-pattern16-target133 1000000 1000000 1000002 1001343 14
all-images-CVIU11-pattern16-target134 1000000 1000000 1000002 1001145 14
all-images-CVIU11-pattern16-target135 1000000 1000000 1000002 1001306 14
all-images-CVIU11-pattern16-target136 431207 1000000 1000002 1001073 14
all-images-CVIU11-pattern16-target137 1000000 1000000 1000001 1001708 14
all-images-CVIU11-pattern16-target138 1000000 1000000 1000005 1000690 14
all-images-CVIU11-pattern16-target139 1000000 1000000 1000001 1001687 14
all-images-CVIU11-pattern16-target14 1000000 1000000 1000001 1001805 14
all-images-CVIU11-pattern16-target140 1000000 1000000 1000001 1001427 14
all-images-CVIU11-pattern16-target141 1000000 1000000 1000001 1001821 14
all-images-CVIU11-pattern16-target142 1000000 1000000 1000002 1001090 14
all-images-CVIU11-pattern16-target143 1000000 1000000 1000001 1001317 14
all-images-CVIU11-pattern16-target144 1000000 1000000 1000002 1001035 14
all-images-CVIU11-pattern16-target145 1000000 1000000 1000001 1001611 14
all-images-CVIU11-pattern16-target146 1000000 1000000 1000004 1000888 14
all-images-CVIU11-pattern16-target15 1000000 1000000 1000000 1001717 14
all-images-CVIU11-pattern16-target16 1000000 1000000 1000001 1001718 14
all-images-CVIU11-pattern16-target17 1000000 1000000 1000003 1000937 14
all-images-CVIU11-pattern16-target18 1000000 1000000 1000004 1001039 14
all-images-CVIU11-pattern16-target19 1000000 1000000 1000006 1000679 14
all-images-CVIU11-pattern16-target2 1000000 1000000 1000002 1001060 14
all-images-CVIU11-pattern16-target20 1000000 1000000 1000004 1000956 14
all-images-CVIU11-pattern16-target21 1000000 1000000 1000003 1001058 14
all-images-CVIU11-pattern16-target22 1000000 1000000 1000002 1001158 14
all-images-CVIU11-pattern16-target23 1000000 1000000 1000003 1001100 14
all-images-CVIU11-pattern16-target24 1000000 1000000 1000000 1001926 14
all-images-CVIU11-pattern16-target25 1000000 1000000 1000002 1001711 14
all-images-CVIU11-pattern16-target26 1000000 1000000 1000001 1001637 14
all-images-CVIU11-pattern16-target27 1000000 1000000 1000002 1000990 14
all-images-CVIU11-pattern16-target28 1000000 1000000 1000001 1001828 14
all-images-CVIU11-pattern16-target29 1000000 1000000 1000006 1000726 14
all-images-CVIU11-pattern16-target3 1000000 1000000 1000004 1001093 14
all-images-CVIU11-pattern16-target30 1000001 1000000 1000005 1000939 14
all-images-CVIU11-pattern16-target31 1000000 1000000 1000003 1001032 14
all-images-CVIU11-pattern16-target32 1000000 1000000 1000006 1000657 14
all-images-CVIU11-pattern16-target33 1000000 1000000 1000006 1000663 14
all-images-CVIU11-pattern16-target34 1000000 1000000 1000003 1001079 14
all-images-CVIU11-pattern16-target35 1000000 1000000 1000005 1000740 14
all-images-CVIU11-pattern16-target36 1000000 1000000 1000002 1001197 14
all-images-CVIU11-pattern16-target37 1000001 1000000 1000005 1000731 14
all-images-CVIU11-pattern16-target38 1000000 1000000 1000005 1000765 14
all-images-CVIU11-pattern16-target39 361902 1000000 1000002 1001229 14
all-images-CVIU11-pattern16-target4 1000000 1000000 1000003 1001073 14
all-images-CVIU11-pattern16-target40 406185 1000000 1000003 1001032 14
all-images-CVIU11-pattern16-target41 1000000 1000000 1000002 1001088 14
all-images-CVIU11-pattern16-target42 1000000 1000000 1000003 1001024 14
all-images-CVIU11-pattern16-target43 1000000 1000000 1000004 1000829 14
all-images-CVIU11-pattern16-target44 1000001 1000000 1000007 1000722 14
all-images-CVIU11-pattern16-target45 1000001 1000000 1000005 1000799 14
all-images-CVIU11-pattern16-target46 1000000 1000000 1000003 1000997 14
all-images-CVIU11-pattern16-target47 1000001 1000000 1000004 1000800 14
all-images-CVIU11-pattern16-target48 1000000 1000000 1000001 1001313 14
all-images-CVIU11-pattern16-target49 1000000 1000000 1000003 1001076 14
all-images-CVIU11-pattern16-target5 1000001 1000000 1000005 1000805 14
all-images-CVIU11-pattern16-target50 1000001 1000000 1000005 1000725 14
all-images-CVIU11-pattern16-target51 1000000 1000000 1000002 1001177 14
all-images-CVIU11-pattern16-target52 1000000 1000000 1000002 1000968 14
all-images-CVIU11-pattern16-target53 1000000 1000000 1000001 1001381 14
all-images-CVIU11-pattern16-target54 1000000 1000000 1000002 1001302 14
all-images-CVIU11-pattern16-target55 416578 1000000 1000001 1001418 14
all-images-CVIU11-pattern16-target56 1000000 1000000 1000001 1001590 14
all-images-CVIU11-pattern16-target57 1000001 1000000 1000006 1000703 14
all-images-CVIU11-pattern16-target58 1000000 1000000 1000001 1001511 14
all-images-CVIU11-pattern16-target59 1000000 1000000 1000004 1001022 14
all-images-CVIU11-pattern16-target6 1000000 1000000 1000004 1000981 14
all-images-CVIU11-pattern16-target60 1000000 1000000 1000002 1001087 14
all-images-CVIU11-pattern16-target61 1000000 1000000 1000004 1001033 14
all-images-CVIU11-pattern16-target62 1000000 1000000 1000004 1000937 14
all-images-CVIU11-pattern16-target63 1000000 1000000 1000003 1001077 14
all-images-CVIU11-pattern16-target64 1000000 1000000 1000003 1001146 14
all-images-CVIU11-pattern16-target65 1000000 1000000 1000002 1001166 14
all-images-CVIU11-pattern16-target66 1000000 1000000 1000001 1001442 14
all-images-CVIU11-pattern16-target67 18 951 4938 4965 14
all-images-CVIU11-pattern16-target68 1000000 1000000 1000005 1000771 14
all-images-CVIU11-pattern16-target69 1000000 1000000 1000006 1000688 14
all-images-CVIU11-pattern16-target7 1000001 1000000 1000004 1000978 14
all-images-CVIU11-pattern16-target70 1000000 1000000 1000005 1000879 14
all-images-CVIU11-pattern16-target71 1000000 1000000 1000004 1001020 14
all-images-CVIU11-pattern16-target72 1000000 1000000 1000004 1001091 14
all-images-CVIU11-pattern16-target73 1000000 1000000 1000005 1000806 14
all-images-CVIU11-pattern16-target74 1000000 1000000 1000005 1000812 14
all-images-CVIU11-pattern16-target75 1000001 1000000 1000005 1000784 14
all-images-CVIU11-pattern16-target76 1000000 1000000 1000006 1000722 14
all-images-CVIU11-pattern16-target77 1000000 1000000 1000006 1000724 14
all-images-CVIU11-pattern16-target78 1000001 1000000 1000005 1000770 14
all-images-CVIU11-pattern16-target79 1000000 1000000 1000001 1001494 14
all-images-CVIU11-pattern16-target8 1000000 1000000 1000002 1001070 14
all-images-CVIU11-pattern16-target80 1000000 1000000 1000002 1001422 14
all-images-CVIU11-pattern16-target81 1000000 1000000 1000002 1001071 14
all-images-CVIU11-pattern16-target82 1000000 1000000 1000003 1001155 14
all-images-CVIU11-pattern16-target83 1000000 1000000 1000003 1001108 14
all-images-CVIU11-pattern16-target84 368938 1000000 1000000 1001810 14
all-images-CVIU11-pattern16-target85 1000001 1000000 1000004 1000828 14
all-images-CVIU11-pattern16-target86 1000000 1000000 1000003 1001111 14
all-images-CVIU11-pattern16-target87 1000000 1000000 1000002 1001109 14
all-images-CVIU11-pattern16-target88 1000000 1000000 1000004 1001166 14
all-images-CVIU11-pattern16-target89 1000000 1000000 1000002 1001500 14
all-images-CVIU11-pattern16-target9 1000000 1000000 1000002 1001206 14
all-images-CVIU11-pattern16-target90 1000000 1000000 1000001 1001764 14
all-images-CVIU11-pattern16-target91 402531 1000000 1000001 1001993 14
all-images-CVIU11-pattern16-target92 1000000 1000000 1000005 1000709 14
all-images-CVIU11-pattern16-target93 1000000 1000000 1000003 1001053 14
all-images-CVIU11-pattern16-target94 1000000 1000000 1000004 1000883 14
all-images-CVIU11-pattern16-target95 929755 1000000 1000000 1001867 14
all-images-CVIU11-pattern16-target96 769406 1000000 1000002 1001452 14
all-images-CVIU11-pattern16-target97 1000000 1000000 1000002 1001229 14
all-images-CVIU11-pattern16-target98 1000000 1000000 1000001 1001718 14
all-images-CVIU11-pattern16-target99 1000000 1000000 1000003 1001087 14
all-images-CVIU11-pattern17-target1 2393 5933 15124 20715 14
all-images-CVIU11-pattern17-target10 1060 340484 29965 90622 14
all-images-CVIU11-pattern17-target100 46 7143 3214 3029 14
all-images-CVIU11-pattern17-target101 686 1549 3240 41927 14
all-images-CVIU11-pattern17-target102 185 18355 8756 17625 14
all-images-CVIU11-pattern17-target103 1765 39244 54578 178650 14
all-images-CVIU11-pattern17-target104 12533 5012 13045 24500 14
all-images-CVIU11-pattern17-target105 49 34065 15712 11086 14
all-images-CVIU11-pattern17-target106 66 2552 8319 7577 14
all-images-CVIU11-pattern17-target107 602 277648 25692 115597 14
all-images-CVIU11-pattern17-target108 72 4734 22370 20874 14
all-images-CVIU11-pattern17-target109 64 2995 12020 16867 14
all-images-CVIU11-pattern17-target11 341 61239 12199 15979 14
all-images-CVIU11-pattern17-target110 139 1740 4330 6139 14
all-images-CVIU11-pattern17-target111 10146 250609 283202 20029 14
all-images-CVIU11-pattern17-target112 464 16463 17776 3361 14
all-images-CVIU11-pattern17-target113 284 107390 12587 6241 14
all-images-CVIU11-pattern17-target114 134 1253 2510 3434 14
all-images-CVIU11-pattern17-target115 85 3171 8915 19110 14
all-images-CVIU11-pattern17-target116 45 7774 23893 57496 14
all-images-CVIU11-pattern17-target117 63 3618 11489 10545 14
all-images-CVIU11-pattern17-target118 247 4159 9539 8442 14
all-images-CVIU11-pattern17-target119 71 4223 20256 19876 14
all-images-CVIU11-pattern17-target12 49 2749 9852 9192 14
all-images-CVIU11-pattern17-target120 132 5087 12272 13099 14
all-images-CVIU11-pattern17-target121 74 5100 17622 15266 14
all-images-CVIU11-pattern17-target122 4567 105879 134790 67746 14
all-images-CVIU11-pattern17-target123 301 4366 16588 24343 14
all-images-CVIU11-pattern17-target124 114 5179 10979 19294 14
all-images-CVIU11-pattern17-target125 98 4438 13967 14390 14
all-images-CVIU11-pattern17-target126 21 309 1124 975 14
all-images-CVIU11-pattern17-target127 39 10315 3396 18127 14
all-images-CVIU11-pattern17-target128 15682 5777 15830 20292 14
all-images-CVIU11-pattern17-target129 155 8313 4317 3354 14
all-images-CVIU11-pattern17-target13 321 3553 10704 9829 14
all-images-CVIU11-pattern17-target130 935 1001 1938 8277 14
all-images-CVIU11-pattern17-target131 435 16913 12068 17753 14
all-images-CVIU11-pattern17-target132 56 3525 7004 5171 14
all-images-CVIU11-pattern17-target133 47 8647 7928 11274 14
